en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"""Unlike weeds, I had to be replanted, you see, given food and water.","On account of you. That was the deal Jalil made with his family.""","And so I was, by the people who found me, and they taught me to speak",26,"And so I was, by the people who found me, and they taught me to speak and to walk and to run, and they gave me a name and a home, and they loved me as if I were their own, and I loved them in return, and for a time, I forgot that I was different, that I was not like the other children, that I was a thing that had been made, not born.","“Nhưng khác loài cỏ dại, mẹ được người ta mang đi trồng lại, con thấy đấy, được cho thức",ăn và nước uống. Vì con đấy. Đó là những gì Jalil đã thỏa thuận với gia đình ông ta.”,"n, được cho uống, được cho ngủ, được cho chơi, được cho học, được cho lớn khôn, rồi lại",39,"ăn, được cho uống, được cho ngủ, được cho chơi, được cho học, được cho lớn khôn, rồi lại ra đi kiếm sống, rồi lại một mình bước vào cõi vô thường, chỉ vì một sự thật đơn giản: Mẹ không phải là cây cỏ dại, con ắt không phải là cây dại non.","–Pero, al contrario de lo que se hace con los hierbajos, a mí tenían que volver a plantarme, ¿entiendes?",Tenían que darme agua y comida. Por ti. Éste fue el acuerdo al que llegó Yalil con su familia.,"Porque, de lo contrario, no habría servido de nada, ¿no te parece? Me refiero a que, si no me hubieran",38,"Porque, de lo contrario, no habría servido de nada, ¿no te parece? Me refiero a que, si no me hubieran plantado de nuevo, no estaría aquí ahora, hablando contigo. Es como si mi vida hubiera dependido de esa segunda oportunidad, de esa posibilidad de crecer de nuevo desde mis raíces.","“Ancak, yabani otların aksine, benim yeniden bir yere ekilmem, beslenip","sulanmam gerekiyordu. Senin hatırına. İşte, Celil’in ailesiyle yaptığı sözleşme buydu.",büyütülmem ve bir sonraki mevsim için hazırlanmam mümkün değildi; ben bir daha asla yeşeremeyecektim.,20,büyütülmem ve bir sonraki mevsim için hazırlanmam mümkün değildi; ben bir daha asla yeşeremeyecektim.
"""When the pain got bad, I'd bite on a pillow and scream into it until I was hoarse. And still no one came to wipe my face or give me a drink of water. And you,","Mariam jo, you were in no rush. Almost two days you made me lay on that cold, hard floor. I didn't eat or sleep, all I did was push and pray that you would come out.""","'re sitting there, judging me, like you've never been in a situation where you had to do whatever it took to survive. You don't know what it's like to be trapped in a",72,"you're sitting there, judging me, like you've never been in a situation where you had to do whatever it took to survive. You don't know what it's like to be trapped in a body that's failing you, to be at the mercy of people who are supposed to care for you but don't. You don't know what it's like to be me. And yet, you think you can just sit there and judge me, like you're some kind of expert on my life. Well, let me tell you something, I've been through hell and back, and I've come out the other side. I've seen things that would make your blood run cold, and I've done things that would make you ashamed. But I'm still here, and I'm still standing. So, don't you dare judge me. Don't you dare try to tell me what I should or shouldn't have done. You don't know the first thing about me, or what I've been through. All you know is what you've seen, and that's just the surface. There's so much more to me than what you see, and if you took the time to really look, to really listen, you might just be surprised at what you find.","“Khi những cơn đau hành hạ, mẹ phải cắn vào gối và la hét cho đến khi lạc cả giọng. Vậy mà vẫn chẳng có ai đến để lau mồ hôi trên mặt mẹ hay rót cho mẹ một cốc nước. Và con, Mariam","bé bỏng, con cũng chẳng vội gì. Con đã để cho mẹ nằm trên sàn nhà cứng lạnh gần hai ngày liền. Mẹ không ăn, không ngủ, tất cả những gì mẹ làm được là cố rặn và cầu nguyện để con sớm chui ra.”","cũng không được phép khóc. Mẹ bảo con rằng, nếu con khóc, con sẽ làm cho mẹ đau thêm. Con chỉ được phép im lặng, nhìn mẹ và cầu mong cho cơn đau mau qua. Những lúc như thế, con cảm thấy mình thật",89,"cũng không được phép khóc. Mẹ bảo con rằng, nếu con khóc, con sẽ làm cho mẹ đau thêm. Con chỉ được phép im lặng, nhìn mẹ và cầu mong cho cơn đau mau qua. Những lúc như thế, con cảm thấy mình thật vô dụng, không thể giúp gì được cho mẹ. Con chỉ có thể đứng đó, nhìn mẹ chịu đựng, và cầu mong cho mọi thứ mau chóng kết thúc. Con không hiểu tại sao mẹ phải chịu đựng như thế, tại sao không ai giúp mẹ, và tại sao con không thể làm gì để giảm bớt nỗi đau của mẹ.","–Cuando el dolor se hizo insoportable, mordí una almohada y grité hasta quedarme ronca. Pero nadie acudió a secarme la cara ni darme un trago de agua. Y","tú, Mariam yo, no tenías prisa. Casi dos días me tuviste tumbada en el frío y duro suelo. No comí ni dormí, sólo empujaba y rezaba para que salieras.","en ese momento, en medio de la oscuridad y el silencio, me sentí completamente abandonada y sola, como si el mundo entero se hubiera olvidado de mi existencia.",57,"en ese momento, en medio de la oscuridad y el silencio, me sentí completamente abandonada y sola, como si el mundo entero se hubiera olvidado de mi existencia. La soledad y el dolor se convirtieron en mis únicos compañeros, y mi mente comenzó a vagar por los recuerdos del pasado, buscando algún consuelo o esperanza. Pero incluso los recuerdos felices parecían estar teñidos de tristeza y melancolía, y mi corazón seguía latiendo con una profunda sensación de desesperanza.","“Sancılar arttığında, yastığı ısırıyor, sesim kısılıncaya kadar bağırıyordum. Yine de, bir Allah kulu gelip yüzümü silmedi, bir bardak su vermedi. Sana gelince, Meryem co, hiç acele etmedin","kızını! O soğuk, taş gibi zeminde tam iki gün yatırdın beni. Ne bir şey yedim, ne de uyudum; sürekli ıkınıyor, bir an önce gelmen için Tanrı’ya yakarıyordum.","ve bana bir bardak su bile getirmedin. Seni bu hale getiren, seni bu kadar acıya boğacak kadar sefildin, ama ben seni sevilmediğim için mi bu hale geldim? Beni",54,"ve bana bir bardak su bile getirmedin. Seni bu hale getiren, seni bu kadar acıya boğacak kadar sefildin, ama ben seni sevilmediğim için mi bu hale geldim? Beni sevmesen, seni sevmeseydin, bu kadar sefilleşmeyeseydin, bu kadar acıya boğulmuyordun. Ama sen sevdin, ben sevdin, ikimiz de sefilleştik, ikimiz de acıya boğulduk. Ve şimdi, şimdi seni bu hale getiren, seni bu kadar acıya boğacak kadar sefilleşen ben miyim, yoksa sen miydin? Sen miydin, Meryem, sen miydin?"
"""Is that what you want?"" Mullah Faizullah said, looking at her with his soft, watery eyes, his","hands behind his stooping back, the shadow of his turban falling on a patch of bristling buttercups.","voice low and soothing, like a gentle breeze on a summer day, and for a moment, Mariam felt a pang of",34,"voice low and soothing, like a gentle breeze on a summer day, and for a moment, Mariam felt a pang of guilt for the pain she was about to cause him, but she steeled herself and nodded, her heart heavy with the weight of her decision.","“Có phải đó là điều con muốn?” Giáo sĩ Faizullah hỏi, nhìn cô bé với đôi mắt dịu dàng và long lanh nước, đôi tay chắp","sau tấm lưng còng, bóng của chiếc khăn ông đội trên đầu đổ dài trên mảnh đất có những cây mao lương hoa vàng mọc tua tủa.","nhau trên ngực như thể đang cầu nguyện. Cô bé gật đầu, và giáo sĩ mỉm cười, như thể ông đã biết câu trả lời trước khi hỏi.",53,"nhau trên ngực như thể đang cầu nguyện. Cô bé gật đầu, và giáo sĩ mỉm cười, như thể ông đã biết câu trả lời trước khi hỏi. ""Được rồi, con sẽ học được cách đọc và viết, và con sẽ trở thành một người phụ nữ thông thái."" Ông nói, và cô bé cảm thấy một tia hy vọng trong lòng.","–¿Es eso lo que quieres? – preguntó el ulema Faizulá, fijando en ella sus dulces ojos llorosos, con",las manos a la espalda y la sombra de su turbante proyectándose sobre una mata de hirsutos ranúnculos.,"una mirada que parecía contener toda la sabiduría y la compasión del universo. Su voz, suave como el susurro",36,"una mirada que parecía contener toda la sabiduría y la compasión del universo. Su voz, suave como el susurro de las hojas de un árbol en un día de otoño, parecía envolver a la joven en un abrazo cálido y reconfortante, invitándola a compartir sus más profundos secretos y miedos.","“İstediğin bu mu?” dedi Molla Feyzullah o sevecen, sulu gözlerini kıza dikerek;","ellerini arkada, bükülmüş belinde kavuşturmuştu, sarığının gölgesi dikenli düğünçiçeklerinden oluşan, küçük öbeğe düşüyordu.","Bu mu, yoksa daha başka bir şey mi istiyorsun? Söyle, sana her ne istersen vereyim.”",25,"“Bu mu, yoksa daha başka bir şey mi istiyorsun? Söyle, sana her ne istersen vereyim.”"
"She went on to say how Mil's wives had called her an ugly, lowly stone carver's daughter. How",they'd made her wash laundry outside in the cold until her face went numb and her fingertips burned.,"they had mocked her for her lack of beauty and her family's humble profession, and how their cruel words",36,"they had mocked her for her lack of beauty and her family's humble profession, and how their cruel words had cut deep into her heart, leaving scars that still lingered to this day, a painful reminder of the hardships she had endured and the struggles she had faced in her journey to become the strong and determined woman she was now.",Rồi bà tiếp tục nói về chuyện bị các bà vợ của Jalil gọi là con gái của người thợ đẽo đá xấu xí và thấp hèn như thế,"nào, chuyện họ bắt bà phải giặt quần áo ngoài trời lạnh cho đến lúc mặt tê cóng và các đầu ngón tay tím tái cả lại ra sao.","nào. Bà nói rằng bà đã cố gắng giải thích cho họ biết rằng cha của bà là một người thợ đẽo đá tài năng và được kính trọng,",58,"nào. Bà nói rằng bà đã cố gắng giải thích cho họ biết rằng cha của bà là một người thợ đẽo đá tài năng và được kính trọng, nhưng họ không muốn nghe. Bà nói rằng họ đã đối xử với bà như một người ngoài cuộc, một người không xứng đáng được yêu thương và tôn trọng. Bà nói rằng bà đã cảm thấy rất đau khổ và cô đơn khi phải chịu đựng sự đối xử như vậy từ những người mà bà yêu thương.","Y añadió que las mujeres de Yalil la habían llamado horrible y sucia hija de cantero, y que la habían obligado",a lavar la ropa en medio del frío hasta que la cara se le quedaba helada y le ardían los dedos.,"a irse de la ciudad, y que no había podido encontrar trabajo en ninguna parte, y que se había visto",42,"a irse de la ciudad, y que no había podido encontrar trabajo en ninguna parte, y que se había visto obligada a vivir en la pobreza y la miseria, y que su corazón estaba lleno de amargura y resentimiento hacia aquellas mujeres que la habían tratado con tanta crueldad.","Sonra, başladı sıralamaya: Celil’in karılarının onu nasıl basit bir taş işçisinin çirkin kızı diye","aşağıladığını. Çamaşırı nasıl dışarıda, buz gibi havada yıkattıklarını; yüzünün soğuktan nasıl uyuştuğunu, parmak uçlarının yandığını.","reddettiklerini, sonra da Celil’in karılarının nasıl da bu kızı kabul etmek zorunda kaldıklarını, sonra da Celil’in karılarının bu kızı",29,"reddettiklerini, sonra da Celil’in karılarının nasıl da bu kızı kabul etmek zorunda kaldıklarını, sonra da Celil’in karılarının bu kızı nasıl da sevdiklerini anlattı."
"Lili Mi birdbath, Sitting on a dirt path, Minnow sat on","the rim and drank, Slipped, and in the water she sank","the edge of the birdbath, her small feet dangling in the",22,"the edge of the birdbath, her small feet dangling in the air as she watched the birds flit about, their songs filling the morning air, and Lili sat beside her, gently stroking her hair, the warm sun casting a comforting glow over the serene scene.","Lili lili chiếc chậu tắm của chim, Để trên bờ đất, Con","cá tuế ngồi trên vành uống nước, Trượt xuống dưới chìm mất.","chim non đang tắm, nước trong veo, phản chiếu cả bầu trời, những",24,"chim non đang tắm, nước trong veo, phản chiếu cả bầu trời, những đám mây trắng bồng bềnh, và những tán cây xanh mướt.","Lili lili para pájaros la pila en un sendero de la villa, Minnow","se posó en el borde y bebió, resbaló y en el agua se hundió.",se detuvo a observar el reflejo de las hojas de los árboles en,27,"se detuvo a observar el reflejo de las hojas de los árboles en el agua quieta, mientras los pájaros cantaban en armonía con el susurro del viento.","Lili lili kuş tasında yundu, Toprak yola kondu. Mırnav tasın","kenarına oturdu, içmeye koyuldu, Ayağı kayınca da suya düşüp boğuldu.","yanında dururken, Lili'nin gözleri karanlıkta parlıyordu ve Toprak'ın",20,"yanında dururken, Lili'nin gözleri karanlıkta parlıyordu ve Toprak'ın yüzü bir an için aydınlığa kavuştu."
"""You know,"" he said, ""the picture quality isn't that good. Neither is the sound. And the projector's","been malfunctioning recently. Maybe your mother is right. Maybe you can think of another present, Mariam jo.""","bulky and outdated, but I think it's the best we can do with our limited budget. We'll just have to make do and",34,"bulky and outdated, but I think it's the best we can do with our limited budget. We'll just have to make do and hope the audience focuses more on the content of the film than the technical aspects. I've heard the story is quite compelling, and if we can just get that across, I think we'll be okay. The real challenge will be getting people to show up in the first place – the venue isn't exactly the most accessible, and we're not exactly rolling in advertising dollars. Still, I have a good feeling about this. I think we can make it work.","“Con biết không,” ông nói, “chất lượng hình ảnh của phim không được tốt. Âm thanh cũng thế. Và gần đây máy chiếu không hoạt","động được. Có lẽ mẹ con đúng đấy. Có lẽ con có thể nghĩ đến một món quà khác, Mariam yêu quý của bố ạ.”","ng được nữa. Nhưng con không thể hiểu được, đó là những gì chúng ta có, và chúng ta phải sử dụng chúng.",50,"động được nữa. Nhưng con không thể hiểu được, đó là những gì chúng ta có, và chúng ta phải sử dụng chúng. Con không thể đòi hỏi sự hoàn hảo trong một thế giới không hoàn hảo. Chúng ta phải học cách chấp nhận và tận dụng những gì chúng ta có. Đó là cách chúng ta tồn tại và phát triển trong một môi trường đầy thách thức. Con cần phải hiểu rằng, chất lượng hình ảnh và âm thanh không phải là tất cả. Nội dung và thông điệp mà phim muốn truyền tải mới là điều quan trọng. Và chúng ta phải tập trung vào việc truyền tải thông điệp đó một cách hiệu quả nhất có thể.",–¿Sabes? – dijo-. La calidad de la imagen no es muy buena. Ni la del sonido. Y últimamente el proyector,"no funciona muy bien. Me parece que tu madre tiene razón. Será mejor que pienses en otro regalo, Mariam yo.",ha empezado a fallar con frecuencia. Pero no importa. Lo que importa es la historia que se cuenta en la película.,40,"ha empezado a fallar con frecuencia. Pero no importa. Lo que importa es la historia que se cuenta en la película. Y esta película cuenta una historia que todos deberíamos escuchar. Es una historia de amor, de pérdida y de redención. Es una historia que nos hace reflexionar sobre la vida y sobre nosotros mismos. Así que, aunque la calidad de la imagen y del sonido no sea la mejor, la película sigue siendo impactante y conmovedora. Y eso es lo que realmente importa.","“Biliyor musun,” diye başladı, “filmin kalitesi, görüntü pek iyi değil. Sesi de öyle. Son zamanlarda","makinede bir bozukluk var. Bence annen haklı. Belki de başka bir armağan düşünmelisin, Meryem co.","gördüğüm en kötü filmlerden biriydi. Ama gene de izleyicilerle bir bağ kurmayı başardı. Bu, sinemanın",30,"gördüğüm en kötü filmlerden biriydi. Ama gene de izleyicilerle bir bağ kurmayı başardı. Bu, sinemanın bir mucizesi. İnsanların gördükleri şeyin ne kadar kötü olduğu önemli değil, önemli olan hissettikleri.”"
"Mariam climbed onto thegari. They rode in silence, side by side. On the way there, Mariam saw herb shops, and open-fronted cubbyholes where shoppers bought oranges and","pears, books, shawls, even falcons. Children played marbles in circles drawn in dust. Outside teahouses, on carpet-covered wooden platforms, men drank tea and smoked tobacco from hookahs.","vegetables, and street vendors selling roasted corn and bolani bread. The smell of spices and fresh bread filled the air, transporting Mariam to a different time and place. As they rode, the",54,"vegetables, and street vendors selling roasted corn and bolani bread. The smell of spices and fresh bread filled the air, transporting Mariam to a different time and place. As they rode, the buildings became more run-down, the streets narrower, and the people more scarce. Laila pointed to a small, dilapidated building in the distance, its walls cracked and worn, the windows like empty eyes staring back. Mariam felt a shiver run down her spine as they drew closer, the silence between them growing thicker and more oppressive.","Mariam trèo lên chiếc gari. Họ ngồi im lặng cạnh nhau. Trên đường tới đó, Mariam nhìn thấy những cửa hàng bán thảo dược và nhiều dãy kệ hàng nơi khách hàng mua cam và lê, sách, khăn","choàng, thậm chí cả chim ưng nữa. Trẻ con chơi bi trong những vòng tròn vẽ dưới đất. Bên ngoài các tiệm trà, trên bục gỗ có trải thảm, cánh đàn ông vừa uống trà vừa hút tẩu thuốc.","quần áo và đồ dùng gia đình. Cô nhìn thấy những người đàn ông ngồi trên vỉa hè, uống trà và ăn bánh mì, những người phụ nữ che mặt đi chợ. Mariam cảm thấy như mình đang ở một thế giới",77,"quần áo và đồ dùng gia đình. Cô nhìn thấy những người đàn ông ngồi trên vỉa hè, uống trà và ăn bánh mì, những người phụ nữ che mặt đi chợ. Mariam cảm thấy như mình đang ở một thế giới khác so với thế giới cô từng biết. Cô nhìn sang Ali, người vẫn im lặng, mắt nhìn thẳng về phía trước. Mariam tự hỏi không biết anh ta đang nghĩ gì, cảm thấy thế nào khi rời bỏ quê hương, gia đình và bạn bè để đến với một nơi hoàn toàn xa lạ.","Mariam subió al gari. Hicieron el trayecto en silencio, codo con codo. Por el camino, Mariam vio herbolarios y casetas donde se compraban naranjas y peras, libros, chales, incluso halcones. Había","niños jugando a canicas en círculos trazados en el polvo. A la puerta de las casas de té, sobre plataformas de maderas alfombradas, había hombres bebiendo té y fumando tabaco de narguiles.","hombres con turbantes y mujeres con burkas, niños que jugaban en el polvo y perros sarnosos que merodeaban en busca de comida. El conductor se detuvo en un puesto de kebabs y compró dos porciones",63,"hombres con turbantes y mujeres con burkas, niños que jugaban en el polvo y perros sarnosos que merodeaban en busca de comida. El conductor se detuvo en un puesto de kebabs y compró dos porciones de carne asada, que envolvió en papel de periódico y le ofreció a Mariam. Ella comió en silencio, saboreando el sabor ahumado de la carne y el olor a especias que se mezclaba con el humo del motor. El conductor no habló, pero Mariam notó que la miraba de vez en cuando, como si tratara de entenderla. Después de un rato, el gari se detuvo en una intersección y el conductor señaló hacia la izquierda. ""¿Es por aquí?"", preguntó Mariam. El conductor asintió y Mariam se bajó del gari, agradecida por el viaje y la comida. Se quedó allí un momento, mirando cómo el gari se alejaba en la distancia, antes de seguir su camino.","Meryem gari’ye bindi. Yola düştüler; yan yana, sessizce. Meryem yol boyunca baharatçılar, portakal, armut, kitap, şal, hatta atmaca satılan, önü açık, tek","göz dükkâncıklar gördü. Çocuklar toprağa çizdikleri dairelerin içinde bilye oynuyorlardı. Çayevlerinin önünde, üzeri kilim kaplı tahta sedirlerde erkekler çay içiyor, nargile fokurdatıyorlardı.","katlı dükkanların önünden geçtiler. Dükkanların önündeki tezgahlar, vitrinler, raflar, sehpalarda, sandıklarda, kutularda, torbalarda, destelerde, paketler, tepsilerde, tencerelerde, tepsilerde,",44,"katlı dükkanların önünden geçtiler. Dükkanların önündeki tezgahlar, vitrinler, raflar, sehpalarda, sandıklarda, kutularda, torbalarda, destelerde, paketler, tepsilerde, tencerelerde, tepsilerde, kutularda, fıçılarda, bidonlarda, varillerde, testilerde, çuvallarda, torbalarda, sepette, sepetlerde, sandıklarda, kovalarda, tepsilerde, tepsilerde, kutularda, tepsilerde, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutularda, kutul"
"""Look at me,"" he said. ""Jalil Khan says that I need to","take you back now. Right now. Do you understand? Jalil Khan says so.""","be more careful about my appearance, that I should wear finer clothes",25,"be more careful about my appearance, that I should wear finer clothes and be more polite to the guests who come to our house, but I do not see the point of it all, for I am a warrior, not some courtier or merchant who must curry favor with the nobles and the wealthy.","“Nhìn ta đây này,” ông ta nói. “Jalil Khan nói rằng ta phải đưa cháu quay",về bây giờ. Ngay bây giờ. Cháu có hiểu không? Chính Jalil Khan nói như vậy.”,lại với gia đình của cháu. Nhưng ta không thể làm thế được. Ta phải giữ cháu,32,"lại với gia đình của cháu. Nhưng ta không thể làm thế được. Ta phải giữ cháu ở đây và dạy cháu cách sống như một người Pashtun. Jalil Khan sẽ không bao giờ đồng ý với điều đó. Ông ta sẽ muốn cháu trở về với gia đình của mình và sống cuộc sống của một người Hazara. Nhưng ta không thể để điều đó xảy ra. Ta phải giữ cháu ở đây và dạy cháu cách sống như một người Pashtun, cách sống của tổ tiên chúng ta.",–Mírame -ordenó el chófer-. Yalil Jan dice que he de llevarte,a tu casa ahora mismo. ¿Lo entiendes? Lo ha dicho Yalil Jan.,con él. Yalil Jan es un hombre muy poderoso y no se puede desobedecer.,23,con él. Yalil Jan es un hombre muy poderoso y no se puede desobedecer. ¿Qué relación tienes con él?,"“Dinle beni,” dedi adam. “Celil Han seni geri götürmemi","istedi. Hemen şimdi. Anlıyor musun? Bu, Celil Han’ın talimatı.",söyledi. “Seni oraya geri götürmemi istiyor. Seni oraya geri götürmemi,18,"söyledi. “Seni oraya geri götürmemi istiyor. Seni oraya geri götürmemi istiyor, anladın mı?”"
"she was ashamed of how she had dismissed her mother's stricken looks, her","puffy eyes. Nana, who had warned her, who had been right all along.","father's awkward silences, and the way her parents had exchanged worried",26,"father's awkward silences, and the way her parents had exchanged worried glances whenever she mentioned her plans, as if they had seen something in her that she couldn't see herself, a recklessness that would lead her down a path from which there was no return, and now, as she stood alone in the dimly lit room, the weight of their unspoken concerns settled upon her like a shroud, making her question everything she thought she knew about herself and the choices she had made.",Và cô thấy hổ thẹn vì đã không đếm xỉa đến ánh mắt buồn khổ và đôi mắt,"sưng húp của mẹ. Mẹ Nana đã cảnh báo cô, và tới giờ bà đã hoàn toàn đúng.","mờ xám kia, vốn dường như đang nhìn thấu tận sâu thẳm tâm hồn cô, và dường",36,"mờ xám kia, vốn dường như đang nhìn thấu tận sâu thẳm tâm hồn cô, và dường như đang hỏi cô một câu mà cô không thể trả lời.","Y sentía vergüenza de no haber hecho caso del rostro desconsolado de su madre,","de sus ojos hinchados. Nana, que se lo había advertido, que siempre había tenido razón.","que la había acompañado hasta la puerta, y de no haberle dado un abrazo más fuerte antes",29,"que la había acompañado hasta la puerta, y de no haberle dado un abrazo más fuerte antes de salir.","Annesinin yaralı görüntüsüne, ağlamaktan şişmiş gözlerine boş verdiği için de","utanıyordu. Onu uyaran, baştan beri haklı olan Nana’yı hiçe saydığı için.","fkelendi, ama annesinin bu hali karşısında öfkesi de bir anda yok oldu ve",21,"öfkelendi, ama annesinin bu hali karşısında öfkesi de bir anda yok oldu ve annesinin yanına koştu."
"""You can stay with me, Mariam jo,"" he said. ""I've asked them already to clean a","room for you. It's upstairs. You'll like it, I think. You'll have a view of the garden.""",room for you in the guest house. You can stay there until you figure out what to do next.,33,"room for you in the guest house. You can stay there until you figure out what to do next. I'll make sure you're safe, I promise."" His eyes were filled with a deep concern, and Mariam felt a lump form in her throat as she looked at him, this man who was willing to risk so much for her. She nodded slowly, trying to process the weight of his words, and he smiled softly, his eyes crinkling at the corners. ""Come,"" he said, ""let's get you settled. You must be exhausted."" And with that, he gently took her arm and led her towards the guest house, the sound of the wind rustling through the trees the only sound breaking the silence between them.","“Con có thể ở với bố, Mariam thân yêu,” ông nói. “Bố đã yêu cầu người ta dọn dẹp phòng cho",con. Phòng đó ở trên tầng. Bố nghĩ con sẽ thích nó. Từ trên phòng con có thể nhìn thấy khu vườn.,"công chúa của bố. Bố sẽ chăm sóc con, và con sẽ không bao giờ phải lo lắng về bất cứ điều gì nữa.",43,"công chúa của bố. Bố sẽ chăm sóc con, và con sẽ không bao giờ phải lo lắng về bất cứ điều gì nữa. Bố sẽ dạy con cách đọc, cách viết, và cách trở thành một người phụ nữ thông minh và đẹp như mẹ con. Con sẽ học cách quản lý một gia đình, cách nấu ăn, và cách làm những việc nhà. Bố sẽ dạy con tất cả những điều đó, và con sẽ trở thành một người phụ nữ tuyệt vời. Con sẽ không bao giờ phải sống trong nghèo đói và cô đơn như trước đây nữa. Bố sẽ luôn ở bên cạnh con, và con sẽ luôn được yêu thương và chăm sóc.","–Puedes quedarte conmigo, Mariam yo -dijo-. Ya les he pedido que te",preparen una habitación. Está arriba. Creo que te gustará. Podrás ver el jardín.,dejen tranquila. No te preocupes por ellos. Aquí estarás a salvo. ¿Quieres un té,25,dejen tranquila. No te preocupes por ellos. Aquí estarás a salvo. ¿Quieres un té o algo de comer? Estoy segura de que debes estar cansada después de tu viaje.,"“Benimle kalabilirsin, Meryem co,” dedi. “Sana bir oda hazırlamalarını",tembihledim bile. Üst katta. Orayı seveceksin. Manzaralı; bahçeye bakıyor.,"söylerim. Seni seviyorum, Meryem. Seni seviyorum ve seni kaybetmek istemiyorum.”",18,"söylerim. Seni seviyorum, Meryem. Seni seviyorum ve seni kaybetmek istemiyorum.”"
