en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"“At the home of one of the Order,” said Snape. “The place, according to the source, has been given every protection that the Order and Ministry together could provide. I think that there is little chance of","taking him once he is there, my Lord, unless, of course, the Ministry has fallen before next Saturday, which might give us the opportunity to discover and undo enough of the enchantments to break through the rest.”","the Horcrux being successfully retrieved, but in any case, we must proceed with caution. The source has also informed us that the home in question is located in a remote area, surrounded by a series of complex charms",74,"the Horcrux being successfully retrieved, but in any case, we must proceed with caution. The source has also informed us that the home in question is located in a remote area, surrounded by a series of complex charms and spells designed to prevent unwanted visitors. Furthermore, the occupants of the house are likely to be well-prepared to defend themselves, should anyone attempt to breach their security. I must stress that this is a high-risk operation, and we will need to assemble a team of our most skilled and experienced members if we are to have any hope of success. I propose that we convene an emergency meeting of the Order to discuss the details of the plan and assign the necessary tasks to each member. Time is of the essence, and we must act swiftly if we are to prevent the Dark Lord from obtaining the Horcrux and further solidifying his power.","“Ở nhà của một trong những Hội viên,” Snape nói. “Theo nguồn tin, nơi đó được Hội Phượng Hoàng và Bộ Pháp Thuật bố trí mọi sự bảo vệ mà họ có thể làm được. Tôi nghĩ một khi nó đã ở đó rồi thì chúng ta rất ít","có cơ hội tóm được nó, trừ khi, dĩ nhiên thôi, thưa Chúa Tể, là Bộ Pháp Thuật sập trước thứ bảy tới, điều đó giúp cho chúng ta cơ hội phát hiện và giải trừ một số bùa ếm đủ để phá hủy những bùa phép còn lại.”","cơ hội lấy lại được nó. Nhưng tôi cũng tin rằng, nếu chúng ta hành động nhanh chóng, chúng ta có thể lấy lại được nó trước khi nó được đưa đến nơi an toàn. Tôi đề xuất chúng ta nên hành động ngay trong đêm nay,",98,"cơ hội lấy lại được nó. Nhưng tôi cũng tin rằng, nếu chúng ta hành động nhanh chóng, chúng ta có thể lấy lại được nó trước khi nó được đưa đến nơi an toàn. Tôi đề xuất chúng ta nên hành động ngay trong đêm nay, khi mọi người đang ngủ say và không ai ngờ tới. Chúng ta sẽ cần phải rất cẩn thận và im lặng để không bị phát hiện. Tôi sẽ dẫn đầu cuộc hành trình này và tôi mong rằng tất cả các bạn sẽ theo sát sau tôi. Chúng ta sẽ phải đối mặt với nhiều nguy hiểm, nhưng tôi tin rằng với sự đoàn kết và quyết tâm, chúng ta sẽ thành công.”","—En casa de un miembro de la Orden —contestó Snape—. Según nuestra fuente, le han dado a ese lugar toda la protección que la Orden y el ministerio pueden proporcionar. Creo que una vez que lo","lleven allí habrá pocas probabilidades de atraparlo, mi señor; a menos, por supuesto, que el ministerio haya caído antes del próximo sábado, lo cual nos permitiría descubrir y deshacer suficientes sortilegios para burlar las protecciones que resten.","haya entrado en la casa, estará a salvo. Sin embargo, el problema es cómo llegar allí sin ser detectado. La casa está rodeada de hechizos de protección y la zona está llena de mortífagos y otros seguidores de Voldemort. Será un desafío considerable para",73,"haya entrado en la casa, estará a salvo. Sin embargo, el problema es cómo llegar allí sin ser detectado. La casa está rodeada de hechizos de protección y la zona está llena de mortífagos y otros seguidores de Voldemort. Será un desafío considerable para nosotros llegar allí sin ser vistos. Pero no podemos permitir que el niño quede en peligro. Debemos encontrar una forma de hacerlo. ¿Alguien tiene alguna idea de cómo podemos lograrlo?","""Yoldaşlık üyelerinden birinin evinde,"" dedi Snape. ""Kaynağa göre bu yer Yoldaşlık ve Bakanlık‘ın birlikte temin edebileceği her korumaya sahip. Oraya vardıktan sonra onu alabilme şansının","çok az olduğunu düşünüyorum, Lordum, tabi Bakanlık bir sonraki cumartesinden önce düşmediği sürece; çünkü bu bize geri kalanını kırabilmek için yeterince büyüyü keşfedip kaldırma fırsatı verir.","yüzde seksen beş olduğunu hesapladım. Tabii ki bu, sizin de orada olacağınızı varsayarak. Yoksa bu oran daha da düşerdi. Sizi oraya götürmemin tek sebebi, sizin de bu işin içinde olmanız. Yoksa",51,"yüzde seksen beş olduğunu hesapladım. Tabii ki bu, sizin de orada olacağınızı varsayarak. Yoksa bu oran daha da düşerdi. Sizi oraya götürmemin tek sebebi, sizin de bu işin içinde olmanız. Yoksa ben bu riski göze alamazdım."" Snape'ın sesi bir an durdu. ""Siz de biliyorsunuz ki, bu riski göze alamazdım."" "
"“He will not do either,” said Snape. “The Order is eschewing any form of transport",that is controlled or regulated by the Ministry; they mistrust everything to do with the place.”,"that relies on the wizarding world, for fear of being intercepted by Death Eaters. They will be traveling",31,"that relies on the wizarding world, for fear of being intercepted by Death Eaters. They will be traveling by Muggle means, and will be arriving at the Burrow by car, under the protection of a series of complex charms and spells to prevent them from being detected or followed.","“Nó sẽ không sử dụng hai cách đó,” Snape nói. “Hội đang loại ra bất cứ hình thức di chuyển","nào do Bộ Pháp thuật kiểm soát hay điều hành, họ không tin mọi thứ có dính dáng tới Bộ.”",c biệt nào có thể được sử dụng để đưa các thành viên của họ ra khỏi Hogwarts một cách an,40,"đặc biệt nào có thể được sử dụng để đưa các thành viên của họ ra khỏi Hogwarts một cách an toàn. Chúng ta cần phải tìm ra một cách khác.” Ông ta nhìn xung quanh phòng, như thể tìm kiếm một giải pháp trong bóng tối. “Có ai trong số các bạn có ý tưởng không?”",—No hará ninguna de esas cosas —terció Snape—. La Orden evita cualquier forma de transporte controlada,o re-gulada por el ministerio; desconfían de todo lo que tenga que ver con la institución.,"por el Ministerio, y los Patronus de Kingsley y de Hestia son demasiado débiles para protegerlos",32,"por el Ministerio, y los Patronus de Kingsley y de Hestia son demasiado débiles para protegerlos a todos. Además, el Ministerio ha establecido una serie de puntos de control en las carreteras principales, y es probable que estén esperando a cualquiera que intente viajar en coche.","""İkisini de yapmayacak,"" dedi Snape. ""Yoldaşlık, Bakanlık tarafından düzenlenen veya kontrol",edilen her tür ulaşım yolundan sakınıyor; o yerle ilgili hiçbir şeye güvenmiyorlar.,"edilen bir organizasyon değildir. Bu, Hogwarts'ın bir öğrenci organizasyonu olarak kalmasını",23,"edilen bir organizasyon değildir. Bu, Hogwarts'ın bir öğrenci organizasyonu olarak kalmasını istiyorum. "
"Lucius Malfoy looked up. His skin appeared yellowish and waxy in the firelight,","and his eyes were sunken and shadowed. When he spoke, his voice was hoarse.",and his eyes gleamed with a malevolent intensity as he regarded the figure standing,27,"and his eyes gleamed with a malevolent intensity as he regarded the figure standing before him, his gaze lingering on the dark robes that seemed to swallow the light around them.","Lucius Malfoy ngước lên. Trong ánh lửa, da hắn trông vàng ệch, bóng như","sáp, và mắt hắn sâu hóm quầng thâm. Khi hắn nói giọng hắn khàn khàn.",i mắt hắn lóe lên tia sáng xanh biếc khi hắn nhìn từ McGonagall sang,29,"đá. Đôi mắt hắn lóe lên tia sáng xanh biếc khi hắn nhìn từ McGonagall sang Snape, rồi lại nhìn sang McGonagall.","Lucius Malfoy levantó la cabeza. Tenía los ojos hundidos y con ojeras, y el resplandor de la","chimenea daba un tono amarillento y aspecto céreo a su cutis. Cuando habló, lo hizo con voz ronca:",luz de las velas parecía hacer que su rostro se hundiera aún más en la oscuridad. Su mirada se cruzó,35,"luz de las velas parecía hacer que su rostro se hundiera aún más en la oscuridad. Su mirada se cruzó con la de Harry, y por un momento, se sostuvieron las miradas, en un silencio tenso y cargado de desafío. La atmósfera en la habitación se volvió aún más pesada, como si el aire mismo estuviera cargado de malevolencia y resentimiento.",Lucius Malfoy başını kaldırdı. Cildi ateşin ışığında sarımsı ve,"cilalı görünümdeydi, gözleri de gölgeli ve çökmüştü. Konuştuğunda, sesi boğuktu.",yüz hatları keskin görünüyordu ve gözlerinde bir an için bir parıltı belirdi.,19,yüz hatları keskin görünüyordu ve gözlerinde bir an için bir parıltı belirdi.
"“I have given you your liberty, Lucius, is that not enough for you? But I have noticed that you and your","family seem less than happy of late … What is it about my presence in your home that displaces you, Lucius?”","friends have been spending a great deal of time together, and I must admit that I find it quite intriguing. Your",42,"friends have been spending a great deal of time together, and I must admit that I find it quite intriguing. Your little group seems to be growing more and more restless by the day, and I fear that if you are not careful, you may find yourselves in a situation that could have far-reaching consequences. I implore you, Lucius, do not let your newfound freedom cloud your judgment, and be cautious of the company you keep.","“Ta đã cho mi tự do, Lucius, chẳng lẽ chưa đủ cho mi sao? Nhưng ta nhận thấy mi và gia đình mi","có vẻ kém vui hơn sau... Sự hiện diện của ta trong nhà mi có điều chi khiến mi không hài lòng hả, Lucius?”","u không hề biết ơn. Ta đã cho mi một cuộc sống sung túc, một gia đình hạnh phúc, và một tương lai rộng mở.",47,"đều không hề biết ơn. Ta đã cho mi một cuộc sống sung túc, một gia đình hạnh phúc, và một tương lai rộng mở. Vậy mà mi lại quay lưng lại với ta, lại tìm cách phá hoại những gì ta đã xây dựng. Ta không thể hiểu nổi tại sao mi lại hành động như vậy, Lucius. Có phải mi nghĩ rằng ta không biết những gì mi đã làm? Có phải mi nghĩ rằng ta sẽ không trừng phạt mi?","Te he regalado la libertad, Lucius. ¿Acaso no tienes suficiente con eso? Sí... es cierto, me he fijado en","que últimamente ni tú ni tu familia parecéis felices... ¿Tal vez os desagrada mi presencia en vuestra casa, Lucius?","ti en varias ocasiones, y debo admitir que tu valentía y determinación me han impresionado. Sin embargo, no te he dado",38,"ti en varias ocasiones, y debo admitir que tu valentía y determinación me han impresionado. Sin embargo, no te he dado la libertad para que te metas en problemas o te expongas a peligros innecesarios. ¿Qué es lo que te impulsa a actuar de esta manera?","""Sana özgürlüğünü verdim, Lucius, bu senin için yeterli değil mi? Ama fark ettim ki sen",ve ailen bundan çok da memnun görünmüyorsunuz... Evindeki varlığımın nesi seni bu kadar mutsuz ediyor Lucius?,"her zaman daha fazlasını istiyorsun. Senin için hiçbir şey yeterli değil, Lucius. Senin aç gözlülüğün seni mahvedecek.",31,"her zaman daha fazlasını istiyorsun. Senin için hiçbir şey yeterli değil, Lucius. Senin aç gözlülüğün seni mahvedecek. Senin için hiçbir şey yeterli olmayacak, Lucius."
"“Why do the Malfoys look so unhappy with their lot? Is my return, my","rise to power, not the very thing they professed to desire for so many years?”","presence in their midst, really so distasteful to them? I find it quite intriguing,",29,"presence in their midst, really so distasteful to them? I find it quite intriguing, this aversion they seem to harbor towards me, and I must admit that I am more than a little curious to uncover the root of their discontent. Perhaps it is the fact that I, a boy who was left to die and yet managed to not only survive but thrive, serve as a constant reminder of their own failures and shortcomings. Whatever the reason, I am determined to get to the bottom of it, to understand what drives their malice and resentment towards me, and to use that knowledge to my advantage.","“Tại sao gia đình Malfoy trông không được vui với số phận của họ nhỉ? Chẳng phải sự trở về của ta,",sự hồi phục quyền lực của ta là chính cái điều họ đã tỏ ra khao khát trong bao nhiêu năm qua sao?”,giúp họ có được một vị trí cao hơn trong xã hội phù thủy hay sao? Có phải vì họ đã giúp đỡ ta trong,45,"đã giúp họ có được một vị trí cao hơn trong xã hội phù thủy hay sao? Có phải vì họ đã giúp đỡ ta trong việc đánh bại Voldemort mà bây giờ họ được đối xử như những người hùng hay sao? Nhưng tại sao họ lại trông có vẻ không hài lòng như vậy? Có phải vì họ đang cảm thấy bị ghen tị với gia đình Weasley, những người đã thực sự đóng vai trò quan trọng trong việc đánh bại Voldemort? Hay có phải vì họ đang cảm thấy bị xúc phạm vì không được đối xử như những người hùng như họ mong đợi? Dù lý do là gì đi chăng nữa, thì gia đình Malfoy cũng cần phải học cách chấp nhận số phận của mình và biết ơn vì những gì họ đã có.",—¿Por qué será que los Malfoy se muestran tan descon-tentos con su suerte? ¿Acaso,"durante años no presumieron, precisamente, de desear mi regreso y mi ascenso al poder?","no les basta con tener una casa como esta, un jardín como este y una posición como la suya",28,"no les basta con tener una casa como esta, un jardín como este y una posición como la suya en el mundo de los magos?","""Neden Malfoy'lar hallerinden bu kadar mutsuz görünüyorlar? Dönüşüm, benim güce erişmem,",onların pek çok yıllar boyu yürekten istediklerini iddia ettikleri şey değil miydi?,"ve özellikle de Lord Voldemort'un geri dönüşü, bana göre bu ailenin mutsuzluğunun tek",23,"ve özellikle de Lord Voldemort'un geri dönüşü, bana göre bu ailenin mutsuzluğunun tek sebebi değildi."
"The hilarity mounted; Draco Malfoy looked in terror at his father, who was staring down into his own lap, then","caught his mother’s eye. She shook her head almost imperceptibly, then resumed her own deadpan stare at the opposite wall.","at the floor, his face as white as the marble beneath his feet, and his eyes wide with a mixture of shock and horror, as if",40,"at the floor, his face as white as the marble beneath his feet, and his eyes wide with a mixture of shock and horror, as if he had just realized that his own son was the one responsible for the chaos that had erupted in the Great Hall.","Trò vui nhộn càng được bơm lên cao; Draco Malfoy nhìn cha khiếp đảm, cha nó cúi gằm nhìn xuống đùi mình, rồi nó bắt được ánh","mắt của má nó. Bà ta lắc đầu, khẽ khàng đến mức gần như không nhận thấy được, rồi tiếp tục ngây nhìn bức tường đối diện.","mắt của Harry và nụ cười của nó càng nham hiểm hơn, như thể nó đang nói với Harry rằng, ""Đừng nghĩ rằng mình có thể thoát",54,"mắt của Harry và nụ cười của nó càng nham hiểm hơn, như thể nó đang nói với Harry rằng, ""Đừng nghĩ rằng mình có thể thoát khỏi tôi, Potter"". Lúc này, giáo sư McGonagall bước vào và bắt đầu đọc to một danh sách các học sinh được chọn vào đội Quidditch của trường, và Harry cảm thấy tim mình đập nhanh hơn khi nghe thấy tên mình được gọi. Draco Malfoy nhìn Harry với một cái nhìn ghen tị và giận dữ, nhưng Harry chỉ mỉm cười và bước lên để nhận lấy chiếc áo choàng của đội Quidditch.","La hilaridad iba en aumento. Aterrado, Draco Malfoy miró a su padre, que tenía la mirada clavada en el regazo, y luego buscó",la de su madre. Ella negó con la cabeza de manera casi imperceptible y siguió contemplando de forma inexpresiva la pared que tenía enfrente.,"la mirada de Severus Snape, que parecía estar disfrutando de la escena con una sonrisa irónica en su rostro. La atmósfera en la sala se volvió",47,"la mirada de Severus Snape, que parecía estar disfrutando de la escena con una sonrisa irónica en su rostro. La atmósfera en la sala se volvió cada vez más tensa, y la risa de los estudiantes se convirtió en un murmullo de asombro y confusión. Mientras tanto, el profesor Dumbledore, con una expresión serena en su rostro, se levantó de su asiento y comenzó a caminar hacia el centro de la sala, como si estuviera a punto de hacer un anuncio importante.","Rezalet daha da büyüdü; Draco Malfoy kendi kucağına öylece bakan babasına dehşetle baktı, sonra da annesinin","gözünü yakaladı. Başını neredeyse belli belirsiz iki yana salladı, sonra karşı duvara donuk donuk bakmaya devam etti.","yüzünü gördü ve annesi de aynı şekilde dehşete düşmüş, yüzü bembeyaz olmuştu; o anda Draco'nun aklına gelen tek şey, annesinin",33,"yüzünü gördü ve annesi de aynı şekilde dehşete düşmüş, yüzü bembeyaz olmuştu; o anda Draco'nun aklına gelen tek şey, annesinin bu haldeyken bile babasını koruma içgüdüsüyle hareket etmesiydi."
"It was stupid, pointless, irritating beyond belief that he still had four days left of being unable to perform magic…but he had to admit to himself that this jagged cut in his finger would have defeated him. He had never learned how to repair wounds, and now he came to think of it – particularly in","light of his immediate plans – this seemed a serious flaw in his magical education. Making a mental note to ask Hermione how it was done, he used a large wad of toilet paper to mop up as much of the tea as he could before returning to his bedroom and slamming the door behind him.","the heat of the moment, when his mind was focused on more pressing matters – he had never really considered the importance of such a skill. It was a gaping hole in his magical education, and one that he couldn't help but feel a little embarrassed about. After all, what kind of wizard",112,"the heat of the moment, when his mind was focused on more pressing matters – he had never really considered the importance of such a skill. It was a gaping hole in his magical education, and one that he couldn't help but feel a little embarrassed about. After all, what kind of wizard couldn't even heal a simple cut? He thought back to his time at the academy, wondering how he had managed to overlook such a fundamental aspect of magic. Had he been too focused on more complex spells? Had he simply assumed that he would never need to know how to repair wounds? Whatever the reason, he knew that he had to learn this skill, and fast. He couldn't very well go around with a gaping cut in his finger, relying on others to heal him. That would be a blow to his pride, not to mention a serious liability in his line of work. He made a mental note to seek out a tutor, or perhaps a book on the subject, as soon as possible. In the meantime, he would just have to suffer through the pain and inconvenience of his injury. He gritted his teeth and set to work, trying to come up with a makeshift bandage to cover the cut until he could get it properly healed.","Thiệt là ngu ngốc, nhảm nhí, dễ khùng quá sức tưởng tượng khi mà chỉ còn bốn ngày nữa là nó có thể làm phép thuật… nhưng nó phải tự thừa nhận là vết cắt sâu nham nhở này không khéo sẽ đánh quỵ nó. Nó chưa bao giờ học cách chữa những vết thương, và bây giờ nó phải nghĩ tới chuyện đó - đặc","biệt cho những kế hoạch trước mắt - điều này dường như là một thiếu sót nghiêm trọng của nền giáo dục pháp thuật. Ghi nhẩm trong đầu là sẽ hỏi Hermione cách làm, nó dùng một nùi bự giấy vệ sinh để chùi nước trà được bao nhiêu hay bấy nhiêu trước khi trở lại phòng ngủ và đóng sầm cánh cửa lại sau lưng.","biệt là khi mà nó không thể mượn tay người khác để chữa trị. Nó đã từng nghe nói về những loại cây có thể chữa lành vết thương, nhưng nó không biết chúng trông như thế nào. Nó sẽ phải tìm kiếm chúng trong rừng, và hy vọng rằng chúng sẽ phát huy tác dụng. Trong khi đó, nó sẽ phải chịu đựng cơn đau nhức",132,"biệt là khi mà nó không thể mượn tay người khác để chữa trị. Nó đã từng nghe nói về những loại cây có thể chữa lành vết thương, nhưng nó không biết chúng trông như thế nào. Nó sẽ phải tìm kiếm chúng trong rừng, và hy vọng rằng chúng sẽ phát huy tác dụng. Trong khi đó, nó sẽ phải chịu đựng cơn đau nhức này, và hy vọng rằng nó sẽ không trở nên quá nghiêm trọng. Nó biết rằng mình không thể để bản thân bị thương quá nặng, vì nếu không, nó sẽ không thể thực hiện được phép thuật quan trọng kia. Nó sẽ phải tìm cách chữa trị vết thương này, và làm cho nó biến mất trước khi thời hạn bốn ngày kết thúc.","Era estúpido, absurdo y sumamente irritante que todavía faltaran cuatro días para que se le permitiera practicar magia. Pero tenía que admitir que no habría sabido qué hacer con aquel corte irregular en el dedo. Todavía no había aprendido a curar heridas y, pensándolo bien —sobre todo a la","luz de sus planes inmediatos—, eso era un grave fallo de su educación mágica. Se dijo que debía pedirle a Hermione que le enseñara y a continuación, con un gran puñado de papel higiénico, limpió el té derramado antes de volver a su dormitorio y cerrar de un portazo.","luz de lo que había sucedido—, probablemente no habría sido capaz de hacerlo aunque hubiera tenido acceso a la magia. La idea de que podría haber empeorado las cosas con un hechizo mal ejecutado era más que un poco aterradora. Por lo tanto, se contentó con envolverse",98,"luz de lo que había sucedido—, probablemente no habría sido capaz de hacerlo aunque hubiera tenido acceso a la magia. La idea de que podría haber empeorado las cosas con un hechizo mal ejecutado era más que un poco aterradora. Por lo tanto, se contentó con envolverse el dedo con un trozo de tela y esperar a que llegara el momento en que pudiera aprender a curar heridas de manera segura. Mientras tanto, se dedicó a observar a los demás estudiantes, intentando aprender de ellos y prepararse para cuando finalmente pudiera unirse a las clases de magia. Su impaciencia, sin embargo, seguía creciendo con cada minuto que pasaba.","Hala sihir yapamayacağı dört günün olması aptalca, mantıksız, inanılmaz derecede sinir bozucuydu... Ama kendisine itiraf etmeliydi ki, yine de parmağındaki bu derin kesik onu bozguna uğratırdı. Yaraları iyileştirmeyi hiçbir zaman öğrenmemişti ve şimdi farkına varıyordu ki -özellikle","yakın zaman sonrası için yaptığı planlarından önce- sihir eğitiminde bu ciddi bir eksiklikti. Nasıl yapılacağını Hermione‘ye sormayı aklının bir köşesine yazarken, büyük bir tomar tuvalet kâğıdıyla silebildiği kadar çayı silerek odasına döndü ve kapıyı arkasından çarparak kapattı.","bu tür bir yara, parmağının ucunda, çok sinir bozucu olabilirdi. Sihirli bir yara bandı bile yapamıyordu ve bu, onu daha da sinirliyordu. Dört gün, sihir yapamadan, bu yara ile yaşamak zorunda kalma düşüncesi, onu deli ediyordu. Kendine hâkim olmaya çalışıyordu, ama bu yara, onun için",74,"bu tür bir yara, parmağının ucunda, çok sinir bozucu olabilirdi. Sihirli bir yara bandı bile yapamıyordu ve bu, onu daha da sinirliyordu. Dört gün, sihir yapamadan, bu yara ile yaşamak zorunda kalma düşüncesi, onu deli ediyordu. Kendine hâkim olmaya çalışıyordu, ama bu yara, onun için bir engel oluşturuyordu. Sihirli güçleri, bu yara yüzünden, işe yaramaz hale gelmişti ve bu, onu çok kızdırıyordu."
"Harry reached the bottom of the article, but continued to stare blankly at the page. Revulsion and fury rose in him like vomit; he balled","up the newspaper and threw it, with all his force, at the wall, where it joined the rest of the rubbish heaped around his overflowing bin.","his fists and took a step forward, as if he was about to launch himself at the newspaper, but then he stopped, his eyes fixed on a particular",51,"his fists and took a step forward, as if he was about to launch himself at the newspaper, but then he stopped, his eyes fixed on a particular sentence that seemed to leap off the page and slap him in the face. The words blurred together as tears of rage pricked at the corners of his eyes, and for a moment, he couldn't breathe. He felt like he'd been punched in the gut, all the air knocked out of him. He stumbled backwards, collapsing into the nearest chair, the newspaper slipping from his fingers and drifting to the floor. The room around him began to spin, and he felt like he was going to pass out. He closed his eyes, trying to calm himself down, but his mind was racing with thoughts of the injustice, the sheer audacity of what he'd just read. He couldn't believe it. He wouldn't believe it. But the words lingered in his mind, refusing to be shaken off.","Harry đã đọc hết dòng cuối của bài báo, nhưng mắt vẫn ngây ra ngó chằm chằm trang báo không dứt được. Sự ghê tởm và phẫn nộ trào lên trong người nó","như muốn ói, nó vo tròn tờ báo và quăng mạnh vô tường bằng tất cả sức lực, cục báo nhập vô đám rác chất đống quanh cái thùng rác đã đầy tràn.","mỗi khi nghĩ đến tên tội phạm tàn ác đang lẩn trốn ngoài kia. Cậu cảm thấy như có một gánh nặng đè nặng trên vai, một cảm giác bất lực khi nghĩ",66,"mỗi khi nghĩ đến tên tội phạm tàn ác đang lẩn trốn ngoài kia. Cậu cảm thấy như có một gánh nặng đè nặng trên vai, một cảm giác bất lực khi nghĩ về những gì đã xảy ra. Cậu tự hỏi không biết liệu cảnh sát có thể bắt được tên tội phạm hay không, và liệu công lý có thể được thực thi. Những câu hỏi này cứ quay cuồng trong đầu Harry, khiến cậu không thể rời mắt khỏi trang báo.",Harry llegó al final del artículo y se quedó contemplando la página como embobado. La rabia y el asco surgían en su interior como vómito; arrugó,"el periódico y lo lanzó con todas sus fuerzas contra la pared, donde se unió al resto de la basura amontonada alrededor de la rebosante papelera.","el periódico con rabia y lo lanzó a un lado, como si el simple hecho de tocarlo lo contaminara. Se levantó de la cama y comenzó a caminar de un lado",52,"el periódico con rabia y lo lanzó a un lado, como si el simple hecho de tocarlo lo contaminara. Se levantó de la cama y comenzó a caminar de un lado a otro de la habitación, intentando procesar todo lo que acababa de leer. La injusticia de todo ello lo enfurecía, y se sentía impotente al no poder hacer nada para cambiar las cosas. Pensó en todos los que habían sido afectados por la situación y se preguntó cómo alguien podía ser tan cruel y despiadado. Su mente estaba llena de preguntas y no había respuestas a la vista.","Harry makalenin sonuna ulaştı, ama sayfaya boş boş bakmaya devam etti. Tiksinti ve öfke, içinde",kusmuk gibi yükseldi; tüm gücüyle gazeteyi buruşturup taşmış çöp tenekesinden yükselmiş çöpün birleştiği duvara attı,"karışıklıkla birleşiyordu ve bu duyguların yoğunluğu yüzünden gözleri bulanıklaştı. Makaledeki her kelime, her cümle,",30,"karışıklıkla birleşiyordu ve bu duyguların yoğunluğu yüzünden gözleri bulanıklaştı. Makaledeki her kelime, her cümle, sanki zihnine kazınmıştı ve bir türlü silemiyordu. "
"“Lies!” Harry bellowed, and through the window he saw the next-door","neighbor, who had paused to restart his lawn mower, look up nervously.","neighbors, the Dursleys, staring back at him with a mixture of shock and",23,"neighbors, the Dursleys, staring back at him with a mixture of shock and curiosity, their faces illuminated by the faint moonlight that cast an eerie glow over the quiet suburban street.","“Láo!” Harry gào lên, và qua khung cửa sổ nó thấy ông hàng xóm nhà kế bên,",vừa ngừng lại để khởi động cái máy cắt cỏ của ông ta ngó lên lo lắng.,"ng Dursley, đang đứng trên bãi cỏ trước nhà, cố gắng cắt tỉa những cây",34,"ông Dursley, đang đứng trên bãi cỏ trước nhà, cố gắng cắt tỉa những cây hoa hồng đã mọc um tôm. Ông ta dừng lại, nhìn qua hàng rào và nhíu mày.","—¡Mentiras! —gritó Harry, y por la ventana vio al vecino de al lado que,","mirándolo con nerviosismo, se había detenido para volver a poner en marcha el cortacésped.","con la nariz pegada a la ventana, observaba la escena con una mezcla de curiosidad y alarma",28,"con la nariz pegada a la ventana, observaba la escena con una mezcla de curiosidad y alarma en su rostro, mientras su esposa intentaba calmarlo desde el fondo de la habitación.","""Yalanlar!"" diye böğürdü Harry ve pencereden çim makinesini başlatmak",için duraklamış olan yan komşusunun endişeyle yukarı baktığını gördü.,"istedi, ancak makineler durdu ve Harry'nin sesi yankılandı, çünkü o anda",18,"istedi, ancak makineler durdu ve Harry'nin sesi yankılandı, çünkü o anda her şey durdu."
"He had imagined it, there was no other explanation; imagined it, because he had been thinking of his dead","headmaster. If anything was certain, it was that the bright blue eyes of Albus Dumbledore would never pierce him again.","wife so much that his mind had begun to play tricks on him, and now he felt a pang of guilt for having doubted his own sanity,",39,"wife so much that his mind had begun to play tricks on him, and now he felt a pang of guilt for having doubted his own sanity, even if only for a moment, as he stood there, frozen in the silence of the night, the only sound being the soft rustling of the trees in the gentle breeze.","Nó đã tưởng tượng, chứ không có cách giải thích nào khác; đã tưởng tượng ra điều đó, bởi vì nó đang nghĩ đến thầy hiệu trưởng đã mất.","Nếu có điều gì đó chắc chắn, thì điều đó là đôi mắt sáng xanh lơ của cụ Albus Dumbledore sẽ không bao giờ nhìn thấu lòng nó nữa.","và đang cố gắng nhớ lại những gì thầy hiệu trưởng đã nói về những điều huyền bí của cuộc sống và cái chết, và những điều kỳ lạ mà",58,"và đang cố gắng nhớ lại những gì thầy hiệu trưởng đã nói về những điều huyền bí của cuộc sống và cái chết, và những điều kỳ lạ mà thầy hiệu trưởng đã kể về những người đã đi trước chúng ta.","Se lo había imaginado, era evidente; se lo había imaginado porque estaba pensando en el difunto director del colegio. Si",de algo estaba seguro era de que los ojos azules de Albus Dumbledore jamás volverían a clavarse en los suyos.,"hubiera estado en su lugar, habría hecho lo mismo, y no habría tenido que esperar tanto tiempo para hacerlo. Pero,",40,"lo había imaginado, era evidente; se lo había imaginado porque estaba pensando en el difunto director del colegio. Si hubiera estado en su lugar, habría hecho lo mismo, y no habría tenido que esperar tanto tiempo para hacerlo. Pero, por supuesto, él no era el director del colegio, y no tenía que tomar decisiones importantes como esa. Sin embargo, no podía evitar sentir que había algo en el aire, algo que lo hacía sentir incómodo y ansioso por saber qué iba a suceder a continuación.","Hayal görmüştü, başka bir açıklaması yoktu; hayal görmüştü, çünkü ölmüş müdürünü düşünüyordu. Kesin olan bir","şey varsa, o da Albus Dumbledore‘un parlak mavi gözleri onu bir daha hiç delip geçmeyecekti.","ey yoktu, ama bu düşüncenin ardında, bu düşüncenin içinde, bir gerçeklik payı vardı ve bu gerçeklik",30,"şey yoktu, ama bu düşüncenin ardında, bu düşüncenin içinde, bir gerçeklik payı vardı ve bu gerçeklik payı, hayalinin ta kendisiydi."
