en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
George unslung his bindle and dropped it gently on the bank.,"“I ain’t sure it’s good water,” he said. “Looks kinda scummy.”","He took a deep breath, feeling the cool mist of the river on his",22,"He took a deep breath, feeling the cool mist of the river on his face, and began to unroll his sleeping bag, the familiar routine a comforting ritual after a long day of walking. As he worked, he gazed out across the water, watching the stars begin to twinkle like diamonds scattered across the velvet expanse of the night sky.","George gỡ ba lô, khẽ đặt xuống đất:",- Tao không chắc. Nước có vẻ dơ lắm.,nhìn quanh một vòng rồi cúi xuống kiểm,17,nhìn quanh một vòng rồi cúi xuống kiểm tra lại xem mọi thứ còn nguyên vẹn không.,George desató su hatillo y lo posó suavemente en la orilla.,—No estoy seguro de que esté buena –dijo—. Parece un poco sucia.,"brisa matutina agitaba las hojas de los árboles cercanos, y el sonido",23,"La brisa matutina agitaba las hojas de los árboles cercanos, y el sonido del agua corriendo por la orilla creaba un ambiente sereno. George se sentó en una roca cercana, cerró los ojos y respiró profundamente, sintiendo la paz que emanaba del entorno. De repente, un pájaro cantó en la distancia, y George sonrió, sintiendo que todo estaba en armonía en ese momento.","George sırtından dengini indirip usulca yere koydu. ""Pek","temize benzemiyor bu su,"" dedi. ""Köpükleri var baksana.","iyi değil,"" dedi, ""ama elimizden geleni yaptık. Şimdi seni",16,"iyi değil,"" dedi, ""ama elimizden geleni yaptık. Şimdi seni eve götürmem lazım."""
"“Oh, sure, George. I remember that now.” His hands went quickly into his side coat pockets. He said","gently, “George … I ain’t got mine. I musta lost it.” He looked down at the ground in despair.","I've got it right here.” He pulled out a small notebook and flipped through the pages, stopping",37,"“I've got it right here.” He pulled out a small notebook and flipped through the pages, stopping at one filled with scribbled notes. “I wrote it down after our last meeting. You said something about a potential buyer for the property, but you didn't give me any details. Who is it?” George's eyes narrowed slightly, his interest piqued. “Is it someone we can trust?”","- Ờ! Bây giờ tôi nhớ ra rồi. Nó vội thọc tay vào túi áo. Nó nói, giọng","run sợ: - Thôi chết rồi, anh George ơi, tôi đánh mất rồi. Nó nhìn xuống đất thất vọng.","nhẹ nhàng nhưng dứt khoát: ""Tôi đã tìm thấy nó rồi. Đây, hãy xem đi."" Nó đưa tay ra và",37,"nhẹ nhàng nhưng dứt khoát: ""Tôi đã tìm thấy nó rồi. Đây, hãy xem đi."" Nó đưa tay ra và mở bàn tay, để lộ một vật nhỏ màu trắng. ""Đây là thứ mà tôi đã tìm thấy trong túi của anh. Nó có phải là thứ mà anh đang tìm kiếm không?""","—Ah, claro, George. Ahora me acuerdo. Introdujo rápidamente las manos en los bolsillos de su chaquetón y",agregó suavemente: —George... No tengo mi tarjeta. Debo de haberla perdido. Miró al suelo lleno de desesperación.,"sacó un pequeño reloj de bolsillo que colgaba de una cadena de plata. Lo abrió y examinó la hora con una mirada fugaz,",34,"sacó un pequeño reloj de bolsillo que colgaba de una cadena de plata. Lo abrió y examinó la hora con una mirada fugaz, antes de volver a guardarlo en su bolsillo. Luego, se ajustó el cuello de su chaquetón y se dirigió hacia la puerta, como si estuviera a punto de salir. Pero se detuvo en seco y se volvió hacia mí con una expresión pensativa en su rostro. ""¿Sabes, amigo mío?"", dijo, ""creo que he olvidado algo importante. ¿Podrías ayudarme a recordar?""","""Tabii George, tabii hatırladım şimdi. Birdenbire ellerini ceketinin cebine daldırdı. Usulca mırıldandı:","""George... benim kartım yok. Kaybettim galiba. Büyük bir üzüntü içinde gözlerini yerden kaldırmıyordu.","Bu ne anı?"" dedi. ""Bu ne anı?"" Ellerini cebinden çıkardı ve bir şeyler aradı. Birden bir şeyler buldu ve",25,"""Bu ne anı?"" dedi. ""Bu ne anı?"" Ellerini cebinden çıkardı ve bir şeyler aradı. Birden bir şeyler buldu ve yüzü aydınlandı. ""Ah, evet!"" dedi. ""Hatırladım. O gün, o saat, o dakika... Her şey hatırladım."" Gözleri parladı ve bir an için geçmişe daldı."
"“I … I,” Lennie thought. His face grew tight with",thought. “I … ain’t gonna say nothin’. Jus’ gonna stan’ there.”,concentration as he tried to recall the words of the song his mother,21,"concentration as he tried to recall the words of the song his mother used to sing to him when he was a child, but they seemed to slip further and further away, lost in the haze of his memory, and all he could think of was the softness of the rabbit's fur and the way the sunlight filtered through the trees, casting dappled shadows on the forest floor.",Lennie ấp úng. Mặt dài ra vì có vẻ nghĩ lung : -,Ta... Tôi... Tôi không được nói gì hết. Tôi sẽ đứng im đấy.,"thấy Lennie đang cố gắng nhớ lại điều gì đó. ""Lennie ơi, Lennie",26,"thấy Lennie đang cố gắng nhớ lại điều gì đó. ""Lennie ơi, Lennie à,"" George nói, ""chúng ta sẽ có một cuộc sống tốt đẹp, chỉ cần chúng ta làm việc chăm chỉ và tiết kiệm tiền. Chúng ta sẽ có một mảnh vườn, một cái ao, và những con chó. Chúng ta sẽ sống hạnh phúc mãi mãi."" Lennie gật đầu, mắt sáng lên vì hạnh phúc.",—Yo... yo —empezó Lennie pensativo. Su rostro quedó tenso de tanto pensar—.,"Yo... no voy a decir nada. Me quedo allí quieto, sin decir nada.","De repente, sus ojos se iluminaron y una sonrisa se dibujó en su",25,"De repente, sus ojos se iluminaron y una sonrisa se dibujó en su rostro. —Tengo una idea, George —dijo con entusiasmo—. Podríamos... podríamos ir a buscar trabajo en ese rancho que vimos el otro día. Dicen que pagan bien y que el dueño es un buen hombre. Podríamos ahorrar dinero y comprar nuestra propia tierra. ¡Imagina, George! Podríamos tener un jardín y criar conejos. ¡Sería genial!","""Ben... ben..."" Lennie, düşünüyordu. Düşünmekten yüzünün çizgileri","geriliyordu. ""Ben bir şey söylemeyeceğim. Hiç ağzımı açmayacağım.",derinleşti ve gözleri uzaklara daldı. Sanki bir şeyler hatırlamaya,15,"derinleşti ve gözleri uzaklara daldı. Sanki bir şeyler hatırlamaya çalışıyordu, ama ne olduğunu tam olarak bilemiyordu. Lennie'nin yüz ifadesi karmaşıktı, bir karışım of kaygı ve endişe ile dolu gibiydi."
"Lennie droned to himself softly, “I ain’t gonna say nothin’ …",I ain’t gonna say nothin’ … I ain’t gonna say nothin’.”,"I’m gonna keep quiet, just like George said, and we’re gonna",22,"… I’m gonna keep quiet, just like George said, and we’re gonna get that farm, and I’m gonna tend the rabbits, and we’re gonna live off the land, and I won’t never hurt nobody no more, and we’re gonna be rich, and I’ll have my soft things, and George will be proud of me, and we’ll be the best of friends, and I won’t never be lonely no more.” Lennie’s eyes grew heavy, and he let out a soft sigh, his thoughts drifting off into a peaceful sleep, the sound of the river gently lulling him into a dreamless slumber.",Lennie lí nhí: - Không được nói gì hết...,Không được nói gì hết... Không được nói gì cả.,"em sẽ về trại ngay, còn anh thì đi tìm việc làm,",19,"... em sẽ về trại ngay, còn anh thì đi tìm việc làm, rồi kiếm nhà ở, rồi anh sẽ về thăm em.",Lennie canturreó suavemente: —No voy a decir nada... No,voy a decir nada... No voy a decir nada.,"le diré nada, George. No diré nada. Pero,",18,"le diré nada, George. No diré nada. Pero, por favor, dime que iremos allí, que tendremos nuestra granja y que viviremos felices para siempre.","Lennie, kendi kendine mırıldandı. ""Bir şey",söylemeyeceğim... bir şey söylemeyeceğim... bir şey söylemeyeceğim...,yapmam lazım. Bir şeyler yapmam lazım. Belki de bir yerlerde bir iş bulabilirim.,13,yapmam lazım. Bir şeyler yapmam lazım. Belki de bir yerlerde bir iş bulabilirim. Belki de...
"“Run us out, hell,” said George disgustedly. “We run.","They was lookin’ for us, but they didn’t catch us.”","out of town, out of state, out of the country, and still",19,"out of town, out of state, out of the country, and still they'd be on our tail, always lurking in the shadows, waiting for the perfect moment to strike, their relentless pursuit a constant reminder that we'd never be able to truly escape.",George đầy vẻ chán chường: - Trời! Tống cổ! Đấy là may mình trốn,"thoát nước. Tụi nó lùng riết lắm mà không thấy đấy thôi, con ạ","c, không thì bây giờ mình đã bị bắt rồi. George thở dài và nhìn",28,"được, không thì bây giờ mình đã bị bắt rồi. George thở dài và nhìn quanh khu vườn. Cảnh vật vẫn như xưa, nhưng trong lòng anh đã có những thay đổi lớn. Anh nhớ lại những ngày tháng học sinh, những buổi học thêm với thầy giáo khó tính, những lần trốn học để đi chơi với bạn bè. Giờ đây, anh đã lớn lên, đã có gia đình và đã có những trách nhiệm mới. Nhưng đôi khi, anh vẫn cảm thấy mình còn là một đứa trẻ, vẫn còn những giấc mơ và hoài bão chưa được thực hiện.","—No nos echaron, qué diablos —dijo George con rabia—. Nosotros","fuimos los que corrimos. Nos buscaban, pero no nos encontraron.","estábamos dispuestos a pagar, pero el dueño del lugar simplemente",20,"estábamos dispuestos a pagar, pero el dueño del lugar simplemente se encogió de hombros y nos pidió que nos fuéramos. No entendíamos qué estaba pasando. Habíamos estado allí antes y nunca habíamos tenido problemas. De repente, George se detuvo y miró hacia atrás, como si hubiera escuchado algo. Yo también me detuve y escuché, pero no oí nada. Entonces, George me susurró: ""Creo que deberíamos irnos de aquí, rápido"".","George, tiksinti ile: ""Ne kovdular, ulan saloz,""","dedi. ""Biz yağladık tabanları. Bizi aradılar ama, bulamadılar.","dedi ve elindeki tiksintiyi yere fırlattı, sonra da öfkeyle kapıya",15,"dedi ve elindeki tiksintiyi yere fırlattı, sonra da öfkeyle kapıya yürüdü."
George still stared morosely at the fire. “When I think of the swell,"time I could have without you, I go nuts. I never get no peace.”","life we could have had, it's enough to make a fellow want to jump",27,"life we could have had, it's enough to make a fellow want to jump into the river,"" he muttered, shaking his head in despair. His eyes seemed to glaze over, lost in the what-ifs of their situation. The flames danced and crackled, casting flickering shadows on the walls as the silence between them grew thicker. It was as if the weight of their unfulfilled dreams and shattered aspirations hung in the air, threatening to suffocate them at any moment. The fire, once a warm and comforting presence, now seemed to mock them, a harsh reminder of all they had lost.","George vẫn càu nhàu, nhìn vào bếp lửa: - Thật là điên đầu khi tao nghĩ là tao có",thể thỏa thuê như thế nào nếu không vướng mày. Tao có được một phút nào yên đâu !,"thể ở đây. Tao đã từng nghĩ là tao sẽ tìm thấy một nơi bình yên, nhưng bây giờ thì",38,"thể ở đây. Tao đã từng nghĩ là tao sẽ tìm thấy một nơi bình yên, nhưng bây giờ thì tao chỉ thấy sự cô đơn và tuyệt vọng. Bếp lửa trước mặt tao dường như đang chế giễu tao, như thể nó đang nói rằng: ""Tao đã lừa dối tao, tao sẽ không bao giờ tìm thấy hạnh phúc ở đây."" George càu nhàu và đứng dậy, bước ra khỏi căn lều nhỏ của mình, ra vào đêm tối lạnh giá. Ông ta cảm thấy như thể mình đang bị đẩy ra khỏi thế giới, như thể không ai muốn ông ta ở lại. Ông ta đi lang thang trong đêm, không biết mình sẽ đi đến đâu, chỉ biết rằng ông ta không thể ở lại nơi này nữa.",George seguía mirando empecinadamente el fuego. —Cuando pienso lo bien que lo,"pasaría sin ti, me vuelvo loco. No me dejas en paz nunca.","pasábamos juntos, me doy cuenta de que no debería haberme",24,"pasábamos juntos, me doy cuenta de que no debería haberme ido. Me siento tan solo sin ti. ¿Por qué no puedo dejar de pensar en ti? ¿Por qué no puedo dejar de amarte? Me duele el corazón cada vez que pienso en lo que podría haber sido. Me pregunto qué habría pasado si me hubiera quedado. ¿Habríamos sido felices? ¿Habríamos construido una vida juntos? Me duele no saberlo. Me duele no poder volver atrás y cambiar las cosas. Me duele saber que te perdí para siempre.","George, hep o asık suratla ateşe bakıyordu. ""Başımda sen olmasan ne",eğlenirdim. Düşündükçe aklımı oynatacağım geliyor. Bir dakika bile rahatım yok senin yüzünden.,"olurdu?"" dedi. ""Sen olmasaydın, ben de bu kadar mutsuz olmazdım herhalde."" George'un sesi alaycıydı,",23,"olurdu?"" dedi. ""Sen olmasaydın, ben de bu kadar mutsuz olmazdım herhalde."" George'un sesi alaycıydı, ama gözlerinde bir parça hüzün vardı. Ateşin yanındaki sandalyeye oturdu ve ellerini ısıtmaya başladı. ""Bazen düşünüyorum da, sen olmasaydın, ben de bu kadar yalnız olmazdım."" "
"Lennie avoided the bait. He had sensed his advantage. “If you don’t want me, you only jus’ got to say so, and I’ll",go off in those hills right there—right up in those hills and live by myself. An’ I won’t get no mice stole from me.”,"go on my way,"" Lennie said, his voice laced with a mix of sadness and determination. He looked down at the ground, his",47,"go on my way,"" Lennie said, his voice laced with a mix of sadness and determination. He looked down at the ground, his massive frame seeming to shrink as he awaited her response. The air was thick with tension as the two stood there, the only sound being the distant hum of a fly buzzing around the nearby flowers. Curley's wife shifted uncomfortably, her eyes darting back and forth between Lennie and the door, as if searching for an escape or a way to diffuse the situation. ""I didn't say that, Lennie,"" she said finally, her voice barely above a whisper. ""I just...I don't know what to make of you sometimes."" Lennie's face lit up with a glimmer of hope, and he took a step closer to her, his eyes locked on hers with an unnerving intensity.","Lennie không muốn chui vào tròng. Nó cảm thấy nó đang được lợi thế. - Anh mà chán tôi, anh cứ việc nói ra,","tôi sẽ đi vào rừng, tít trên đỉnh đồi kia rồi tôi sống một mình. Và chẳng ai vứt chuột của tôi đi được nữa.","thôi. Lennie nói, cố gắng giữ giọng điệu bình tĩnh. - Anh không cần phải nói ra, anh chỉ cần làm điều đó. Lennie",49,"thôi. Lennie nói, cố gắng giữ giọng điệu bình tĩnh. - Anh không cần phải nói ra, anh chỉ cần làm điều đó. Lennie nhìn Curley một cách thách thức, nhưng bên trong nó đang run rẩy. Curley có thể làm bất cứ điều gì nó muốn, và Lennie biết điều đó. Nhưng Lennie cũng biết rằng nó không thể để Curley làm chủ được mình. Nó phải giữ được sự tự do của mình, dù cho có phải trả giá bằng mạng sống đi chăng nữa.","Lennie eludió el cebo. Había intuido que tenía ventaja. —Si no quieres estar conmigo, no tienes más que decirlo y en seguida","me marcho a las montañas, a esas de allá... Subo a las montañas y vivo solo. Y nadie me robará los ratones.","me iré. Pero no me dejes así, sin saber qué hacer. Me siento perdido sin ti. ¿Qué he hecho mal? ¿Por qué no",44,"me iré. Pero no me dejes así, sin saber qué hacer. Me siento perdido sin ti. ¿Qué he hecho mal? ¿Por qué no quieres estar conmigo? ¿Es por algo que he dicho o hecho? Por favor, dime la verdad. No puedo soportar esta incertidumbre. Me duele el corazón al pensar que podrías irte y no volver. ¿Qué pasará con nosotros? ¿Qué pasará con nuestro futuro juntos? ¿Se acabó todo? ¿No hay nada que pueda hacer para arreglar las cosas? ¿Nada que pueda decir para que te quedes? Por favor, no te vayas. Te necesito. Te amo.","Lennie, yutmadı. Ağır bastığını hissetmişti. ""Eğer beni istemiyorsan, açık açık söyle, nah şu","dağlara... Şu yukarıki dağlara çıkarım, tek başıma yaşarım. Parelerimi de kimse çalmaz benden.","anlayışlı bir şekilde, yalvarır gibi baktı. ""Beni kovacaksın diye korkuyorum, George. Beni kovarsan",26,"anlayışlı bir şekilde, yalvarır gibi baktı. ""Beni kovacaksın diye korkuyorum, George. Beni kovarsan nereye gideceğim? Beni sevmeyeceksen, ben de seni sevmem."" Lennie'nin sesi titriyordu. George, Lennie'nin endişeli yüzüne baktı ve içini çekti. ""Lennie, seni seviyorum, dostum. Seni seviyorum, çünkü sen benim en iyi arkadaşım. Seni kovmam, seni sevmem. Seni sevmeyeceğim diye korkmana gerek yok."" Lennie'nin yüzü aydınlandı. ""Gerçekten mi, George? Gerçekten beni seviyor musun?"" George, Lennie'nin elini sıktı. ""Evet, Lennie. Seni seviyorum. Şimdi gel, yemek yiyeceğiz."" Lennie, mutlulukla gülümsedi ve George'un peşinden gitti."
George went on. “With us it ain’t like that. We got a future. We got somebody to talk to that gives a damn about us. We don’t have to sit in no bar,room blowin’ in our jack jus’ because we got no place else to go. If them other guys gets in jail they can rot for all anybody gives a damn. But not us.”,"all night nursing a drink, wondering if we'll make it through the week. We got a place to call our own, a place where we can be ourselves without fear of",66,"all night nursing a drink, wondering if we'll make it through the week. We got a place to call our own, a place where we can be ourselves without fear of judgment. We got a sense of belonging, of being part of something bigger than ourselves. And we got each other, which is the most important thing of all. We can rely on each other, no matter what. We can be vulnerable, we can be weak, and we can be ourselves, without fear of rejection. We got a bond that can't be broken, a bond that's been forged in the fire of adversity. And that, my friend, is the greatest gift of all.","Geroge tiếp: - Riêng hai đứa mình thì lại khác. Tương lai mình đã vạch sẵn rồi, chúng ta có thể tâm sự than thở với nhau và giúp đỡ lẫn nhau. Việc gì phải ra quán",ngồi phung phí hết số tiền kiếm được vì không còn chỗ nào để lui tới. Bọn họ mà không may thì có thể ở tù rục xương vì chẳng ai để ý tới. Mình thì khác.,xà để nói. Mình có thể nói với nhau bất cứ lúc nào. George nói với giọng điệu như một người đàn ông đã có gia đình. Anh ta đã có một người bạn gái và họ,74,"xà để nói. Mình có thể nói với nhau bất cứ lúc nào. George nói với giọng điệu như một người đàn ông đã có gia đình. Anh ta đã có một người bạn gái và họ đã có kế hoạch cho tương lai. Anh ta cảm thấy mình đã trưởng thành và có thể giúp đỡ người khác. George tiếp tục nói: - Mình có thể giúp đỡ lẫn nhau trong cuộc sống. Mình có thể chia sẻ những khó khăn và cùng nhau tìm ra giải pháp. Mình không cần phải đi đến quán xà để nói chuyện. Mình có thể nói với nhau bất cứ lúc nào, ở bất kỳ nơi nào. George nói với giọng điệu tự tin và quyết đoán. Anh ta cảm thấy mình đã sẵn sàng để giúp đỡ người khác và xây dựng một tương lai tốt đẹp hơn.","George prosiguió: —Con nosotros no pasa así. Tenemos un porvenir. Tenemos alguien con quien hablar, alguien que piensa en nosotros. No tenemos que sentarnos en un café malgastando","el dinero sólo porque no hay otro lugar adonde ir. Si esos otros tipos caen en la cárcel, pueden pudrirse allí porque a nadie le importa. Pero nosotros, no.","nuestro tiempo y dinero en cosas que no nos aportan nada. Tenemos un hogar, una familia, amigos. Tenemos un sentido de pertenencia. Y eso es lo que nos hace",57,"nuestro tiempo y dinero en cosas que no nos aportan nada. Tenemos un hogar, una familia, amigos. Tenemos un sentido de pertenencia. Y eso es lo que nos hace diferentes. Eso es lo que nos da la fuerza para seguir adelante, para luchar por nuestros sueños y metas. No estamos solos en este mundo, tenemos a los demás para apoyarnos y motivarnos. Y eso es algo que no podemos olvidar. Debemos valorar lo que tenemos y no dar nada por sentado. Debemos luchar por lo que queremos y no rendirnos nunca. Porque al final, lo que importa es la gente que tenemos a nuestro lado y el amor que compartimos.","George devam etti: ""Bize gelince iş değişir. Bizim umduğumuz var. Bizim konuşacak, bize ilgi gösterecek bir kimsemiz var. Gidecek başka yeri olmadığı için,","bir meyhanede oturup bütün parasını harcayanlar gibi değiliz biz. Ötekiler kodese girecek olsalar, geberip gitseler de kimsenin umurunda olmaz. Ama biz öyle değiliz.","burada kalmaya mahkûmuz. Bizim için önemli olan, bu insanlarla konuşmak, onlarla sohbet etmek ve onların hayatlarına dokunmak. Bizim için bu, bir görevden öte bir tutkudur.",46,"burada kalmaya mahkûmuz. Bizim için önemli olan, bu insanlarla konuşmak, onlarla sohbet etmek ve onların hayatlarına dokunmak. Bizim için bu, bir görevden öte bir tutkudur. Bu insanlarla tanışmak, onların hikâyelerini dinlemek ve onlara yardımcı olmak, bizim için en büyük mutluluktur. Biz, bu insanlarla birlikte olmak, onların yaşamlarına bir anlam katmak istiyoruz. Biz, bu insanlarla sohbet etmek, onların düşüncelerini öğrenmek ve onlara rehberlik etmek istiyoruz. Biz, bu insanlarla birlikte, daha iyi bir dünya yaratmak istiyoruz."
"“’Course you did. Well, look. Lennie—if you jus’ happen to get in trouble like you","always done before, I want you to come right here an’ hide in the brush.”","before, Lennie, just remember what I told you to do. I want you to go right",30,"before, Lennie, just remember what I told you to do. I want you to go right back to where we camped last night and wait for me there by the old river. Don't you go nowhere else, you hear? I'll come and find you when the trouble's blown over. You got that, Lennie? You got that?",- Tốt lắm! Nghe tao hao nữa đây! Lennie... nếu chẳng may mày có gây chuyện,"lôi thôi như lần trước, mày lập tức tìm chỗ này và nấp vào trong bụi rậm.","thì mày sẽ bị bắt và đưa vào tù. Mày không muốn thế, đúng không Lennie? Mày",33,"thì mày sẽ bị bắt và đưa vào tù. Mày không muốn thế, đúng không Lennie? Mày muốn ở ngoài đây, dưới ánh nắng mặt trời, cùng với tôi và những con chó. Mày muốn đi săn và câu cá, đúng không? Vậy thì mày phải hứa với tao là sẽ cẩn thận và không gây chuyện. Tao sẽ luôn ở bên cạnh mày, và chúng ta sẽ sống hạnh phúc mãi mãi.","—Claro que sí. Bueno, oye, Lennie... Si llegas a verte en aprietos, como siempre","te ocurre, quiero que vengas a este lugar y te escondas en el matorral.","cuerda que puedes contar conmigo. Estaré allí para ayudarte, como siempre",28,"recuerda que puedes contar conmigo. Estaré allí para ayudarte, como siempre lo he hecho. No te preocupes, amigo, que todo saldrá bien. ¿Y recuerdas lo que te dije sobre el río? Si las cosas se ponen feas, sabes que puedes ir allí y esconderte. Pero no te preocupes, no creo que lleguemos a ese punto. Todo saldrá bien, ya verás.","""Tabii. Peki öyleyse, dinle, Lennie... Geçen seferki gibi başını yine","belaya sokacak olursan, hemen koşup buraya gelir, çalıların arasında saklanırsın.",belaya sokma. Sana bir şey söyleyeceğim. Dikkatlice dinle. Bizim bir çiftlik kurma,20,"belaya sokma. Sana bir şey söyleyeceğim. Dikkatlice dinle. Bizim bir çiftlik kurma hayallerimiz var. Orada ineklerimiz, tavuklarımız, köpeklerimiz olacak. Ve tabii ki kedi de olacak. Sen de o kedileri seveceksin. Onları severek besleyeceksin. Ve ben de sana her gün yeni kedi getireceğim. Sen de o kedilere bakacaksın. Onları severek besleyeceksin. Ve biz de mutlu olacağız. Mutlu bir hayat yaşayacağız."
George stepped over and threw his blankets down on the burlap sack of straw that was a mattress. He,looked into his box shelf and then picked a small yellow can from it. “Say. What the hell’s this?”,"lay down on the makeshift bed, feeling the softness of the straw beneath him. The dim light of the",38,"lay down on the makeshift bed, feeling the softness of the straw beneath him. The dim light of the setting sun cast a warm glow over the small, rustic cabin, and George closed his eyes, letting out a deep sigh of relief. He had been traveling for days, and the prospect of a good night's rest was a welcome one. As he drifted off to sleep, the sounds of the forest outside lulled him into a peaceful slumber, the chirping of crickets and the distant hooting of an owl creating a soothing melody that seemed to wash away the weariness of his journey. The fire crackled and spat in the hearth, casting flickering shadows on the walls as the night wore on, but George slept soundly, his dreams filled with visions of the adventures that lay ahead.",George bước lại gần và ném bó chăn lên chiếc nệm rơm. Nó nhìn cái hòm,"và với lấy một cái hộp sắt màu vàng. - Này cụ, gì đây hả trời?","cũ kỹ lưỡng, sau đó nhảy lên và ngồi xuống cạnh nó. George nhìn",32,"cũ kỹ lưỡng, sau đó nhảy lên và ngồi xuống cạnh nó. George nhìn xung quanh phòng, cố gắng tìm kiếm một cái gì đó để làm. Cái phòng trống trải này không có gì ngoài chiếc nệm rơm và cái hòm cũ. George bắt đầu cảm thấy buồn chán và cô đơn. Đột nhiên, anh nghe thấy tiếng động nhẹ từ bên ngoài phòng. George nhìn xung quanh, cố gắng tìm kiếm nguồn gốc của tiếng động. Có thể là một con chuột đang tìm kiếm thức ăn? Hay là một cái gì đó khác? George quyết định đi kiểm tra.",George se acercó a un camastro y arrojó sus mantas en el saco de arpillera lleno de paja que formaba,el colchón. Miró el cajón de sus estantes y sacó de dentro una latita amarilla. —¡Eh! ¿Qué diablos es esto?,su cama. El olor a paja fresca y a humedad de la tierra le recordó su infancia en el campo. Se sentó en el borde,40,"su cama. El olor a paja fresca y a humedad de la tierra le recordó su infancia en el campo. Se sentó en el borde del camastro, desatando sus botas con un suspiro de cansancio. La luz de la luna se colaba por la ventana, iluminando el espacio austero de la habitación. De repente, escuchó un ruido proveniente de afuera y se puso en alerta, su corazón latiendo con una mezcla de curiosidad y precaución. Se levantó y se acercó a la puerta, intentando escuchar con más claridad. El ruido se repitió, esta vez más fuerte, y George se dio cuenta de que alguien o algo estaba intentando entrar.",George yaklaştı ve şilte vazifesini gören saman çuvalının üstüne battaniyesini attı. Raflık,"sandığına baktı ve içinden sarı bir teneke kutu aldı: ""Hey, bu da nesi?",ve koltukların üzerine serilmiş eski gazeteleri kaldırdı. Biraz sonra battaniyeyle,25,ve koltukların üzerine serilmiş eski gazeteleri kaldırdı. Biraz sonra battaniyeyle saman çuvalının üstünde uyuyordu. Dışarıda karanlık çökmüştü ve rüzgar şiddetlenmişti.
