Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",tsebeletso,0,0.27,incorrect,tsebeletso,0,0.27,incorrect,oga-agba ajo ilera agbaye,0,0.13,incorrect,abameta,0,0.33,incorrect,bodiredi,0,0.15,incorrect,lefelo,0,0.18,incorrect,te faatereraa hau,0,0.18,incorrect,te fiti,0,0.17,incorrect,manmohan,0,0.31,incorrect,raajn,0,0.2,incorrect,ministera sabotsy,0,0.18,incorrect,ministera,0,0.29,incorrect,tsebeletso,0,0.27,incorrect,abameta,0,0.33,incorrect,lefelo,0,0.18,incorrect,te fiti,0,0.17,incorrect,raajn,0,0.2,incorrect,ministera,0,0.29,incorrect,arthur,0,0.18,incorrect,ministry of magic,0,0.18,incorrect,yoldaslik,0,0.14,incorrect,demiroren,0,0.14,incorrect,lord vetra,0,0.13,incorrect,thuat,0,0.2,incorrect,arthur,0,0.18,incorrect,orden,0,0.2,incorrect,ministry of magic,0,0.18,incorrect,demiroren,0,0.14,incorrect,thuat,0,0.2,incorrect,orden,0,0.2,incorrect
"['snape—', 'snape']",lekala,0,0.18,incorrect,taelo,0,0.4,incorrect,united states,0,0.33,incorrect,oba,0,0.25,incorrect,lefapha,0,0.33,incorrect,taelo,0,0.4,incorrect,te akiti,0,0.15,incorrect,te eita,0,0.17,incorrect,ministry,0,0.15,incorrect,ministry,0,0.15,incorrect,minisitera,0,0.27,incorrect,tsy,0,0.25,incorrect,taelo,0,0.4,incorrect,oba,0,0.25,incorrect,taelo,0,0.4,incorrect,te eita,0,0.17,incorrect,ministry,0,0.15,incorrect,tsy,0,0.25,incorrect,arthur weasley,0,0.21,incorrect,ministry,0,0.15,incorrect,ministry,0,0.15,incorrect,binali yildirim,0,0.2,incorrect,thu tuong,0,0.14,incorrect,nguyen dinh thi,0,0.2,incorrect,la orden,0,0.31,incorrect,la orden,0,0.31,incorrect,ministry,0,0.15,incorrect,binali yildirim,0,0.2,incorrect,nguyen dinh thi,0,0.2,incorrect,la orden,0,0.31,incorrect
"['lucius', 'lucius malfoy', 'malfoy']",matome,0,0.5,incorrect,letlalo,0,0.46,incorrect,oliver,0,0.33,incorrect,oliver,0,0.33,incorrect,letlalo,0,0.46,incorrect,letlalo,0,0.46,incorrect,te fiti,0,0.2,incorrect,ua,0,0.27,incorrect,john,0,0.2,incorrect,chhaya,0,0.33,incorrect,thomas,0,0.33,incorrect,rehefa,0,0.17,incorrect,letlalo,0,0.46,incorrect,oliver,0,0.33,incorrect,letlalo,0,0.46,incorrect,ua,0,0.27,incorrect,chhaya,0,0.33,incorrect,rehefa,0,0.17,incorrect,jon,0,0.22,incorrect,john,0,0.2,incorrect,ada,0,0.22,incorrect,ada,0,0.22,incorrect,phong si,0,0.14,incorrect,phoebe,0,0.17,incorrect,robert,0,0.17,incorrect,juanita,0,0.31,incorrect,john,0,0.2,incorrect,ada,0,0.22,incorrect,phoebe,0,0.17,incorrect,juanita,0,0.31,incorrect
"['lucius', 'luciu']",joseph,0,0.17,incorrect,empa,0,0.0,incorrect,oliver,0,0.36,incorrect,olu-eda-itan,0,0.35,incorrect,modise,0,0.33,incorrect,mogile,0,0.18,incorrect,tamatoa,0,0.0,incorrect,tera,0,0.0,incorrect,prithvi,0,0.17,incorrect,svtntrtaa,0,0.13,incorrect,ny fanahy,0,0.0,incorrect,nomeko,0,0.0,incorrect,empa,0,0.0,incorrect,olu-eda-itan,0,0.35,incorrect,mogile,0,0.18,incorrect,tera,0,0.0,incorrect,svtntrtaa,0,0.13,incorrect,nomeko,0,0.0,incorrect,elizabeth,0,0.29,incorrect,your,0,0.22,incorrect,hal,0,0.25,incorrect,emma,0,0.0,incorrect,tran,0,0.0,incorrect,phuc dao,0,0.31,incorrect,juan,0,0.22,incorrect,la paz,0,0.18,incorrect,your,0,0.22,incorrect,emma,0,0.0,incorrect,phuc dao,0,0.31,incorrect,la paz,0,0.18,incorrect
"['malfoy', 'malfoys']",joseph,0,0.31,incorrect,matlhwabano,0,0.47,incorrect,oliver,0,0.17,incorrect,omowumi,0,0.31,incorrect,jaana,0,0.18,incorrect,ke,0,0.0,incorrect,tuitera,0,0.15,incorrect,tuimanu,0,0.31,incorrect,prithvi,0,0.0,incorrect,prithviraj chauhan,0,0.08,incorrect,ny zavatra ataony,0,0.26,incorrect,nahoana,0,0.31,incorrect,matlhwabano,0,0.47,incorrect,omowumi,0,0.31,incorrect,ke,0,0.0,incorrect,tuimanu,0,0.31,incorrect,prithviraj chauhan,0,0.08,incorrect,nahoana,0,0.31,incorrect,the people,0,0.12,incorrect,pearl,0,0.36,incorrect,adimlar,0,0.31,incorrect,osmanlilar,0,0.38,incorrect,tran,0,0.2,incorrect,theresa,0,0.15,incorrect,don carlos,0,0.47,incorrect,don quijote,0,0.12,incorrect,pearl,0,0.36,incorrect,osmanlilar,0,0.38,incorrect,theresa,0,0.15,incorrect,don quijote,0,0.12,incorrect
"['malfoy', 'draco', 'draco malfoy']",keali`i,0,0.31,incorrect,matilda,0,0.46,incorrect,omowumi,0,0.32,incorrect,isaac,0,0.4,incorrect,hilary ady,0,0.36,incorrect,hilary,0,0.33,incorrect,te hina,0,0.21,incorrect,ua,0,0.29,incorrect,arjun raam mll,0,0.38,incorrect,ambeddkr,0,0.31,incorrect,rainy,0,0.4,incorrect,nitombo,0,0.32,incorrect,matilda,0,0.46,incorrect,isaac,0,0.4,incorrect,hilary,0,0.33,incorrect,ua,0,0.29,incorrect,ambeddkr,0,0.31,incorrect,nitombo,0,0.32,incorrect,arthur,0,0.18,incorrect,emily,0,0.55,incorrect,reza,0,0.44,incorrect,reza,0,0.44,incorrect,trung,0,0.2,incorrect,tran,0,0.44,incorrect,carlos,0,0.5,incorrect,isabel,0,0.33,incorrect,emily,0,0.55,incorrect,reza,0,0.44,incorrect,tran,0,0.44,incorrect,isabel,0,0.33,incorrect
"['hermione', 'hermione‘ye']",empress,0,0.4,incorrect,empa,0,0.33,incorrect,oliver twist,0,0.3,incorrect,thomas,0,0.29,incorrect,segolobogolo,0,0.2,incorrect,leopold,0,0.27,incorrect,tamatoa,0,0.27,incorrect,aita,0,0.17,incorrect,ambeddkr,0,0.25,incorrect,deviidaas,0,0.24,incorrect,dr. strange,0,0.32,incorrect,nanao,0,0.15,incorrect,empa,0,0.33,incorrect,thomas,0,0.29,incorrect,leopold,0,0.27,incorrect,aita,0,0.17,incorrect,deviidaas,0,0.24,incorrect,nanao,0,0.15,incorrect,remus,0,0.31,incorrect,lockhart,0,0.25,incorrect,hal,0,0.18,incorrect,hal,0,0.18,incorrect,professor,0,0.35,incorrect,thanh minh,0,0.44,incorrect,madame ouline,0,0.38,incorrect,don quijote,0,0.32,incorrect,lockhart,0,0.25,incorrect,hal,0,0.18,incorrect,thanh minh,0,0.44,incorrect,don quijote,0,0.32,incorrect
['harry'],carolus,0,0.33,incorrect,khaleefo,0,0.31,incorrect,charles,0,0.5,incorrect,revulsion coleridge,0,0.17,incorrect,matlakala,0,0.14,incorrect,moshoeshoe,0,0.13,incorrect,te avatea,0,0.14,incorrect,ua,0,0.29,incorrect,okraa,0,0.2,incorrect,chatur,0,0.55,incorrect,ny gazety,0,0.29,incorrect,ary,0,0.75,correct,khaleefo,0,0.31,incorrect,revulsion coleridge,0,0.17,incorrect,moshoeshoe,0,0.13,incorrect,ua,0,0.29,incorrect,chatur,0,0.55,incorrect,ary,0,0.75,correct,john,0,0.22,incorrect,page,0,0.22,incorrect,cagri,0,0.4,incorrect,atti,0,0.22,incorrect,phoebe,0,0.18,incorrect,phap,0,0.44,incorrect,john,0,0.22,incorrect,maria,0,0.4,incorrect,page,0,0.22,incorrect,atti,0,0.22,incorrect,phap,0,0.44,incorrect,maria,0,0.4,incorrect
['harry'],matome,0,0.18,incorrect,matlou,0,0.18,incorrect,oliver,0,0.18,incorrect,eric,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,momoni,0,0.0,incorrect,te fana,0,0.17,incorrect,mr. hyde,0,0.31,incorrect,john,0,0.22,incorrect,andriamasinavalona,0,0.17,incorrect,lainga,0,0.18,incorrect,matlou,0,0.18,incorrect,eric,0,0.22,incorrect,john,0,0.22,incorrect,te fana,0,0.17,incorrect,john,0,0.22,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,mr. wilson,0,0.13,incorrect,ali,0,0.25,incorrect,cakmakci,0,0.15,incorrect,ba hoa,0,0.36,incorrect,tran,0,0.22,incorrect,don pedro,0,0.14,incorrect,manuel,0,0.18,incorrect,mr. wilson,0,0.13,incorrect,cakmakci,0,0.15,incorrect,tran,0,0.22,incorrect,manuel,0,0.18,incorrect
"['albus', 'albus dumbledore', 'dumbledore‘un', 'dumbledore', 'albus dumbledore‘un']",john,0,0.24,incorrect,haeba,0,0.4,incorrect,olubori,0,0.47,incorrect,mr. brown,0,0.36,incorrect,matlho,0,0.38,incorrect,fa,0,0.29,incorrect,tamatoa,0,0.26,incorrect,ua,0,0.29,incorrect,prithvi,0,0.12,incorrect,shivaajii mhaaraaj,0,0.24,incorrect,alaivo,0,0.36,incorrect,alaivo,0,0.36,incorrect,haeba,0,0.4,incorrect,mr. brown,0,0.36,incorrect,fa,0,0.29,incorrect,ua,0,0.29,incorrect,shivaajii mhaaraaj,0,0.24,incorrect,alaivo,0,0.36,incorrect,mr. gilbert,0,0.38,incorrect,professor,0,0.32,incorrect,adelard,0,0.35,incorrect,osman,0,0.25,incorrect,mr. wilson,0,0.35,incorrect,nguyen dinh thi,0,0.29,incorrect,mr. smith,0,0.21,incorrect,director,0,0.44,incorrect,professor,0,0.32,incorrect,osman,0,0.25,incorrect,nguyen dinh thi,0,0.29,incorrect,director,0,0.44,incorrect
