Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['eager', 'beaver', 'eager beaver']",neil,0,0.22,incorrect,nasa,0,0.25,incorrect,nasa,0,0.25,incorrect
['hannah'],john,0,0.4,incorrect,mr. thompson,0,0.22,incorrect,mr. thompson,0,0.22,incorrect
"['kalpana', 'kalpana chawla', 'chawla']",space,0,0.33,incorrect,emma,0,0.2,incorrect,emma,0,0.2,incorrect
['floyd'],curiosity,0,0.29,incorrect,uncle jerry,0,0.25,incorrect,uncle jerry,0,0.25,incorrect
['floyd'],finland,0,0.5,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],arthur,0,0.4,incorrect,charles,0,0.36,incorrect,charles,0,0.36,incorrect
['floyd'],smith,0,0.0,incorrect,uncle lou,0,0.29,incorrect,uncle lou,0,0.29,incorrect
['python'],nasa,0,0.2,incorrect,hal,0,0.22,incorrect,hal,0,0.22,incorrect
['let'],game night,0,0.31,incorrect,kim,0,0.0,incorrect,kim,0,0.0,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],caltech,0,0.31,incorrect,caltech,0,0.31,incorrect,caltech,0,0.31,incorrect
['mara'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['merel'],dr. andersen,0,0.35,incorrect,amase,0,0.4,incorrect,amase,0,0.4,incorrect
['hannah'],nasa,0,0.4,incorrect,us,0,0.0,incorrect,us,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,elizabeth,0,0.15,incorrect,elizabeth,0,0.15,incorrect
['mara'],emily,0,0.22,incorrect,dr. laura,0,0.46,incorrect,dr. laura,0,0.46,incorrect
['merel'],dr. [mask],0,0.13,incorrect,dr. projects,0,0.24,incorrect,dr. projects,0,0.24,incorrect
['karl'],emily,0,0.22,incorrect,bill,0,0.25,incorrect,bill,0,0.25,incorrect
['haven'],paul,0,0.22,incorrect,reviewers,0,0.29,incorrect,reviewers,0,0.29,incorrect
['arroyo'],stein,0,0.0,incorrect,spirit,0,0.17,incorrect,spirit,0,0.17,incorrect
['arroyo'],anderson,0,0.43,incorrect,dr. mae jemison,0,0.19,incorrect,dr. mae jemison,0,0.19,incorrect
['merel'],dr. james,0,0.29,incorrect,dr. phil,0,0.31,incorrect,dr. phil,0,0.31,incorrect
['floyd'],dean,0,0.22,incorrect,colleagues,0,0.13,incorrect,colleagues,0,0.13,incorrect
['merel'],john,0,0.0,incorrect,dr. andersen,0,0.35,incorrect,dr. andersen,0,0.35,incorrect
['hannah'],arthur,0,0.33,incorrect,charlie,0,0.31,incorrect,charlie,0,0.31,incorrect
['merel'],arthur,0,0.18,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['hannah'],longyearbyen,0,0.22,incorrect,longyearbyen,0,0.22,incorrect,longyearbyen,0,0.22,incorrect
['merel'],arthur,0,0.18,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['floyd'],john,0,0.22,incorrect,mark,0,0.0,incorrect,mark,0,0.0,incorrect
['hannah'],you,0,0.0,incorrect,chris,0,0.18,incorrect,chris,0,0.18,incorrect
['hannah'],management,0,0.38,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['mara'],chloe,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['floyd'],pip,0,0.0,incorrect,chandler,0,0.15,incorrect,chandler,0,0.15,incorrect
['mara'],emily,0,0.22,incorrect,don'ts,0,0.0,incorrect,don'ts,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],delphina,0,0.31,incorrect,aunt delphina,0,0.22,incorrect,aunt delphina,0,0.22,incorrect
['hannah'],you,0,0.0,incorrect,the polar bear,0,0.3,incorrect,the polar bear,0,0.3,incorrect
['hannah'],leo,0,0.0,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['hannah'],paul,0,0.2,incorrect,chase,0,0.36,incorrect,chase,0,0.36,incorrect
['hannah'],david,0,0.18,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['hannah'],me,0,0.0,incorrect,phoebe,0,0.17,incorrect,phoebe,0,0.17,incorrect
['mara'],broccoli,0,0.17,incorrect,broccoli,0,0.17,incorrect,broccoli,0,0.17,incorrect
['hannah'],henry,0,0.36,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['hannah'],chad,0,0.4,incorrect,chase,0,0.36,incorrect,chase,0,0.36,incorrect
['hannah'],venus,0,0.18,incorrect,vastitas,0,0.29,incorrect,vastitas,0,0.29,incorrect
