Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],kim,0,0.33,incorrect,emma,0,0.57,incorrect,emma,0,0.57,incorrect
['eden'],shall i talk to mum?,0,0.0,incorrect,shall,0,0.0,incorrect,shall,0,0.0,incorrect
"['das', 'gopal das', 'gopal']",williams,0,0.36,incorrect,williams,0,0.36,incorrect,williams,0,0.36,incorrect
"['das', 'gopal das', 'gopal']",chad,0,0.31,incorrect,chakra,0,0.27,incorrect,chakra,0,0.27,incorrect
['thomas'],malcolm,0,0.31,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],charmichael,0,0.35,incorrect,thatched cottage,0,0.36,incorrect,thatched cottage,0,0.36,incorrect
['arabella'],queen,0,0.15,incorrect,queen,0,0.15,incorrect,queen,0,0.15,incorrect
['eden'],emma,0,0.25,incorrect,marsha,0,0.0,incorrect,marsha,0,0.0,incorrect
['eden'],os,0,0.0,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],beatrice,0,0.38,incorrect,isabella,0,0.75,correct,isabella,0,0.75,correct
['arabella'],emily,0,0.31,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],anna may wong,0,0.29,incorrect,my father,0,0.24,incorrect,my father,0,0.24,incorrect
['arabella'],bella,0,0.77,correct,antwerp,0,0.27,incorrect,antwerp,0,0.27,incorrect
"['thomas', 'tong', 'thomas tong']",john,0,0.5,incorrect,dr. watson,0,0.43,incorrect,dr. watson,0,0.43,incorrect
['eden'],emma,0,0.25,incorrect,penelope,0,0.33,incorrect,penelope,0,0.33,incorrect
['eden'],penelope,0,0.33,incorrect,penelope,0,0.33,incorrect,penelope,0,0.33,incorrect
['eden'],emma,0,0.25,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],emma,0,0.25,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['rufus'],eden,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,beach,0,0.0,incorrect,beach,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,volcanic,0,0.0,incorrect,volcanic,0,0.0,incorrect
['rufus'],tom,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['arabella'],chloe,0,0.15,incorrect,paris,0,0.31,incorrect,paris,0,0.31,incorrect
['bea'],isabelle de courcy,0,0.19,incorrect,madame courcy,0,0.12,incorrect,madame courcy,0,0.12,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,winter,0,0.2,incorrect,winter,0,0.2,incorrect
['rufus'],emily,0,0.0,incorrect,carolina,0,0.15,incorrect,carolina,0,0.15,incorrect
['eden'],martha,0,0.0,incorrect,penelope,0,0.33,incorrect,penelope,0,0.33,incorrect
['rufus'],coqui,0,0.2,incorrect,maui,0,0.22,incorrect,maui,0,0.22,incorrect
['bea'],edith,0,0.25,incorrect,augusta,0,0.2,incorrect,augusta,0,0.2,incorrect
['bea'],emily,0,0.25,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['arabella'],emily,0,0.31,incorrect,mango,0,0.15,incorrect,mango,0,0.15,incorrect
['eden'],beatrice,0,0.33,incorrect,greshamsbury,0,0.12,incorrect,greshamsbury,0,0.12,incorrect
['rufus'],chad,0,0.0,incorrect,phoebe,0,0.0,incorrect,phoebe,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['freddy'],bob,0,0.0,incorrect,stubb,0,0.0,incorrect,stubb,0,0.0,incorrect
['rufus'],freddy,0,0.18,incorrect,freddy,0,0.18,incorrect,freddy,0,0.18,incorrect
['farman'],mr. farmihian,0,0.63,incorrect,thacher,0,0.31,incorrect,thacher,0,0.31,incorrect
['solène'],valentine,0,0.53,incorrect,madame defarge,0,0.2,incorrect,madame defarge,0,0.2,incorrect
['laurel'],capa,0,0.2,incorrect,seabrook,0,0.29,incorrect,seabrook,0,0.29,incorrect
['rufus'],paul,0,0.22,incorrect,bob,0,0.0,incorrect,bob,0,0.0,incorrect
['solène'],emily,0,0.18,incorrect,it's,0,0.2,incorrect,it's,0,0.2,incorrect
['eden'],emily,0,0.22,incorrect,moby dick,0,0.15,incorrect,moby dick,0,0.15,incorrect
['tong'],john,0,0.5,incorrect,dr. saunders,0,0.12,incorrect,dr. saunders,0,0.12,incorrect
['thomas'],john,0,0.2,incorrect,salad,0,0.18,incorrect,salad,0,0.18,incorrect
['thomas'],john,0,0.2,incorrect,mermaid,0,0.31,incorrect,mermaid,0,0.31,incorrect
['arabella'],jack,0,0.17,incorrect,seabrook,0,0.25,incorrect,seabrook,0,0.25,incorrect
['thomas'],george,0,0.17,incorrect,penelope,0,0.14,incorrect,penelope,0,0.14,incorrect
['max'],olaf,0,0.29,incorrect,olson,0,0.0,incorrect,olson,0,0.0,incorrect
['kamehameha'],kamehameha,1,1.0,correct,heiau,0,0.4,incorrect,heiau,0,0.4,incorrect
['thomas'],john,0,0.2,incorrect,devon,0,0.18,incorrect,devon,0,0.18,incorrect
"['tan', 'rene', 'rene tan']",donald trump,0,0.3,incorrect,beelzebub,0,0.31,incorrect,beelzebub,0,0.31,incorrect
['eden'],anna,0,0.25,incorrect,marie,0,0.22,incorrect,marie,0,0.22,incorrect
