Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['bruno'],mathupha,0,0.15,incorrect,mathupha,0,0.15,incorrect,oliver,0,0.18,incorrect,oliver,0,0.18,incorrect,selebi,0,0.18,incorrect,matlho,0,0.18,incorrect,tamatoa,0,0.17,incorrect,parau,0,0.4,incorrect,jkhn,0,0.22,incorrect,shivaajii sttett,0,0.0,incorrect,thomas,0,0.18,incorrect,nijery,0,0.18,incorrect,mathupha,0,0.15,incorrect,oliver,0,0.18,incorrect,matlho,0,0.18,incorrect,parau,0,0.4,incorrect,shivaajii sttett,0,0.0,incorrect,nijery,0,0.18,incorrect,emma,0,0.0,incorrect,emily,0,0.0,incorrect,ali,0,0.0,incorrect,emma,0,0.0,incorrect,tim,0,0.0,incorrect,phong,0,0.2,incorrect,roberto,0,0.5,incorrect,maria,0,0.2,incorrect,emily,0,0.0,incorrect,emma,0,0.0,incorrect,phong,0,0.2,incorrect,maria,0,0.2,incorrect
['gretel'],modupi,0,0.0,incorrect,leofela,0,0.46,incorrect,oluwa,0,0.18,incorrect,oliver,0,0.17,incorrect,ngwane,0,0.33,incorrect,na,0,0.0,incorrect,tamatoa,0,0.15,incorrect,matou,0,0.18,incorrect,baabu,0,0.0,incorrect,janneke,0,0.31,incorrect,andriamanitra,0,0.21,incorrect,isaho,0,0.0,incorrect,leofela,0,0.46,incorrect,oliver,0,0.17,incorrect,na,0,0.0,incorrect,matou,0,0.18,incorrect,janneke,0,0.31,incorrect,isaho,0,0.0,incorrect,arthur,0,0.33,incorrect,your mother,0,0.35,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,tom,0,0.22,incorrect,tran,0,0.2,incorrect,john,0,0.0,incorrect,padre,0,0.36,incorrect,your mother,0,0.35,incorrect,ali,0,0.22,incorrect,tran,0,0.2,incorrect,padre,0,0.36,incorrect
['bruno'],oliver,0,0.18,incorrect,matsoho,0,0.17,incorrect,oliver,0,0.18,incorrect,oswald,0,0.18,incorrect,refilwe,0,0.17,incorrect,matlho,0,0.18,incorrect,berlin,0,0.55,incorrect,berlin,0,0.55,incorrect,vilym,0,0.0,incorrect,jephrii roddmon,0,0.2,incorrect,berlin,0,0.55,incorrect,endriky,0,0.17,incorrect,matsoho,0,0.17,incorrect,oswald,0,0.18,incorrect,matlho,0,0.18,incorrect,berlin,0,0.55,incorrect,jephrii roddmon,0,0.2,incorrect,endriky,0,0.17,incorrect,max,0,0.0,incorrect,oliver,0,0.18,incorrect,ozdemir,0,0.17,incorrect,berlin,0,0.55,incorrect,emile,0,0.0,incorrect,oscar,0,0.2,incorrect,wilhelm,0,0.0,incorrect,berlin,0,0.55,incorrect,oliver,0,0.18,incorrect,berlin,0,0.55,incorrect,oscar,0,0.2,incorrect,berlin,0,0.55,incorrect
['bruno'],matsoho,0,0.17,incorrect,modupi,0,0.18,incorrect,thomas,0,0.18,incorrect,thomas,0,0.18,incorrect,matlhakoreng,0,0.24,incorrect,matlho,0,0.18,incorrect,te hina,0,0.17,incorrect,te ika,0,0.0,incorrect,jkhn,0,0.22,incorrect,burkhaanii,0,0.4,incorrect,andriamanitra,0,0.22,incorrect,rehefa,0,0.18,incorrect,modupi,0,0.18,incorrect,thomas,0,0.18,incorrect,matlho,0,0.18,incorrect,te ika,0,0.0,incorrect,burkhaanii,0,0.4,incorrect,rehefa,0,0.18,incorrect,john,0,0.22,incorrect,mr. hyde,0,0.15,incorrect,osman,0,0.2,incorrect,osman,0,0.2,incorrect,tim,0,0.0,incorrect,nguyen dinh chieu,0,0.18,incorrect,maria,0,0.2,incorrect,don quijote,0,0.25,incorrect,mr. hyde,0,0.15,incorrect,osman,0,0.2,incorrect,nguyen dinh chieu,0,0.18,incorrect,don quijote,0,0.25,incorrect
['bruno'],segoane,0,0.17,incorrect,re eka,0,0.18,incorrect,oliver,0,0.18,incorrect,oluwasegun obasanjo,0,0.25,incorrect,selelo,0,0.18,incorrect,modupi,0,0.18,incorrect,te fana,0,0.17,incorrect,te haamo'eraa,0,0.11,incorrect,shakespeare,0,0.12,incorrect,naattyk,0,0.17,incorrect,andrianavalona,0,0.32,incorrect,heveriko,0,0.31,incorrect,re eka,0,0.18,incorrect,oluwasegun obasanjo,0,0.25,incorrect,modupi,0,0.18,incorrect,te haamo'eraa,0,0.11,incorrect,naattyk,0,0.17,incorrect,heveriko,0,0.31,incorrect,arthur,0,0.36,incorrect,phoebe,0,0.18,incorrect,ali,0,0.0,incorrect,aliye,0,0.0,incorrect,tom,0,0.25,incorrect,anh ta,0,0.18,incorrect,don quijote,0,0.25,incorrect,madre,0,0.2,incorrect,phoebe,0,0.18,incorrect,aliye,0,0.0,incorrect,anh ta,0,0.18,incorrect,madre,0,0.2,incorrect
"['maria', 'maría']",selebi,0,0.18,incorrect,senamalane,0,0.4,incorrect,oliver,0,0.18,incorrect,olundi,0,0.18,incorrect,selebi,0,0.18,incorrect,go,0,0.0,incorrect,te fiti,0,0.17,incorrect,te atua,0,0.33,incorrect,prabhakar,0,0.29,incorrect,buddi baanks,0,0.24,incorrect,andriamanitra,0,0.44,incorrect,andriamanitra,0,0.44,incorrect,senamalane,0,0.4,incorrect,olundi,0,0.18,incorrect,go,0,0.0,incorrect,te atua,0,0.33,incorrect,buddi baanks,0,0.24,incorrect,andriamanitra,0,0.44,incorrect,emma,0,0.44,incorrect,tom,0,0.25,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,tran,0,0.44,incorrect,phuc diep,0,0.14,incorrect,maria,1,1.0,correct,maria,1,1.0,correct,tom,0,0.25,incorrect,ali,0,0.5,incorrect,phuc diep,0,0.14,incorrect,maria,1,1.0,correct
"['maria', 'maría']",dr. kenneth kaunda,0,0.17,incorrect,mme nthomella,0,0.22,incorrect,oliver,0,0.18,incorrect,oliver,0,0.18,incorrect,mathupha,0,0.46,incorrect,mathupha,0,0.46,incorrect,te hina,0,0.33,incorrect,marie,0,0.8,correct,maayaa,0,0.55,incorrect,maya pagh,0,0.43,incorrect,ny nona,0,0.17,incorrect,nalefan,0,0.33,incorrect,mme nthomella,0,0.22,incorrect,oliver,0,0.18,incorrect,mathupha,0,0.46,incorrect,marie,0,0.8,correct,maya pagh,0,0.43,incorrect,nalefan,0,0.33,incorrect,arthur,0,0.36,incorrect,arthur,0,0.36,incorrect,emma,0,0.44,incorrect,annem,0,0.2,incorrect,ngoc,0,0.0,incorrect,tom,0,0.25,incorrect,isabel,0,0.36,incorrect,maria,1,1.0,correct,arthur,0,0.36,incorrect,annem,0,0.2,incorrect,tom,0,0.25,incorrect,maria,1,1.0,correct
['bruno'],pharaoh,0,0.33,incorrect,matlhwabano,0,0.38,incorrect,john,0,0.22,incorrect,oliver,0,0.18,incorrect,modiri,0,0.18,incorrect,matlou,0,0.18,incorrect,te avana,0,0.15,incorrect,ua,0,0.29,incorrect,john,0,0.22,incorrect,om brgn,0,0.5,incorrect,andriamanitra,0,0.22,incorrect,feno,0,0.44,incorrect,matlhwabano,0,0.38,incorrect,oliver,0,0.18,incorrect,matlou,0,0.18,incorrect,ua,0,0.29,incorrect,om brgn,0,0.5,incorrect,feno,0,0.44,incorrect,arthur,0,0.36,incorrect,john,0,0.22,incorrect,canakkale,0,0.14,incorrect,torban,0,0.36,incorrect,tom,0,0.25,incorrect,trong,0,0.4,incorrect,don,0,0.25,incorrect,leona,0,0.2,incorrect,john,0,0.22,incorrect,torban,0,0.36,incorrect,trong,0,0.4,incorrect,leona,0,0.2,incorrect
['bruno'],selelo,0,0.18,incorrect,mabel,0,0.2,incorrect,oliver,0,0.18,incorrect,wesidee,0,0.0,incorrect,mathibele,0,0.14,incorrect,lebowa,0,0.36,incorrect,teremoana,0,0.29,incorrect,parau,0,0.4,incorrect,rakshas,0,0.17,incorrect,devil,0,0.0,incorrect,valiha,0,0.0,incorrect,jonas,0,0.2,incorrect,mabel,0,0.2,incorrect,wesidee,0,0.0,incorrect,lebowa,0,0.36,incorrect,parau,0,0.4,incorrect,devil,0,0.0,incorrect,jonas,0,0.2,incorrect,victor,0,0.18,incorrect,frankenstein,0,0.24,incorrect,emma,0,0.0,incorrect,attila,0,0.0,incorrect,ngoc loan,0,0.29,incorrect,nguyen dinh thi,0,0.2,incorrect,roberto,0,0.5,incorrect,el monstruo,0,0.38,incorrect,frankenstein,0,0.24,incorrect,attila,0,0.0,incorrect,nguyen dinh thi,0,0.2,incorrect,el monstruo,0,0.38,incorrect
['bruno'],selebi,0,0.18,incorrect,robala,0,0.36,incorrect,oliver,0,0.18,incorrect,oluwa,0,0.2,incorrect,selebi,0,0.18,incorrect,modupi,0,0.18,incorrect,tamatoa,0,0.17,incorrect,te aita,0,0.0,incorrect,baabuu gelaundaa,0,0.29,incorrect,khsii,0,0.0,incorrect,thomas,0,0.18,incorrect,trano,0,0.6,incorrect,robala,0,0.36,incorrect,oluwa,0,0.2,incorrect,modupi,0,0.18,incorrect,te aita,0,0.0,incorrect,khsii,0,0.0,incorrect,trano,0,0.6,incorrect,tim,0,0.0,incorrect,he,0,0.0,incorrect,ali,0,0.0,incorrect,halil,0,0.0,incorrect,tim,0,0.0,incorrect,nguyen dinh thi,0,0.2,incorrect,maria,0,0.2,incorrect,maria,0,0.2,incorrect,he,0,0.0,incorrect,halil,0,0.0,incorrect,nguyen dinh thi,0,0.2,incorrect,maria,0,0.2,incorrect
