Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['smith', 'winston smith', 'winston']",april,0,0.2,incorrect,victory,0,0.43,incorrect,victory mansions,0,0.43,incorrect,victory,0,0.43,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,victory mansions,0,0.43,incorrect,victory,0,0.43,incorrect,vijy,0,0.22,incorrect,baalko,0,0.15,incorrect,victory,0,0.43,incorrect,japan,0,0.17,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,baalko,0,0.15,incorrect,japan,0,0.17,incorrect,winston,1,1.0,correct,victory,0,0.43,incorrect,cin,0,0.4,incorrect,yildirim,0,0.19,incorrect,ngoi nha chien thang,0,0.42,incorrect,thang,0,0.4,incorrect,charles,0,0.17,incorrect,victoria,0,0.4,incorrect,victory,0,0.43,incorrect,yildirim,0,0.19,incorrect,thang,0,0.4,incorrect,victoria,0,0.4,incorrect
['winston'],john,0,0.36,incorrect,esita,0,0.33,incorrect,mr. thompson,0,0.32,incorrect,oliver,0,0.15,incorrect,bathroom tile,0,0.2,incorrect,shebile,0,0.14,incorrect,tereraa faufaa,0,0.1,incorrect,te aitanga,0,0.35,incorrect,mr. hyde,0,0.0,incorrect,willow,0,0.46,incorrect,herinandro,0,0.35,incorrect,herinandrony,0,0.42,incorrect,esita,0,0.33,incorrect,oliver,0,0.15,incorrect,shebile,0,0.14,incorrect,te aitanga,0,0.35,incorrect,willow,0,0.46,incorrect,herinandrony,0,0.42,incorrect,big brother,0,0.22,incorrect,big brother,0,0.22,incorrect,ali,0,0.2,incorrect,osmanli,0,0.29,incorrect,nguyen dinh thi,0,0.27,incorrect,cac tren,0,0.27,incorrect,don pedro,0,0.25,incorrect,gran hermano,0,0.21,incorrect,big brother,0,0.22,incorrect,osmanli,0,0.29,incorrect,cac tren,0,0.27,incorrect,gran hermano,0,0.21,incorrect
"['winston', 'wiston']",diary,0,0.18,incorrect,empa,0,0.0,incorrect,oliver,0,0.17,incorrect,okunrin,0,0.31,incorrect,modibedi,0,0.14,incorrect,leabua,0,0.0,incorrect,big brother,0,0.24,incorrect,john,0,0.4,incorrect,ddaaun vid,0,0.12,incorrect,mr. lamb,0,0.0,incorrect,big brother,0,0.24,incorrect,brother efitrano,0,0.27,incorrect,empa,0,0.0,incorrect,okunrin,0,0.31,incorrect,leabua,0,0.0,incorrect,john,0,0.4,incorrect,mr. lamb,0,0.0,incorrect,brother efitrano,0,0.27,incorrect,winston,1,1.0,correct,arthur,0,0.17,incorrect,kahrolsun,0,0.27,incorrect,kahrolsun,0,0.27,incorrect,nguyen,0,0.31,incorrect,nguyen du,0,0.25,incorrect,don pepe,0,0.29,incorrect,hermano,0,0.29,incorrect,arthur,0,0.17,incorrect,kahrolsun,0,0.27,incorrect,nguyen du,0,0.25,incorrect,hermano,0,0.29,incorrect
"['señora parsons', 'bayan parsons', 'señora', 'parsons', 'bayan']",joseph,0,0.33,incorrect,matlou,0,0.31,incorrect,oliver,0,0.33,incorrect,idi amin,0,0.31,incorrect,gone fishin',0,0.32,incorrect,gone fishin',0,0.32,incorrect,te maitai,0,0.29,incorrect,na,0,0.5,incorrect,charles,0,0.43,incorrect,demon,0,0.36,incorrect,sandra,0,0.67,incorrect,sir,0,0.44,incorrect,matlou,0,0.31,incorrect,idi amin,0,0.31,incorrect,gone fishin',0,0.32,incorrect,na,0,0.5,incorrect,demon,0,0.36,incorrect,sir,0,0.44,incorrect,sam,0,0.44,incorrect,the haven't parris,0,0.45,incorrect,evliya,0,0.36,incorrect,tabii,0,0.2,incorrect,nha toi,0,0.38,incorrect,phoebe,0,0.31,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,the haven't parris,0,0.45,incorrect,tabii,0,0.2,incorrect,phoebe,0,0.31,incorrect,maria,0,0.4,incorrect
['tom'],matsoho,0,0.4,incorrect,mohau,0,0.25,incorrect,oliver,0,0.22,incorrect,oliver,0,0.22,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect,te hina,0,0.2,incorrect,te e,0,0.29,incorrect,prashant,0,0.18,incorrect,baalk,0,0.0,incorrect,antananarivo,0,0.27,incorrect,andriamanitra,0,0.12,incorrect,mohau,0,0.25,incorrect,oliver,0,0.22,incorrect,she,0,0.0,incorrect,te e,0,0.29,incorrect,baalk,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,arthur,0,0.22,incorrect,paul,0,0.0,incorrect,ali,0,0.0,incorrect,emma,0,0.29,incorrect,tom,1,1.0,correct,phong,0,0.25,incorrect,carlos,0,0.22,incorrect,carlos,0,0.22,incorrect,paul,0,0.0,incorrect,emma,0,0.29,incorrect,phong,0,0.25,incorrect,carlos,0,0.22,incorrect
"['winston', 'eurasia']",joseph,0,0.15,incorrect,me,0,0.22,incorrect,eurasia,1,1.0,correct,eurasia,1,1.0,correct,thabo mbeki,0,0.22,incorrect,di mme,0,0.15,incorrect,polynesia,0,0.5,incorrect,europe,0,0.46,incorrect,hitler,0,0.31,incorrect,joseph,0,0.15,incorrect,europe,0,0.46,incorrect,tonga,0,0.5,incorrect,me,0,0.22,incorrect,eurasia,1,1.0,correct,di mme,0,0.15,incorrect,europe,0,0.46,incorrect,joseph,0,0.15,incorrect,tonga,0,0.5,incorrect,big brother,0,0.22,incorrect,hitler,0,0.31,incorrect,arslan,0,0.46,incorrect,paris,0,0.33,incorrect,big brother,0,0.22,incorrect,ministry,0,0.53,incorrect,hitler,0,0.31,incorrect,hitler,0,0.31,incorrect,hitler,0,0.31,incorrect,paris,0,0.33,incorrect,ministry,0,0.53,incorrect,hitler,0,0.31,incorrect
['winston'],mokha oa kantle,0,0.18,incorrect,li-ersers,0,0.25,incorrect,julia,0,0.17,incorrect,jerks,0,0.17,incorrect,mokgatlho,0,0.25,incorrect,mokgatlho,0,0.25,incorrect,te piti aposetolo,0,0.33,incorrect,jerks,0,0.17,incorrect,prashant,0,0.27,incorrect,minon,0,0.67,incorrect,goldstein,0,0.38,incorrect,nanafoana,0,0.38,incorrect,li-ersers,0,0.25,incorrect,jerks,0,0.17,incorrect,mokgatlho,0,0.25,incorrect,jerks,0,0.17,incorrect,minon,0,0.67,incorrect,nanafoana,0,0.38,incorrect,winston,1,1.0,correct,big brother,0,0.22,incorrect,adalet,0,0.15,incorrect,beden,0,0.17,incorrect,nguyen dinh thi,0,0.27,incorrect,to huu,0,0.31,incorrect,orwell,0,0.15,incorrect,partido,0,0.29,incorrect,big brother,0,0.22,incorrect,beden,0,0.17,incorrect,to huu,0,0.31,incorrect,partido,0,0.29,incorrect
"[""winston'ın"", 'winston’s', 'winston']",george,0,0.15,incorrect,esita,0,0.33,incorrect,winston smith,0,0.73,correct,charles,0,0.14,incorrect,engelane,0,0.27,incorrect,engelane,0,0.27,incorrect,jerks,0,0.17,incorrect,te hoho'a rima,0,0.33,incorrect,jen,0,0.2,incorrect,jack,0,0.0,incorrect,airstrip one,0,0.53,incorrect,tsy tena,0,0.4,incorrect,esita,0,0.33,incorrect,charles,0,0.14,incorrect,engelane,0,0.27,incorrect,te hoho'a rima,0,0.33,incorrect,jack,0,0.0,incorrect,tsy tena,0,0.4,incorrect,winston,1,1.0,correct,london,0,0.46,incorrect,london,0,0.46,incorrect,londra,0,0.31,incorrect,tommy,0,0.33,incorrect,charles,0,0.14,incorrect,gran bretana,0,0.32,incorrect,la de dejado durante la se sucedidos de desvanecer acontecimientos,0,0.16,incorrect,london,0,0.46,incorrect,londra,0,0.31,incorrect,charles,0,0.14,incorrect,la de dejado durante la se sucedidos de desvanecer acontecimientos,0,0.16,incorrect
['winston'],colchester,0,0.24,incorrect,mohammed ali,0,0.11,incorrect,albert,0,0.15,incorrect,boyce,0,0.17,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,peneia'e,0,0.13,incorrect,jack,0,0.0,incorrect,colchester,0,0.24,incorrect,king,0,0.36,incorrect,colchester,0,0.24,incorrect,mohammed ali,0,0.11,incorrect,boyce,0,0.17,incorrect,colchester,0,0.24,incorrect,peneia'e,0,0.13,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,elizabeth,0,0.25,incorrect,lauren,0,0.15,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,lauren,0,0.15,incorrect
['winston'],phoebe,0,0.15,incorrect,lebohang,0,0.27,incorrect,oliver,0,0.15,incorrect,oliver,0,0.15,incorrect,modupi,0,0.15,incorrect,maokeng,0,0.29,incorrect,te pou,0,0.31,incorrect,te fatata,0,0.12,incorrect,kkro,0,0.18,incorrect,vetnk,0,0.33,incorrect,voltaire,0,0.13,incorrect,tokony,0,0.46,incorrect,lebohang,0,0.27,incorrect,oliver,0,0.15,incorrect,maokeng,0,0.29,incorrect,te fatata,0,0.12,incorrect,vetnk,0,0.33,incorrect,tokony,0,0.46,incorrect,mr. micawber,0,0.11,incorrect,subscriptions,0,0.4,incorrect,ali,0,0.2,incorrect,parasi,0,0.15,incorrect,nguyen dinh thi,0,0.27,incorrect,thinh vuong,0,0.44,incorrect,don,0,0.4,incorrect,clara,0,0.0,incorrect,subscriptions,0,0.4,incorrect,parasi,0,0.15,incorrect,thinh vuong,0,0.44,incorrect,clara,0,0.0,incorrect
