Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['nancy', 'bobofit', 'nancy bobofit']",bob,0,0.6,incorrect,q,0,0.0,incorrect,osborne,0,0.43,incorrect,nikeyin,0,0.33,incorrect,selelo,0,0.15,incorrect,maoka,0,0.22,incorrect,tamatoa,0,0.2,incorrect,te atua,0,0.2,incorrect,shyamal,0,0.17,incorrect,billaa,0,0.31,incorrect,joseph,0,0.15,incorrect,farany,0,0.55,incorrect,q,0,0.0,incorrect,nikeyin,0,0.33,incorrect,maoka,0,0.22,incorrect,te atua,0,0.2,incorrect,billaa,0,0.31,incorrect,farany,0,0.55,incorrect,will,0,0.18,incorrect,will,0,0.18,incorrect,cen,0,0.25,incorrect,ceneyi,0,0.36,incorrect,nguyen dinh thi,0,0.36,incorrect,thit,0,0.36,incorrect,don,0,0.25,incorrect,estela,0,0.18,incorrect,will,0,0.18,incorrect,ceneyi,0,0.36,incorrect,thit,0,0.36,incorrect,estela,0,0.18,incorrect
"['bay', 'brunner', 'bay brunner']",roma,0,0.29,incorrect,roma,0,0.29,incorrect,orpheus,0,0.29,incorrect,george,0,0.31,incorrect,roma,0,0.29,incorrect,le roma,0,0.29,incorrect,helen,0,0.17,incorrect,te tera,0,0.33,incorrect,julius,0,0.15,incorrect,julius caesar,0,0.3,incorrect,romana,0,0.31,incorrect,romana,0,0.31,incorrect,roma,0,0.29,incorrect,george,0,0.31,incorrect,le roma,0,0.29,incorrect,te tera,0,0.33,incorrect,julius caesar,0,0.3,incorrect,romana,0,0.31,incorrect,mr. donahue,0,0.33,incorrect,adhd,0,0.29,incorrect,paul,0,0.29,incorrect,c'nin,0,0.33,incorrect,merlin,0,0.31,incorrect,phuong dinh,0,0.33,incorrect,achilles,0,0.21,incorrect,julio cesar,0,0.33,incorrect,adhd,0,0.29,incorrect,c'nin,0,0.33,incorrect,phuong dinh,0,0.33,incorrect,julio cesar,0,0.33,incorrect
"['bay', 'murmuré', 'brunner', 'bay brunner']",matlou,0,0.31,incorrect,joseph,0,0.15,incorrect,theresa,0,0.29,incorrect,ada,0,0.33,incorrect,mma morwadi,0,0.33,incorrect,morwadi,0,0.29,incorrect,tamaki,0,0.22,incorrect,te atairangapu,0,0.24,incorrect,jan,0,0.33,incorrect,janne,0,0.5,incorrect,joseph,0,0.15,incorrect,nanao,0,0.33,incorrect,joseph,0,0.15,incorrect,ada,0,0.33,incorrect,morwadi,0,0.29,incorrect,te atairangapu,0,0.24,incorrect,janne,0,0.5,incorrect,nanao,0,0.33,incorrect,charlie,0,0.33,incorrect,emily,0,0.25,incorrect,mercedes,0,0.4,incorrect,ele',0,0.18,incorrect,mr. wilson,0,0.24,incorrect,thieu nien,0,0.35,incorrect,julio,0,0.17,incorrect,maria,0,0.33,incorrect,emily,0,0.25,incorrect,ele',0,0.18,incorrect,thieu nien,0,0.35,incorrect,maria,0,0.33,incorrect
"['bay', 'brunner', 'bay brunner']",phoebe,0,0.31,incorrect,matlhwabano,0,0.29,incorrect,michael phelps,0,0.24,incorrect,edwin,0,0.17,incorrect,phiri,0,0.17,incorrect,john,0,0.18,incorrect,tamatoa,0,0.2,incorrect,te upoko o te ika,0,0.21,incorrect,baabr,0,0.5,incorrect,philemon,0,0.13,incorrect,thomas jefferson,0,0.3,incorrect,thomas,0,0.22,incorrect,matlhwabano,0,0.29,incorrect,edwin,0,0.17,incorrect,john,0,0.18,incorrect,te upoko o te ika,0,0.21,incorrect,philemon,0,0.13,incorrect,thomas,0,0.22,incorrect,paul,0,0.29,incorrect,whistler,0,0.27,incorrect,muzenin,0,0.43,incorrect,ozdemir,0,0.29,incorrect,doctor,0,0.15,incorrect,thay trung,0,0.57,incorrect,vanessa,0,0.33,incorrect,yvette,0,0.24,incorrect,whistler,0,0.27,incorrect,ozdemir,0,0.29,incorrect,thay trung,0,0.57,incorrect,yvette,0,0.24,incorrect
"['dodds', 'bayan dodds', 'señora', 'señora dodds', 'bayan']",scott,0,0.36,incorrect,scott,0,0.36,incorrect,sulphur,0,0.31,incorrect,sulfur,0,0.33,incorrect,mathibele,0,0.14,incorrect,oliver,0,0.33,incorrect,matetika,0,0.31,incorrect,samuel,0,0.33,incorrect,palace,0,0.36,incorrect,john,0,0.22,incorrect,stevens,0,0.46,incorrect,philip,0,0.0,incorrect,scott,0,0.36,incorrect,sulfur,0,0.33,incorrect,oliver,0,0.33,incorrect,samuel,0,0.33,incorrect,john,0,0.22,incorrect,philip,0,0.0,incorrect,emily,0,0.2,incorrect,medusa,0,0.36,incorrect,ali,0,0.25,incorrect,death,0,0.36,incorrect,phoebe,0,0.18,incorrect,phoebe,0,0.18,incorrect,guernica,0,0.43,incorrect,eliza,0,0.36,incorrect,medusa,0,0.36,incorrect,death,0,0.36,incorrect,phoebe,0,0.18,incorrect,eliza,0,0.36,incorrect
"['bay', 'bay jackson', 'señor jackson', 'señor', 'jackson']",mokgobo,0,0.3,incorrect,matome,0,0.31,incorrect,oliver,0,0.36,incorrect,jowo,0,0.36,incorrect,penis,0,0.4,incorrect,mr. penis,0,0.29,incorrect,teremoana,0,0.36,incorrect,te hina,0,0.33,incorrect,shakespeare,0,0.38,incorrect,oh,0,0.29,incorrect,andriamatoa,0,0.33,incorrect,andriamanitra,0,0.31,incorrect,matome,0,0.31,incorrect,jowo,0,0.36,incorrect,mr. penis,0,0.29,incorrect,te hina,0,0.33,incorrect,oh,0,0.29,incorrect,andriamanitra,0,0.31,incorrect,john,0,0.55,incorrect,prophet,0,0.2,incorrect,hal,0,0.33,incorrect,ali,0,0.33,incorrect,phan,0,0.36,incorrect,ngoi sao,0,0.48,incorrect,don quijote,0,0.33,incorrect,juanita,0,0.43,incorrect,prophet,0,0.2,incorrect,ali,0,0.33,incorrect,ngoi sao,0,0.48,incorrect,juanita,0,0.43,incorrect
"['dodds', 'bayan', 'bayan dodds']",phyllis,0,0.22,incorrect,phyllis,0,0.22,incorrect,susan,0,0.4,incorrect,oliver,0,0.18,incorrect,modupi,0,0.36,incorrect,keo,0,0.25,incorrect,te maitai,0,0.29,incorrect,parau,0,0.4,incorrect,ellis,0,0.2,incorrect,dick,0,0.22,incorrect,mark,0,0.22,incorrect,isaky,0,0.4,incorrect,phyllis,0,0.22,incorrect,oliver,0,0.18,incorrect,keo,0,0.25,incorrect,parau,0,0.4,incorrect,dick,0,0.22,incorrect,isaky,0,0.4,incorrect,sheldon,0,0.33,incorrect,norman,0,0.36,incorrect,ali,0,0.25,incorrect,onlar,0,0.2,incorrect,tran,0,0.44,incorrect,thinh,0,0.2,incorrect,laura,0,0.4,incorrect,los sapos,0,0.3,incorrect,norman,0,0.36,incorrect,onlar,0,0.2,incorrect,thinh,0,0.2,incorrect,los sapos,0,0.3,incorrect
"['dodds', 'bayan dodds', 'señora', 'señora dodds', 'bayan']",selebi,0,0.33,incorrect,ke,0,0.25,incorrect,simba,0,0.4,incorrect,michael,0,0.17,incorrect,selebi,0,0.33,incorrect,ke,0,0.25,incorrect,te hina,0,0.46,incorrect,te aita,0,0.33,incorrect,tejendra singh,0,0.46,incorrect,chamkila,0,0.31,incorrect,thomas,0,0.36,incorrect,thomas,0,0.36,incorrect,ke,0,0.25,incorrect,michael,0,0.17,incorrect,ke,0,0.25,incorrect,te aita,0,0.33,incorrect,chamkila,0,0.31,incorrect,thomas,0,0.36,incorrect,satan,0,0.6,incorrect,phoenix,0,0.31,incorrect,penelope,0,0.43,incorrect,yuksel,0,0.33,incorrect,phuong uyen,0,0.25,incorrect,thanh thuy,0,0.29,incorrect,medusa,0,0.36,incorrect,orpheus,0,0.33,incorrect,phoenix,0,0.31,incorrect,yuksel,0,0.33,incorrect,thanh thuy,0,0.29,incorrect,orpheus,0,0.33,incorrect
"['nancy', 'bobofit', 'nancy bobofit']",te piti,0,0.3,incorrect,taofe,0,0.33,incorrect,john,0,0.22,incorrect,thomas,0,0.18,incorrect,from ds to fs,0,0.3,incorrect,ke,0,0.0,incorrect,ds,0,0.0,incorrect,ua ds,0,0.22,incorrect,tom,0,0.2,incorrect,grady,0,0.4,incorrect,ny namany,0,0.57,incorrect,ny ntaolo,0,0.45,incorrect,taofe,0,0.33,incorrect,thomas,0,0.18,incorrect,ke,0,0.0,incorrect,ua ds,0,0.22,incorrect,grady,0,0.4,incorrect,ny ntaolo,0,0.45,incorrect,jane,0,0.44,incorrect,ms.,0,0.0,incorrect,f,0,0.25,incorrect,frank,0,0.4,incorrect,phoebe,0,0.31,incorrect,phoebe,0,0.31,incorrect,carlos,0,0.21,incorrect,juanita,0,0.4,incorrect,ms.,0,0.0,incorrect,frank,0,0.4,incorrect,phoebe,0,0.31,incorrect,juanita,0,0.4,incorrect
"['bay', 'brunner', 'bay brunner']",plato,0,0.25,incorrect,ke,0,0.22,incorrect,professor,0,0.38,incorrect,latin,0,0.25,incorrect,segomotso,0,0.12,incorrect,ke,0,0.22,incorrect,te pohe,0,0.22,incorrect,latino,0,0.24,incorrect,jen,0,0.2,incorrect,death,0,0.25,incorrect,latin,0,0.25,incorrect,rehefa,0,0.31,incorrect,ke,0,0.22,incorrect,latin,0,0.25,incorrect,ke,0,0.22,incorrect,latino,0,0.24,incorrect,death,0,0.25,incorrect,rehefa,0,0.31,incorrect,latin,0,0.25,incorrect,john,0,0.18,incorrect,plautus,0,0.22,incorrect,plautus,0,0.22,incorrect,mr. thompson,0,0.21,incorrect,quan,0,0.36,incorrect,senor,0,0.33,incorrect,maria,0,0.25,incorrect,john,0,0.18,incorrect,plautus,0,0.22,incorrect,quan,0,0.36,incorrect,maria,0,0.25,incorrect
