Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],shrek,0,0.18,incorrect,ha,0,0.25,incorrect,victor osim,0,0.24,incorrect,usain bolt,0,0.25,incorrect,thabo maseko,0,0.33,incorrect,thuli,0,0.18,incorrect,te rangi hiroa,0,0.2,incorrect,jesus,0,0.18,incorrect,ddlailm,0,0.15,incorrect,klpnaa sn,0,0.4,incorrect,marie curie,0,0.12,incorrect,god,0,0.22,incorrect,ha,0,0.25,incorrect,usain bolt,0,0.25,incorrect,thuli,0,0.18,incorrect,jesus,0,0.18,incorrect,klpnaa sn,0,0.4,incorrect,god,0,0.22,incorrect,colonel moran,0,0.21,incorrect,little,0,0.17,incorrect,ozgur birinci,0,0.21,incorrect,atasoy,0,0.67,incorrect,pham van dong,0,0.32,incorrect,harry,0,0.18,incorrect,carlos sastre,0,0.21,incorrect,ignacio de loyola,0,0.17,incorrect,little,0,0.17,incorrect,atasoy,0,0.67,incorrect,harry,0,0.18,incorrect,ignacio de loyola,0,0.17,incorrect
['holmes'],blair whistle,0,0.32,incorrect,whistle,0,0.46,incorrect,agogo,0,0.18,incorrect,keke,0,0.2,incorrect,joseph whistle,0,0.3,incorrect,whistle,0,0.46,incorrect,te hapu,0,0.15,incorrect,teuruarii,0,0.13,incorrect,ghnttii,0,0.15,incorrect,baaj,0,0.0,incorrect,rehefa,0,0.33,incorrect,andriamanelo,0,0.22,incorrect,whistle,0,0.46,incorrect,keke,0,0.2,incorrect,whistle,0,0.46,incorrect,teuruarii,0,0.13,incorrect,baaj,0,0.0,incorrect,andriamanelo,0,0.22,incorrect,inspector bucket,0,0.18,incorrect,john,0,0.2,incorrect,istanbul bogazici,0,0.09,incorrect,allah,0,0.18,incorrect,pham duy,0,0.29,incorrect,beethoven,0,0.4,incorrect,el caballero,0,0.22,incorrect,el quijote,0,0.25,incorrect,john,0,0.2,incorrect,allah,0,0.18,incorrect,beethoven,0,0.4,incorrect,el quijote,0,0.25,incorrect
['watson'],diop,0,0.2,incorrect,guinea,0,0.17,incorrect,mr. grimwig,0,0.12,incorrect,william brougham,0,0.27,incorrect,samora machel,0,0.21,incorrect,guineas,0,0.31,incorrect,te ariki,0,0.14,incorrect,guinea,0,0.17,incorrect,naam nirdhaarit nhiin kiyaa gyaa,0,0.16,incorrect,brom,0,0.2,incorrect,francis,0,0.31,incorrect,araka,0,0.18,incorrect,guinea,0,0.17,incorrect,william brougham,0,0.27,incorrect,guineas,0,0.31,incorrect,guinea,0,0.17,incorrect,brom,0,0.2,incorrect,araka,0,0.18,incorrect,john clay,0,0.27,incorrect,lord de clifford,0,0.09,incorrect,ismet inonu,0,0.35,incorrect,ismet,0,0.18,incorrect,lord de burgh,0,0.11,incorrect,nguyen du,0,0.13,incorrect,monty cristo,0,0.33,incorrect,guineas,0,0.31,incorrect,lord de clifford,0,0.09,incorrect,ismet,0,0.18,incorrect,nguyen du,0,0.13,incorrect,guineas,0,0.31,incorrect
"['conde', 'von', 'count', 'kram', 'kont von kramm', 'kont', 'conde von kramm', 'the count von kramm', 'kramm', 'the']",bohemia,0,0.4,incorrect,charles iv,0,0.32,incorrect,bohemian rhapsody,0,0.38,incorrect,emilie autumn,0,0.31,incorrect,sol plaatje,0,0.29,incorrect,sol plaatje,0,0.29,incorrect,tevita fifita,0,0.31,incorrect,ekalesia,0,0.33,incorrect,bohemiyn,0,0.36,incorrect,bohemiyn,0,0.36,incorrect,bohemian,0,0.36,incorrect,bohemian,0,0.36,incorrect,charles iv,0,0.32,incorrect,emilie autumn,0,0.31,incorrect,sol plaatje,0,0.29,incorrect,ekalesia,0,0.33,incorrect,bohemiyn,0,0.36,incorrect,bohemian,0,0.36,incorrect,count orlok,0,0.62,incorrect,count almaviva,0,0.53,incorrect,bohemya,0,0.4,incorrect,bohemya,0,0.4,incorrect,frederick the great,0,0.35,incorrect,sigmund freud,0,0.33,incorrect,don quixote,0,0.4,incorrect,verdi,0,0.25,incorrect,count almaviva,0,0.53,incorrect,bohemya,0,0.4,incorrect,sigmund freud,0,0.33,incorrect,verdi,0,0.25,incorrect
['holmes'],thabo maseko,0,0.44,incorrect,lebogang morake,0,0.29,incorrect,olanto olusegun obasanjo,0,0.27,incorrect,usain bolt,0,0.25,incorrect,matsobana,0,0.27,incorrect,mathibela,0,0.27,incorrect,te ariki,0,0.14,incorrect,ua parau,0,0.0,incorrect,mudaa,0,0.18,incorrect,delk,0,0.2,incorrect,andriamanelo,0,0.22,incorrect,samy,0,0.2,incorrect,lebogang morake,0,0.29,incorrect,usain bolt,0,0.25,incorrect,mathibela,0,0.27,incorrect,ua parau,0,0.0,incorrect,delk,0,0.2,incorrect,samy,0,0.2,incorrect,dr. watson,0,0.12,incorrect,mr. collins,0,0.35,incorrect,ali,0,0.22,incorrect,abdi ipekci,0,0.12,incorrect,pham van chanh,0,0.2,incorrect,ong chuyen,0,0.25,incorrect,don quixote,0,0.24,incorrect,don quixote,0,0.24,incorrect,mr. collins,0,0.35,incorrect,abdi ipekci,0,0.12,incorrect,ong chuyen,0,0.25,incorrect,don quixote,0,0.24,incorrect
['holmes'],queen victoria,0,0.1,incorrect,london,0,0.17,incorrect,david adeleke,0,0.21,incorrect,victoria,0,0.14,incorrect,lebogang phiri,0,0.2,incorrect,lesotho,0,0.46,incorrect,jacques chirac,0,0.2,incorrect,te arikinui tamatoa vi,0,0.07,incorrect,nepaalko prdhaanmntrii olii ribaa,0,0.15,incorrect,brittish lgaane,0,0.29,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,victoria,0,0.14,incorrect,lesotho,0,0.46,incorrect,te arikinui tamatoa vi,0,0.07,incorrect,brittish lgaane,0,0.29,incorrect,london,0,0.17,incorrect,dr. watson,0,0.12,incorrect,queen,0,0.18,incorrect,leonardo da vinci,0,0.17,incorrect,queen elizabeth ii,0,0.17,incorrect,pham van dong,0,0.21,incorrect,london,0,0.17,incorrect,george iii,0,0.25,incorrect,william iii of england,0,0.21,incorrect,queen,0,0.18,incorrect,queen elizabeth ii,0,0.17,incorrect,london,0,0.17,incorrect,william iii of england,0,0.21,incorrect
"['bayan', 'adle', 'bayan adler', 'adler']",queen victoria,0,0.24,incorrect,thomas,0,0.2,incorrect,prince philip,0,0.25,incorrect,thomas,0,0.2,incorrect,god,0,0.29,incorrect,thabo masehla,0,0.33,incorrect,te aroha,0,0.32,incorrect,te ua,0,0.25,incorrect,mis brninghm,0,0.24,incorrect,,0,0.5,incorrect,antoinette,0,0.29,incorrect,yasser arafat,0,0.42,incorrect,thomas,0,0.2,incorrect,thomas,0,0.2,incorrect,thabo masehla,0,0.33,incorrect,te ua,0,0.25,incorrect,,0,0.5,incorrect,yasser arafat,0,0.42,incorrect,miss havisham,0,0.22,incorrect,john galsworthy,0,0.38,incorrect,john doe,0,0.42,incorrect,orhan pamuk,0,0.36,incorrect,pham thi my,0,0.25,incorrect,phan ke bi,0,0.38,incorrect,la senorita [mask],0,0.28,incorrect,antonio,0,0.33,incorrect,john galsworthy,0,0.38,incorrect,orhan pamuk,0,0.36,incorrect,phan ke bi,0,0.38,incorrect,antonio,0,0.33,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,ekalesia a monica,0,0.35,incorrect,monica,0,0.33,incorrect,harbor,0,0.33,incorrect,twenty,0,0.33,incorrect,monica,0,0.33,incorrect,paris,0,0.36,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,twenty,0,0.33,incorrect,paris,0,0.36,incorrect,dr. watson,0,0.75,correct,monica,0,0.33,incorrect,monica bellucci,0,0.19,incorrect,fayton,0,0.67,incorrect,duc vuong,0,0.27,incorrect,monica,0,0.33,incorrect,carlos ruiz zafon,0,0.35,incorrect,carlos,0,0.33,incorrect,monica,0,0.33,incorrect,fayton,0,0.67,incorrect,monica,0,0.33,incorrect,carlos,0,0.33,incorrect
"['norton', 'godfrey norton', 'godfrey']",paris,0,0.18,incorrect,potlako mphuthing,0,0.35,incorrect,olanto,0,0.5,incorrect,ololajulo,0,0.27,incorrect,mathibelle ramaphosa,0,0.24,incorrect,ke,0,0.22,incorrect,te arikinui ariiriki,0,0.24,incorrect,te fiti,0,0.29,incorrect,naam nishcit nhiin hai /,0,0.21,incorrect,bujhaait,0,0.14,incorrect,salomona,0,0.43,incorrect,andriamanelo,0,0.33,incorrect,potlako mphuthing,0,0.35,incorrect,ololajulo,0,0.27,incorrect,ke,0,0.22,incorrect,te fiti,0,0.29,incorrect,bujhaait,0,0.14,incorrect,andriamanelo,0,0.33,incorrect,no_name,0,0.46,incorrect,archdeacon hardwicke,0,0.24,incorrect,ali,0,0.0,incorrect,corinthos,0,0.53,incorrect,thay tu,0,0.29,incorrect,pham van donh,0,0.32,incorrect,el clerigo,0,0.33,incorrect,la iglesia,0,0.24,incorrect,archdeacon hardwicke,0,0.24,incorrect,corinthos,0,0.53,incorrect,pham van donh,0,0.32,incorrect,la iglesia,0,0.24,incorrect
['holmes'],edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,queen victoria,0,0.1,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,thabo mbeki,0,0.47,incorrect,jesus,0,0.36,incorrect,edgeware,0,0.14,incorrect,osttrlr,0,0.31,incorrect,olinpiyaa,0,0.27,incorrect,edgeware,0,0.14,incorrect,baghdad,0,0.15,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,thabo mbeki,0,0.47,incorrect,edgeware,0,0.14,incorrect,olinpiyaa,0,0.27,incorrect,baghdad,0,0.15,incorrect,inspector lestrade,0,0.33,incorrect,richard whittington,0,0.16,incorrect,edgeware,0,0.14,incorrect,edgeware road,0,0.11,incorrect,len,0,0.44,incorrect,edgeware,0,0.14,incorrect,count fosco,0,0.24,incorrect,woolie,0,0.5,incorrect,richard whittington,0,0.16,incorrect,edgeware road,0,0.11,incorrect,edgeware,0,0.14,incorrect,woolie,0,0.5,incorrect
