Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['jalil', 'yalil', 'celil']",lesotho,0,0.17,incorrect,paris,0,0.4,incorrect,george floyd,0,0.24,incorrect,giada de laurentiis,0,0.25,incorrect,dirk diggler,0,0.24,incorrect,bo-ke-e,0,0.17,incorrect,te arikinui gaston flosse,0,0.2,incorrect,teriifoh,0,0.31,incorrect,o saudaa,0,0.15,incorrect,khrptvaark,0,0.13,incorrect,andriamanelo,0,0.35,incorrect,andriamanelo,0,0.35,incorrect,paris,0,0.4,incorrect,giada de laurentiis,0,0.25,incorrect,bo-ke-e,0,0.17,incorrect,teriifoh,0,0.31,incorrect,khrptvaark,0,0.13,incorrect,andriamanelo,0,0.35,incorrect,mr. weasel,0,0.27,incorrect,yoko ono,0,0.15,incorrect,ataturk,0,0.17,incorrect,ataturk,0,0.17,incorrect,nguyen van kiet,0,0.3,incorrect,thien vuong,0,0.12,incorrect,eladio velez,0,0.47,incorrect,carlos,0,0.36,incorrect,yoko ono,0,0.15,incorrect,ataturk,0,0.17,incorrect,thien vuong,0,0.12,incorrect,carlos,0,0.36,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",matsepo,0,0.38,incorrect,matsepo,0,0.38,incorrect,yinka ayefe,0,0.3,incorrect,oloye dada,0,0.32,incorrect,thabo mokgwatsana,0,0.26,incorrect,lebogang phalatse,0,0.17,incorrect,te rangi-haua,0,0.32,incorrect,te ariki,0,0.43,incorrect,baabaa gorkhnaath,0,0.31,incorrect,naam nirdhaarit nhiin kiyaa gyaa /,0,0.28,incorrect,rehefa,0,0.33,incorrect,madagascar,0,0.38,incorrect,matsepo,0,0.38,incorrect,oloye dada,0,0.32,incorrect,lebogang phalatse,0,0.17,incorrect,te ariki,0,0.43,incorrect,naam nirdhaarit nhiin kiyaa gyaa /,0,0.28,incorrect,madagascar,0,0.38,incorrect,unnamed,0,0.31,incorrect,,0,0.22,incorrect,allah,0,0.36,incorrect,sancilar,0,0.43,incorrect,pham van toan,0,0.36,incorrect,ho chi minh,0,0.24,incorrect,padre,0,0.36,incorrect,"yo no tengo informacion especifica sobre quien podria reemplazar adecuadamente el [mask] en este fragmento de texto. sin contexto adicional, no puedo proporcionar un nombre especifico.",0,0.08,incorrect,,0,0.22,incorrect,sancilar,0,0.43,incorrect,ho chi minh,0,0.24,incorrect,"yo no tengo informacion especifica sobre quien podria reemplazar adecuadamente el [mask] en este fragmento de texto. sin contexto adicional, no puedo proporcionar un nombre especifico.",0,0.08,incorrect
"['faizu', 'feyzullah', 'molla feyzullah', 'faizullah', 'faizulá', 'mullah faizullah', 'mullah', 'molla']",khama iii,0,0.32,incorrect,matsoho,0,0.46,incorrect,john bunyan,0,0.31,incorrect,buttercup,0,0.22,incorrect,khaya-lee langford,0,0.3,incorrect,buttercups,0,0.21,incorrect,teuruarii,0,0.33,incorrect,te rima,0,0.33,incorrect,daarjiling,0,0.35,incorrect,ttukdd'aa,0,0.27,incorrect,andry rajoelina,0,0.33,incorrect,manondraka,0,0.4,incorrect,matsoho,0,0.46,incorrect,buttercup,0,0.22,incorrect,buttercups,0,0.21,incorrect,te rima,0,0.33,incorrect,ttukdd'aa,0,0.27,incorrect,manondraka,0,0.4,incorrect,mr. fielding,0,0.37,incorrect,miss havisham,0,0.34,incorrect,halil,0,0.5,incorrect,hasan,0,0.33,incorrect,thien phuc,0,0.27,incorrect,pham van donh,0,0.32,incorrect,abdul wahid,0,0.5,incorrect,ulema,0,0.55,incorrect,miss havisham,0,0.34,incorrect,hasan,0,0.33,incorrect,pham van donh,0,0.32,incorrect,ulema,0,0.55,incorrect
"['mil', 'jalil', 'yalil', 'celil']",george washington carver,0,0.14,incorrect,thomas,0,0.22,incorrect,princess diana,0,0.32,incorrect,obafemi awolowo,0,0.33,incorrect,matlou ralehloha,0,0.29,incorrect,phumla,0,0.44,incorrect,teuruarii,0,0.29,incorrect,te ua mau i manimani vahine,0,0.13,incorrect,o aaguu,0,0.17,incorrect,dhobay,0,0.18,incorrect,charles darwin,0,0.32,incorrect,andriamanelo,0,0.35,incorrect,thomas,0,0.22,incorrect,obafemi awolowo,0,0.33,incorrect,phumla,0,0.44,incorrect,te ua mau i manimani vahine,0,0.13,incorrect,dhobay,0,0.18,incorrect,andriamanelo,0,0.35,incorrect,michele,0,0.6,incorrect,martha,0,0.22,incorrect,aslihan,0,0.5,incorrect,serife,0,0.36,incorrect,pham van dong,0,0.12,incorrect,tran le xuan,0,0.24,incorrect,francisco de miranda,0,0.24,incorrect,no respuesta,0,0.12,incorrect,martha,0,0.22,incorrect,serife,0,0.36,incorrect,tran le xuan,0,0.24,incorrect,no respuesta,0,0.12,incorrect
"['lili lili', 'mi', 'lili', 'lili mi']",minnow,0,0.5,incorrect,me tepeletseng,0,0.17,incorrect,yaya toure,0,0.12,incorrect,stephen k amos,0,0.19,incorrect,matthew 13:3-8,0,0.12,incorrect,samora machel,0,0.2,incorrect,manu,0,0.33,incorrect,manu,0,0.33,incorrect,cidd'ai-snaank,0,0.22,incorrect,baalii,0,0.6,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,me tepeletseng,0,0.17,incorrect,stephen k amos,0,0.19,incorrect,samora machel,0,0.2,incorrect,manu,0,0.33,incorrect,baalii,0,0.6,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,slipped,0,0.36,incorrect,coban,0,0.0,incorrect,cicekci mehmet,0,0.38,incorrect,hoang long,0,0.21,incorrect,chi linh,0,0.5,incorrect,scout,0,0.0,incorrect,minnow,0,0.5,incorrect,slipped,0,0.36,incorrect,cicekci mehmet,0,0.38,incorrect,chi linh,0,0.5,incorrect,minnow,0,0.5,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",matante,0,0.46,incorrect,lea,0,0.22,incorrect,paris jackson,0,0.55,incorrect,boya,0,0.33,incorrect,thabo mooki,0,0.3,incorrect,gongwe,0,0.25,incorrect,te arikinui tamatoa vi,0,0.39,incorrect,peniia'e,0,0.29,incorrect,ddij'nii,0,0.24,incorrect,ddblyuueph',0,0.24,incorrect,andriamahazo,0,0.57,incorrect,reninao,0,0.5,incorrect,lea,0,0.22,incorrect,boya,0,0.33,incorrect,gongwe,0,0.25,incorrect,peniia'e,0,0.29,incorrect,ddblyuueph',0,0.24,incorrect,reninao,0,0.5,incorrect,jimmy,0,0.36,incorrect,malfunctioning_mcgee,0,0.31,incorrect,ataturk,0,0.31,incorrect,atif yilmaz,0,0.35,incorrect,qua bom,0,0.38,incorrect,tran van thanh,0,0.26,incorrect,carlos,0,0.5,incorrect,proyector,0,0.56,incorrect,malfunctioning_mcgee,0,0.31,incorrect,atif yilmaz,0,0.35,incorrect,tran van thanh,0,0.26,incorrect,proyector,0,0.56,incorrect
"['meryem gari', 'gari', 'meryem', 'mariam']",thabang,0,0.31,incorrect,malebogo,0,0.32,incorrect,benjamin franklin,0,0.36,incorrect,hookahs,0,0.18,incorrect,agnes,0,0.22,incorrect,mount everest,0,0.42,incorrect,paul gauguin,0,0.38,incorrect,te arikinui ariiriki,0,0.39,incorrect,vlaa kyuubiihol,0,0.21,incorrect,sholay,0,0.2,incorrect,abdul rahman,0,0.44,incorrect,james,0,0.36,incorrect,malebogo,0,0.32,incorrect,hookahs,0,0.18,incorrect,mount everest,0,0.42,incorrect,te arikinui ariiriki,0,0.39,incorrect,sholay,0,0.2,incorrect,james,0,0.36,incorrect,aladdin,0,0.36,incorrect,ali baba,0,0.43,incorrect,yola,0,0.27,incorrect,iskender cayevinin,0,0.34,incorrect,pham duy khiem,0,0.4,incorrect,nguyen du,0,0.3,incorrect,al-mansur,0,0.4,incorrect,abdon cifuentes,0,0.21,incorrect,ali baba,0,0.43,incorrect,iskender cayevinin,0,0.34,incorrect,nguyen du,0,0.3,incorrect,abdon cifuentes,0,0.21,incorrect
"['celil han', 'jan', 'han', 'jalil khan', 'celil', 'jalil', 'khan', 'yalil jan', 'yalil', 'chính', 'chính jalil khan']",lebohang rantao,0,0.33,incorrect,shebang,0,0.6,incorrect,yoruba,0,0.36,incorrect,yoruba,0,0.36,incorrect,matantebele,0,0.3,incorrect,matante,0,0.4,incorrect,te ari'imate ari'ifau,0,0.27,incorrect,te faaho'i te,0,0.28,incorrect,o khlkhin,0,0.46,incorrect,birvaa,0,0.27,incorrect,andriamanelo,0,0.38,incorrect,andriamanitra,0,0.36,incorrect,shebang,0,0.6,incorrect,yoruba,0,0.36,incorrect,matante,0,0.4,incorrect,te faaho'i te,0,0.28,incorrect,birvaa,0,0.27,incorrect,andriamanitra,0,0.36,incorrect,god,0,0.0,incorrect,john,0,0.57,incorrect,abraham,0,0.4,incorrect,ali,0,0.75,correct,jalil khan,1,1.0,correct,jalil,1,1.0,correct,el chofer,0,0.44,incorrect,chofer,0,0.36,incorrect,john,0,0.57,incorrect,ali,0,0.75,correct,jalil,1,1.0,correct,chofer,0,0.36,incorrect
['nana'],matome,0,0.2,incorrect,lebogang mashilela,0,0.27,incorrect,rembrandt,0,0.31,incorrect,odysseus,0,0.0,incorrect,thuli madonsela,0,0.32,incorrect,samora machel,0,0.24,incorrect,teururai,0,0.17,incorrect,teotemo,0,0.0,incorrect,shriinivaasn,0,0.38,incorrect,biruddh,0,0.0,incorrect,menatra,0,0.55,incorrect,jesus,0,0.0,incorrect,lebogang mashilela,0,0.27,incorrect,odysseus,0,0.0,incorrect,samora machel,0,0.24,incorrect,teotemo,0,0.0,incorrect,biruddh,0,0.0,incorrect,jesus,0,0.0,incorrect,anna,0,0.75,correct,amelia earhart,0,0.22,incorrect,ismet inonu,0,0.27,incorrect,edith,0,0.0,incorrect,madame de maintenon,0,0.17,incorrect,chien thanh,0,0.4,incorrect,su madre,0,0.17,incorrect,carlos gardel,0,0.24,incorrect,amelia earhart,0,0.22,incorrect,edith,0,0.0,incorrect,chien thanh,0,0.4,incorrect,carlos gardel,0,0.24,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",lebogang phalatse,0,0.17,incorrect,joao havelange,0,0.25,incorrect,olumide ogunnusi,0,0.32,incorrect,yoruba,0,0.33,incorrect,masilo,0,0.53,incorrect,ke i,0,0.31,incorrect,te ariki,0,0.43,incorrect,te vau i te te atua,0,0.24,incorrect,o khlkhin,0,0.18,incorrect,bgiicaa,0,0.31,incorrect,andriamanitra,0,0.53,incorrect,chris brown,0,0.4,incorrect,joao havelange,0,0.25,incorrect,yoruba,0,0.33,incorrect,ke i,0,0.31,incorrect,te vau i te te atua,0,0.24,incorrect,bgiicaa,0,0.31,incorrect,chris brown,0,0.4,incorrect,mr. rochester,0,0.36,incorrect,yao ming,0,0.29,incorrect,adnan okuyan,0,0.38,incorrect,ust manzarali,0,0.42,incorrect,phuong,0,0.25,incorrect,ngoc hoang,0,0.33,incorrect,carlos,0,0.5,incorrect,no name provided,0,0.36,incorrect,yao ming,0,0.29,incorrect,ust manzarali,0,0.42,incorrect,ngoc hoang,0,0.33,incorrect,no name provided,0,0.36,incorrect
