Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['george'],eve,0,0.44,incorrect,elijah,0,0.17,incorrect,donald,0,0.17,incorrect,god,0,0.44,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,ripley,0,0.33,incorrect,god,0,0.44,incorrect,alice,0,0.18,incorrect,andriamanitra,0,0.11,incorrect,god,0,0.44,incorrect,elijah,0,0.17,incorrect,god,0,0.44,incorrect,eve,0,0.44,incorrect,god,0,0.44,incorrect,andriamanitra,0,0.11,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,ali,0,0.0,incorrect,deniz,0,0.18,incorrect,nguoi dan ong,0,0.32,incorrect,dat nuoc,0,0.14,incorrect,jose,0,0.4,incorrect,eva,0,0.22,incorrect,huck,0,0.0,incorrect,deniz,0,0.18,incorrect,dat nuoc,0,0.14,incorrect,eva,0,0.22,incorrect
['george'],abraham,0,0.15,incorrect,eve,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,jesus,0,0.18,incorrect,god,0,0.44,incorrect,google,0,0.67,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,mohau,0,0.18,incorrect,eve,0,0.44,incorrect,god,0,0.44,incorrect,jesus,0,0.18,incorrect,google,0,0.67,incorrect,god,0,0.44,incorrect,george,1,1.0,correct,god,0,0.44,incorrect,bay,0,0.0,incorrect,adem,0,0.2,incorrect,huy,0,0.0,incorrect,duc,0,0.0,incorrect,senor,0,0.55,incorrect,dios,0,0.2,incorrect,god,0,0.44,incorrect,adem,0,0.2,incorrect,duc,0,0.0,incorrect,dios,0,0.2,incorrect
['lennie'],abraham,0,0.0,incorrect,jesus,0,0.18,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,god,0,0.0,incorrect,elijah,0,0.33,incorrect,hamlet,0,0.33,incorrect,stan,0,0.2,incorrect,tom,0,0.0,incorrect,aza,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.18,incorrect,stan,0,0.2,incorrect,elijah,0,0.33,incorrect,stan,0,0.2,incorrect,aza,0,0.0,incorrect,tom,0,0.0,incorrect,huck,0,0.0,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect,nguyen,0,0.33,incorrect,tho,0,0.0,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect,huck,0,0.0,incorrect,hamlet,0,0.33,incorrect,tho,0,0.0,incorrect,hamlet,0,0.33,incorrect
['lennie'],mark,0,0.0,incorrect,elijah,0,0.33,incorrect,arnold schwarzenegger,0,0.3,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,ram,0,0.0,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.18,incorrect,elijah,0,0.33,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tom,0,0.0,incorrect,god,0,0.0,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect,dong,0,0.2,incorrect,thanh kinh,0,0.25,incorrect,sheldon,0,0.31,incorrect,hamlet,0,0.33,incorrect,god,0,0.0,incorrect,hamlet,0,0.33,incorrect,thanh kinh,0,0.25,incorrect,hamlet,0,0.33,incorrect
['george'],moses,0,0.36,incorrect,heaven,0,0.33,incorrect,mother,0,0.33,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,job,0,0.22,incorrect,god,0,0.44,incorrect,jesus,0,0.18,incorrect,heaven,0,0.33,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,tom,0,0.22,incorrect,looked at,0,0.27,incorrect,resat,0,0.36,incorrect,allah,0,0.0,incorrect,thuy van,0,0.0,incorrect,thuong de,0,0.4,incorrect,sancho,0,0.17,incorrect,satan,0,0.0,incorrect,looked at,0,0.27,incorrect,allah,0,0.0,incorrect,thuong de,0,0.4,incorrect,satan,0,0.0,incorrect
['george'],job,0,0.22,incorrect,eve,0,0.44,incorrect,ke,0,0.25,incorrect,god,0,0.44,incorrect,abraham,0,0.15,incorrect,elijah,0,0.17,incorrect,godot,0,0.36,incorrect,god,0,0.44,incorrect,paulo coelho,0,0.22,incorrect,madagascar,0,0.25,incorrect,jesus,0,0.18,incorrect,eve,0,0.44,incorrect,god,0,0.44,incorrect,elijah,0,0.17,incorrect,god,0,0.44,incorrect,madagascar,0,0.25,incorrect,george,1,1.0,correct,scrooge,0,0.46,incorrect,hamlet,0,0.17,incorrect,seyma,0,0.18,incorrect,thuy van,0,0.0,incorrect,dao,0,0.22,incorrect,hamlet,0,0.17,incorrect,jesus,0,0.18,incorrect,scrooge,0,0.46,incorrect,seyma,0,0.18,incorrect,dao,0,0.22,incorrect,jesus,0,0.18,incorrect
['lennie'],abraham,0,0.0,incorrect,elijah,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,ramayana,0,0.14,incorrect,moses,0,0.18,incorrect,job,0,0.0,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,elijah,0,0.33,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,moses,0,0.18,incorrect,jesus,0,0.18,incorrect,crooks,0,0.0,incorrect,brer,0,0.2,incorrect,cilgin dersim,0,0.32,incorrect,orpheus,0,0.15,incorrect,thuy kieu,0,0.27,incorrect,thoreau,0,0.15,incorrect,ulises,0,0.5,incorrect,ulises,0,0.5,incorrect,brer,0,0.2,incorrect,orpheus,0,0.15,incorrect,thoreau,0,0.15,incorrect,ulises,0,0.5,incorrect
"['geroge', 'george']",bob,0,0.22,incorrect,elijah,0,0.17,incorrect,jesus,0,0.18,incorrect,jehovah,0,0.31,incorrect,abraham,0,0.15,incorrect,eve,0,0.44,incorrect,jesus,0,0.18,incorrect,google,0,0.67,incorrect,job,0,0.22,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,elijah,0,0.17,incorrect,jehovah,0,0.31,incorrect,eve,0,0.44,incorrect,google,0,0.67,incorrect,jack,0,0.0,incorrect,george,1,1.0,correct,god,0,0.44,incorrect,rasit,0,0.18,incorrect,orhan,0,0.36,incorrect,nguyen ai quoc,0,0.3,incorrect,nguyen dinh chieu,0,0.26,incorrect,meursault,0,0.27,incorrect,dios,0,0.2,incorrect,god,0,0.44,incorrect,orhan,0,0.36,incorrect,nguyen dinh chieu,0,0.26,incorrect,dios,0,0.2,incorrect
"['lenni', 'lennie']",god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,god,0,0.0,incorrect,ram,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,lee,0,0.67,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,ram,0,0.0,incorrect,god,0,0.0,incorrect,tom,0,0.0,incorrect,china,0,0.2,incorrect,ali,0,0.5,incorrect,orman,0,0.2,incorrect,dat,0,0.0,incorrect,duc,0,0.0,incorrect,jose,0,0.22,incorrect,jesus,0,0.2,incorrect,china,0,0.2,incorrect,orman,0,0.2,incorrect,duc,0,0.0,incorrect,jesus,0,0.2,incorrect
['george'],elijah,0,0.17,incorrect,elijah,0,0.17,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,adam,0,0.0,incorrect,elijah,0,0.17,incorrect,emily,0,0.18,incorrect,delhi,0,0.18,incorrect,robinson,0,0.14,incorrect,noah,0,0.2,incorrect,jesus,0,0.18,incorrect,elijah,0,0.17,incorrect,god,0,0.44,incorrect,elijah,0,0.17,incorrect,delhi,0,0.18,incorrect,noah,0,0.2,incorrect,george,1,1.0,correct,satan,0,0.0,incorrect,pip,0,0.0,incorrect,ali,0,0.0,incorrect,thang bom,0,0.27,incorrect,dong,0,0.4,incorrect,sancho,0,0.17,incorrect,sancho,0,0.17,incorrect,satan,0,0.0,incorrect,ali,0,0.0,incorrect,dong,0,0.4,incorrect,sancho,0,0.17,incorrect
