Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],ethan,0,0.44,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['chad'],"hope's new partner, likely a male, but the text does not provide a specific name. based on the context, a common male name could be used as a guess, such as john or michael, but without more information, the best guess would be to use the name of a person that is often associated with being a ""soulmate"" or a character known for being in a relationship. however, since the passage does not provide a specific name, i will make a guess",0,0.02,incorrect,love,0,0.0,incorrect,love,0,0.0,incorrect
['chad'],"his roommate's name is not explicitly mentioned, but based on the context, i'm going to take a guess that the name is a male's, possibly a friend or someone close, so i'll fill in a common male name: alex",0,0.04,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['chad'],boyfriend,0,0.15,incorrect,brussels,0,0.0,incorrect,brussels,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],jessica,0,0.17,incorrect,rover,0,0.0,incorrect,rover,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['brad'],max,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],he,0,0.0,incorrect,costco,0,0.0,incorrect,costco,0,0.0,incorrect
['brad'],tyler,0,0.22,incorrect,trump,0,0.22,incorrect,trump,0,0.22,incorrect
['brad'],charlie,0,0.18,incorrect,know,0,0.0,incorrect,know,0,0.0,incorrect
['lutsen'],asheville,0,0.27,incorrect,europe,0,0.33,incorrect,europe,0,0.33,incorrect
['brad'],jack,0,0.25,incorrect,notre,0,0.22,incorrect,notre,0,0.22,incorrect
['brad'],heathcliff,0,0.14,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],god,0,0.29,incorrect,me,0,0.0,incorrect,me,0,0.0,incorrect
['brad'],she,0,0.0,incorrect,tinder,0,0.2,incorrect,tinder,0,0.2,incorrect
['maddy'],i,0,0.0,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],emily,0,0.4,incorrect,obama,0,0.4,incorrect,obama,0,0.4,incorrect
['emma'],hello,0,0.22,incorrect,alex,0,0.25,incorrect,alex,0,0.25,incorrect
['brad'],jordan,0,0.4,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],he,0,0.0,incorrect,einstein,0,0.0,incorrect,einstein,0,0.0,incorrect
['maddy'],someone,0,0.17,incorrect,ethan,0,0.2,incorrect,ethan,0,0.2,incorrect
['maddy'],she,0,0.0,incorrect,charity,0,0.33,incorrect,charity,0,0.33,incorrect
['maddy'],everyone,0,0.15,incorrect,mother,0,0.18,incorrect,mother,0,0.18,incorrect
['amber'],amy,0,0.5,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],holden,0,0.18,incorrect,eleanor,0,0.17,incorrect,eleanor,0,0.17,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],princess,0,0.17,incorrect,eve,0,0.29,incorrect,eve,0,0.29,incorrect
['maddy'],bella,0,0.2,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],he,0,0.0,incorrect,charlie,0,0.17,incorrect,charlie,0,0.17,incorrect
['maddy'],john,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['brad'],nostradamus,0,0.4,incorrect,jacob,0,0.22,incorrect,jacob,0,0.22,incorrect
['maddy'],sarah,0,0.2,incorrect,yankee,0,0.18,incorrect,yankee,0,0.18,incorrect
['emma'],my child,0,0.17,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['alex'],brody,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['sarah'],mom,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['mcdonald'],valentine,0,0.24,incorrect,christmas,0,0.24,incorrect,christmas,0,0.24,incorrect
['maddy'],emily,0,0.4,incorrect,phone,0,0.0,incorrect,phone,0,0.0,incorrect
['emma'],maria,0,0.44,incorrect,mexico,0,0.2,incorrect,mexico,0,0.2,incorrect
['maddy'],mark,0,0.44,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,minnesota,0,0.29,incorrect,minnesota,0,0.29,incorrect
['maddy'],emily,0,0.4,incorrect,martha,0,0.36,incorrect,martha,0,0.36,incorrect
['maddy'],emily,0,0.4,incorrect,eleanor,0,0.17,incorrect,eleanor,0,0.17,incorrect
['maddy'],emily,0,0.4,incorrect,ethan,0,0.2,incorrect,ethan,0,0.2,incorrect
['emma'],mom,0,0.57,incorrect,heathcliff,0,0.29,incorrect,heathcliff,0,0.29,incorrect
['maddy'],celeste,0,0.0,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],my roommate,0,0.25,incorrect,barista,0,0.17,incorrect,barista,0,0.17,incorrect
['maddy'],someone,0,0.17,incorrect,reverse,0,0.0,incorrect,reverse,0,0.0,incorrect
['maddy'],cassie,0,0.18,incorrect,titanic,0,0.17,incorrect,titanic,0,0.17,incorrect
['maddy'],he,0,0.0,incorrect,canal,0,0.2,incorrect,canal,0,0.2,incorrect
['maddy'],emily,0,0.4,incorrect,sarah,0,0.2,incorrect,sarah,0,0.2,incorrect
['benny'],he,0,0.29,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['jane'],she,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,phone,0,0.0,incorrect,phone,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,agatha,0,0.18,incorrect,agatha,0,0.18,incorrect
['emma'],he,0,0.33,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
