Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio lorry', 'mauricio', 'mr jarvis lorry', 'mr', 'jarvis', 'lorr', 'jarvis lorry', 'jarvis lorr', 'lorry']",lucie,0,0.46,incorrect,jeremiah,0,0.43,incorrect,lucie,0,0.46,incorrect,jeremiah,0,0.43,incorrect,london,0,0.4,incorrect,jeremiah,0,0.43,incorrect,telecom,0,0.36,incorrect,atlantis,0,0.43,incorrect,lucie,0,0.46,incorrect,london,0,0.4,incorrect,jeremiah,0,0.43,incorrect,jeremiah,0,0.43,incorrect,jeremiah,0,0.43,incorrect,jeremiah,0,0.43,incorrect,atlantis,0,0.43,incorrect,london,0,0.4,incorrect,jarvis,1,1.0,correct,jeremiah,0,0.43,incorrect,lucie,0,0.46,incorrect,mr. lorry,0,0.71,correct,jarvis lorry,1,1.0,correct,ngan,0,0.2,incorrect,londres,0,0.55,incorrect,jeremias,0,0.57,incorrect,jeremiah,0,0.43,incorrect,mr. lorry,0,0.71,correct,ngan,0,0.2,incorrect,jeremias,0,0.57,incorrect
"['mr', 'mr lorry', 'lorry']",dickens,0,0.0,incorrect,jesus,0,0.0,incorrect,alice,0,0.2,incorrect,africa,0,0.25,incorrect,shelley,0,0.33,incorrect,adam,0,0.33,incorrect,hamish,0,0.25,incorrect,noah,0,0.22,incorrect,robinson crusoe,0,0.26,incorrect,england,0,0.17,incorrect,white cliffs,0,0.2,incorrect,jesus,0,0.0,incorrect,africa,0,0.25,incorrect,adam,0,0.33,incorrect,noah,0,0.22,incorrect,england,0,0.17,incorrect,dickens,0,0.0,incorrect,calais,0,0.18,incorrect,charles dickens,0,0.17,incorrect,dover,0,0.4,incorrect,nguoi dan ong,0,0.19,incorrect,dover,0,0.4,incorrect,senor,0,0.4,incorrect,dover,0,0.4,incorrect,calais,0,0.18,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['manette', 'miss', 'miss manette']",sancho,0,0.33,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,charlie,0,0.29,incorrect,microsoft,0,0.46,incorrect,frankenstein,0,0.53,incorrect,adam,0,0.25,incorrect,jesus,0,0.44,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,microsoft,0,0.46,incorrect,adam,0,0.25,incorrect,redlaw,0,0.15,incorrect,madam,0,0.33,incorrect,pinch,0,0.24,incorrect,bay,0,0.2,incorrect,nhung,0,0.17,incorrect,thu,0,0.2,incorrect,beatriz,0,0.29,incorrect,miss,1,1.0,correct,madam,0,0.33,incorrect,bay,0,0.2,incorrect,thu,0,0.2,incorrect,miss,1,1.0,correct
"['mr', 'mr lorry', 'lorry']",odin,0,0.22,incorrect,eve,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,elijah,0,0.18,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,god,0,0.25,incorrect,elijah,0,0.18,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,magwitch,0,0.2,incorrect,gentleman,0,0.18,incorrect,heathcliff,0,0.13,incorrect,allah,0,0.2,incorrect,emily,0,0.46,incorrect,jesus,0,0.0,incorrect,zorro,0,0.6,incorrect,ulises,0,0.18,incorrect,gentleman,0,0.18,incorrect,allah,0,0.2,incorrect,jesus,0,0.0,incorrect,ulises,0,0.18,incorrect
"['mr', 'mr lorry', 'lorry']",god,0,0.25,incorrect,god,0,0.25,incorrect,laughed,0,0.17,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,eita,0,0.0,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.27,incorrect,andriamanitra,0,0.27,incorrect,moshoeshoe,0,0.22,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,eita,0,0.0,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.27,incorrect,harry,0,0.6,incorrect,emily,0,0.46,incorrect,bay,0,0.25,incorrect,allah,0,0.2,incorrect,thien,0,0.0,incorrect,emily,0,0.46,incorrect,banquero,0,0.25,incorrect,maria,0,0.57,incorrect,emily,0,0.46,incorrect,allah,0,0.2,incorrect,emily,0,0.46,incorrect,maria,0,0.57,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",esther,0,0.5,incorrect,eve,0,0.4,incorrect,esther,0,0.5,incorrect,eve,0,0.4,incorrect,josephine,0,0.4,incorrect,trump,0,0.2,incorrect,emily,0,0.2,incorrect,shakespeare,0,0.48,incorrect,emily,0,0.2,incorrect,adam,0,0.89,correct,jesus,0,0.18,incorrect,eve,0,0.4,incorrect,eve,0,0.4,incorrect,trump,0,0.2,incorrect,shakespeare,0,0.48,incorrect,adam,0,0.89,correct,mrs. jarley,0,0.42,incorrect,madame,1,1.0,correct,bayan,0,0.4,incorrect,ali,0,0.25,incorrect,phyllis,0,0.15,incorrect,thach sanh,0,0.27,incorrect,tabernera,0,0.53,incorrect,sancho,0,0.5,incorrect,madame,1,1.0,correct,ali,0,0.25,incorrect,thach sanh,0,0.27,incorrect,sancho,0,0.5,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,satan,0,0.4,incorrect,god,0,0.25,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,noah,0,0.6,incorrect,andriamanitra,0,0.46,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,god,0,0.25,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,andriamanitra,0,0.46,incorrect,madame defarge,1,1.0,correct,emily,0,0.2,incorrect,raskolnikov,0,0.35,incorrect,shakespeare,0,0.48,incorrect,hang,0,0.36,incorrect,thuc,0,0.0,incorrect,mujer,0,0.36,incorrect,eva,0,0.44,incorrect,emily,0,0.2,incorrect,shakespeare,0,0.48,incorrect,thuc,0,0.0,incorrect,eva,0,0.44,incorrect
"['monsieur defarge', 'monsieur', 'defarge', 'mösyö defarge', 'mösyö']",abraham,0,0.29,incorrect,elijah,0,0.31,incorrect,esau,0,0.36,incorrect,israel,0,0.36,incorrect,eve,0,0.4,incorrect,eve,0,0.4,incorrect,godfrey,0,0.57,incorrect,google,0,0.42,incorrect,job,0,0.25,incorrect,andriamanitra,0,0.38,incorrect,adam,0,0.36,incorrect,elijah,0,0.31,incorrect,israel,0,0.36,incorrect,eve,0,0.4,incorrect,google,0,0.42,incorrect,andriamanitra,0,0.38,incorrect,david,0,0.33,incorrect,mr darcy,0,0.5,incorrect,odipus,0,0.43,incorrect,odip,0,0.33,incorrect,dat,0,0.4,incorrect,duc,0,0.2,incorrect,el tabernero,0,0.42,incorrect,tabernero,0,0.38,incorrect,mr darcy,0,0.5,incorrect,odip,0,0.33,incorrect,duc,0,0.2,incorrect,tabernero,0,0.38,incorrect
['defarge'],satan,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.2,incorrect,cummings,0,0.13,incorrect,job,0,0.0,incorrect,diabolo,0,0.29,incorrect,heathcliff,0,0.24,incorrect,god,0,0.2,incorrect,mark twain,0,0.24,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,cummings,0,0.13,incorrect,diabolo,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,sydney carton,0,0.4,incorrect,god,0,0.2,incorrect,iblis,0,0.0,incorrect,seytan,0,0.31,incorrect,raskolnikov,0,0.11,incorrect,thuong de,0,0.25,incorrect,don quijote,0,0.22,incorrect,satan,0,0.17,incorrect,god,0,0.2,incorrect,seytan,0,0.31,incorrect,thuong de,0,0.25,incorrect,satan,0,0.17,incorrect
"['mr', 'mr lorry', 'lorry']",oliver twist,0,0.24,incorrect,elijah,0,0.18,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,einstein,0,0.0,incorrect,elijah,0,0.18,incorrect,heathcliff,0,0.13,incorrect,shakespeare,0,0.15,incorrect,paul,0,0.22,incorrect,ary,0,0.5,incorrect,jesus,0,0.0,incorrect,elijah,0,0.18,incorrect,god,0,0.25,incorrect,elijah,0,0.18,incorrect,shakespeare,0,0.15,incorrect,ary,0,0.5,incorrect,arthur,0,0.36,incorrect,emotion,0,0.27,incorrect,heathcliff,0,0.13,incorrect,cagatay,0,0.17,incorrect,narrator,0,0.38,incorrect,nguyen du,0,0.14,incorrect,padre,0,0.29,incorrect,eva,0,0.0,incorrect,emotion,0,0.27,incorrect,cagatay,0,0.17,incorrect,nguyen du,0,0.14,incorrect,eva,0,0.0,incorrect
