Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['wotton', 'lord', 'henry', 'henry wotton', 'lord henry wotton']",london,0,0.6,incorrect,london,0,0.6,incorrect,edgar allan poe,0,0.31,incorrect,paris,0,0.22,incorrect,orpheus,0,0.36,incorrect,london,0,0.6,incorrect,whistler,0,0.46,incorrect,tokyo,0,0.36,incorrect,opium,0,0.22,incorrect,london,0,0.6,incorrect,emily,0,0.4,incorrect,london,0,0.6,incorrect,paris,0,0.22,incorrect,london,0,0.6,incorrect,tokyo,0,0.36,incorrect,london,0,0.6,incorrect,dorian,0,0.4,incorrect,omar,0,0.5,incorrect,dorian,0,0.4,incorrect,monet,0,0.36,incorrect,wilde,0,0.44,incorrect,shakespeare,0,0.38,incorrect,dorian,0,0.4,incorrect,oriente,0,0.42,incorrect,omar,0,0.5,incorrect,monet,0,0.36,incorrect,shakespeare,0,0.38,incorrect,oriente,0,0.42,incorrect
"['basil hallwar', 'basil', 'basil hallward', 'hallward', 'hallwar']",leonardo da vinci,0,0.32,incorrect,egypt,0,0.0,incorrect,africa,0,0.36,incorrect,africa,0,0.36,incorrect,elijah,0,0.31,incorrect,eve,0,0.0,incorrect,van gogh,0,0.29,incorrect,monet,0,0.0,incorrect,marie antoinette,0,0.28,incorrect,africa,0,0.36,incorrect,africa,0,0.36,incorrect,egypt,0,0.0,incorrect,africa,0,0.36,incorrect,eve,0,0.0,incorrect,monet,0,0.0,incorrect,africa,0,0.36,incorrect,basil,1,1.0,correct,vanessa,0,0.33,incorrect,charles brockden brown,0,0.33,incorrect,rembrandt,0,0.29,incorrect,van gogh,0,0.29,incorrect,dong,0,0.17,incorrect,basquiat,0,0.62,incorrect,monet,0,0.0,incorrect,vanessa,0,0.33,incorrect,rembrandt,0,0.29,incorrect,dong,0,0.17,incorrect,monet,0,0.0,incorrect
"['henry', 'lord', 'lord henry']",heathcliff,0,0.27,incorrect,apollo,0,0.4,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,eve,0,0.25,incorrect,wilde,0,0.44,incorrect,emily,0,0.4,incorrect,emmanuel,0,0.31,incorrect,shakespeare,0,0.38,incorrect,apollo,0,0.4,incorrect,apollo,0,0.4,incorrect,god,0,0.57,incorrect,eve,0,0.25,incorrect,emily,0,0.4,incorrect,shakespeare,0,0.38,incorrect,oscar,0,0.44,incorrect,eve,0,0.25,incorrect,oscar wilde,0,0.4,incorrect,wilde,0,0.44,incorrect,phileas,0,0.33,incorrect,thuy kieu,0,0.29,incorrect,oscar wilde,0,0.4,incorrect,eva,0,0.25,incorrect,eve,0,0.25,incorrect,wilde,0,0.44,incorrect,thuy kieu,0,0.29,incorrect,eva,0,0.25,incorrect
"['henry', 'lord', 'lord henry']",peter pan,0,0.32,incorrect,daisy,0,0.27,incorrect,descartes,0,0.32,incorrect,god,0,0.57,incorrect,job,0,0.29,incorrect,eve,0,0.25,incorrect,albert einstein,0,0.4,incorrect,daisy,0,0.27,incorrect,alice,0,0.27,incorrect,azoko,0,0.22,incorrect,daisy,0,0.27,incorrect,daisy,0,0.27,incorrect,god,0,0.57,incorrect,eve,0,0.25,incorrect,daisy,0,0.27,incorrect,azoko,0,0.22,incorrect,peter,0,0.4,incorrect,alice,0,0.27,incorrect,oscar wilde,0,0.4,incorrect,ali,0,0.29,incorrect,oscar,0,0.44,incorrect,huan,0,0.44,incorrect,sherlock,0,0.46,incorrect,maria,0,0.22,incorrect,alice,0,0.27,incorrect,ali,0,0.29,incorrect,huan,0,0.44,incorrect,maria,0,0.22,incorrect
['agatha'],mary,0,0.2,incorrect,bach,0,0.4,incorrect,mozart,0,0.33,incorrect,god,0,0.22,incorrect,tahiti,0,0.33,incorrect,eve,0,0.0,incorrect,mozart,0,0.33,incorrect,mozart,0,0.33,incorrect,chopin,0,0.17,incorrect,mozart,0,0.33,incorrect,jesus,0,0.0,incorrect,bach,0,0.4,incorrect,god,0,0.22,incorrect,eve,0,0.0,incorrect,mozart,0,0.33,incorrect,mozart,0,0.33,incorrect,emma,0,0.2,incorrect,emily,0,0.0,incorrect,madam,0,0.36,incorrect,beethoven,0,0.27,incorrect,betty,0,0.18,incorrect,thinh,0,0.36,incorrect,clara,0,0.36,incorrect,chopin,0,0.17,incorrect,emily,0,0.0,incorrect,beethoven,0,0.27,incorrect,thinh,0,0.36,incorrect,chopin,0,0.17,incorrect
"['doria', 'dorian']",jesus,0,0.0,incorrect,einstein,0,0.29,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,tom,0,0.25,incorrect,ram,0,0.5,incorrect,job,0,0.25,incorrect,jerusalem,0,0.29,incorrect,israel,0,0.36,incorrect,einstein,0,0.29,incorrect,god,0,0.25,incorrect,eve,0,0.0,incorrect,ram,0,0.5,incorrect,jerusalem,0,0.29,incorrect,tom,0,0.25,incorrect,god,0,0.25,incorrect,caglar,0,0.18,incorrect,ressam,0,0.36,incorrect,dorian,1,1.0,correct,duc,0,0.25,incorrect,jose,0,0.22,incorrect,madrid,0,0.55,incorrect,god,0,0.25,incorrect,ressam,0,0.36,incorrect,duc,0,0.25,incorrect,madrid,0,0.55,incorrect
['basil'],einstein,0,0.31,incorrect,egypt,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.4,incorrect,einstein,0,0.31,incorrect,freud,0,0.0,incorrect,eve,0,0.0,incorrect,jesus,0,0.2,incorrect,egypt,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,einstein,0,0.31,incorrect,eve,0,0.0,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,nhan vat chinh,0,0.21,incorrect,dong,0,0.0,incorrect,emily,0,0.4,incorrect,einstein,0,0.31,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,dong,0,0.0,incorrect,einstein,0,0.31,incorrect
['harry'],god,0,0.0,incorrect,elijah,0,0.18,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,monalisa,0,0.15,incorrect,shakespeare,0,0.38,incorrect,god,0,0.0,incorrect,eva,0,0.25,incorrect,jesus,0,0.0,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,shakespeare,0,0.38,incorrect,eva,0,0.25,incorrect,dorian,0,0.18,incorrect,darcy,0,0.6,incorrect,cilgin,0,0.0,incorrect,ozdemir,0,0.17,incorrect,dorian,0,0.18,incorrect,thoreau,0,0.33,incorrect,dorian,0,0.18,incorrect,eva,0,0.25,incorrect,darcy,0,0.6,incorrect,ozdemir,0,0.17,incorrect,thoreau,0,0.33,incorrect,eva,0,0.25,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",aristotle,0,0.21,incorrect,elijah,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,elijah,0,0.25,incorrect,emily,0,0.4,incorrect,plato,0,0.44,incorrect,carl jung,0,0.32,incorrect,god,0,0.57,incorrect,elijah,0,0.25,incorrect,elijah,0,0.25,incorrect,god,0,0.57,incorrect,elijah,0,0.25,incorrect,plato,0,0.44,incorrect,god,0,0.57,incorrect,oscar wilde,0,0.4,incorrect,god,0,0.57,incorrect,pinhar,0,0.36,incorrect,platon,0,0.4,incorrect,wilde,0,0.44,incorrect,jesus,0,0.2,incorrect,zenon,0,0.4,incorrect,homero,0,0.55,incorrect,god,0,0.57,incorrect,platon,0,0.4,incorrect,jesus,0,0.2,incorrect,homero,0,0.55,incorrect
"['dorian gray', 'gray', 'dorian']",odin,0,0.6,incorrect,egypt,0,0.44,incorrect,galileo,0,0.36,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.25,incorrect,europa,0,0.4,incorrect,elijah,0,0.33,incorrect,africa,0,0.5,incorrect,elijah,0,0.33,incorrect,egypt,0,0.44,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,europa,0,0.4,incorrect,africa,0,0.5,incorrect,dorian,1,1.0,correct,emerson,0,0.31,incorrect,pamuk,0,0.22,incorrect,borazan,0,0.62,incorrect,dong,0,0.6,incorrect,thoreau,0,0.46,incorrect,marcel,0,0.24,incorrect,eva,0,0.29,incorrect,emerson,0,0.31,incorrect,borazan,0,0.62,incorrect,thoreau,0,0.46,incorrect,eva,0,0.29,incorrect
