Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr bingley', 'bingley']",esau,0,0.18,incorrect,moses,0,0.29,incorrect,esther,0,0.25,incorrect,eve,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,eve,0,0.2,incorrect,elizabeth,0,0.25,incorrect,emily,0,0.53,incorrect,esther,0,0.25,incorrect,god,0,0.2,incorrect,moses,0,0.29,incorrect,eve,0,0.2,incorrect,god,0,0.2,incorrect,eve,0,0.2,incorrect,emily,0,0.53,incorrect,god,0,0.2,incorrect,mr. bingley,0,0.95,correct,mr. darcy,0,0.42,incorrect,erkek,0,0.29,incorrect,afrodite,0,0.33,incorrect,chung ta,0,0.27,incorrect,theresa,0,0.24,incorrect,principe,0,0.44,incorrect,eva,0,0.2,incorrect,mr. darcy,0,0.42,incorrect,afrodite,0,0.33,incorrect,theresa,0,0.24,incorrect,eva,0,0.2,incorrect
"['mr', 'bennet', 'señor bennet', 'mr bennet', 'señor']",flaubert,0,0.43,incorrect,jesus,0,0.2,incorrect,elizabeth bennet,0,0.57,incorrect,eve,0,0.44,incorrect,joseph,0,0.36,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,austen,0,0.55,incorrect,jane austen,0,0.38,incorrect,madame bovary,0,0.33,incorrect,eve,0,0.44,incorrect,jesus,0,0.2,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,jane austen,0,0.38,incorrect,eve,0,0.44,incorrect,mr. bennet,0,0.95,correct,emma,0,0.33,incorrect,pamuk,0,0.29,incorrect,tolstoy,0,0.33,incorrect,mr micawber,0,0.5,incorrect,dat,0,0.22,incorrect,darcy,0,0.29,incorrect,eve,0,0.44,incorrect,emma,0,0.33,incorrect,tolstoy,0,0.33,incorrect,dat,0,0.22,incorrect,eve,0,0.44,incorrect
"['mrs long', 'señora', 'long', 'mrs', 'señora long']",macdonald,0,0.35,incorrect,google,0,0.4,incorrect,shakespeare,0,0.35,incorrect,eve,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,adam,0,0.29,incorrect,eita,0,0.4,incorrect,scott,0,0.36,incorrect,god,0,0.29,incorrect,sherlock,0,0.53,incorrect,god,0,0.29,incorrect,google,0,0.4,incorrect,eve,0,0.22,incorrect,god,0,0.29,incorrect,eita,0,0.4,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,lady catherine,0,0.24,incorrect,elizabeth,0,0.27,incorrect,madam,0,0.25,incorrect,ali,0,0.29,incorrect,nguyen du,0,0.31,incorrect,nguyen dinh chieu,0,0.29,incorrect,senorita,0,0.86,correct,europa,0,0.5,incorrect,elizabeth,0,0.27,incorrect,ali,0,0.29,incorrect,nguyen dinh chieu,0,0.29,incorrect,europa,0,0.5,incorrect
"['bennet', 'señora', 'mrs', 'señora bennet', 'mrs bennet']",morena,0,0.5,incorrect,jesus,0,0.25,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,jesus,0,0.25,incorrect,god,0,0.22,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,newton,0,0.5,incorrect,emily,0,0.25,incorrect,paul,0,0.2,incorrect,eve,0,0.44,incorrect,jesus,0,0.25,incorrect,eve,0,0.44,incorrect,god,0,0.22,incorrect,eve,0,0.44,incorrect,emily,0,0.25,incorrect,eve,0,0.44,incorrect,sophia,0,0.5,incorrect,emperor,0,0.46,incorrect,bayan,0,0.36,incorrect,cehov,0,0.36,incorrect,nguoi me,0,0.38,incorrect,trang,0,0.36,incorrect,reina,0,0.55,incorrect,eva,0,0.44,incorrect,emperor,0,0.46,incorrect,cehov,0,0.36,incorrect,trang,0,0.36,incorrect,eva,0,0.44,incorrect
"['mr', 'mr bennet', 'bennet']",esau,0,0.2,incorrect,jesus,0,0.18,incorrect,abraham,0,0.22,incorrect,eve,0,0.44,incorrect,morena,0,0.53,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,eve,0,0.44,incorrect,emily,0,0.29,incorrect,emily,0,0.29,incorrect,andriamahilala,0,0.12,incorrect,andriamahilani,0,0.2,incorrect,jesus,0,0.18,incorrect,eve,0,0.44,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,emily,0,0.29,incorrect,andriamahilani,0,0.2,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,allah,0,0.0,incorrect,ngoc,0,0.2,incorrect,thuc,0,0.2,incorrect,papa,0,0.0,incorrect,mama,0,0.33,incorrect,emma,0,0.33,incorrect,allah,0,0.0,incorrect,thuc,0,0.2,incorrect,mama,0,0.33,incorrect
['lizzy'],emma,0,0.0,incorrect,jesus,0,0.0,incorrect,heathcliff,0,0.27,incorrect,elijah,0,0.36,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,jesus,0,0.0,incorrect,darcy,0,0.2,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,abraham,0,0.0,incorrect,jesus,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect,hamlet,0,0.18,incorrect,thi,0,0.25,incorrect,duc,0,0.0,incorrect,darcy,0,0.2,incorrect,napoleon,0,0.15,incorrect,mr. darcy,0,0.14,incorrect,hamlet,0,0.18,incorrect,duc,0,0.0,incorrect,napoleon,0,0.15,incorrect
"['miss', 'lucas', 'miss lucas', 'lucas–']",jesus,0,0.44,incorrect,abraham,0,0.18,incorrect,job,0,0.0,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,mr. darcy,0,0.32,incorrect,shakespeare,0,0.29,incorrect,voltaire,0,0.31,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.29,incorrect,god,0,0.0,incorrect,elizabeth bennet,0,0.19,incorrect,mr. darcy,0,0.32,incorrect,elizabeth,0,0.29,incorrect,gururunu,0,0.15,incorrect,phuong dung,0,0.19,incorrect,kit,0,0.29,incorrect,bates,0,0.4,incorrect,darcy,0,0.2,incorrect,mr. darcy,0,0.32,incorrect,gururunu,0,0.15,incorrect,kit,0,0.29,incorrect,darcy,0,0.2,incorrect
['mary'],montaigne,0,0.31,incorrect,god,0,0.0,incorrect,aristotle,0,0.31,incorrect,einstein,0,0.0,incorrect,plato,0,0.22,incorrect,god,0,0.0,incorrect,adam,0,0.25,incorrect,elijah,0,0.2,incorrect,francis bacon,0,0.12,incorrect,aristotle,0,0.31,incorrect,plato,0,0.22,incorrect,aristotle,0,0.31,incorrect,god,0,0.0,incorrect,einstein,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.2,incorrect,aristotle,0,0.31,incorrect,aristotle,0,0.31,incorrect,elizabeth bennet,0,0.1,incorrect,jane austen,0,0.13,incorrect,elizabeth bennet,0,0.1,incorrect,aristoteles,0,0.27,incorrect,elizabeth,0,0.15,incorrect,nguyen dinh chieu,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,aristoteles,0,0.27,incorrect,jane austen,0,0.13,incorrect,aristoteles,0,0.27,incorrect,nguyen dinh chieu,0,0.1,incorrect,aristoteles,0,0.27,incorrect
"['miss', 'eliz', 'miss eliza', 'eliza']",morena,0,0.38,incorrect,god,0,0.0,incorrect,oliver,0,0.4,incorrect,egypt,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,egypt,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,shakespeare,0,0.38,incorrect,god,0,0.0,incorrect,elizabeth,0,0.71,correct,mr. darcy,0,0.32,incorrect,mr. darcy,0,0.32,incorrect,allah,0,0.4,incorrect,ngoc,0,0.0,incorrect,shakespeare,0,0.38,incorrect,emily,0,0.44,incorrect,senorita,0,0.46,incorrect,mr. darcy,0,0.32,incorrect,allah,0,0.4,incorrect,shakespeare,0,0.38,incorrect,senorita,0,0.46,incorrect
"['bennet––', 'bennet', 'mrs', 'mrs bennet']",leah,0,0.2,incorrect,jesus,0,0.25,incorrect,paul,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.17,incorrect,eve,0,0.44,incorrect,emerson,0,0.6,incorrect,god,0,0.0,incorrect,paul,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,austen,0,0.38,incorrect,alice,0,0.18,incorrect,annecigim,0,0.4,incorrect,allah,0,0.0,incorrect,thoreau,0,0.24,incorrect,thanh,0,0.18,incorrect,su marido,0,0.33,incorrect,eva,0,0.22,incorrect,alice,0,0.18,incorrect,allah,0,0.0,incorrect,thanh,0,0.18,incorrect,eva,0,0.22,incorrect
