Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],jack,0,0.22,incorrect,kim,0,0.0,incorrect,kim,0,0.0,incorrect
['adela'],nurse,0,0.2,incorrect,experts,0,0.17,incorrect,experts,0,0.17,incorrect
"['graham', 'gore', 'graham gore']",horatio,0,0.36,incorrect,franklin,0,0.29,incorrect,franklin,0,0.29,incorrect
['gore'],charles dickens,0,0.21,incorrect,dickens,0,0.18,incorrect,dickens,0,0.18,incorrect
['mm'],martha,0,0.25,incorrect,maytag,0,0.25,incorrect,maytag,0,0.25,incorrect
['gore'],marlow,0,0.2,incorrect,marlow,0,0.2,incorrect,marlow,0,0.2,incorrect
['gore'],rachel,0,0.4,incorrect,white,0,0.22,incorrect,white,0,0.22,incorrect
['gore'],horatio,0,0.36,incorrect,galileo,0,0.36,incorrect,galileo,0,0.36,incorrect
['gore'],harry,0,0.22,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect
['gore'],my father,0,0.15,incorrect,nelson,0,0.2,incorrect,nelson,0,0.2,incorrect
['gore'],him,0,0.0,incorrect,hitler,0,0.2,incorrect,hitler,0,0.2,incorrect
['gore'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],wulfric,0,0.18,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['stanley'],doctor,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['gore'],narrator,0,0.33,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],franklin,0,0.17,incorrect,nansen,0,0.2,incorrect,nansen,0,0.2,incorrect
['gore'],ambassador,0,0.29,incorrect,embassy,0,0.18,incorrect,embassy,0,0.18,incorrect
['adela'],doc,0,0.25,incorrect,einstein,0,0.15,incorrect,einstein,0,0.15,incorrect
['adela'],doctor,0,0.18,incorrect,egypt,0,0.2,incorrect,egypt,0,0.2,incorrect
['gore'],escher,0,0.2,incorrect,einstein,0,0.17,incorrect,einstein,0,0.17,incorrect
['gore'],butler,0,0.2,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],sherlock,0,0.17,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],he,0,0.33,incorrect,mr. darcy,0,0.15,incorrect,mr. darcy,0,0.15,incorrect
['ralph'],bond,0,0.0,incorrect,evelyn,0,0.18,incorrect,evelyn,0,0.18,incorrect
['ralph'],harry,0,0.2,incorrect,ministry,0,0.15,incorrect,ministry,0,0.15,incorrect
['negro'],nigger,0,0.55,incorrect,greg,0,0.44,incorrect,greg,0,0.44,incorrect
['black'],lesbian,0,0.33,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect
['graham'],he,0,0.25,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['graham'],christian,0,0.27,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['arthur'],me,0,0.0,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['stokes'],cook,0,0.4,incorrect,flinders,0,0.29,incorrect,flinders,0,0.29,incorrect
['graham'],da vinci,0,0.14,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['graham'],he,0,0.25,incorrect,dad,0,0.22,incorrect,dad,0,0.22,incorrect
['graham'],he,0,0.25,incorrect,century,0,0.15,incorrect,century,0,0.15,incorrect
['graham'],kyle,0,0.0,incorrect,china,0,0.36,incorrect,china,0,0.36,incorrect
['graham'],napoleon,0,0.14,incorrect,world war,0,0.27,incorrect,world war,0,0.27,incorrect
['adela'],god,0,0.25,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['adela'],miss trunchbull,0,0.1,incorrect,death,0,0.6,incorrect,death,0,0.6,incorrect
['graham'],river,0,0.18,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],the bartender,0,0.29,incorrect,gin,0,0.18,incorrect,gin,0,0.18,incorrect
['graham'],godot,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['margaret'],granny,0,0.29,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect
['margaret'],she,0,0.18,incorrect,general,0,0.27,incorrect,general,0,0.27,incorrect
['margaret'],sancho,0,0.14,incorrect,master,0,0.43,incorrect,master,0,0.43,incorrect
['graham'],my mother,0,0.13,incorrect,china,0,0.36,incorrect,china,0,0.36,incorrect
['graham'],me,0,0.25,incorrect,marriott,0,0.14,incorrect,marriott,0,0.14,incorrect
['adela'],arachne,0,0.33,incorrect,ministry,0,0.0,incorrect,ministry,0,0.0,incorrect
['adela'],barbie,0,0.36,incorrect,eve,0,0.25,incorrect,eve,0,0.25,incorrect
['adela'],ms. thompson,0,0.0,incorrect,clinton,0,0.17,incorrect,clinton,0,0.17,incorrect
['graham'],eliot,0,0.0,incorrect,darcy,0,0.18,incorrect,darcy,0,0.18,incorrect
['graham'],sherlock,0,0.14,incorrect,heathcliff,0,0.25,incorrect,heathcliff,0,0.25,incorrect
['adela'],control,0,0.17,incorrect,einstein,0,0.15,incorrect,einstein,0,0.15,incorrect
['graham'],darwin,0,0.17,incorrect,dracula,0,0.46,incorrect,dracula,0,0.46,incorrect
['graham'],orwell,0,0.17,incorrect,darwin,0,0.17,incorrect,darwin,0,0.17,incorrect
['graham'],winston,0,0.0,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],someone,0,0.27,incorrect,shakespeare,0,0.42,incorrect,shakespeare,0,0.42,incorrect
['salese'],she,0,0.44,incorrect,satan,0,0.36,incorrect,satan,0,0.36,incorrect
['adela'],general,0,0.33,incorrect,general,0,0.33,incorrect,general,0,0.33,incorrect
['graham'],i,0,0.0,incorrect,gre,0,0.44,incorrect,gre,0,0.44,incorrect
['salese'],the brigadier,0,0.21,incorrect,general,0,0.31,incorrect,general,0,0.31,incorrect
['arthur'],wales,0,0.18,incorrect,james,0,0.18,incorrect,james,0,0.18,incorrect
['graham'],severus,0,0.15,incorrect,winston,0,0.0,incorrect,winston,0,0.0,incorrect
['graham'],horatio,0,0.31,incorrect,napoleon,0,0.14,incorrect,napoleon,0,0.14,incorrect
['margaret'],cher,0,0.17,incorrect,cher,0,0.17,incorrect,cher,0,0.17,incorrect
['arthur'],james,0,0.18,incorrect,churchill,0,0.4,incorrect,churchill,0,0.4,incorrect
['graham'],hook,0,0.2,incorrect,hook,0,0.2,incorrect,hook,0,0.2,incorrect
['arthur'],nick,0,0.0,incorrect,napoleon,0,0.14,incorrect,napoleon,0,0.14,incorrect
['margaret'],grandmother,0,0.32,incorrect,isabel,0,0.29,incorrect,isabel,0,0.29,incorrect
['graham'],alex,0,0.2,incorrect,century,0,0.15,incorrect,century,0,0.15,incorrect
['margaret'],jordan,0,0.29,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['arthur'],god,0,0.0,incorrect,madam,0,0.18,incorrect,madam,0,0.18,incorrect
['margaret'],dorian,0,0.29,incorrect,metronome,0,0.35,incorrect,metronome,0,0.35,incorrect
['arthur'],romeo,0,0.18,incorrect,pan,0,0.22,incorrect,pan,0,0.22,incorrect
['margaret'],eve,0,0.18,incorrect,emily,0,0.15,incorrect,emily,0,0.15,incorrect
['margaret'],emily,0,0.15,incorrect,emily,0,0.15,incorrect,emily,0,0.15,incorrect
['margaret'],emily,0,0.15,incorrect,max,0,0.36,incorrect,max,0,0.36,incorrect
['margaret'],egeon,0,0.31,incorrect,rover,0,0.31,incorrect,rover,0,0.31,incorrect
['graham'],arthur,0,0.33,incorrect,harry,0,0.36,incorrect,harry,0,0.36,incorrect
['arthur'],marlow,0,0.33,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['graham'],elijah,0,0.33,incorrect,ezekiel,0,0.0,incorrect,ezekiel,0,0.0,incorrect
['adela'],hemingway,0,0.29,incorrect,children,0,0.31,incorrect,children,0,0.31,incorrect
['graham'],he,0,0.25,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],margaret,0,0.29,incorrect,james,0,0.36,incorrect,james,0,0.36,incorrect
['graham'],albus,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['adela'],she,0,0.25,incorrect,eve,0,0.25,incorrect,eve,0,0.25,incorrect
['graham'],harry,0,0.36,incorrect,winston,0,0.0,incorrect,winston,0,0.0,incorrect
['graham'],harry,0,0.36,incorrect,hemingway,0,0.27,incorrect,hemingway,0,0.27,incorrect
['graham'],joshua,0,0.33,incorrect,anthony,0,0.31,incorrect,anthony,0,0.31,incorrect
['adela'],he,0,0.29,incorrect,london,0,0.18,incorrect,london,0,0.18,incorrect
['graham'],he,0,0.25,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['graham'],my father,0,0.27,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['arthur'],america,0,0.31,incorrect,churchill,0,0.4,incorrect,churchill,0,0.4,incorrect
['adela'],lincoln,0,0.17,incorrect,orwell,0,0.36,incorrect,orwell,0,0.36,incorrect
['adela'],maya,0,0.44,incorrect,assistant,0,0.29,incorrect,assistant,0,0.29,incorrect
['arthur'],dad,0,0.22,incorrect,computer,0,0.29,incorrect,computer,0,0.29,incorrect
['adela'],she,0,0.25,incorrect,eleanor,0,0.5,incorrect,eleanor,0,0.5,incorrect
['adela'],someone,0,0.17,incorrect,japan,0,0.4,incorrect,japan,0,0.4,incorrect
['arthur'],cas,0,0.22,incorrect,arabella,0,0.29,incorrect,arabella,0,0.29,incorrect
"['anne spencer', 'anne', 'spencer']",she,0,0.4,incorrect,eve,0,0.4,incorrect,eve,0,0.4,incorrect
"['rogue male', 'male', 'rogue']",he,0,0.33,incorrect,marvin,0,0.4,incorrect,marvin,0,0.4,incorrect
