Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['wotton', 'henry', 'lord henry wotton', 'henry wotton', 'lord']",edmund,0,0.36,incorrect,ho ka batla,0,0.29,incorrect,japanese,0,0.15,incorrect,japanese,0,0.15,incorrect,divan,0,0.22,incorrect,tokyo,0,0.36,incorrect,peresia,0,0.33,incorrect,tokyo,0,0.36,incorrect,baabr alii,0,0.18,incorrect,dmn,0,0.29,incorrect,george,0,0.4,incorrect,tony,0,0.6,incorrect,ho ka batla,0,0.29,incorrect,japanese,0,0.15,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,dmn,0,0.29,incorrect,tony,0,0.6,incorrect,almayer,0,0.36,incorrect,japanese,0,0.15,incorrect,lord henry,0,0.74,correct,tokyo,0,0.36,incorrect,kim tap,0,0.21,incorrect,thiep mot um mau thinh,0,0.41,incorrect,emily bronte,0,0.42,incorrect,tokyo,0,0.36,incorrect,japanese,0,0.15,incorrect,tokyo,0,0.36,incorrect,thiep mot um mau thinh,0,0.41,incorrect,tokyo,0,0.36,incorrect
"['hallwar', 'hallward', 'basil hallward', 'basil', 'basil hallwar']",philemon,0,0.31,incorrect,bohareng,0,0.4,incorrect,oliver twist,0,0.24,incorrect,oliver,0,0.31,incorrect,boitshoko,0,0.29,incorrect,moletse,0,0.17,incorrect,peni,0,0.22,incorrect,te nana,0,0.3,incorrect,arjun,0,0.33,incorrect,arjun,0,0.33,incorrect,henri christophe,0,0.28,incorrect,thomas,0,0.36,incorrect,bohareng,0,0.4,incorrect,oliver,0,0.31,incorrect,moletse,0,0.17,incorrect,te nana,0,0.3,incorrect,arjun,0,0.33,incorrect,thomas,0,0.36,incorrect,rembrandt,0,0.29,incorrect,rembrandt,0,0.29,incorrect,edgar,0,0.33,incorrect,odan,0,0.22,incorrect,y,0,0.0,incorrect,than sy,0,0.33,incorrect,velazquez,0,0.25,incorrect,rembrandt,0,0.29,incorrect,rembrandt,0,0.29,incorrect,odan,0,0.22,incorrect,than sy,0,0.33,incorrect,rembrandt,0,0.29,incorrect
"['lord henry', 'henry', 'lord']",lebohang,0,0.44,incorrect,le,0,0.33,incorrect,jack,0,0.0,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,te fana,0,0.33,incorrect,te ua,0,0.2,incorrect,ponlish kel,0,0.29,incorrect,kale,0,0.29,incorrect,thomas,0,0.2,incorrect,nibolisatra,0,0.27,incorrect,le,0,0.33,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,te ua,0,0.2,incorrect,kale,0,0.29,incorrect,nibolisatra,0,0.27,incorrect,leonard,0,0.73,correct,edith,0,0.27,incorrect,john,0,0.44,incorrect,erkek papatya,0,0.33,incorrect,theresa,0,0.5,incorrect,mr. jefferson,0,0.35,incorrect,don pepe,0,0.33,incorrect,la sobre,0,0.5,incorrect,edith,0,0.27,incorrect,erkek papatya,0,0.33,incorrect,mr. jefferson,0,0.35,incorrect,la sobre,0,0.5,incorrect
"['lord henry', 'henry', 'lord']",marie,0,0.27,incorrect,phoebe,0,0.36,incorrect,daisy,0,0.27,incorrect,oliver,0,0.4,incorrect,ke,0,0.29,incorrect,mr. brown,0,0.32,incorrect,tuvalu,0,0.2,incorrect,ua te ua,0,0.22,incorrect,muskira delk,0,0.27,incorrect,gulaabii-pnkhudd'iivlaa,0,0.15,incorrect,nitsiky,0,0.33,incorrect,nitsiky,0,0.33,incorrect,phoebe,0,0.36,incorrect,oliver,0,0.4,incorrect,mr. brown,0,0.32,incorrect,ua te ua,0,0.22,incorrect,gulaabii-pnkhudd'iivlaa,0,0.15,incorrect,nitsiky,0,0.33,incorrect,arthur,0,0.38,incorrect,john,0,0.44,incorrect,ali,0,0.29,incorrect,elin,0,0.44,incorrect,thanh long,0,0.3,incorrect,thinh tinh,0,0.27,incorrect,don quijote,0,0.29,incorrect,maria,0,0.22,incorrect,john,0,0.44,incorrect,elin,0,0.44,incorrect,thinh tinh,0,0.27,incorrect,maria,0,0.22,incorrect
['agatha'],me,0,0.0,incorrect,me,0,0.0,incorrect,aunt clara,0,0.38,incorrect,olufunmilayo,0,0.11,incorrect,modumo,0,0.0,incorrect,bareetsi,0,0.29,incorrect,tati,0,0.4,incorrect,tati,0,0.4,incorrect,mausi,0,0.18,incorrect,piyaano,0,0.31,incorrect,nenitoa,0,0.31,incorrect,ny rehefa,0,0.27,incorrect,me,0,0.0,incorrect,olufunmilayo,0,0.11,incorrect,bareetsi,0,0.29,incorrect,tati,0,0.4,incorrect,piyaano,0,0.31,incorrect,ny rehefa,0,0.27,incorrect,emily,0,0.0,incorrect,aunt ada,0,0.43,incorrect,hal,0,0.44,incorrect,halam,0,0.36,incorrect,tom,0,0.22,incorrect,nguyen dinh thi,0,0.29,incorrect,maria,0,0.36,incorrect,el,0,0.0,incorrect,aunt ada,0,0.43,incorrect,halam,0,0.36,incorrect,nguyen dinh thi,0,0.29,incorrect,el,0,0.0,incorrect
"['doria', 'dorian']",matlou,0,0.18,incorrect,selebi,0,0.18,incorrect,olu-eda-itan,0,0.44,incorrect,john,0,0.4,incorrect,selebi,0,0.18,incorrect,modiri,0,0.55,incorrect,teie,0,0.22,incorrect,te hina,0,0.33,incorrect,prithvi,0,0.33,incorrect,cndraamaan,0,0.5,incorrect,andriamatoa,0,0.5,incorrect,thomas,0,0.36,incorrect,selebi,0,0.18,incorrect,john,0,0.4,incorrect,modiri,0,0.55,incorrect,te hina,0,0.33,incorrect,cndraamaan,0,0.5,incorrect,thomas,0,0.36,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,abdi ismail,0,0.38,incorrect,ressam,0,0.36,incorrect,phong,0,0.36,incorrect,minver,0,0.33,incorrect,carlos,0,0.18,incorrect,carlos,0,0.18,incorrect,john,0,0.4,incorrect,ressam,0,0.36,incorrect,minver,0,0.33,incorrect,carlos,0,0.18,incorrect
['basil'],monyetla,0,0.15,incorrect,leha,0,0.22,incorrect,oliver,0,0.18,incorrect,sibbe,0,0.4,incorrect,mathateng,0,0.14,incorrect,matlho,0,0.36,incorrect,te hina,0,0.17,incorrect,parau mata fatata,0,0.09,incorrect,shivaangk,0,0.29,incorrect,rupa,0,0.22,incorrect,voltaire,0,0.31,incorrect,nandritra,0,0.29,incorrect,leha,0,0.22,incorrect,sibbe,0,0.4,incorrect,matlho,0,0.36,incorrect,parau mata fatata,0,0.09,incorrect,rupa,0,0.22,incorrect,nandritra,0,0.29,incorrect,arthur,0,0.18,incorrect,arthur,0,0.18,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,phoebe,0,0.18,incorrect,phong,0,0.0,incorrect,don quijote,0,0.12,incorrect,marcel,0,0.36,incorrect,arthur,0,0.18,incorrect,dorian,0,0.18,incorrect,phong,0,0.0,incorrect,marcel,0,0.36,incorrect
['harry'],engelbert,0,0.14,incorrect,modestus,0,0.0,incorrect,oluwasegun,0,0.13,incorrect,egbe mi,0,0.0,incorrect,ke,0,0.0,incorrect,ke,0,0.0,incorrect,teuheu,0,0.18,incorrect,aita,0,0.22,incorrect,prithvi,0,0.17,incorrect,vishvaas,0,0.31,incorrect,valentina,0,0.14,incorrect,nangina,0,0.17,incorrect,modestus,0,0.0,incorrect,egbe mi,0,0.0,incorrect,ke,0,0.0,incorrect,aita,0,0.22,incorrect,vishvaas,0,0.31,incorrect,nangina,0,0.17,incorrect,arthur,0,0.55,incorrect,mr. s,0,0.2,incorrect,aliye,0,0.4,incorrect,resim,0,0.2,incorrect,phoebe,0,0.18,incorrect,nguyen dinh hai,0,0.2,incorrect,juanito,0,0.17,incorrect,juanita,0,0.17,incorrect,mr. s,0,0.2,incorrect,resim,0,0.2,incorrect,nguyen dinh hai,0,0.2,incorrect,juanita,0,0.17,incorrect
"['henry—', 'lord henry—', 'lord henry', 'henry', 'lord']",modise,0,0.4,incorrect,u hlollang,0,0.3,incorrect,oliver,0,0.4,incorrect,oliver,0,0.4,incorrect,jonas,0,0.27,incorrect,boo,0,0.29,incorrect,te aho,0,0.25,incorrect,te akiti,0,0.15,incorrect,indriy,0,0.55,incorrect,aanndii,0,0.18,incorrect,thomas jefferson,0,0.31,incorrect,zavaboary,0,0.32,incorrect,u hlollang,0,0.3,incorrect,oliver,0,0.4,incorrect,boo,0,0.29,incorrect,te akiti,0,0.15,incorrect,aanndii,0,0.18,incorrect,zavaboary,0,0.32,incorrect,wilde,0,0.44,incorrect,god,0,0.57,incorrect,charles,0,0.33,incorrect,orpheus,0,0.47,incorrect,merlin,0,0.36,incorrect,tom,0,0.29,incorrect,estella,0,0.18,incorrect,el demonio,0,0.4,incorrect,god,0,0.57,incorrect,orpheus,0,0.47,incorrect,tom,0,0.29,incorrect,el demonio,0,0.4,incorrect
"['dorian gray', 'gray', 'dorian']",phyllis,0,0.18,incorrect,tyrian,0,0.67,incorrect,phyllis,0,0.18,incorrect,tyrian,0,0.67,incorrect,sethunya,0,0.21,incorrect,there,0,0.22,incorrect,turia,0,0.55,incorrect,ua,0,0.33,incorrect,prue,0,0.25,incorrect,mr. mcgregor,0,0.35,incorrect,antananarivo,0,0.26,incorrect,tyro tonga,0,0.38,incorrect,tyrian,0,0.67,incorrect,tyrian,0,0.67,incorrect,there,0,0.22,incorrect,ua,0,0.33,incorrect,mr. mcgregor,0,0.35,incorrect,tyro tonga,0,0.38,incorrect,john,0,0.4,incorrect,he,0,0.0,incorrect,leila,0,0.36,incorrect,arin,0,0.6,incorrect,timon,0,0.36,incorrect,thuy,0,0.25,incorrect,paul,0,0.25,incorrect,la flor,0,0.33,incorrect,he,0,0.0,incorrect,arin,0,0.6,incorrect,thuy,0,0.25,incorrect,la flor,0,0.33,incorrect
