Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jake'],chris,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],chris,0,0.0,incorrect,albert wesker,0,0.35,incorrect,albert wesker,0,0.35,incorrect
['anna'],jon,0,0.29,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,rebecca,0,0.18,incorrect,rebecca,0,0.18,incorrect
"['john', 'john wayne', 'wayne']",singapore,0,0.32,incorrect,singapore,0,0.32,incorrect,singapore,0,0.32,incorrect
['anna'],john,0,0.25,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['anna'],west,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['conan'],arthur,0,0.18,incorrect,witch,0,0.2,incorrect,witch,0,0.2,incorrect
['anna'],john,0,0.25,incorrect,charlie,0,0.18,incorrect,charlie,0,0.18,incorrect
['jake'],mark,0,0.5,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],weston,0,0.2,incorrect,mike,0,0.5,incorrect,mike,0,0.5,incorrect
['conan'],west,0,0.0,incorrect,charlie,0,0.33,incorrect,charlie,0,0.33,incorrect
['jake'],emily,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],indonesia,0,0.46,incorrect,indonesia,0,0.46,incorrect,indonesia,0,0.46,incorrect
['anna'],janice,0,0.4,incorrect,miss piggy,0,0.0,incorrect,miss piggy,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,isabel,0,0.2,incorrect,isabel,0,0.2,incorrect
['anna'],mom,0,0.0,incorrect,indonesian,0,0.43,incorrect,indonesian,0,0.43,incorrect
