Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['daswood', 'john', 'mr', 'john dashwood', 'dashwood', 'john daswood', 'mr john dashwood']",matleng,0,0.22,incorrect,matlhwabano,0,0.42,incorrect,thomas,0,0.33,incorrect,thomas,0,0.33,incorrect,leopold,0,0.43,incorrect,dirang,0,0.31,incorrect,tamasiga,0,0.27,incorrect,manutuke,0,0.2,incorrect,ugra,0,0.33,incorrect,prakash,0,0.4,incorrect,ny fanabeazana,0,0.23,incorrect,ny rainy,0,0.3,incorrect,matlhwabano,0,0.42,incorrect,thomas,0,0.33,incorrect,dirang,0,0.31,incorrect,manutuke,0,0.2,incorrect,prakash,0,0.4,incorrect,ny rainy,0,0.3,incorrect,edward,0,0.46,incorrect,mr. pyncheon,0,0.43,incorrect,ali,0,0.2,incorrect,ali,0,0.2,incorrect,phoebe,0,0.29,incorrect,thiet,0,0.22,incorrect,elias,0,0.33,incorrect,juan,0,0.5,incorrect,mr. pyncheon,0,0.43,incorrect,ali,0,0.2,incorrect,thiet,0,0.22,incorrect,juan,0,0.5,incorrect
"['daswood', 'john', 'mrs', 'john dashwood', 'dashwood', 'john daswood', 'mrs john dashwood']",maikutlo,0,0.27,incorrect,haeba,0,0.24,incorrect,samson,0,0.46,incorrect,oluwole,0,0.32,incorrect,modise,0,0.44,incorrect,gonne,0,0.44,incorrect,te faaipoipe,0,0.25,incorrect,tera,0,0.29,incorrect,es. kelik,0,0.17,incorrect,shivaajii sttett skuul,0,0.21,incorrect,samuel,0,0.22,incorrect,raymond,0,0.43,incorrect,haeba,0,0.24,incorrect,oluwole,0,0.32,incorrect,gonne,0,0.44,incorrect,tera,0,0.29,incorrect,shivaajii sttett skuul,0,0.21,incorrect,raymond,0,0.43,incorrect,samuel,0,0.22,incorrect,mr. darcy,0,0.38,incorrect,adalet,0,0.31,incorrect,emma,0,0.29,incorrect,theresa,0,0.4,incorrect,nguyen hue,0,0.26,incorrect,don julian,0,0.36,incorrect,don pedro,0,0.48,incorrect,mr. darcy,0,0.38,incorrect,emma,0,0.29,incorrect,nguyen hue,0,0.26,incorrect,don pedro,0,0.48,incorrect
"['henry', 'harry']",modupi,0,0.0,incorrect,monna,0,0.2,incorrect,oliver,0,0.36,incorrect,oko afikun,0,0.13,incorrect,modise,0,0.18,incorrect,monna,0,0.2,incorrect,tamatoa,0,0.17,incorrect,te amui,0,0.17,incorrect,jyprkaash,0,0.14,incorrect,raashik,0,0.17,incorrect,andriamanitra,0,0.33,incorrect,marina,0,0.36,incorrect,monna,0,0.2,incorrect,oko afikun,0,0.13,incorrect,monna,0,0.2,incorrect,te amui,0,0.17,incorrect,raashik,0,0.17,incorrect,marina,0,0.36,incorrect,edward,0,0.36,incorrect,penelope,0,0.31,incorrect,ali,0,0.25,incorrect,osman,0,0.2,incorrect,theresa,0,0.5,incorrect,ong khac nay,0,0.35,incorrect,don pedro,0,0.29,incorrect,don pedro,0,0.29,incorrect,penelope,0,0.31,incorrect,osman,0,0.2,incorrect,ong khac nay,0,0.35,incorrect,don pedro,0,0.29,incorrect
"['daswood', 'señora', 'señora dashwood', 'mrs', 'dashwood', 'norland', 'mrs dashwood norland']",john,0,0.36,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,edmund bertram,0,0.4,incorrect,john,0,0.36,incorrect,gore,0,0.4,incorrect,john,0,0.36,incorrect,te hinaaro,0,0.4,incorrect,es,0,0.4,incorrect,john,0,0.36,incorrect,mr. banks,0,0.5,incorrect,norland,1,1.0,correct,john,0,0.36,incorrect,edmund bertram,0,0.4,incorrect,gore,0,0.4,incorrect,te hinaaro,0,0.4,incorrect,john,0,0.36,incorrect,norland,1,1.0,correct,elizabeth,0,0.27,incorrect,elizabeth bennet,0,0.28,incorrect,edith,0,0.31,incorrect,norland,1,1.0,correct,edmund,0,0.33,incorrect,miss norland,0,0.74,correct,mr. dashwood,0,0.8,correct,norlarid,0,0.8,correct,elizabeth bennet,0,0.28,incorrect,norland,1,1.0,correct,miss norland,0,0.74,correct,norlarid,0,0.8,correct
"['elinor—', 'elinor']",selebi,0,0.5,incorrect,empa,0,0.2,incorrect,oliver,0,0.5,incorrect,thomas,0,0.17,incorrect,modupi,0,0.17,incorrect,modupi,0,0.17,incorrect,te pahonoraa,0,0.44,incorrect,aita eiaha,0,0.25,incorrect,ddii. robinsn,0,0.21,incorrect,chitra,0,0.33,incorrect,valentina,0,0.4,incorrect,andriamanitra,0,0.32,incorrect,empa,0,0.2,incorrect,thomas,0,0.17,incorrect,modupi,0,0.17,incorrect,aita eiaha,0,0.25,incorrect,chitra,0,0.33,incorrect,andriamanitra,0,0.32,incorrect,mr. wickham,0,0.12,incorrect,mr. a,0,0.18,incorrect,ada,0,0.0,incorrect,edwin,0,0.55,incorrect,phan,0,0.2,incorrect,thierry,0,0.31,incorrect,don quijote,0,0.24,incorrect,desconfia,0,0.27,incorrect,mr. a,0,0.18,incorrect,edwin,0,0.55,incorrect,thierry,0,0.31,incorrect,desconfia,0,0.27,incorrect
['elinor'],dr. martin,0,0.25,incorrect,araba,0,0.18,incorrect,oliver,0,0.5,incorrect,oliver,0,0.5,incorrect,selelo,0,0.5,incorrect,maokeng,0,0.31,incorrect,te pahonoraa,0,0.44,incorrect,ua,0,0.0,incorrect,ehn,0,0.44,incorrect,prashant,0,0.14,incorrect,valentin,0,0.43,incorrect,azoko,0,0.18,incorrect,araba,0,0.18,incorrect,oliver,0,0.5,incorrect,maokeng,0,0.31,incorrect,ua,0,0.0,incorrect,prashant,0,0.14,incorrect,azoko,0,0.18,incorrect,mr. collins,0,0.35,incorrect,pip,0,0.22,incorrect,ali,0,0.44,incorrect,ali,0,0.44,incorrect,tran anh,0,0.14,incorrect,ngoc anh,0,0.29,incorrect,don pedro,0,0.27,incorrect,isa,0,0.22,incorrect,pip,0,0.22,incorrect,ali,0,0.44,incorrect,ngoc anh,0,0.29,incorrect,isa,0,0.22,incorrect
['edward'],selebi,0,0.17,incorrect,leha,0,0.4,incorrect,oliver,0,0.33,incorrect,mike,0,0.2,incorrect,selelo,0,0.17,incorrect,lebohang,0,0.29,incorrect,tamatoa,0,0.15,incorrect,ua,0,0.25,incorrect,prakash,0,0.15,incorrect,ambeddkr,0,0.43,incorrect,valentina,0,0.27,incorrect,ary,0,0.44,incorrect,leha,0,0.4,incorrect,mike,0,0.2,incorrect,lebohang,0,0.29,incorrect,ua,0,0.25,incorrect,ambeddkr,0,0.43,incorrect,ary,0,0.44,incorrect,mr. darcy,0,0.4,incorrect,miss crawford,0,0.32,incorrect,halil,0,0.18,incorrect,emma,0,0.4,incorrect,tran,0,0.2,incorrect,anh em,0,0.17,incorrect,don quijote,0,0.12,incorrect,maria,0,0.36,incorrect,miss crawford,0,0.32,incorrect,emma,0,0.4,incorrect,anh em,0,0.17,incorrect,maria,0,0.36,incorrect
"['albay brandon', 'brandon', 'albay']",colonel sanders,0,0.36,incorrect,colonel,0,0.3,incorrect,tom,0,0.2,incorrect,colonel,0,0.3,incorrect,modiri,0,0.15,incorrect,ke,0,0.0,incorrect,colonel bligh,0,0.23,incorrect,tera,0,0.36,incorrect,prithvi narayan shah,0,0.3,incorrect,maamaa,0,0.36,incorrect,salomona,0,0.46,incorrect,salomona,0,0.46,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,ke,0,0.0,incorrect,tera,0,0.36,incorrect,maamaa,0,0.36,incorrect,salomona,0,0.46,incorrect,colonel,0,0.3,incorrect,edmund,0,0.31,incorrect,ali,0,0.5,incorrect,yirmi,0,0.22,incorrect,nguyen dinh huy,0,0.29,incorrect,nguyen dinh thi,0,0.29,incorrect,colonel,0,0.3,incorrect,mama,0,0.44,incorrect,edmund,0,0.31,incorrect,yirmi,0,0.22,incorrect,nguyen dinh thi,0,0.29,incorrect,mama,0,0.44,incorrect
"['marianne', 'marianne—']",dr. james,0,0.35,incorrect,empa,0,0.33,incorrect,dr. james manly,0,0.26,incorrect,rheum,0,0.31,incorrect,mr. brown,0,0.35,incorrect,mme rurufetseng,0,0.26,incorrect,te fiti,0,0.13,incorrect,tera,0,0.33,incorrect,flannelmouth,0,0.4,incorrect,flannel,0,0.53,incorrect,dr. alexandre,0,0.38,incorrect,ary lava,0,0.38,incorrect,empa,0,0.33,incorrect,rheum,0,0.31,incorrect,mme rurufetseng,0,0.26,incorrect,tera,0,0.33,incorrect,flannel,0,0.53,incorrect,ary lava,0,0.38,incorrect,doctor,0,0.14,incorrect,fever,0,0.15,incorrect,asperger,0,0.38,incorrect,asthma,0,0.29,incorrect,phoebe,0,0.14,incorrect,tuberculosis,0,0.2,incorrect,don pedro,0,0.24,incorrect,reumatismo,0,0.33,incorrect,fever,0,0.15,incorrect,asthma,0,0.29,incorrect,tuberculosis,0,0.2,incorrect,reumatismo,0,0.33,incorrect
['marianne'],selebi,0,0.14,incorrect,na,0,0.2,incorrect,oliver,0,0.29,incorrect,jewo,0,0.17,incorrect,keabetswe,0,0.24,incorrect,mathew,0,0.43,incorrect,tamatoa,0,0.4,incorrect,ahiri,0,0.46,incorrect,baalmukhii,0,0.22,incorrect,bokhaar,0,0.27,incorrect,valentina,0,0.35,incorrect,ny miaiky,0,0.35,incorrect,na,0,0.2,incorrect,jewo,0,0.17,incorrect,mathew,0,0.43,incorrect,ahiri,0,0.46,incorrect,bokhaar,0,0.27,incorrect,ny miaiky,0,0.35,incorrect,phebe,0,0.15,incorrect,arthur,0,0.29,incorrect,adil,0,0.33,incorrect,isabella,0,0.38,incorrect,phan,0,0.33,incorrect,thien,0,0.31,incorrect,don quijote,0,0.21,incorrect,confieso,0,0.25,incorrect,arthur,0,0.29,incorrect,isabella,0,0.38,incorrect,thien,0,0.31,incorrect,confieso,0,0.25,incorrect
