Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['atila', 'magyard', 'attila']",transylvania,0,0.35,incorrect,attila,1,1.0,correct,count,0,0.2,incorrect,count wallachs,0,0.32,incorrect,transylvania,0,0.35,incorrect,stephen,0,0.17,incorrect,wallachs,0,0.46,incorrect,wallachs,0,0.46,incorrect,magyar,0,0.92,correct,shakespeare,0,0.33,incorrect,transylvania,0,0.35,incorrect,magyars,0,0.86,correct,attila,1,1.0,correct,count wallachs,0,0.32,incorrect,stephen,0,0.17,incorrect,wallachs,0,0.46,incorrect,shakespeare,0,0.33,incorrect,magyars,0,0.86,correct,szekelys,0,0.15,incorrect,magyars,0,0.86,correct,macarlar,0,0.53,incorrect,transilvanya,0,0.47,incorrect,dracula,0,0.5,incorrect,attila,1,1.0,correct,corvinus,0,0.15,incorrect,leo,0,0.25,incorrect,magyars,0,0.86,correct,transilvanya,0,0.47,incorrect,attila,1,1.0,correct,leo,0,0.25,incorrect
"['conde', 'kont dracula', 'dracula', 'kont', 'conde drácula', 'drácula']",count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,balepodi,0,0.31,incorrect,aora'i o te faatereraa hau,0,0.32,incorrect,ua,0,0.44,incorrect,gelbrtt,0,0.2,incorrect,jephrii,0,0.2,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,ua,0,0.44,incorrect,jephrii,0,0.2,incorrect,count,0,0.67,incorrect,count von hohenstaufen,0,0.35,incorrect,count,0,0.67,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,goethe,0,0.4,incorrect,phoebe,0,0.36,incorrect,don fernando,0,0.42,incorrect,el conde,0,0.77,correct,count,0,0.67,incorrect,adam,0,0.36,incorrect,phoebe,0,0.36,incorrect,el conde,0,0.77,correct
"['conde', 'kont dracula', 'dracula', 'kont', 'conde drácula', 'drácula']",count,0,0.67,incorrect,bonyane,0,0.5,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,balepodi,0,0.31,incorrect,aora'i o te faatereraa hau,0,0.32,incorrect,te e,0,0.25,incorrect,gelbrtt,0,0.2,incorrect,mr. karnowski,0,0.24,incorrect,count dracula,0,0.88,correct,efa,0,0.25,incorrect,bonyane,0,0.5,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,te e,0,0.25,incorrect,mr. karnowski,0,0.24,incorrect,efa,0,0.25,incorrect,count von hohenstaufen,0,0.35,incorrect,count,0,0.67,incorrect,adam,0,0.36,incorrect,almancan,0,0.4,incorrect,goethe,0,0.4,incorrect,thanh thuyet,0,0.25,incorrect,don fernando,0,0.42,incorrect,conde,1,1.0,correct,count,0,0.67,incorrect,almancan,0,0.4,incorrect,thanh thuyet,0,0.25,incorrect,conde,1,1.0,correct
"['mr', 'hawkins', 'mr hawkins']",modupi,0,0.25,incorrect,bonyane,0,0.29,incorrect,oliver,0,0.25,incorrect,edison,0,0.31,incorrect,me,0,0.5,incorrect,bonyana,0,0.29,incorrect,te rangi,0,0.33,incorrect,ua,0,0.22,incorrect,shikhr,0,0.31,incorrect,prithvi narayan shah,0,0.33,incorrect,avy,0,0.2,incorrect,avy,0,0.2,incorrect,bonyane,0,0.29,incorrect,edison,0,0.31,incorrect,bonyana,0,0.29,incorrect,ua,0,0.22,incorrect,prithvi narayan shah,0,0.33,incorrect,avy,0,0.2,incorrect,arthur,0,0.25,incorrect,arthur,0,0.25,incorrect,ali,0,0.4,incorrect,emanet,0,0.38,incorrect,anh em,0,0.31,incorrect,lao thu,0,0.24,incorrect,juanito,0,0.29,incorrect,juanita,0,0.29,incorrect,arthur,0,0.25,incorrect,emanet,0,0.38,incorrect,lao thu,0,0.24,incorrect,juanita,0,0.29,incorrect
"['dracula', 'kont', 'drácula', 'kont dracula']",mookameli,0,0.29,incorrect,bistritz,0,0.2,incorrect,count,0,0.67,incorrect,bistritz,0,0.2,incorrect,jonas,0,0.44,incorrect,jaanong,0,0.36,incorrect,bistritz,0,0.2,incorrect,count dracula,0,0.88,correct,<output>,0,0.33,incorrect,<output>,0,0.33,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,bistritz,0,0.2,incorrect,bistritz,0,0.2,incorrect,jaanong,0,0.36,incorrect,count dracula,0,0.88,correct,<output>,0,0.33,incorrect,count,0,0.67,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,kont,1,1.0,correct,kont,1,1.0,correct,van helsing,0,0.26,incorrect,bistritz,0,0.2,incorrect,count vladislaus dragomiloff,0,0.4,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,kont,1,1.0,correct,bistritz,0,0.2,incorrect,count dracula,0,0.88,correct
['lucy'],mohahla,0,0.18,incorrect,mohahla,0,0.18,incorrect,abbey,0,0.22,incorrect,abbey,0,0.22,incorrect,home,0,0.0,incorrect,tota,0,0.0,incorrect,tamatoa,0,0.0,incorrect,te e,0,0.0,incorrect,prithvi nagar,0,0.0,incorrect,vikrm saaraabhaaii,0,0.0,incorrect,malefaka,0,0.17,incorrect,malefaka,0,0.17,incorrect,mohahla,0,0.18,incorrect,abbey,0,0.22,incorrect,tota,0,0.0,incorrect,te e,0,0.0,incorrect,vikrm saaraabhaaii,0,0.0,incorrect,malefaka,0,0.17,incorrect,miss brooke,0,0.0,incorrect,abbey,0,0.22,incorrect,evliya,0,0.4,incorrect,artik egim,0,0.0,incorrect,tran,0,0.0,incorrect,thuong,0,0.2,incorrect,san martin,0,0.0,incorrect,san juan bautista,0,0.1,incorrect,abbey,0,0.22,incorrect,artik egim,0,0.0,incorrect,thuong,0,0.2,incorrect,san juan bautista,0,0.1,incorrect
['lucy'],cliff,0,0.22,incorrect,leilah,0,0.2,incorrect,thruff-steen,0,0.12,incorrect,thomas,0,0.0,incorrect,mme mpho,0,0.0,incorrect,jonas,0,0.0,incorrect,te hina,0,0.0,incorrect,nahea,0,0.0,incorrect,prithvi,0,0.0,incorrect,cittlaal,0,0.17,incorrect,thomas,0,0.0,incorrect,valentina,0,0.15,incorrect,leilah,0,0.2,incorrect,thomas,0,0.0,incorrect,jonas,0,0.0,incorrect,nahea,0,0.0,incorrect,cittlaal,0,0.17,incorrect,valentina,0,0.15,incorrect,mr. shandy,0,0.14,incorrect,mr. pickwick,0,0.12,incorrect,yazici,0,0.2,incorrect,ayagimiz,0,0.17,incorrect,nhung nguoi sang tac,0,0.17,incorrect,ong the,0,0.0,incorrect,don pedro,0,0.0,incorrect,fernando,0,0.0,incorrect,mr. pickwick,0,0.12,incorrect,ayagimiz,0,0.17,incorrect,ong the,0,0.0,incorrect,fernando,0,0.0,incorrect
['renfield'],selebi,0,0.29,incorrect,mohlanthe,0,0.24,incorrect,ojogbon,0,0.13,incorrect,olutoju,0,0.13,incorrect,joseph,0,0.14,incorrect,tumelo,0,0.29,incorrect,te atua,0,0.13,incorrect,ua,0,0.0,incorrect,ddonkttr,0,0.12,incorrect,dr. james kildare,0,0.4,incorrect,dr. lefebvre,0,0.4,incorrect,valiha,0,0.14,incorrect,mohlanthe,0,0.24,incorrect,olutoju,0,0.13,incorrect,tumelo,0,0.29,incorrect,ua,0,0.0,incorrect,dr. james kildare,0,0.4,incorrect,valiha,0,0.14,incorrect,arthur,0,0.14,incorrect,mr. pickwick,0,0.2,incorrect,osman,0,0.15,incorrect,sabah,0,0.0,incorrect,ngoc loan,0,0.24,incorrect,phan,0,0.17,incorrect,cherub,0,0.14,incorrect,doctor 11,0,0.12,incorrect,mr. pickwick,0,0.2,incorrect,sabah,0,0.0,incorrect,phan,0,0.17,incorrect,doctor 11,0,0.12,incorrect
['olgaren'],phupu,0,0.0,incorrect,john,0,0.36,incorrect,johnson,0,0.29,incorrect,keje,0,0.18,incorrect,phukwi,0,0.0,incorrect,phukwi,0,0.0,incorrect,te atairangi,0,0.32,incorrect,te ua,0,0.17,incorrect,daavaadderaa,0,0.21,incorrect,jkhn caalk,0,0.12,incorrect,sam bock,0,0.13,incorrect,tamin'i jolay,0,0.3,incorrect,john,0,0.36,incorrect,keje,0,0.18,incorrect,phukwi,0,0.0,incorrect,te ua,0,0.17,incorrect,jkhn caalk,0,0.12,incorrect,tamin'i jolay,0,0.3,incorrect,john,0,0.36,incorrect,benjamin,0,0.27,incorrect,will,0,0.18,incorrect,nobeti,0,0.31,incorrect,mr. hyde,0,0.27,incorrect,toi,0,0.2,incorrect,jonas,0,0.33,incorrect,el dorado,0,0.25,incorrect,benjamin,0,0.27,incorrect,nobeti,0,0.31,incorrect,toi,0,0.2,incorrect,el dorado,0,0.25,incorrect
"['jona', 'jonathan']",bobeli,0,0.2,incorrect,selelo,0,0.2,incorrect,john,0,0.75,correct,christopher,0,0.21,incorrect,modise,0,0.2,incorrect,god,0,0.29,incorrect,taata mata'ita'i,0,0.25,incorrect,teihea,0,0.43,incorrect,bndrgaahkaa bndr,0,0.42,incorrect,bndrgaahkaa baandhgaar,0,0.33,incorrect,thomas,0,0.43,incorrect,aiza,0,0.33,incorrect,selelo,0,0.2,incorrect,christopher,0,0.21,incorrect,god,0,0.29,incorrect,teihea,0,0.43,incorrect,bndrgaahkaa baandhgaar,0,0.33,incorrect,aiza,0,0.33,incorrect,arthur,0,0.43,incorrect,phibes,0,0.14,incorrect,edwin,0,0.22,incorrect,edmund,0,0.2,incorrect,phong,0,0.44,incorrect,tom,0,0.29,incorrect,jonas,0,0.89,correct,mar,0,0.29,incorrect,phibes,0,0.14,incorrect,edmund,0,0.2,incorrect,tom,0,0.29,incorrect,mar,0,0.29,incorrect
