Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['gatsby'],bochabela,0,0.27,incorrect,bochabela,0,0.27,incorrect,charles,0,0.31,incorrect,olusegun obasanjo,0,0.26,incorrect,modiri,0,0.0,incorrect,mamolefi,0,0.14,incorrect,tuimanu,0,0.15,incorrect,aita,0,0.4,incorrect,thomas,0,0.33,incorrect,prakash,0,0.31,incorrect,thomas,0,0.33,incorrect,rehefa,0,0.17,incorrect,bochabela,0,0.27,incorrect,olusegun obasanjo,0,0.26,incorrect,mamolefi,0,0.14,incorrect,aita,0,0.4,incorrect,prakash,0,0.31,incorrect,rehefa,0,0.17,incorrect,jim,0,0.0,incorrect,chatham,0,0.31,incorrect,hamlet,0,0.33,incorrect,insan,0,0.18,incorrect,jonathan,0,0.29,incorrect,phan,0,0.2,incorrect,adolfo,0,0.17,incorrect,don quijote,0,0.12,incorrect,chatham,0,0.31,incorrect,insan,0,0.18,incorrect,phan,0,0.2,incorrect,don quijote,0,0.12,incorrect
"['tom buchanan', 'buchanan', 'tom']",georgia,0,0.21,incorrect,lehloeng,0,0.25,incorrect,tom,1,1.0,correct,egg,0,0.0,incorrect,fora,0,0.29,incorrect,selebi,0,0.14,incorrect,tom buchanan,1,1.0,correct,hopea,0,0.31,incorrect,jonrjiyaaii,0,0.26,incorrect,jonrjiyaaii,0,0.26,incorrect,tom buchanan,1,1.0,correct,notapahikely,0,0.25,incorrect,lehloeng,0,0.25,incorrect,egg,0,0.0,incorrect,selebi,0,0.14,incorrect,hopea,0,0.31,incorrect,jonrjiyaaii,0,0.26,incorrect,notapahikely,0,0.25,incorrect,tom,1,1.0,correct,colonial,0,0.38,incorrect,tom,1,1.0,correct,georgian,0,0.3,incorrect,tom,1,1.0,correct,tommy,0,0.75,correct,tom,1,1.0,correct,east,0,0.29,incorrect,colonial,0,0.38,incorrect,georgian,0,0.3,incorrect,tommy,0,0.75,correct,east,0,0.29,incorrect
"['tom buchanan', 'buchanan', 'tom']",edmund,0,0.33,incorrect,ke joale,0,0.2,incorrect,olivia,0,0.22,incorrect,mo,0,0.4,incorrect,bobedi,0,0.22,incorrect,morago,0,0.22,incorrect,te hina,0,0.53,incorrect,te hoe,0,0.44,incorrect,jenaa,0,0.31,incorrect,dunuu,0,0.31,incorrect,thomas,0,0.67,incorrect,tsy,0,0.33,incorrect,ke joale,0,0.2,incorrect,mo,0,0.4,incorrect,morago,0,0.22,incorrect,te hoe,0,0.44,incorrect,dunuu,0,0.31,incorrect,tsy,0,0.33,incorrect,miss prism,0,0.18,incorrect,phoebe,0,0.22,incorrect,perd,0,0.0,incorrect,perdeler,0,0.0,incorrect,phoebe,0,0.22,incorrect,phanh roderick,0,0.27,incorrect,juanita,0,0.53,incorrect,maria,0,0.35,incorrect,phoebe,0,0.22,incorrect,perdeler,0,0.0,incorrect,phanh roderick,0,0.27,incorrect,maria,0,0.35,incorrect
['daisy'],matlou,0,0.18,incorrect,ngwane,0,0.18,incorrect,susan,0,0.2,incorrect,olivia,0,0.18,incorrect,malefane,0,0.15,incorrect,leina,0,0.2,incorrect,te ata,0,0.18,incorrect,ata,0,0.25,incorrect,prudence,0,0.15,incorrect,prudence,0,0.15,incorrect,joseph,0,0.18,incorrect,nanandrana,0,0.27,incorrect,ngwane,0,0.18,incorrect,olivia,0,0.18,incorrect,leina,0,0.2,incorrect,ata,0,0.25,incorrect,prudence,0,0.15,incorrect,nanandrana,0,0.27,incorrect,edith,0,0.4,incorrect,miss patty,0,0.4,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,thit,0,0.22,incorrect,thuyen nu,0,0.14,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,miss patty,0,0.4,incorrect,ali,0,0.5,incorrect,thuyen nu,0,0.14,incorrect,maria,0,0.4,incorrect
"['miss', 'bayan', 'baker', 'bayan baker', 'miss baker']",phapusing,0,0.29,incorrect,ho ka,0,0.27,incorrect,oliver,0,0.38,incorrect,oliver,0,0.38,incorrect,seno khubutso,0,0.26,incorrect,joseph,0,0.25,incorrect,tamatoa,0,0.33,incorrect,te au,0,0.27,incorrect,biraalaa,0,0.46,incorrect,prashant,0,0.46,incorrect,joseph,0,0.25,incorrect,thomas,0,0.4,incorrect,ho ka,0,0.27,incorrect,oliver,0,0.38,incorrect,joseph,0,0.25,incorrect,te au,0,0.27,incorrect,prashant,0,0.46,incorrect,thomas,0,0.4,incorrect,missy,0,0.89,correct,agnes,0,0.4,incorrect,ali,0,0.29,incorrect,tam,0,0.29,incorrect,trang,0,0.4,incorrect,phong,0,0.2,incorrect,don quijote,0,0.27,incorrect,entonces,0,0.21,incorrect,agnes,0,0.4,incorrect,tam,0,0.29,incorrect,phong,0,0.2,incorrect,entonces,0,0.21,incorrect
"['bayan baker', 'bayan', 'baker']",miss thompson,0,0.11,incorrect,mahlo thata,0,0.27,incorrect,omidan,0,0.36,incorrect,moymoi,0,0.18,incorrect,ed,0,0.29,incorrect,ke,0,0.57,incorrect,tamatoa,0,0.33,incorrect,te e tahi,0,0.2,incorrect,priscilla,0,0.14,incorrect,princess,0,0.21,incorrect,missy,0,0.2,incorrect,ny ntaolo,0,0.3,incorrect,mahlo thata,0,0.27,incorrect,moymoi,0,0.18,incorrect,ke,0,0.57,incorrect,te e tahi,0,0.2,incorrect,princess,0,0.21,incorrect,ny ntaolo,0,0.3,incorrect,madeline,0,0.32,incorrect,miss,0,0.0,incorrect,ali,0,0.25,incorrect,ali,0,0.25,incorrect,nga,0,0.29,incorrect,phuc,0,0.0,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,miss,0,0.0,incorrect,ali,0,0.25,incorrect,phuc,0,0.0,incorrect,maria,0,0.4,incorrect
['daisy'],keo,0,0.0,incorrect,keabetswe,0,0.29,incorrect,omowumi,0,0.17,incorrect,odewale,0,0.33,incorrect,heased,0,0.36,incorrect,he,0,0.0,incorrect,te pahonoraa,0,0.12,incorrect,te ua,0,0.2,incorrect,mombttii,0,0.15,incorrect,mombttii,0,0.15,incorrect,valentina,0,0.29,incorrect,ny nijery ataoko,0,0.19,incorrect,keabetswe,0,0.29,incorrect,odewale,0,0.33,incorrect,he,0,0.0,incorrect,te ua,0,0.2,incorrect,mombttii,0,0.15,incorrect,ny nijery ataoko,0,0.19,incorrect,arthur,0,0.18,incorrect,emma,0,0.22,incorrect,ali,0,0.5,incorrect,nese,0,0.22,incorrect,nguyen dinh thi,0,0.2,incorrect,nguyen dinh thi,0,0.2,incorrect,juan,0,0.22,incorrect,el nino jesus,0,0.22,incorrect,emma,0,0.22,incorrect,nese,0,0.22,incorrect,nguyen dinh thi,0,0.2,incorrect,el nino jesus,0,0.22,incorrect
"['tom”', 'tom']",lili'uokalani,0,0.12,incorrect,joalo,0,0.25,incorrect,oliver,0,0.22,incorrect,olanla,0,0.22,incorrect,seo,0,0.33,incorrect,nyalwa,0,0.0,incorrect,tamatoa,0,0.4,incorrect,ua,0,0.0,incorrect,john,0,0.29,incorrect,baaburaam,0,0.17,incorrect,jonas,0,0.25,incorrect,andriamanitra,0,0.12,incorrect,joalo,0,0.25,incorrect,olanla,0,0.22,incorrect,nyalwa,0,0.0,incorrect,ua,0,0.0,incorrect,baaburaam,0,0.17,incorrect,andriamanitra,0,0.12,incorrect,bill,0,0.0,incorrect,thor,0,0.57,incorrect,ali,0,0.0,incorrect,halil,0,0.0,incorrect,tom,1,1.0,correct,daisy,0,0.0,incorrect,don giovanni,0,0.13,incorrect,has,0,0.0,incorrect,thor,0,0.57,incorrect,halil,0,0.0,incorrect,daisy,0,0.0,incorrect,has,0,0.0,incorrect
['daisy'],matsohong,0,0.29,incorrect,matsohong velvet,0,0.19,incorrect,oliver,0,0.18,incorrect,velma,0,0.2,incorrect,matlho,0,0.18,incorrect,matlho,0,0.18,incorrect,tamahine,0,0.31,incorrect,te ra mata,0,0.13,incorrect,janina,0,0.36,incorrect,shamika,0,0.33,incorrect,valentina,0,0.29,incorrect,hitako,0,0.18,incorrect,matsohong velvet,0,0.19,incorrect,velma,0,0.2,incorrect,matlho,0,0.18,incorrect,te ra mata,0,0.13,incorrect,shamika,0,0.33,incorrect,hitako,0,0.18,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,emma,0,0.22,incorrect,adriana,0,0.33,incorrect,phoebe,0,0.0,incorrect,thuong tam,0,0.13,incorrect,don giovanni,0,0.35,incorrect,maria,0,0.4,incorrect,emily,0,0.4,incorrect,adriana,0,0.33,incorrect,thuong tam,0,0.13,incorrect,maria,0,0.4,incorrect
['tom'],selebi,0,0.0,incorrect,thabile,0,0.2,incorrect,olivia,0,0.22,incorrect,olivia,0,0.22,incorrect,modimo,0,0.44,incorrect,ke,0,0.0,incorrect,tamahine,0,0.36,incorrect,te ua,0,0.25,incorrect,princess,0,0.0,incorrect,princess,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,nilaza,0,0.0,incorrect,thabile,0,0.2,incorrect,olivia,0,0.22,incorrect,ke,0,0.0,incorrect,te ua,0,0.25,incorrect,princess,0,0.0,incorrect,nilaza,0,0.0,incorrect,edith,0,0.25,incorrect,abby,0,0.0,incorrect,asli,0,0.0,incorrect,umar,0,0.29,incorrect,tran thi huyen,0,0.12,incorrect,em,0,0.4,incorrect,maria,0,0.25,incorrect,maria,0,0.25,incorrect,abby,0,0.0,incorrect,umar,0,0.29,incorrect,em,0,0.4,incorrect,maria,0,0.25,incorrect
