Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],valerie,0,0.33,incorrect,blond,0,0.2,incorrect,blond,0,0.2,incorrect
['adela'],wellness team,0,0.33,incorrect,wellness institute,0,0.17,incorrect,wellness institute,0,0.17,incorrect
"['graham gore', 'graham', 'gore']",john,0,0.25,incorrect,william dunlop,0,0.32,incorrect,william dunlop,0,0.32,incorrect
['gore'],arthur,0,0.2,incorrect,two,0,0.29,incorrect,two,0,0.29,incorrect
['mm'],john,0,0.0,incorrect,fridge,0,0.0,incorrect,fridge,0,0.0,incorrect
['gore'],james,0,0.22,incorrect,two,0,0.29,incorrect,two,0,0.29,incorrect
['gore'],mr. bleaney,0,0.27,incorrect,whale,0,0.22,incorrect,whale,0,0.22,incorrect
['gore'],mr. toad,0,0.17,incorrect,captain,0,0.0,incorrect,captain,0,0.0,incorrect
['gore'],arthur,0,0.2,incorrect,lord byron,0,0.29,incorrect,lord byron,0,0.29,incorrect
['gore'],henry,0,0.22,incorrect,christopher,0,0.27,incorrect,christopher,0,0.27,incorrect
['gore'],john,0,0.25,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['gore'],john,0,0.25,incorrect,tamarind,0,0.17,incorrect,tamarind,0,0.17,incorrect
['gore'],john,0,0.25,incorrect,boatswain,0,0.15,incorrect,boatswain,0,0.15,incorrect
['stanley'],mr. hyde,0,0.13,incorrect,he,0,0.22,incorrect,he,0,0.22,incorrect
['gore'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],hal,0,0.0,incorrect,arctic,0,0.2,incorrect,arctic,0,0.2,incorrect
['gore'],arthur,0,0.2,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['adela'],john,0,0.0,incorrect,their,0,0.2,incorrect,their,0,0.2,incorrect
['adela'],wells,0,0.4,incorrect,expats,0,0.36,incorrect,expats,0,0.36,incorrect
['gore'],arthur,0,0.2,incorrect,architect,0,0.31,incorrect,architect,0,0.31,incorrect
['gore'],albert river,0,0.25,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],lord balmory,0,0.25,incorrect,mr. bridge,0,0.29,incorrect,mr. bridge,0,0.29,incorrect
['gore'],ministry,0,0.17,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['ralph'],bill,0,0.22,incorrect,charlie,0,0.33,incorrect,charlie,0,0.33,incorrect
['ralph'],arthur,0,0.36,incorrect,ministry,0,0.15,incorrect,ministry,0,0.15,incorrect
['negro'],obama,0,0.2,incorrect,george,0,0.36,incorrect,george,0,0.36,incorrect
['black'],black,1,1.0,correct,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['graham'],khmer,0,0.36,incorrect,cambodia,0,0.29,incorrect,cambodia,0,0.29,incorrect
['graham'],arthur,0,0.33,incorrect,chandler,0,0.29,incorrect,chandler,0,0.29,incorrect
['arthur'],elizabeth,0,0.4,incorrect,auntie,0,0.33,incorrect,auntie,0,0.33,incorrect
['stokes'],arbuthnot,0,0.27,incorrect,bligh,0,0.0,incorrect,bligh,0,0.0,incorrect
['graham'],leonardo,0,0.14,incorrect,julius caesar,0,0.21,incorrect,julius caesar,0,0.21,incorrect
['graham'],paul,0,0.2,incorrect,native,0,0.17,incorrect,native,0,0.17,incorrect
['graham'],his past,0,0.29,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['graham'],winston,0,0.0,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],nineteen-sixteen,0,0.0,incorrect,twin towers,0,0.12,incorrect,twin towers,0,0.12,incorrect
['adela'],miss hannigan,0,0.22,incorrect,miss honey,0,0.13,incorrect,miss honey,0,0.13,incorrect
['adela'],ada,0,0.75,correct,edith,0,0.2,incorrect,edith,0,0.2,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],agnes,0,0.46,incorrect,miss potts,0,0.22,incorrect,miss potts,0,0.22,incorrect
['graham'],arthur,0,0.33,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['margaret'],forty-seven,0,0.21,incorrect,edna,0,0.17,incorrect,edna,0,0.17,incorrect
['margaret'],arthur,0,0.43,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],wemmick,0,0.13,incorrect,colleagues,0,0.33,incorrect,colleagues,0,0.33,incorrect
['graham'],government,0,0.38,incorrect,government,0,0.38,incorrect,government,0,0.38,incorrect
['graham'],paul,0,0.2,incorrect,cell,0,0.0,incorrect,cell,0,0.0,incorrect
['adela'],eileen,0,0.36,incorrect,ministry,0,0.0,incorrect,ministry,0,0.0,incorrect
['adela'],joan,0,0.22,incorrect,dr. frankenstein,0,0.19,incorrect,dr. frankenstein,0,0.19,incorrect
['adela'],valerie,0,0.33,incorrect,cheney,0,0.18,incorrect,cheney,0,0.18,incorrect
['graham'],arthur,0,0.33,incorrect,heathcliff,0,0.25,incorrect,heathcliff,0,0.25,incorrect
['graham'],mr. wilson,0,0.12,incorrect,heathcliff,0,0.25,incorrect,heathcliff,0,0.25,incorrect
['adela'],control,0,0.17,incorrect,control,0,0.17,incorrect,control,0,0.17,incorrect
['graham'],arthur,0,0.33,incorrect,edward,0,0.17,incorrect,edward,0,0.17,incorrect
['graham'],england,0,0.31,incorrect,charles darwin,0,0.2,incorrect,charles darwin,0,0.2,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],mr. pickwick,0,0.2,incorrect,rhubarb,0,0.4,incorrect,rhubarb,0,0.4,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['adela'],wilmot,0,0.18,incorrect,general,0,0.33,incorrect,general,0,0.33,incorrect
['graham'],john,0,0.2,incorrect,dr. smith,0,0.27,incorrect,dr. smith,0,0.27,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['arthur'],scotland,0,0.14,incorrect,scott,0,0.18,incorrect,scott,0,0.18,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],john,0,0.2,incorrect,marco,0,0.18,incorrect,marco,0,0.18,incorrect
['margaret'],disco,0,0.0,incorrect,cher,0,0.17,incorrect,cher,0,0.17,incorrect
['arthur'],arthur,1,1.0,correct,charles,0,0.31,incorrect,charles,0,0.31,incorrect
['graham'],john,0,0.2,incorrect,wolfram,0,0.46,incorrect,wolfram,0,0.46,incorrect
['arthur'],thorin,0,0.5,incorrect,arthur,1,1.0,correct,arthur,1,1.0,correct
['margaret'],edith,0,0.31,incorrect,scotland,0,0.12,incorrect,scotland,0,0.12,incorrect
['graham'],expats,0,0.17,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['margaret'],emily,0,0.15,incorrect,soho,0,0.0,incorrect,soho,0,0.0,incorrect
['arthur'],god,0,0.0,incorrect,polka,0,0.18,incorrect,polka,0,0.18,incorrect
['margaret'],albert,0,0.43,incorrect,heel,0,0.17,incorrect,heel,0,0.17,incorrect
['arthur'],artemus,0,0.62,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect
['margaret'],penelope,0,0.12,incorrect,edith,0,0.31,incorrect,edith,0,0.31,incorrect
['margaret'],penelope,0,0.12,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['margaret'],victoria,0,0.25,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['margaret'],arthur,0,0.43,incorrect,edmund,0,0.14,incorrect,edmund,0,0.14,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['arthur'],scotland,0,0.14,incorrect,scotland,0,0.14,incorrect,scotland,0,0.14,incorrect
['graham'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['adela'],john,0,0.0,incorrect,gp,0,0.0,incorrect,gp,0,0.0,incorrect
['graham'],john,0,0.2,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],margaret,0,0.29,incorrect,margaret,0,0.29,incorrect,margaret,0,0.29,incorrect
['graham'],arthur,0,0.33,incorrect,arthur,0,0.33,incorrect,arthur,0,0.33,incorrect
['adela'],elizabeth,0,0.43,incorrect,phoebe,0,0.18,incorrect,phoebe,0,0.18,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],paul,0,0.2,incorrect,mike,0,0.2,incorrect,mike,0,0.2,incorrect
['graham'],my mother,0,0.13,incorrect,thai,0,0.4,incorrect,thai,0,0.4,incorrect
['adela'],tom,0,0.0,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['graham'],victorian,0,0.27,incorrect,beatles,0,0.15,incorrect,beatles,0,0.15,incorrect
['graham'],arthur weasley,0,0.3,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['arthur'],blitz,0,0.18,incorrect,blitz,0,0.18,incorrect,blitz,0,0.18,incorrect
['adela'],eighteen-forty-seven,0,0.08,incorrect,general sherman,0,0.3,incorrect,general sherman,0,0.3,incorrect
['adela'],valentina,0,0.43,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['arthur'],john,0,0.2,incorrect,clive,0,0.0,incorrect,clive,0,0.0,incorrect
['adela'],janet,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['adela'],paula,0,0.6,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arthur'],arthur,1,1.0,correct,twisting,0,0.14,incorrect,twisting,0,0.14,incorrect
"['spencer', 'anne spencer', 'anne']",my mother,0,0.29,incorrect,mother,0,0.31,incorrect,mother,0,0.31,incorrect
"['male', 'rogue', 'rogue male']",john,0,0.22,incorrect,chest,0,0.22,incorrect,chest,0,0.22,incorrect
