Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],scrooge,0,0.31,incorrect,ha,0,0.25,incorrect,olorun,0,0.33,incorrect,jesus,0,0.18,incorrect,setlhare,0,0.14,incorrect,botswana,0,0.43,incorrect,te,0,0.25,incorrect,mana'o,0,0.33,incorrect,shiv,0,0.2,incorrect,god,0,0.22,incorrect,andry,0,0.36,incorrect,malagasy,0,0.29,incorrect,sherlock holmes,0,0.19,incorrect,emma,0,0.2,incorrect,ozge,0,0.2,incorrect,ali,0,0.22,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,ha,0,0.25,incorrect,jesus,0,0.18,incorrect,botswana,0,0.43,incorrect,mana'o,0,0.33,incorrect,god,0,0.22,incorrect,malagasy,0,0.29,incorrect,emma,0,0.2,incorrect,ali,0,0.22,incorrect,nguyen,0,0.17,incorrect,john,0,0.4,incorrect
['holmes'],peacock,0,0.15,incorrect,lesotho,0,0.46,incorrect,abraham,0,0.31,incorrect,jesus,0,0.36,incorrect,train,0,0.0,incorrect,setlhare,0,0.29,incorrect,te fenua enata,0,0.1,incorrect,tahiti,0,0.17,incorrect,engine,0,0.17,incorrect,engine,0,0.17,incorrect,jesus,0,0.36,incorrect,antananarivo,0,0.11,incorrect,sherlock holmes,0,0.57,incorrect,coachman,0,0.29,incorrect,tom,0,0.44,incorrect,john,0,0.2,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,el conductor,0,0.11,incorrect,don quixote,0,0.24,incorrect,lesotho,0,0.46,incorrect,jesus,0,0.36,incorrect,setlhare,0,0.29,incorrect,tahiti,0,0.17,incorrect,engine,0,0.17,incorrect,antananarivo,0,0.11,incorrect,coachman,0,0.29,incorrect,john,0,0.2,incorrect,nguyen,0,0.17,incorrect,don quixote,0,0.24,incorrect
['watson'],guineas,0,0.31,incorrect,li-guineas,0,0.25,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,guineas,0,0.31,incorrect,guineas,0,0.31,incorrect,john,0,0.4,incorrect,hoe,0,0.22,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,tom,0,0.44,incorrect,dimampolo,0,0.27,incorrect,watson,1,1.0,correct,mr. bruff,0,0.0,incorrect,watson,1,1.0,correct,john,0,0.4,incorrect,sherlock holmes,0,0.19,incorrect,ngua,0,0.2,incorrect,holmes,0,0.17,incorrect,charles dickens,0,0.29,incorrect,li-guineas,0,0.25,incorrect,john,0,0.4,incorrect,guineas,0,0.31,incorrect,hoe,0,0.22,incorrect,john,0,0.4,incorrect,dimampolo,0,0.27,incorrect,mr. bruff,0,0.0,incorrect,john,0,0.4,incorrect,ngua,0,0.2,incorrect,charles dickens,0,0.29,incorrect
"['kont von kramm', 'kram', 'kont', 'conde von kramm', 'conde', 'kramm', 'the count von kramm', 'count', 'the', 'von']",wallenstein,0,0.29,incorrect,bohemia,0,0.4,incorrect,wallenstein,0,0.29,incorrect,bohemian,0,0.36,incorrect,john,0,0.57,incorrect,god,0,0.5,incorrect,paul,0,0.25,incorrect,jesus,0,0.25,incorrect,bohemian,0,0.36,incorrect,shakespeare,0,0.29,incorrect,wallenstein,0,0.29,incorrect,bohemiana,0,0.33,incorrect,count,1,1.0,correct,count,1,1.0,correct,baron,0,0.5,incorrect,bohemya,0,0.4,incorrect,count von count,0,0.59,incorrect,bohemia,0,0.4,incorrect,baron,0,0.5,incorrect,don juan,0,0.46,incorrect,bohemia,0,0.4,incorrect,bohemian,0,0.36,incorrect,god,0,0.5,incorrect,jesus,0,0.25,incorrect,shakespeare,0,0.29,incorrect,bohemiana,0,0.33,incorrect,count,1,1.0,correct,bohemya,0,0.4,incorrect,bohemia,0,0.4,incorrect,don juan,0,0.46,incorrect
['holmes'],jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,botswana,0,0.29,incorrect,jesus,0,0.36,incorrect,teie,0,0.2,incorrect,god,0,0.22,incorrect,ram,0,0.22,incorrect,john,0,0.2,incorrect,samy,0,0.2,incorrect,sherlock holmes,0,0.57,incorrect,mr. darcy,0,0.13,incorrect,bay,0,0.0,incorrect,mr.,0,0.22,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,he,0,0.5,incorrect,don quixote,0,0.24,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,botswana,0,0.29,incorrect,teie,0,0.2,incorrect,ram,0,0.22,incorrect,samy,0,0.2,incorrect,mr. darcy,0,0.13,incorrect,mr.,0,0.22,incorrect,nguyen,0,0.17,incorrect,don quixote,0,0.24,incorrect
['holmes'],watson,0,0.17,incorrect,london,0,0.17,incorrect,oba,0,0.22,incorrect,london,0,0.17,incorrect,jesus,0,0.36,incorrect,botswana,0,0.29,incorrect,te arii,0,0.15,incorrect,london,0,0.17,incorrect,sherlonk homs,0,0.42,incorrect,london,0,0.17,incorrect,david,0,0.0,incorrect,salomona,0,0.29,incorrect,sherlock holmes,0,0.57,incorrect,queen victoria,0,0.1,incorrect,sherlock holmes,0,0.57,incorrect,queen elizabeth,0,0.19,incorrect,sherlock holmes,0,0.57,incorrect,london,0,0.17,incorrect,sherlock holmes,0,0.57,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,botswana,0,0.29,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,salomona,0,0.29,incorrect,queen victoria,0,0.1,incorrect,queen elizabeth,0,0.19,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect
"['adler', 'adle', 'bayan', 'bayan adler']",miss havisham,0,0.22,incorrect,lesotho,0,0.36,incorrect,oliver,0,0.55,incorrect,shag,0,0.25,incorrect,jesus,0,0.22,incorrect,botswana,0,0.46,incorrect,te fenua enata,0,0.24,incorrect,ua,0,0.33,incorrect,miss havisham,0,0.22,incorrect,john,0,0.22,incorrect,emily,0,0.22,incorrect,miss,0,0.0,incorrect,helena anders,0,0.5,incorrect,mr. knightley,0,0.25,incorrect,wiggins,0,0.17,incorrect,tabii,0,0.22,incorrect,countess,0,0.21,incorrect,nguyen,0,0.36,incorrect,miss,0,0.0,incorrect,victoria,0,0.17,incorrect,lesotho,0,0.36,incorrect,shag,0,0.25,incorrect,botswana,0,0.46,incorrect,ua,0,0.33,incorrect,john,0,0.22,incorrect,miss,0,0.0,incorrect,mr. knightley,0,0.25,incorrect,tabii,0,0.22,incorrect,nguyen,0,0.36,incorrect,victoria,0,0.17,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica kilisesi,0,0.19,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,sherlock holmes,0,0.19,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect
"['godfrey norton', 'godfrey', 'norton']",john,0,0.4,incorrect,jesus,0,0.17,incorrect,oko,0,0.44,incorrect,oko sugbon,0,0.38,incorrect,jesus,0,0.17,incorrect,my car,0,0.3,incorrect,john,0,0.4,incorrect,maori,0,0.36,incorrect,dracula,0,0.29,incorrect,jesus,0,0.17,incorrect,salomona,0,0.43,incorrect,salomona,0,0.43,incorrect,sherlock holmes,0,0.21,incorrect,arthur conan doyle,0,0.33,incorrect,arabaci,0,0.15,incorrect,arabaciya,0,0.25,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,godfrey,1,1.0,correct,san francisco,0,0.32,incorrect,jesus,0,0.17,incorrect,oko sugbon,0,0.38,incorrect,my car,0,0.3,incorrect,maori,0,0.36,incorrect,jesus,0,0.17,incorrect,salomona,0,0.43,incorrect,arthur conan doyle,0,0.33,incorrect,arabaciya,0,0.25,incorrect,nguyen,0,0.33,incorrect,san francisco,0,0.32,incorrect
['holmes'],edgeware,0,0.14,incorrect,lekhabunyane,0,0.22,incorrect,edgeware road,0,0.11,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,jesus,0,0.36,incorrect,edgeware,0,0.14,incorrect,sherlonk homs,0,0.42,incorrect,john,0,0.2,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,sherlock holmes,0,0.57,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,sherlock holmes,0,0.57,incorrect,edgeware,0,0.14,incorrect,sherlock holmes,0,0.57,incorrect,edgeware,0,0.14,incorrect,lekhabunyane,0,0.22,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,john,0,0.2,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect
['holmes'],john,0,0.2,incorrect,moshoeshoe,0,0.5,incorrect,john,0,0.2,incorrect,deuce,0,0.18,incorrect,john,0,0.2,incorrect,jesus,0,0.36,incorrect,temarii,0,0.15,incorrect,tahiti,0,0.17,incorrect,john,0,0.2,incorrect,shiv,0,0.2,incorrect,tompo o,0,0.31,incorrect,jesus,0,0.36,incorrect,sherlock holmes,0,0.57,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,ali,0,0.22,incorrect,ngoc,0,0.2,incorrect,nguyen,0,0.17,incorrect,john,0,0.2,incorrect,lucifer,0,0.31,incorrect,moshoeshoe,0,0.5,incorrect,deuce,0,0.18,incorrect,jesus,0,0.36,incorrect,tahiti,0,0.17,incorrect,shiv,0,0.2,incorrect,jesus,0,0.36,incorrect,john,0,0.2,incorrect,ali,0,0.22,incorrect,nguyen,0,0.17,incorrect,lucifer,0,0.31,incorrect
"['bay', 'wilson', 'wilso', 'sr', 'bay wilson']",nelson mandela,0,0.4,incorrect,monna,0,0.36,incorrect,obasanjo,0,0.44,incorrect,obasanjo,0,0.44,incorrect,john,0,0.4,incorrect,jesus,0,0.29,incorrect,john,0,0.4,incorrect,ua,0,0.4,incorrect,sharma,0,0.5,incorrect,shri,0,0.67,incorrect,andriamatoa,0,0.29,incorrect,andriamatoa,0,0.29,incorrect,dr. watson,0,0.5,incorrect,john,0,0.4,incorrect,watson,0,0.67,incorrect,ataturk,0,0.22,incorrect,sherlock holmes,0,0.24,incorrect,nguyen van a,0,0.27,incorrect,watson,0,0.67,incorrect,don quixote,0,0.29,incorrect,monna,0,0.36,incorrect,obasanjo,0,0.44,incorrect,jesus,0,0.29,incorrect,ua,0,0.4,incorrect,shri,0,0.67,incorrect,andriamatoa,0,0.29,incorrect,john,0,0.4,incorrect,ataturk,0,0.22,incorrect,nguyen van a,0,0.27,incorrect,don quixote,0,0.29,incorrect
"['bayan mary sutherland', 'mary sutherla', 'sutherland', 'sutherla', 'mary', 'mary sutherland', 'bayan']",emily,0,0.44,incorrect,lesotho,0,0.4,incorrect,shelley,0,0.53,incorrect,miss,0,0.25,incorrect,emily,0,0.44,incorrect,botswana,0,0.46,incorrect,marie,0,0.67,incorrect,te,0,0.4,incorrect,marie curie,0,0.5,incorrect,shakespeare,0,0.42,incorrect,emily,0,0.44,incorrect,miss,0,0.25,incorrect,sherlock holmes,0,0.43,incorrect,shakespeare,0,0.42,incorrect,shakespeare,0,0.42,incorrect,god,0,0.15,incorrect,agatha christie,0,0.39,incorrect,nguyen,0,0.38,incorrect,smith,0,0.46,incorrect,shakespeare,0,0.42,incorrect,lesotho,0,0.4,incorrect,miss,0,0.25,incorrect,botswana,0,0.46,incorrect,te,0,0.4,incorrect,shakespeare,0,0.42,incorrect,miss,0,0.25,incorrect,shakespeare,0,0.42,incorrect,god,0,0.15,incorrect,nguyen,0,0.38,incorrect,shakespeare,0,0.42,incorrect
"['bay', 'holmes', 'bay holmes']",jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,modiri,0,0.17,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,marina,0,0.22,incorrect,sherlock holmes,0,0.57,incorrect,jesus,0,0.36,incorrect,noah,0,0.29,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,sherlock holmes,0,0.57,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,marina,0,0.22,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect
"['bay', 'jabez wilson', 'jabez', 'wilson', 'bay jabez wilson']",jesus,0,0.4,incorrect,qalong,0,0.5,incorrect,jesus,0,0.4,incorrect,ologbon,0,0.46,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,te,0,0.29,incorrect,te,0,0.29,incorrect,ram,0,0.33,incorrect,shiv,0,0.2,incorrect,tom,0,0.22,incorrect,jesus,0,0.4,incorrect,sherlock holmes,0,0.3,incorrect,john,0,0.4,incorrect,ali,0,0.33,incorrect,albert einstein,0,0.52,incorrect,nguyen,0,0.27,incorrect,nguyen,0,0.27,incorrect,senor,0,0.36,incorrect,don quixote,0,0.26,incorrect,qalong,0,0.5,incorrect,ologbon,0,0.46,incorrect,jesus,0,0.4,incorrect,te,0,0.29,incorrect,shiv,0,0.2,incorrect,jesus,0,0.4,incorrect,john,0,0.4,incorrect,albert einstein,0,0.52,incorrect,nguyen,0,0.27,incorrect,don quixote,0,0.26,incorrect
"['bay', 'señor wilson', 'wilson', 'señor', 'bay wilson']",john,0,0.4,incorrect,ha,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,god,0,0.25,incorrect,senno,0,0.8,correct,te arii,0,0.33,incorrect,ma,0,0.4,incorrect,photographer,0,0.24,incorrect,adam,0,0.29,incorrect,tom,0,0.25,incorrect,madagascar,0,0.27,incorrect,mrs. hudson,0,0.43,incorrect,ansel adams,0,0.35,incorrect,bayram,0,0.67,incorrect,john,0,0.4,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,ha,0,0.4,incorrect,john,0,0.4,incorrect,senno,0,0.8,correct,ma,0,0.4,incorrect,adam,0,0.29,incorrect,madagascar,0,0.27,incorrect,ansel adams,0,0.35,incorrect,john,0,0.4,incorrect,nguyen,0,0.36,incorrect,john,0,0.4,incorrect
"['bay', 'holmes', 'bay holmes', 'holme']",joale,0,0.6,incorrect,joale,0,0.6,incorrect,adunni,0,0.22,incorrect,okunrin,0,0.17,incorrect,khama,0,0.4,incorrect,botswana,0,0.36,incorrect,te,0,0.29,incorrect,na,0,0.4,incorrect,corona,0,0.22,incorrect,john,0,0.22,incorrect,hitanao,0,0.33,incorrect,hitanao,0,0.33,incorrect,sherlock holmes,0,0.57,incorrect,john,0,0.22,incorrect,ozdemir,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.25,incorrect,nguyen,0,0.25,incorrect,sherlock holmes,0,0.57,incorrect,spain,0,0.25,incorrect,joale,0,0.6,incorrect,okunrin,0,0.17,incorrect,botswana,0,0.36,incorrect,na,0,0.4,incorrect,john,0,0.22,incorrect,hitanao,0,0.33,incorrect,john,0,0.22,incorrect,ali,0,0.33,incorrect,nguyen,0,0.25,incorrect,spain,0,0.25,incorrect
"['hopkin', 'ezekiah hopkin', 'ezekiah hopkins', 'ezekiah', 'hopkins']",phelps,0,0.46,incorrect,league,0,0.31,incorrect,madam c.j. walker,0,0.19,incorrect,league,0,0.31,incorrect,john,0,0.4,incorrect,maamerika,0,0.38,incorrect,marie,0,0.21,incorrect,marite,0,0.2,incorrect,ezra jennings,0,0.5,incorrect,bill gates,0,0.24,incorrect,mark twain,0,0.38,incorrect,john,0,0.4,incorrect,ezekiah hopkins,1,1.0,correct,red-headed league,0,0.26,incorrect,red,0,0.2,incorrect,andrew carnegie,0,0.27,incorrect,john,0,0.4,incorrect,nguyen,0,0.2,incorrect,ezra jennings,0,0.5,incorrect,john,0,0.4,incorrect,league,0,0.31,incorrect,league,0,0.31,incorrect,maamerika,0,0.38,incorrect,marite,0,0.2,incorrect,bill gates,0,0.24,incorrect,john,0,0.4,incorrect,red-headed league,0,0.26,incorrect,andrew carnegie,0,0.27,incorrect,nguyen,0,0.2,incorrect,john,0,0.4,incorrect
"['bay', 'wilson', 'bay wilson']",london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,engelane,0,0.29,incorrect,engelane,0,0.29,incorrect,marite,0,0.25,incorrect,marite,0,0.25,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,mr. holmes,0,0.3,incorrect,london,0,0.5,incorrect,miss marple,0,0.24,incorrect,john,0,0.4,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,john,0,0.4,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,engelane,0,0.29,incorrect,marite,0,0.25,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect,john,0,0.4,incorrect,london,0,0.5,incorrect,london,0,0.5,incorrect
