Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",harry,0,0.2,incorrect,ke sebaka,0,0.29,incorrect,abraham,0,0.17,incorrect,abuja,0,0.2,incorrect,labotlhano,0,0.13,incorrect,botswana,0,0.46,incorrect,temarii,0,0.17,incorrect,faanahonahoraa,0,0.21,incorrect,ministry,0,0.15,incorrect,khilkhin,0,0.15,incorrect,harry,0,0.2,incorrect,ministera,0,0.29,incorrect,snape,1,1.0,correct,ministry of magic,0,0.18,incorrect,harry,0,0.2,incorrect,yoldaslik,0,0.14,incorrect,severus snape,0,0.56,incorrect,hoang,0,0.2,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect,ke sebaka,0,0.29,incorrect,abuja,0,0.2,incorrect,botswana,0,0.46,incorrect,faanahonahoraa,0,0.21,incorrect,khilkhin,0,0.15,incorrect,ministera,0,0.29,incorrect,ministry of magic,0,0.18,incorrect,yoldaslik,0,0.14,incorrect,hoang,0,0.2,incorrect,harry,0,0.2,incorrect
"['snape—', 'snape']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,abdul,0,0.2,incorrect,jesus,0,0.2,incorrect,botswana,0,0.46,incorrect,botswana,0,0.46,incorrect,temarii,0,0.17,incorrect,te,0,0.29,incorrect,ministry,0,0.15,incorrect,ministry of transportation,0,0.19,incorrect,minister,0,0.31,incorrect,antananarivo,0,0.24,incorrect,harry,0,0.2,incorrect,ministry,0,0.15,incorrect,gandalf,0,0.33,incorrect,ministry of transportation,0,0.19,incorrect,harry,0,0.2,incorrect,nguyen,0,0.36,incorrect,harry,0,0.2,incorrect,ministry of transportation,0,0.19,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,botswana,0,0.46,incorrect,te,0,0.29,incorrect,ministry of transportation,0,0.19,incorrect,antananarivo,0,0.24,incorrect,ministry,0,0.15,incorrect,ministry of transportation,0,0.19,incorrect,nguyen,0,0.36,incorrect,ministry of transportation,0,0.19,incorrect
"['lucius', 'lucius malfoy', 'malfoy']",jesus,0,0.36,incorrect,letlalo,0,0.46,incorrect,jesus,0,0.36,incorrect,awo,0,0.44,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,te arii,0,0.2,incorrect,te e,0,0.12,incorrect,god,0,0.22,incorrect,shyam,0,0.22,incorrect,john,0,0.2,incorrect,malagasy,0,0.57,incorrect,harry,0,0.36,incorrect,his,0,0.44,incorrect,john,0,0.2,incorrect,gandalf,0,0.46,incorrect,nguyen,0,0.21,incorrect,nguyen,0,0.21,incorrect,harry,0,0.36,incorrect,maria,0,0.36,incorrect,letlalo,0,0.46,incorrect,awo,0,0.44,incorrect,jesus,0,0.36,incorrect,te e,0,0.12,incorrect,shyam,0,0.22,incorrect,malagasy,0,0.57,incorrect,his,0,0.44,incorrect,gandalf,0,0.46,incorrect,nguyen,0,0.21,incorrect,maria,0,0.36,incorrect
"['lucius', 'luciu']",jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,tahiti,0,0.18,incorrect,shivani,0,0.17,incorrect,india,0,0.2,incorrect,antananarivo,0,0.12,incorrect,god,0,0.0,incorrect,elizabeth,0,0.29,incorrect,god,0,0.0,incorrect,elif,0,0.44,incorrect,ali,0,0.5,incorrect,ngoc,0,0.22,incorrect,nguyen,0,0.18,incorrect,alba,0,0.22,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,tahiti,0,0.18,incorrect,india,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,ali,0,0.5,incorrect,nguyen,0,0.18,incorrect,god,0,0.0,incorrect
"['malfoy', 'malfoys']",lesotho,0,0.31,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,botswana,0,0.27,incorrect,botswana,0,0.27,incorrect,atu,0,0.22,incorrect,noa,0,0.22,incorrect,modi,0,0.4,incorrect,god,0,0.22,incorrect,tompo,0,0.36,incorrect,jesus,0,0.17,incorrect,french,0,0.17,incorrect,god,0,0.22,incorrect,harry,0,0.36,incorrect,god,0,0.22,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,peronists,0,0.25,incorrect,god,0,0.22,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,botswana,0,0.27,incorrect,noa,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.17,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,nguyen,0,0.17,incorrect,god,0,0.22,incorrect
"['malfoy', 'draco', 'draco malfoy']",sheba,0,0.2,incorrect,sheba,0,0.2,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,hilary ady,0,0.36,incorrect,ady,0,0.44,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,prphullit,0,0.19,incorrect,shivani,0,0.17,incorrect,tom,0,0.27,incorrect,antananarivo,0,0.25,incorrect,harry,0,0.36,incorrect,emily,0,0.55,incorrect,ali,0,0.44,incorrect,rezalet,0,0.33,incorrect,ngoc,0,0.22,incorrect,nguyen,0,0.17,incorrect,harry,0,0.36,incorrect,emily,0,0.55,incorrect,sheba,0,0.2,incorrect,jesus,0,0.0,incorrect,ady,0,0.44,incorrect,tahiti,0,0.18,incorrect,shivani,0,0.17,incorrect,antananarivo,0,0.25,incorrect,emily,0,0.55,incorrect,rezalet,0,0.33,incorrect,nguyen,0,0.17,incorrect,emily,0,0.55,incorrect
"['hermione', 'hermione‘ye']",google,0,0.29,incorrect,jesus,0,0.15,incorrect,google,0,0.29,incorrect,jesus,0,0.15,incorrect,harry,0,0.38,incorrect,botswana,0,0.25,incorrect,te arii,0,0.4,incorrect,ma,0,0.2,incorrect,harry,0,0.38,incorrect,shakespeare,0,0.42,incorrect,harry,0,0.38,incorrect,adaladala,0,0.0,incorrect,professor dumbledore,0,0.36,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,nguyen,0,0.35,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,botswana,0,0.25,incorrect,ma,0,0.2,incorrect,shakespeare,0,0.42,incorrect,adaladala,0,0.0,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,nguyen,0,0.35,incorrect,harry,0,0.38,incorrect
['harry'],khalefo,0,0.33,incorrect,khalefo,0,0.33,incorrect,revulsion,0,0.14,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.18,incorrect,te,0,0.0,incorrect,shivani,0,0.33,incorrect,shiv,0,0.22,incorrect,antananarivo,0,0.24,incorrect,antananarivo,0,0.24,incorrect,harry,1,1.0,correct,john,0,0.22,incorrect,ali,0,0.25,incorrect,john,0,0.22,incorrect,ngoc,0,0.0,incorrect,nguyen,0,0.18,incorrect,john,0,0.22,incorrect,el pais,0,0.17,incorrect,khalefo,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,te,0,0.0,incorrect,shiv,0,0.22,incorrect,antananarivo,0,0.24,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,nguyen,0,0.18,incorrect,el pais,0,0.17,incorrect
['harry'],john,0,0.22,incorrect,jesus,0,0.0,incorrect,agbe,0,0.22,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,teina,0,0.2,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,lainga,0,0.18,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,nguyen,0,0.18,incorrect,nguyen,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,nguyen,0,0.18,incorrect,john,0,0.22,incorrect
"['albus', 'albus dumbledore', 'dumbledore‘un', 'dumbledore', 'albus dumbledore‘un']",jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,te arii,0,0.24,incorrect,tahiti,0,0.18,incorrect,john,0,0.24,incorrect,albert einstein,0,0.41,incorrect,andriambelo,0,0.48,incorrect,alaivo,0,0.36,incorrect,snape,0,0.2,incorrect,snape,0,0.2,incorrect,ozdemir,0,0.35,incorrect,ali,0,0.5,incorrect,nguyen,0,0.32,incorrect,nguyen,0,0.32,incorrect,hitler,0,0.38,incorrect,john,0,0.24,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,tahiti,0,0.18,incorrect,albert einstein,0,0.41,incorrect,alaivo,0,0.36,incorrect,snape,0,0.2,incorrect,ali,0,0.5,incorrect,nguyen,0,0.32,incorrect,john,0,0.24,incorrect
