Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],hayley,0,0.36,incorrect,blond,0,0.2,incorrect,blond,0,0.2,incorrect
['adela'],dr. gregory house,0,0.18,incorrect,dr. lisa marie presley,0,0.22,incorrect,dr. lisa marie presley,0,0.22,incorrect
"['graham gore', 'graham', 'gore']",horatio nelson,0,0.33,incorrect,robert falcon scott,0,0.27,incorrect,robert falcon scott,0,0.27,incorrect
['gore'],queen victoria,0,0.22,incorrect,william morris,0,0.22,incorrect,william morris,0,0.22,incorrect
['mm'],mom,0,0.8,correct,refrigerator,0,0.0,incorrect,refrigerator,0,0.0,incorrect
['gore'],marlowe,0,0.36,incorrect,marlboro,0,0.33,incorrect,marlboro,0,0.33,incorrect
['gore'],god,0,0.57,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],horatio nelson,0,0.33,incorrect,archimedes,0,0.29,incorrect,archimedes,0,0.29,incorrect
['gore'],winston churchill,0,0.19,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['gore'],my father,0,0.15,incorrect,nelson,0,0.2,incorrect,nelson,0,0.2,incorrect
['gore'],my sister,0,0.15,incorrect,shakespeare,0,0.27,incorrect,shakespeare,0,0.27,incorrect
['gore'],jesus,0,0.22,incorrect,el greco,0,0.5,incorrect,el greco,0,0.5,incorrect
['gore'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['stanley'],mr. wickham,0,0.11,incorrect,bay,0,0.4,incorrect,bay,0,0.4,incorrect
['gore'],jesus,0,0.22,incorrect,jesus christ,0,0.12,incorrect,jesus christ,0,0.12,incorrect
['gore'],franklin,0,0.17,incorrect,arctic,0,0.2,incorrect,arctic,0,0.2,incorrect
['gore'],minister,0,0.17,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['adela'],dr. emmet brown,0,0.2,incorrect,stephen hawking,0,0.2,incorrect,stephen hawking,0,0.2,incorrect
['adela'],doc,0,0.25,incorrect,albert einstein,0,0.2,incorrect,albert einstein,0,0.2,incorrect
['gore'],winston,0,0.18,incorrect,elevator,0,0.33,incorrect,elevator,0,0.33,incorrect
['gore'],albert,0,0.2,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],sherlock holmes,0,0.21,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],abdulrahman,0,0.13,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['ralph'],bond,0,0.0,incorrect,james bond,0,0.13,incorrect,james bond,0,0.13,incorrect
['ralph'],harry,0,0.2,incorrect,merlot,0,0.36,incorrect,merlot,0,0.36,incorrect
['negro'],expatriation,0,0.35,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect
['black'],lesbian,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['graham'],google,0,0.17,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['graham'],william,0,0.31,incorrect,housemates,0,0.25,incorrect,housemates,0,0.25,incorrect
['arthur'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['stokes'],cook,0,0.4,incorrect,cook,0,0.4,incorrect,cook,0,0.4,incorrect
