Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['henry', 'wotton', 'lord', 'lord henry wotton', 'henry wotton']",william robinson,0,0.36,incorrect,leonardo dicaprio,0,0.41,incorrect,london,0,0.6,incorrect,london,0,0.6,incorrect,albert einstein,0,0.44,incorrect,albert einstein,0,0.44,incorrect,disney,0,0.36,incorrect,london,0,0.6,incorrect,monett,0,0.5,incorrect,monet,0,0.36,incorrect,london,0,0.6,incorrect,london,0,0.6,incorrect,leonardo dicaprio,0,0.41,incorrect,london,0,0.6,incorrect,albert einstein,0,0.44,incorrect,london,0,0.6,incorrect,monet,0,0.36,incorrect,london,0,0.6,incorrect,dorian,0,0.4,incorrect,william morris,0,0.33,incorrect,lady henry,0,0.67,incorrect,henry,1,1.0,correct,debussy,0,0.33,incorrect,nguyen du,0,0.29,incorrect,oscar wilde,0,0.4,incorrect,monet,0,0.36,incorrect,william morris,0,0.33,incorrect,henry,1,1.0,correct,nguyen du,0,0.29,incorrect,monet,0,0.36,incorrect
"['hallward', 'basil hallwar', 'basil hallward', 'basil', 'hallwar']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,oduduwa,0,0.29,incorrect,oduduwa,0,0.29,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,jesus christ,0,0.32,incorrect,jesus christ,0,0.32,incorrect,van gogh,0,0.29,incorrect,leonardo da vinci,0,0.32,incorrect,andriamahilala,0,0.44,incorrect,andriamahilaniro,0,0.41,incorrect,jesus,0,0.2,incorrect,oduduwa,0,0.29,incorrect,god,0,0.18,incorrect,jesus christ,0,0.32,incorrect,leonardo da vinci,0,0.32,incorrect,andriamahilaniro,0,0.41,incorrect,basel,0,0.8,correct,leonardo da vinci,0,0.32,incorrect,leonardo da vinci,0,0.32,incorrect,odadan,0,0.31,incorrect,van cao,0,0.3,incorrect,leonardo da vinci,0,0.32,incorrect,velazquez,0,0.25,incorrect,adonis,0,0.36,incorrect,leonardo da vinci,0,0.32,incorrect,odadan,0,0.31,incorrect,leonardo da vinci,0,0.32,incorrect,adonis,0,0.36,incorrect
"['lord', 'henry', 'lord henry']",jesus,0,0.2,incorrect,le,0,0.33,incorrect,orunmila,0,0.33,incorrect,olodumare,0,0.46,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus christ,0,0.27,incorrect,adam,0,0.25,incorrect,shyam,0,0.4,incorrect,kepler-186,0,0.3,incorrect,andriamanitra,0,0.26,incorrect,alexandre le grand,0,0.36,incorrect,le,0,0.33,incorrect,olodumare,0,0.46,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,kepler-186,0,0.3,incorrect,alexandre le grand,0,0.36,incorrect,cecil,0,0.22,incorrect,adam,0,0.25,incorrect,dogal,0,0.22,incorrect,gunes,0,0.2,incorrect,nguyen tuan,0,0.25,incorrect,nguyen dinh chieu,0,0.3,incorrect,dona emilia,0,0.29,incorrect,laurel,0,0.4,incorrect,adam,0,0.25,incorrect,gunes,0,0.2,incorrect,nguyen dinh chieu,0,0.3,incorrect,laurel,0,0.4,incorrect
"['lord', 'henry', 'lord henry']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,olodumare,0,0.46,incorrect,olodumare,0,0.46,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,john,0,0.44,incorrect,albert einstein,0,0.4,incorrect,lord rama,0,0.63,incorrect,andriamanitra,0,0.26,incorrect,adam,0,0.25,incorrect,jesus,0,0.2,incorrect,olodumare,0,0.46,incorrect,god,0,0.57,incorrect,john,0,0.44,incorrect,lord rama,0,0.63,incorrect,adam,0,0.25,incorrect,sherlock holmes,0,0.4,incorrect,william wordsworth,0,0.36,incorrect,pamuk,0,0.0,incorrect,elif,0,0.25,incorrect,albert einstein,0,0.4,incorrect,huan,0,0.44,incorrect,alicia,0,0.2,incorrect,virgen de lourdes,0,0.38,incorrect,william wordsworth,0,0.36,incorrect,elif,0,0.25,incorrect,huan,0,0.44,incorrect,virgen de lourdes,0,0.38,incorrect
['agatha'],mozart,0,0.33,incorrect,albertina sisulu,0,0.27,incorrect,beethoven,0,0.27,incorrect,mozart,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,shakuntala devi,0,0.29,incorrect,ram,0,0.22,incorrect,mozart,0,0.33,incorrect,mozart,0,0.33,incorrect,albertina sisulu,0,0.27,incorrect,mozart,0,0.33,incorrect,god,0,0.22,incorrect,jesus,0,0.0,incorrect,ram,0,0.22,incorrect,mozart,0,0.33,incorrect,martha,0,0.67,incorrect,beethoven,0,0.27,incorrect,halam,0,0.36,incorrect,halam,0,0.36,incorrect,thinh gia,0,0.4,incorrect,thinh,0,0.36,incorrect,liszt,0,0.18,incorrect,mozart,0,0.33,incorrect,beethoven,0,0.27,incorrect,halam,0,0.36,incorrect,thinh,0,0.36,incorrect,mozart,0,0.33,incorrect
"['dorian', 'doria']",jesus,0,0.0,incorrect,jesus christ,0,0.24,incorrect,olodumare,0,0.29,incorrect,olodumare,0,0.29,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,shyam,0,0.2,incorrect,shyam,0,0.2,incorrect,andriamanitra,0,0.53,incorrect,andriamanitra,0,0.53,incorrect,jesus christ,0,0.24,incorrect,olodumare,0,0.29,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,shyam,0,0.2,incorrect,andriamanitra,0,0.53,incorrect,monet,0,0.36,incorrect,rembrandt,0,0.4,incorrect,ressam,0,0.36,incorrect,ressam,0,0.36,incorrect,ho,0,0.29,incorrect,phien on,0,0.29,incorrect,pepito,0,0.18,incorrect,francisco de goya,0,0.27,incorrect,rembrandt,0,0.4,incorrect,ressam,0,0.36,incorrect,phien on,0,0.29,incorrect,francisco de goya,0,0.27,incorrect
['basil'],beethoven,0,0.14,incorrect,jesus,0,0.2,incorrect,oduduwa,0,0.17,incorrect,london,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,noa,0,0.25,incorrect,shakespeare,0,0.25,incorrect,shakespeare,0,0.25,incorrect,andriamanitra,0,0.22,incorrect,andriamahilaniroa,0,0.27,incorrect,jesus,0,0.2,incorrect,london,0,0.18,incorrect,god,0,0.0,incorrect,noa,0,0.25,incorrect,shakespeare,0,0.25,incorrect,andriamahilaniroa,0,0.27,incorrect,christ,0,0.18,incorrect,god,0,0.0,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,anh ban,0,0.33,incorrect,duc,0,0.0,incorrect,su amigo,0,0.31,incorrect,shakespeare,0,0.25,incorrect,god,0,0.0,incorrect,dorian,0,0.18,incorrect,duc,0,0.0,incorrect,shakespeare,0,0.25,incorrect
['harry'],jesus,0,0.0,incorrect,morena,0,0.18,incorrect,olodumare,0,0.29,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,shakespeare,0,0.38,incorrect,monaalisaa,0,0.13,incorrect,god,0,0.0,incorrect,ranavalona i,0,0.12,incorrect,morena,0,0.18,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,monaalisaa,0,0.13,incorrect,ranavalona i,0,0.12,incorrect,mr. rochester,0,0.22,incorrect,william shakespeare,0,0.25,incorrect,resim,0,0.2,incorrect,resim,0,0.2,incorrect,leonardo,0,0.31,incorrect,nguyen,0,0.18,incorrect,velazquez,0,0.14,incorrect,shakespeare,0,0.38,incorrect,william shakespeare,0,0.25,incorrect,resim,0,0.2,incorrect,nguyen,0,0.18,incorrect,shakespeare,0,0.38,incorrect
"['henry', 'lord henry—', 'lord henry', 'henry—', 'lord']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,orunmila,0,0.33,incorrect,oliver twist,0,0.27,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,lord krishna,0,0.64,incorrect,lord buddha,0,0.57,incorrect,andriamanitra,0,0.26,incorrect,adam,0,0.25,incorrect,jesus,0,0.2,incorrect,oliver twist,0,0.27,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,lord buddha,0,0.57,incorrect,adam,0,0.25,incorrect,oscar wilde,0,0.4,incorrect,god,0,0.57,incorrect,pinokyo,0,0.33,incorrect,hz. muhammed,0,0.27,incorrect,duc phat,0,0.33,incorrect,thich ca mau ni,0,0.2,incorrect,goethe,0,0.38,incorrect,dios,0,0.25,incorrect,god,0,0.57,incorrect,hz. muhammed,0,0.27,incorrect,thich ca mau ni,0,0.2,incorrect,dios,0,0.25,incorrect
"['gray', 'dorian', 'dorian gray']",ipomoea,0,0.31,incorrect,herodotus,0,0.27,incorrect,tyrian convolvulus,0,0.34,incorrect,tyrian,0,0.67,incorrect,sethunya,0,0.21,incorrect,sethunya,0,0.21,incorrect,charles darwin,0,0.4,incorrect,charles darwin,0,0.4,incorrect,madhumakkhi,0,0.24,incorrect,albert einstein,0,0.29,incorrect,tyson pickett,0,0.25,incorrect,adam,0,0.4,incorrect,herodotus,0,0.27,incorrect,tyrian,0,0.67,incorrect,sethunya,0,0.21,incorrect,charles darwin,0,0.4,incorrect,albert einstein,0,0.29,incorrect,adam,0,0.4,incorrect,dorian gray,1,1.0,correct,adam,0,0.4,incorrect,cicek,0,0.18,incorrect,elif,0,0.2,incorrect,nguyen tuan,0,0.27,incorrect,nguyen dinh chieu,0,0.29,incorrect,el nino,0,0.31,incorrect,maria,0,0.55,incorrect,adam,0,0.4,incorrect,elif,0,0.2,incorrect,nguyen dinh chieu,0,0.29,incorrect,maria,0,0.55,incorrect
