Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['tía lydia', 'tía', 'aunt', 'teyze', 'aunt lydia', 'lydia', 'lydia teyze']",jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,olodumare,0,0.43,incorrect,olodumare,0,0.43,incorrect,jesus,0,0.22,incorrect,god,0,0.25,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,god,0,0.25,incorrect,sun,0,0.57,incorrect,adam,0,0.46,incorrect,andriamanitra,0,0.43,incorrect,jesus,0,0.22,incorrect,olodumare,0,0.43,incorrect,god,0,0.25,incorrect,jesus,0,0.22,incorrect,sun,0,0.57,incorrect,andriamanitra,0,0.43,incorrect,virginia woolf,0,0.35,incorrect,jesus,0,0.22,incorrect,ozdemir asaf,0,0.35,incorrect,can yucel,0,0.42,incorrect,dong trong,0,0.29,incorrect,nguyen du,0,0.42,incorrect,epicteto,0,0.32,incorrect,sol,0,0.25,incorrect,jesus,0,0.22,incorrect,can yucel,0,0.42,incorrect,nguyen du,0,0.42,incorrect,sol,0,0.25,incorrect
['cora'],god,0,0.29,incorrect,god,0,0.29,incorrect,olodumare,0,0.31,incorrect,olodumare,0,0.31,incorrect,god,0,0.29,incorrect,google,0,0.2,incorrect,tahiti,0,0.2,incorrect,jesus,0,0.0,incorrect,elon musk,0,0.15,incorrect,youtube,0,0.18,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,god,0,0.29,incorrect,olodumare,0,0.31,incorrect,google,0,0.2,incorrect,jesus,0,0.0,incorrect,youtube,0,0.18,incorrect,adam,0,0.25,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,her neyse,0,0.15,incorrect,ben,0,0.0,incorrect,chung minh,0,0.14,incorrect,dong trong,0,0.29,incorrect,el,0,0.0,incorrect,diego maradona,0,0.33,incorrect,god,0,0.29,incorrect,ben,0,0.0,incorrect,dong trong,0,0.29,incorrect,diego maradona,0,0.33,incorrect
['rita'],god,0,0.0,incorrect,ke,0,0.0,incorrect,olodumare,0,0.15,incorrect,olodumare,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.4,incorrect,ram,0,0.57,incorrect,maans,0,0.22,incorrect,andriamanitra,0,0.47,incorrect,mangetaheta,0,0.27,incorrect,ke,0,0.0,incorrect,olodumare,0,0.15,incorrect,god,0,0.0,incorrect,tahiti,0,0.4,incorrect,maans,0,0.22,incorrect,mangetaheta,0,0.27,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,ataturk,0,0.36,incorrect,isa,0,0.57,incorrect,nguyen nhat anh,0,0.21,incorrect,nguyen,0,0.0,incorrect,harlan ellison,0,0.22,incorrect,carne,0,0.22,incorrect,jesus,0,0.0,incorrect,isa,0,0.57,incorrect,nguyen,0,0.0,incorrect,carne,0,0.22,incorrect
"['serena joy', 'serena', 'joy']",disney,0,0.38,incorrect,disney,0,0.38,incorrect,akoko ihinrere,0,0.3,incorrect,jesus,0,0.25,incorrect,elizabeth,0,0.27,incorrect,jesus,0,0.25,incorrect,jesus christ,0,0.22,incorrect,john,0,0.57,incorrect,angel,0,0.18,incorrect,jesus,0,0.25,incorrect,madagascar,0,0.25,incorrect,alahady,0,0.24,incorrect,disney,0,0.38,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.57,incorrect,jesus,0,0.25,incorrect,alahady,0,0.24,incorrect,sheila e.,0,0.42,incorrect,aretha franklin,0,0.32,incorrect,semiha es,0,0.42,incorrect,tom ve jerry,0,0.36,incorrect,thanh uyen,0,0.3,incorrect,doi,0,0.33,incorrect,mahalia jackson,0,0.32,incorrect,jesus,0,0.25,incorrect,aretha franklin,0,0.32,incorrect,tom ve jerry,0,0.36,incorrect,doi,0,0.33,incorrect,jesus,0,0.25,incorrect
['luke'],lesotho,0,0.36,incorrect,shakespeare,0,0.27,incorrect,aiku,0,0.25,incorrect,olodumare,0,0.46,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,noa,0,0.0,incorrect,albert einstein,0,0.21,incorrect,lord rama,0,0.15,incorrect,alahady,0,0.18,incorrect,alahady,0,0.18,incorrect,shakespeare,0,0.27,incorrect,olodumare,0,0.46,incorrect,god,0,0.0,incorrect,noa,0,0.0,incorrect,lord rama,0,0.15,incorrect,alahady,0,0.18,incorrect,god,0,0.0,incorrect,walt disney,0,0.27,incorrect,ben,0,0.29,incorrect,ataturk,0,0.36,incorrect,chi,0,0.0,incorrect,jesus,0,0.22,incorrect,ella,0,0.25,incorrect,walt disney,0,0.27,incorrect,walt disney,0,0.27,incorrect,ataturk,0,0.36,incorrect,jesus,0,0.22,incorrect,walt disney,0,0.27,incorrect
"['tía lydia', 'tía', 'aunt', 'teyze', 'aunt lydia', 'lydia', 'lydia teyze']",god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,oduduwa,0,0.35,incorrect,google,0,0.24,incorrect,botswana,0,0.36,incorrect,jesus,0,0.22,incorrect,te kiriata,0,0.46,incorrect,india,0,0.6,incorrect,mahatma gandhi,0,0.43,incorrect,madagascar,0,0.32,incorrect,andron'ny,0,0.32,incorrect,god,0,0.25,incorrect,oduduwa,0,0.35,incorrect,botswana,0,0.36,incorrect,te kiriata,0,0.46,incorrect,mahatma gandhi,0,0.43,incorrect,andron'ny,0,0.32,incorrect,george orwell,0,0.22,incorrect,god,0,0.25,incorrect,mustafa kemal ataturk,0,0.33,incorrect,ataturk,0,0.4,incorrect,chinh phu,0,0.22,incorrect,duc,0,0.29,incorrect,miguel de unamuno,0,0.31,incorrect,dios,0,0.44,incorrect,god,0,0.25,incorrect,ataturk,0,0.4,incorrect,duc,0,0.29,incorrect,dios,0,0.44,incorrect
['janine'],barbie,0,0.5,incorrect,ke nko,0,0.17,incorrect,olodumare,0,0.27,incorrect,oduduwa,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,gautama buddha,0,0.1,incorrect,rose,0,0.2,incorrect,madagascar,0,0.12,incorrect,adam,0,0.2,incorrect,ke nko,0,0.17,incorrect,oduduwa,0,0.15,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,rose,0,0.2,incorrect,adam,0,0.2,incorrect,she,0,0.22,incorrect,angel,0,0.55,incorrect,onceki,0,0.33,incorrect,elbise,0,0.33,incorrect,co,0,0.0,incorrect,mat,0,0.22,incorrect,maria,0,0.36,incorrect,nariz,0,0.36,incorrect,angel,0,0.55,incorrect,elbise,0,0.33,incorrect,mat,0,0.22,incorrect,nariz,0,0.36,incorrect
['luke'],jack,0,0.25,incorrect,ke,0,0.67,incorrect,olodumare,0,0.46,incorrect,olodumare,0,0.46,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,murgaa,0,0.2,incorrect,amazon,0,0.0,incorrect,adam,0,0.0,incorrect,halako,0,0.4,incorrect,ke,0,0.67,incorrect,olodumare,0,0.46,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,amazon,0,0.0,incorrect,halako,0,0.4,incorrect,my husband,0,0.14,incorrect,god,0,0.0,incorrect,annem,0,0.22,incorrect,amazon,0,0.0,incorrect,anh,0,0.0,incorrect,dong,0,0.0,incorrect,mi madre,0,0.17,incorrect,cojo,0,0.0,incorrect,god,0,0.0,incorrect,amazon,0,0.0,incorrect,dong,0,0.0,incorrect,cojo,0,0.0,incorrect
"['ofglen', 'gleninki', 'deglen']",jesus,0,0.18,incorrect,god,0,0.22,incorrect,olodumare,0,0.4,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,adam,0,0.2,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,madhuri dixit,0,0.19,incorrect,shakespeare,0,0.24,incorrect,adam,0,0.2,incorrect,andriamanitra,0,0.38,incorrect,god,0,0.22,incorrect,jesus,0,0.18,incorrect,adam,0,0.2,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,andriamanitra,0,0.38,incorrect,she,0,0.22,incorrect,god,0,0.22,incorrect,ben,0,0.44,incorrect,ciplak,0,0.29,incorrect,nguoi dan ba,0,0.3,incorrect,tran,0,0.2,incorrect,ella,0,0.4,incorrect,freud,0,0.36,incorrect,god,0,0.22,incorrect,ciplak,0,0.29,incorrect,tran,0,0.2,incorrect,freud,0,0.36,incorrect
"['tía lydia', 'tía', 'aunt', 'teyze', 'aunt lydia', 'lydia', 'lydia teyze']",seo,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.22,incorrect,olodumare,0,0.43,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,god,0,0.25,incorrect,lord rama,0,0.43,incorrect,andriamanitra,0,0.43,incorrect,madagascar,0,0.32,incorrect,god,0,0.25,incorrect,olodumare,0,0.43,incorrect,god,0,0.25,incorrect,jesus,0,0.22,incorrect,lord rama,0,0.43,incorrect,madagascar,0,0.32,incorrect,emily dickinson,0,0.42,incorrect,modesty,0,0.33,incorrect,ataturk,0,0.4,incorrect,alcak,0,0.43,incorrect,thuong de,0,0.42,incorrect,the,0,0.5,incorrect,george orwell,0,0.22,incorrect,dios,0,0.44,incorrect,modesty,0,0.33,incorrect,alcak,0,0.43,incorrect,the,0,0.5,incorrect,dios,0,0.44,incorrect
