,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,85.0,86.66666666666667,80.0,76.66666666666667,60.0,56.666666666666664,31.666666666666664,23.333333333333332,25.0,68.33333333333333,81.66666666666667,76.66666666666667,80.0,66.66666666666666,60.0,73.33333333333333,40.0,18.333333333333332,15.0,58.333333333333336
A Tale of Two Cities,97.0,73.0,85.0,88.0,56.00000000000001,39.0,43.0,59.0,5.0,76.0,89.0,65.0,79.0,74.0,60.0,56.00000000000001,44.0,62.0,0.0,74.0
A thousand splendid suns,0.0,12.76595744680851,0.0,4.25531914893617,0.0,0.0,0.0,0.0,4.25531914893617,2.127659574468085,2.127659574468085,12.76595744680851,0.0,6.382978723404255,0.0,0.0,0.0,2.127659574468085,0.0,0.0
Adventures of Huckleberry Finn,55.00000000000001,24.0,16.0,16.0,33.0,27.0,10.0,14.000000000000002,2.0,4.0,44.0,23.0,27.0,33.0,35.0,33.0,12.0,32.0,1.0,9.0
Adventures of Sherlock Holmes,2.0,1.0,2.0,6.0,5.0,3.0,6.0,20.0,8.0,2.0,0.0,3.0,7.000000000000001,31.0,3.0,4.0,1.0,27.0,8.0,2.0
Alice in Wonderland,100.0,100.0,95.65217391304348,43.47826086956522,84.78260869565217,93.47826086956522,43.47826086956522,95.65217391304348,80.43478260869566,84.78260869565217,100.0,97.82608695652173,82.6086956521739,78.26086956521739,80.43478260869566,58.69565217391305,36.95652173913043,84.78260869565217,41.30434782608695,73.91304347826086
Dracula,71.11111111111111,65.55555555555556,60.0,46.666666666666664,33.33333333333333,46.666666666666664,18.88888888888889,41.11111111111111,4.444444444444445,43.333333333333336,52.22222222222223,50.0,50.0,30.0,23.333333333333332,38.88888888888889,14.444444444444443,28.888888888888886,2.2222222222222223,31.11111111111111
Dune,41.0,38.0,20.0,25.0,12.0,13.0,8.0,15.0,0.0,17.0,28.000000000000004,19.0,23.0,15.0,13.0,15.0,7.000000000000001,12.0,0.0,10.0
Fahrenheit 451,75.29411764705883,75.29411764705883,51.76470588235295,74.11764705882354,28.235294117647058,70.58823529411765,4.705882352941177,69.41176470588235,1.1764705882352942,31.76470588235294,72.94117647058823,72.94117647058823,70.58823529411765,72.94117647058823,8.235294117647058,22.35294117647059,2.3529411764705883,21.176470588235293,0.0,7.0588235294117645
Frankenstein,80.3921568627451,54.90196078431373,37.254901960784316,54.90196078431373,21.568627450980394,47.05882352941176,13.725490196078432,47.05882352941176,7.8431372549019605,41.17647058823529,54.90196078431373,52.94117647058824,39.21568627450981,31.372549019607842,23.52941176470588,35.294117647058826,13.725490196078432,29.411764705882355,5.88235294117647,31.372549019607842
Harry Potter and the Deathly Hallows,5.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Of Mice and Men,60.416666666666664,43.75,35.41666666666667,35.41666666666667,25.0,35.41666666666667,12.5,39.58333333333333,0.0,25.0,43.75,43.75,37.5,35.41666666666667,31.25,35.41666666666667,14.583333333333334,33.33333333333333,0.0,29.166666666666668
Percy Jackson The Lightning Thief,28.865979381443296,21.649484536082475,2.0618556701030926,19.587628865979383,15.463917525773196,12.371134020618557,7.216494845360824,9.278350515463918,0.0,12.371134020618557,18.556701030927837,17.525773195876287,17.525773195876287,9.278350515463918,14.432989690721648,14.432989690721648,7.216494845360824,1.0309278350515463,0.0,15.463917525773196
Pride and Prejudice,89.0,79.0,71.0,66.0,48.0,54.0,24.0,44.0,21.0,17.0,92.0,87.0,67.0,63.0,56.00000000000001,52.0,24.0,43.0,7.000000000000001,40.0
Sense and sensibility,82.0,70.0,45.0,28.999999999999996,47.0,62.0,21.0,34.0,0.0,19.0,63.0,57.99999999999999,46.0,47.0,45.0,53.0,18.0,24.0,0.0,34.0
The Boy in the Striped Pyjamas,14.000000000000002,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,70.37037037037037,59.25925925925925,46.2962962962963,50.0,48.148148148148145,50.0,38.88888888888889,37.03703703703704,14.814814814814813,46.2962962962963,51.85185185185185,55.55555555555556,48.148148148148145,59.25925925925925,40.74074074074074,46.2962962962963,33.33333333333333,29.629629629629626,5.555555555555555,37.03703703703704
The Handmaid s Tale,49.0,15.0,9.0,13.0,11.0,18.0,4.0,14.000000000000002,4.0,9.0,14.000000000000002,1.0,7.000000000000001,7.000000000000001,4.0,10.0,0.0,7.000000000000001,0.0,6.0
The Picture of Dorian Gray,60.273972602739725,41.0958904109589,43.83561643835616,39.726027397260275,39.726027397260275,36.986301369863014,24.65753424657534,46.57534246575342,9.58904109589041,17.80821917808219,38.35616438356164,38.35616438356164,41.0958904109589,35.61643835616438,34.24657534246575,35.61643835616438,24.65753424657534,30.136986301369863,12.32876712328767,30.136986301369863
