,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,71.66666666666667,65.0,55.00000000000001,38.333333333333336,18.333333333333332,18.333333333333332,10.0,6.666666666666667,36.666666666666664,18.333333333333332,35.0,21.666666666666668,18.333333333333332,8.333333333333332,6.666666666666667,11.666666666666666,1.6666666666666667,1.6666666666666667,15.0,8.333333333333332
A Tale of Two Cities,37.0,4.0,9.0,11.0,4.0,8.0,3.0,5.0,6.0,7.000000000000001,13.0,3.0,10.0,7.000000000000001,5.0,8.0,1.0,4.0,2.0,5.0
A thousand splendid suns,8.51063829787234,4.25531914893617,6.382978723404255,6.382978723404255,4.25531914893617,2.127659574468085,0.0,0.0,2.127659574468085,0.0,4.25531914893617,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,53.0,16.0,7.000000000000001,6.0,20.0,20.0,5.0,4.0,16.0,17.0,56.99999999999999,4.0,11.0,5.0,9.0,12.0,4.0,2.0,6.0,6.0
Adventures of Sherlock Holmes,12.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,80.43478260869566,45.65217391304348,41.30434782608695,56.52173913043478,41.30434782608695,17.391304347826086,21.73913043478261,4.3478260869565215,43.47826086956522,17.391304347826086,54.347826086956516,23.91304347826087,26.08695652173913,19.565217391304348,15.217391304347828,17.391304347826086,2.1739130434782608,2.1739130434782608,23.91304347826087,6.521739130434782
Dracula,73.33333333333333,50.0,37.77777777777778,10.0,22.22222222222222,13.333333333333334,5.555555555555555,7.777777777777778,18.88888888888889,16.666666666666664,21.11111111111111,18.88888888888889,12.222222222222221,6.666666666666667,12.222222222222221,6.666666666666667,3.3333333333333335,4.444444444444445,7.777777777777778,4.444444444444445
Dune,49.0,33.0,26.0,17.0,11.0,10.0,6.0,7.000000000000001,8.0,10.0,25.0,12.0,18.0,12.0,8.0,7.000000000000001,6.0,6.0,2.0,9.0
Fahrenheit 451,25.0,11.666666666666666,16.666666666666664,15.0,5.0,1.6666666666666667,5.0,0.0,16.666666666666664,3.3333333333333335,15.0,6.666666666666667,13.333333333333334,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,6.666666666666667,1.6666666666666667
Frankenstein,81.25,52.083333333333336,45.83333333333333,50.0,18.75,22.916666666666664,12.5,12.5,20.833333333333336,16.666666666666664,50.0,35.41666666666667,27.083333333333332,12.5,12.5,16.666666666666664,10.416666666666668,10.416666666666668,8.333333333333332,8.333333333333332
Harry Potter and the Deathly Hallows,26.0,1.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
Of Mice and Men,62.5,4.166666666666666,0.0,2.083333333333333,4.166666666666666,0.0,0.0,0.0,8.333333333333332,0.0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0
Percy Jackson The Lightning Thief,16.842105263157894,0.0,2.1052631578947367,0.0,3.1578947368421053,2.1052631578947367,2.1052631578947367,0.0,3.1578947368421053,1.0526315789473684,9.473684210526317,0.0,1.0526315789473684,2.1052631578947367,0.0,1.0526315789473684,0.0,0.0,1.0526315789473684,0.0
Pride and Prejudice,90.9090909090909,63.63636363636363,47.474747474747474,35.35353535353536,32.323232323232325,18.181818181818183,23.232323232323232,11.11111111111111,53.535353535353536,25.252525252525253,89.8989898989899,32.323232323232325,39.39393939393939,13.131313131313133,10.1010101010101,10.1010101010101,11.11111111111111,7.07070707070707,69.6969696969697,13.131313131313133
Sense and sensibility,13.0,6.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0
The Boy in the Striped Pyjamas,7.000000000000001,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,81.48148148148148,35.18518518518518,29.629629629629626,42.592592592592595,14.814814814814813,20.37037037037037,9.25925925925926,14.814814814814813,31.48148148148148,24.074074074074073,33.33333333333333,9.25925925925926,12.962962962962962,11.11111111111111,3.7037037037037033,16.666666666666664,1.8518518518518516,3.7037037037037033,16.666666666666664,14.814814814814813
The Handmaid s Tale,66.0,21.0,16.0,6.0,0.0,0.0,0.0,1.0,5.0,1.0,8.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
The Picture of Dorian Gray,65.75342465753424,32.87671232876712,30.136986301369863,32.87671232876712,20.54794520547945,28.767123287671232,6.8493150684931505,27.397260273972602,21.91780821917808,24.65753424657534,24.65753424657534,4.10958904109589,27.397260273972602,5.47945205479452,12.32876712328767,13.698630136986301,2.73972602739726,4.10958904109589,10.95890410958904,10.95890410958904
