,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,93.33333333333333,96.66666666666667,91.66666666666666,80.0,71.66666666666667,80.0,45.0,25.0,55.00000000000001,78.33333333333333,86.66666666666667,91.66666666666666,90.0,68.33333333333333,51.66666666666667,56.666666666666664,38.333333333333336,10.0,36.666666666666664,66.66666666666666
A Tale of Two Cities,99.0,63.0,28.999999999999996,37.0,46.0,31.0,41.0,55.00000000000001,14.000000000000002,35.0,92.0,65.0,56.00000000000001,63.0,47.0,39.0,41.0,47.0,1.0,39.0
A thousand splendid suns,65.95744680851064,17.02127659574468,2.127659574468085,6.382978723404255,14.893617021276595,6.382978723404255,10.638297872340425,2.127659574468085,2.127659574468085,23.404255319148938,34.04255319148936,34.04255319148936,2.127659574468085,40.42553191489361,0.0,0.0,0.0,0.0,0.0,8.51063829787234
Adventures of Huckleberry Finn,72.0,55.00000000000001,14.000000000000002,15.0,30.0,37.0,12.0,1.0,9.0,24.0,63.0,11.0,20.0,7.000000000000001,15.0,19.0,5.0,1.0,5.0,16.0
Adventures of Sherlock Holmes,10.0,1.0,20.0,0.0,14.000000000000002,13.0,7.000000000000001,19.0,5.0,1.0,8.0,1.0,1.0,12.0,20.0,16.0,8.0,20.0,0.0,3.0
Alice in Wonderland,100.0,100.0,97.82608695652173,100.0,82.6086956521739,97.82608695652173,45.65217391304348,95.65217391304348,97.82608695652173,100.0,97.82608695652173,97.82608695652173,97.82608695652173,93.47826086956522,76.08695652173914,97.82608695652173,43.47826086956522,91.30434782608695,78.26086956521739,95.65217391304348
Dracula,93.33333333333333,94.44444444444444,77.77777777777779,68.88888888888889,54.44444444444444,50.0,24.444444444444443,46.666666666666664,16.666666666666664,58.88888888888889,84.44444444444444,80.0,66.66666666666666,47.77777777777778,33.33333333333333,34.44444444444444,20.0,23.333333333333332,5.555555555555555,38.88888888888889
Dune,94.0,71.0,73.0,56.99999999999999,23.0,27.0,16.0,21.0,17.0,34.0,63.0,50.0,61.0,23.0,18.0,23.0,14.000000000000002,21.0,3.0,26.0
Fahrenheit 451,62.35294117647059,61.1764705882353,57.647058823529406,57.647058823529406,34.11764705882353,80.0,8.235294117647058,74.11764705882354,5.88235294117647,80.0,60.0,60.0,57.647058823529406,51.76470588235295,9.411764705882353,23.52941176470588,7.0588235294117645,21.176470588235293,0.0,25.882352941176475
Frankenstein,98.0392156862745,86.27450980392157,80.3921568627451,74.50980392156863,37.254901960784316,62.745098039215684,27.450980392156865,47.05882352941176,15.686274509803921,56.86274509803921,84.31372549019608,68.62745098039215,56.86274509803921,49.01960784313725,31.372549019607842,37.254901960784316,15.686274509803921,37.254901960784316,9.803921568627452,41.17647058823529
Harry Potter and the Deathly Hallows,85.0,86.0,32.0,18.0,7.000000000000001,6.0,2.0,1.0,3.0,11.0,76.0,35.0,18.0,9.0,2.0,1.0,0.0,2.0,0.0,3.0
Of Mice and Men,56.25,27.083333333333332,2.083333333333333,41.66666666666667,35.41666666666667,41.66666666666667,18.75,39.58333333333333,2.083333333333333,43.75,33.33333333333333,22.916666666666664,25.0,31.25,25.0,27.083333333333332,12.5,29.166666666666668,0.0,43.75
Paper Towns,71.05263157894737,47.368421052631575,21.052631578947366,2.631578947368421,,,,,,,64.47368421052632,26.31578947368421,10.526315789473683,6.578947368421052,,,,,,
Percy Jackson The Lightning Thief,54.63917525773196,3.0927835051546393,10.309278350515463,0.0,17.525773195876287,39.175257731958766,8.24742268041237,13.402061855670103,6.185567010309279,25.773195876288657,11.34020618556701,0.0,2.0618556701030926,6.185567010309279,9.278350515463918,25.773195876288657,8.24742268041237,4.123711340206185,5.154639175257731,18.556701030927837
Pride and Prejudice,99.0,96.0,4.0,46.0,69.0,65.0,37.0,56.00000000000001,78.0,71.0,96.0,91.0,41.0,71.0,57.99999999999999,46.0,32.0,47.0,53.0,62.0
Sense and sensibility,93.0,86.0,3.0,0.0,50.0,65.0,23.0,26.0,0.0,42.0,83.0,69.0,6.0,42.0,22.0,41.0,19.0,16.0,3.0,24.0
The Boy in the Striped Pyjamas,74.0,28.999999999999996,38.0,7.000000000000001,21.0,20.0,2.0,0.0,24.0,23.0,52.0,9.0,41.0,24.0,5.0,2.0,2.0,0.0,11.0,7.000000000000001
The Great Gatsby,96.29629629629629,77.77777777777779,48.148148148148145,9.25925925925926,51.85185185185185,53.70370370370371,35.18518518518518,35.18518518518518,35.18518518518518,59.25925925925925,72.22222222222221,50.0,61.111111111111114,46.2962962962963,33.33333333333333,37.03703703703704,24.074074074074073,20.37037037037037,25.925925925925924,38.88888888888889
The Handmaid s Tale,85.0,46.0,26.0,18.0,12.0,30.0,4.0,14.000000000000002,4.0,13.0,15.0,5.0,7.000000000000001,9.0,4.0,10.0,0.0,7.000000000000001,0.0,6.0
The Picture of Dorian Gray,86.3013698630137,80.82191780821918,76.71232876712328,31.506849315068493,35.61643835616438,39.726027397260275,23.28767123287671,50.68493150684932,21.91780821917808,47.94520547945205,56.16438356164384,46.57534246575342,46.57534246575342,16.43835616438356,24.65753424657534,28.767123287671232,16.43835616438356,10.95890410958904,13.698630136986301,28.767123287671232
