Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['gatsby'],mme,0,0.0,incorrect,bochabela,0,0.27,incorrect,ati,0,0.44,incorrect,rara idahun,0,0.12,incorrect,mme morago,0,0.12,incorrect,mme,0,0.0,incorrect,atua,0,0.4,incorrect,aita,0,0.4,incorrect,[mask],0,0.33,incorrect,abhimaan,0,0.29,incorrect,atsinanana,0,0.38,incorrect,mety,0,0.4,incorrect,bochabela,0,0.27,incorrect,rara idahun,0,0.12,incorrect,mme,0,0.0,incorrect,aita,0,0.4,incorrect,abhimaan,0,0.29,incorrect,mety,0,0.4,incorrect,daisy,0,0.55,incorrect,blake,0,0.18,incorrect,[mask],0,0.33,incorrect,insan,0,0.18,incorrect,ton duc thang,0,0.11,incorrect,mua,0,0.22,incorrect,[mask],0,0.33,incorrect,nadie,0,0.18,incorrect,blake,0,0.18,incorrect,insan,0,0.18,incorrect,mua,0,0.22,incorrect,nadie,0,0.18,incorrect
"['tom', 'buchanan', 'tom buchanan']",bochabela,0,0.59,incorrect,bochabela,0,0.59,incorrect,gatsby,0,0.22,incorrect,faranse,0,0.4,incorrect,botswana,0,0.5,incorrect,solofetse,0,0.17,incorrect,gatsby,0,0.22,incorrect,tahiti,0,0.22,incorrect,jonrjiyaaii,0,0.26,incorrect,sonaasn,0,0.42,incorrect,east egg,0,0.2,incorrect,notapahin'ny akanjo,0,0.32,incorrect,bochabela,0,0.59,incorrect,faranse,0,0.4,incorrect,solofetse,0,0.17,incorrect,tahiti,0,0.22,incorrect,sonaasn,0,0.42,incorrect,notapahin'ny akanjo,0,0.32,incorrect,gatsby,0,0.22,incorrect,georgian,0,0.3,incorrect,tom,1,1.0,correct,georgian,0,0.3,incorrect,gatsby,0,0.22,incorrect,georgian,0,0.3,incorrect,gatsby,0,0.22,incorrect,casa,0,0.5,incorrect,georgian,0,0.3,incorrect,georgian,0,0.3,incorrect,georgian,0,0.3,incorrect,casa,0,0.5,incorrect
"['tom', 'buchanan', 'tom buchanan']",metsotso,0,0.36,incorrect,ke joale,0,0.2,incorrect,nkan,0,0.5,incorrect,nkan,0,0.5,incorrect,mmorago,0,0.21,incorrect,morago,0,0.22,incorrect,te rangi hiroa,0,0.38,incorrect,te rangiatea,0,0.42,incorrect,yuvtii,0,0.22,incorrect,yuvtii,0,0.22,incorrect,razafindrakoto,0,0.27,incorrect,avy,0,0.18,incorrect,ke joale,0,0.2,incorrect,nkan,0,0.5,incorrect,morago,0,0.22,incorrect,te rangiatea,0,0.42,incorrect,yuvtii,0,0.22,incorrect,avy,0,0.18,incorrect,the door,0,0.36,incorrect,the,0,0.33,incorrect,mustafa kemal ataturk,0,0.3,incorrect,kadin,0,0.31,incorrect,toi,0,0.67,incorrect,duc,0,0.36,incorrect,el,0,0.0,incorrect,hombre,0,0.44,incorrect,the,0,0.33,incorrect,kadin,0,0.31,incorrect,duc,0,0.36,incorrect,hombre,0,0.44,incorrect
['daisy'],ngoanana,0,0.15,incorrect,ngoanana,0,0.15,incorrect,oba,0,0.25,incorrect,oba,0,0.25,incorrect,mosetsana,0,0.14,incorrect,mosetsana,0,0.14,incorrect,tamahine,0,0.31,incorrect,tahiti,0,0.36,incorrect,baalk,0,0.2,incorrect,kylk,0,0.22,incorrect,nanandrana,0,0.27,incorrect,nanandrana,0,0.27,incorrect,ngoanana,0,0.15,incorrect,oba,0,0.25,incorrect,mosetsana,0,0.14,incorrect,tahiti,0,0.36,incorrect,kylk,0,0.22,incorrect,nanandrana,0,0.27,incorrect,mary,0,0.44,incorrect,miss,0,0.44,incorrect,oteki,0,0.2,incorrect,adam,0,0.44,incorrect,nguoi thu hai,0,0.22,incorrect,buoc nang,0,0.14,incorrect,maria,0,0.4,incorrect,senora,0,0.18,incorrect,miss,0,0.44,incorrect,adam,0,0.44,incorrect,buoc nang,0,0.14,incorrect,senora,0,0.18,incorrect
"['bayan', 'miss', 'miss baker', 'bayan baker', 'baker']",tsohanyetso,0,0.29,incorrect,metsamao,0,0.33,incorrect,dajudaju,0,0.31,incorrect,dajudaju,0,0.31,incorrect,kantlha,0,0.33,incorrect,tshechu,0,0.24,incorrect,tahiti,0,0.2,incorrect,i,0,0.4,incorrect,hmen,0,0.29,incorrect,abhimaan,0,0.62,incorrect,"tamin'izay fotoana izay dia niteny [mask] hoe: ""mazava ho azy!"" tamin'ny fomba tampoka no nanombohako azy--izany no teny voalohany nolazainy hatramin'ny nidirako tao amin'ilay efitrano. mazava ho azy fa nahagaga azy izany tahaka ahy, satria nanoaka izy ar",0,0.08,incorrect,fahaiza,0,0.33,incorrect,metsamao,0,0.33,incorrect,dajudaju,0,0.31,incorrect,tshechu,0,0.24,incorrect,i,0,0.4,incorrect,abhimaan,0,0.62,incorrect,fahaiza,0,0.33,incorrect,she,0,0.31,incorrect,her,0,0.5,incorrect,tam,0,0.29,incorrect,o,0,0.0,incorrect,co,0,0.0,incorrect,co,0,0.0,incorrect,maria,0,0.44,incorrect,juan,0,0.44,incorrect,her,0,0.5,incorrect,o,0,0.0,incorrect,co,0,0.0,incorrect,juan,0,0.44,incorrect
"['bayan', 'bayan baker', 'baker']",miss [mask],0,0.27,incorrect,khotsofale,0,0.27,incorrect,oba,0,0.5,incorrect,omidan,0,0.36,incorrect,mosetsane,0,0.3,incorrect,ke,0,0.57,incorrect,te na'ina'i,0,0.27,incorrect,te rangiatea,0,0.35,incorrect,mis inddiyaa,0,0.26,incorrect,kaiddett,0,0.31,incorrect,miss [mask],0,0.27,incorrect,nijery,0,0.36,incorrect,khotsofale,0,0.27,incorrect,omidan,0,0.36,incorrect,ke,0,0.57,incorrect,te rangiatea,0,0.35,incorrect,kaiddett,0,0.31,incorrect,nijery,0,0.36,incorrect,miss emily,0,0.19,incorrect,miss,0,0.0,incorrect,kadin,0,0.4,incorrect,ona,0,0.29,incorrect,co,0,0.0,incorrect,co,0,0.0,incorrect,chica,0,0.2,incorrect,maria,0,0.4,incorrect,miss,0,0.0,incorrect,ona,0,0.29,incorrect,co,0,0.0,incorrect,maria,0,0.4,incorrect
['daisy'],"ke hobane'ng ha li-candles? [mask] o ile a bua ka bohale. 'me o ile a ba khaola ka menoana ea hae. ""ka libeke tse peli, ke letsatsi le lelelele ka ho fetisisa selemong sena. o ile a re sheba ka bo-ralithe. na u lula u shebella letsatsi le telele ka ho fetisisa la sel",0,0.03,incorrect,letsatsi,0,0.31,incorrect,"ki lo de ti abela?"" ko [mask], o n binu. o fi awon ika owo re yo won jade. ""ni ose meji o yoo je ojo ti o gun julo ni odun."" o wo gbogbo wa lo",0,0.07,incorrect,mo,0,0.0,incorrect,ke,0,0.0,incorrect,morago,0,0.18,incorrect,te tu'u,0,0.0,incorrect,ua,0,0.29,incorrect,"mombttii kiyaik? [mask] taams krait aaptti jtaulni /  o okraa apn angurii sn baahr nikaali lelk /  ""duu sptaahme ii saalk sbsn lmbaa din hoyt / "" o hmraa sbhke cmkait dekhlk /  ""kii ahaan hrdm saalk sbsn lmbaa din dekhait",0,0.04,incorrect,mombttii,0,0.15,incorrect,nahoana,0,0.17,incorrect,mijery ataoko,0,0.22,incorrect,letsatsi,0,0.31,incorrect,mo,0,0.0,incorrect,morago,0,0.18,incorrect,ua,0,0.29,incorrect,mombttii,0,0.15,incorrect,mijery ataoko,0,0.22,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect,[mask],0,0.36,incorrect,muharrem,0,0.15,incorrect,[mask],0,0.36,incorrect,nguoi,0,0.2,incorrect,[mask],0,0.36,incorrect,el ni,0,0.2,incorrect,she,0,0.25,incorrect,muharrem,0,0.15,incorrect,nguoi,0,0.2,incorrect,el ni,0,0.2,incorrect
"['tom', 'tom”']",`ono,0,0.29,incorrect,`o,0,0.4,incorrect,oba,0,0.33,incorrect,ogun,0,0.29,incorrect,matshidiso,0,0.31,incorrect,magolo,0,0.22,incorrect,raiatea,0,0.2,incorrect,tera,0,0.29,incorrect,amitaabh,0,0.18,incorrect,amitaabh,0,0.18,incorrect,nanao,0,0.25,incorrect,izany,0,0.0,incorrect,`o,0,0.4,incorrect,ogun,0,0.29,incorrect,magolo,0,0.22,incorrect,tera,0,0.29,incorrect,amitaabh,0,0.18,incorrect,izany,0,0.0,incorrect,brute,0,0.25,incorrect,john,0,0.29,incorrect,kardes,0,0.0,incorrect,sen,0,0.0,incorrect,daisy,0,0.0,incorrect,daisy,0,0.0,incorrect,marido,0,0.22,incorrect,juan,0,0.0,incorrect,john,0,0.29,incorrect,sen,0,0.0,incorrect,daisy,0,0.0,incorrect,juan,0,0.0,incorrect
['daisy'],matsieng,0,0.31,incorrect,matsieng,0,0.31,incorrect,olusegun,0,0.15,incorrect,mo,0,0.0,incorrect,seatleng,0,0.15,incorrect,matsogong,0,0.29,incorrect,maru,0,0.22,incorrect,taua,0,0.22,incorrect,anuraadhaa,0,0.27,incorrect,hunkaa,0,0.18,incorrect,ny tanety,0,0.29,incorrect,hitako,0,0.18,incorrect,matsieng,0,0.31,incorrect,mo,0,0.0,incorrect,matsogong,0,0.29,incorrect,taua,0,0.22,incorrect,hunkaa,0,0.18,incorrect,hitako,0,0.18,incorrect,emily,0,0.4,incorrect,girl,0,0.22,incorrect,kadin,0,0.4,incorrect,gozleri,0,0.17,incorrect,nang,0,0.22,incorrect,ngoc,0,0.0,incorrect,maria,0,0.4,incorrect,maria,0,0.4,incorrect,girl,0,0.22,incorrect,gozleri,0,0.17,incorrect,ngoc,0,0.0,incorrect,maria,0,0.4,incorrect
['tom'],molimo,0,0.44,incorrect,molimo,0,0.44,incorrect,olodumare,0,0.33,incorrect,amo,0,0.33,incorrect,mosetsana,0,0.17,incorrect,mosetsana,0,0.17,incorrect,inaha,0,0.0,incorrect,te ua,0,0.25,incorrect,bhgvaan,0,0.0,incorrect,bhgvaan,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,andriamanitra,0,0.12,incorrect,molimo,0,0.44,incorrect,amo,0,0.33,incorrect,mosetsana,0,0.17,incorrect,te ua,0,0.25,incorrect,bhgvaan,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,mother,0,0.22,incorrect,girl,0,0.0,incorrect,kizim,0,0.25,incorrect,kiz,0,0.0,incorrect,em,0,0.4,incorrect,ngoc,0,0.29,incorrect,nina,0,0.0,incorrect,nina,0,0.0,incorrect,girl,0,0.0,incorrect,kiz,0,0.0,incorrect,ngoc,0,0.29,incorrect,nina,0,0.0,incorrect
