Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['george'],bonolo,0,0.17,incorrect,rialo,0,0.18,incorrect,ogun,0,0.4,incorrect,olufemi,0,0.31,incorrect,moth&gt;,0,0.29,incorrect,tshisekedi,0,0.25,incorrect,tahiti,0,0.0,incorrect,aita,0,0.0,incorrect,apn,0,0.0,incorrect,gngaa,0,0.36,incorrect,banky,0,0.0,incorrect,sahala,0,0.0,incorrect,rialo,0,0.18,incorrect,olufemi,0,0.31,incorrect,tshisekedi,0,0.25,incorrect,aita,0,0.0,incorrect,gngaa,0,0.36,incorrect,sahala,0,0.0,incorrect,unknown,0,0.15,incorrect,tom,0,0.22,incorrect,koroglu,0,0.46,incorrect,kopukleri,0,0.27,incorrect,tao,0,0.22,incorrect,nuoc tao,0,0.14,incorrect,maria,0,0.18,incorrect,juan,0,0.0,incorrect,tom,0,0.22,incorrect,kopukleri,0,0.27,incorrect,nuoc tao,0,0.14,incorrect,juan,0,0.0,incorrect
['george'],matshidiso,0,0.12,incorrect,matsoho,0,0.15,incorrect,[mask],0,0.0,incorrect,mi mo,0,0.18,incorrect,matsogo,0,0.31,incorrect,matsogo,0,0.31,incorrect,tahiti,0,0.0,incorrect,te rangiatea,0,0.44,incorrect,amitaabh,0,0.0,incorrect,amrt,0,0.2,incorrect,razafindrakoto,0,0.1,incorrect,nandeha,0,0.15,incorrect,matsoho,0,0.15,incorrect,mi mo,0,0.18,incorrect,matsogo,0,0.31,incorrect,te rangiatea,0,0.44,incorrect,amrt,0,0.2,incorrect,nandeha,0,0.15,incorrect,wallet,0,0.17,incorrect,john,0,0.2,incorrect,karti,0,0.18,incorrect,kaybettim,0,0.13,incorrect,ton,0,0.22,incorrect,ngoc,0,0.4,incorrect,juan,0,0.0,incorrect,don,0,0.22,incorrect,john,0,0.2,incorrect,kaybettim,0,0.13,incorrect,ngoc,0,0.4,incorrect,don,0,0.22,incorrect
['lennie'],ke ' na,0,0.31,incorrect,matla,0,0.18,incorrect,mo,0,0.0,incorrect,jus's,0,0.0,incorrect,stan,0,0.2,incorrect,sefatlhego,0,0.25,incorrect,mana'oa,0,0.15,incorrect,te&gt;,0,0.17,incorrect,[mask],0,0.0,incorrect,amitaabh bccn,0,0.11,incorrect,stan,0,0.2,incorrect,tarehiny aza stan,0,0.26,incorrect,matla,0,0.18,incorrect,jus's,0,0.0,incorrect,sefatlhego,0,0.25,incorrect,te&gt;,0,0.17,incorrect,amitaabh bccn,0,0.11,incorrect,tarehiny aza stan,0,0.26,incorrect,[mask],0,0.0,incorrect,stan,0,0.2,incorrect,ben,0,0.44,incorrect,[mask],0,0.0,incorrect,toi,0,0.22,incorrect,toi,0,0.22,incorrect,[mask],0,0.0,incorrect,juan,0,0.2,incorrect,stan,0,0.2,incorrect,[mask],0,0.0,incorrect,toi,0,0.22,incorrect,juan,0,0.2,incorrect
['lennie'],kamehameha,0,0.25,incorrect,ha,0,0.0,incorrect,emi,0,0.44,incorrect,emi,0,0.44,incorrect,ke re ga ma pa,0,0.2,incorrect,ma re,0,0.18,incorrect,tahiti,0,0.17,incorrect,eita,0,0.4,incorrect,anupm,0,0.18,incorrect,amitaabh,0,0.14,incorrect,andriamanjato,0,0.21,incorrect,tsy,0,0.0,incorrect,ha,0,0.0,incorrect,emi,0,0.44,incorrect,ma re,0,0.18,incorrect,eita,0,0.4,incorrect,amitaabh,0,0.14,incorrect,tsy,0,0.0,incorrect,jake,0,0.2,incorrect,god,0,0.0,incorrect,kendi,0,0.55,incorrect,[mask],0,0.0,incorrect,nguyen,0,0.33,incorrect,ngoc,0,0.2,incorrect,elena,0,0.55,incorrect,no,0,0.25,incorrect,god,0,0.0,incorrect,[mask],0,0.0,incorrect,ngoc,0,0.2,incorrect,no,0,0.25,incorrect
['george'],mohammed,0,0.29,incorrect,ba,0,0.0,incorrect,ogun,0,0.4,incorrect,ogun,0,0.4,incorrect,matshidiso,0,0.12,incorrect,tshwara,0,0.15,incorrect,tane,0,0.2,incorrect,tahiti,0,0.0,incorrect,[mask],0,0.0,incorrect,amriikaa,0,0.14,incorrect,rikoriko,0,0.29,incorrect,mihazakazaka,0,0.0,incorrect,ba,0,0.0,incorrect,ogun,0,0.4,incorrect,tshwara,0,0.15,incorrect,tahiti,0,0.0,incorrect,amriikaa,0,0.14,incorrect,mihazakazaka,0,0.0,incorrect,john,0,0.2,incorrect,they,0,0.2,incorrect,kovdular,0,0.29,incorrect,[mask],0,0.0,incorrect,nuoc,0,0.2,incorrect,tong troi,0,0.27,incorrect,[mask],0,0.0,incorrect,diablo,0,0.17,incorrect,they,0,0.2,incorrect,[mask],0,0.0,incorrect,tong troi,0,0.27,incorrect,diablo,0,0.17,incorrect
['george'],matsieng,0,0.29,incorrect,matsieng,0,0.29,incorrect,nila,0,0.0,incorrect,nigba,0,0.18,incorrect,matshidiso,0,0.12,incorrect,ga yone,0,0.46,incorrect,tahiti,0,0.0,incorrect,teia,0,0.2,incorrect,amitaabh,0,0.0,incorrect,bhaiyaa,0,0.0,incorrect,mbola nijery,0,0.22,incorrect,mivonto,0,0.15,incorrect,matsieng,0,0.29,incorrect,nigba,0,0.18,incorrect,ga yone,0,0.46,incorrect,teia,0,0.2,incorrect,bhaiyaa,0,0.0,incorrect,mivonto,0,0.15,incorrect,he,0,0.25,incorrect,john,0,0.2,incorrect,kemal,0,0.18,incorrect,sultan,0,0.0,incorrect,tao,0,0.22,incorrect,tao,0,0.22,incorrect,juan,0,0.0,incorrect,dios,0,0.2,incorrect,john,0,0.2,incorrect,sultan,0,0.0,incorrect,tao,0,0.22,incorrect,dios,0,0.2,incorrect
['lennie'],jus,0,0.0,incorrect,jus,0,0.0,incorrect,oba,0,0.0,incorrect,oyo,0,0.0,incorrect,tshilidzi,0,0.27,incorrect,ga,0,0.0,incorrect,tane,0,0.4,incorrect,eita,0,0.4,incorrect,amriikaa,0,0.14,incorrect,phaadd'iisbhme,0,0.2,incorrect,ny fandrika,0,0.35,incorrect,nahatsapa,0,0.13,incorrect,jus,0,0.0,incorrect,oyo,0,0.0,incorrect,ga,0,0.0,incorrect,eita,0,0.4,incorrect,phaadd'iisbhme,0,0.2,incorrect,nahatsapa,0,0.13,incorrect,john,0,0.2,incorrect,he,0,0.25,incorrect,kara,0,0.0,incorrect,agir,0,0.2,incorrect,khong,0,0.18,incorrect,anh,0,0.22,incorrect,juan,0,0.2,incorrect,juan,0,0.2,incorrect,he,0,0.25,incorrect,agir,0,0.2,incorrect,anh,0,0.22,incorrect,juan,0,0.2,incorrect
"['geroge', 'george']",moses,0,0.36,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,re,0,0.5,incorrect,mme ga tshwane,0,0.3,incorrect,tamaiti,0,0.0,incorrect,aita,0,0.0,incorrect,amriikaa,0,0.14,incorrect,bhettl,0,0.17,incorrect,jack,0,0.0,incorrect,manana,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,mme ga tshwane,0,0.3,incorrect,aita,0,0.0,incorrect,bhettl,0,0.17,incorrect,manana,0,0.0,incorrect,them,0,0.2,incorrect,jack,0,0.0,incorrect,biz,0,0.0,incorrect,kimsemiz,0,0.14,incorrect,bo,0,0.25,incorrect,minh,0,0.0,incorrect,nosotros,0,0.29,incorrect,don,0,0.22,incorrect,jack,0,0.0,incorrect,kimsemiz,0,0.14,incorrect,minh,0,0.0,incorrect,don,0,0.22,incorrect
"['lenni', 'lennie']",lee,0,0.67,incorrect,lee,0,0.67,incorrect,dajudaju,0,0.0,incorrect,dajudaju,0,0.0,incorrect,"ke boammaaruri gore o ne wa dira jalo. ok, ya lo se. [mask] fa o ka bo o le mo mathateng jaaka o kile wa dira dilo tse di tshwanang le tsa gago, ke batla gore o tle o nne mo gare ga gago.",0,0.05,incorrect,gago,0,0.0,incorrect,tane,0,0.4,incorrect,a hinaaro,0,0.14,incorrect,amrt,0,0.0,incorrect,jn nukaau,0,0.29,incorrect,razafindrakoto,0,0.11,incorrect,aloha,0,0.2,incorrect,lee,0,0.67,incorrect,dajudaju,0,0.0,incorrect,gago,0,0.0,incorrect,a hinaaro,0,0.14,incorrect,jn nukaau,0,0.29,incorrect,aloha,0,0.2,incorrect,uncle,0,0.4,incorrect,you,0,0.0,incorrect,kemal,0,0.2,incorrect,kral,0,0.22,incorrect,ngoc,0,0.22,incorrect,to,0,0.0,incorrect,juan,0,0.22,incorrect,claro,0,0.2,incorrect,you,0,0.0,incorrect,kral,0,0.22,incorrect,to,0,0.0,incorrect,claro,0,0.2,incorrect
['george'],mokotleng,0,0.27,incorrect,lerato,0,0.33,incorrect,koriko,0,0.33,incorrect,o ibora,0,0.31,incorrect,mme saya,0,0.14,incorrect,mme,0,0.22,incorrect,tahiti,0,0.0,incorrect,ua,0,0.0,incorrect,anup,0,0.0,incorrect,delni,0,0.18,incorrect,ary,0,0.22,incorrect,lazao,0,0.18,incorrect,lerato,0,0.33,incorrect,o ibora,0,0.31,incorrect,mme,0,0.22,incorrect,ua,0,0.0,incorrect,delni,0,0.18,incorrect,lazao,0,0.18,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,ali,0,0.0,incorrect,raflik,0,0.17,incorrect,ngoc,0,0.4,incorrect,no,0,0.25,incorrect,juan,0,0.0,incorrect,juan,0,0.0,incorrect,john,0,0.2,incorrect,raflik,0,0.17,incorrect,no,0,0.25,incorrect,juan,0,0.0,incorrect
