Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['beaver', 'eager beaver', 'eager']",nasa,0,0.25,incorrect,internship,0,0.27,incorrect,internship,0,0.27,incorrect
['hannah'],jon,0,0.22,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['chawla', 'kalpana', 'kalpana chawla']",galileo,0,0.31,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['floyd'],curiosity,0,0.29,incorrect,it,0,0.0,incorrect,it,0,0.0,incorrect
['floyd'],urban,0,0.0,incorrect,wikipedia,0,0.14,incorrect,wikipedia,0,0.14,incorrect
['mara'],jessica,0,0.18,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],my,0,0.33,incorrect,godot,0,0.0,incorrect,godot,0,0.0,incorrect
['floyd'],maternal,0,0.15,incorrect,trace,0,0.0,incorrect,trace,0,0.0,incorrect
['python'],c++,0,0.0,incorrect,python,1,1.0,correct,python,1,1.0,correct
['let'],jesus,0,0.25,incorrect,netflix,0,0.4,incorrect,netflix,0,0.4,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],caltech,0,0.31,incorrect,caltech,0,0.31,incorrect,caltech,0,0.31,incorrect
['mara'],she,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['merel'],stone,0,0.2,incorrect,amase,0,0.4,incorrect,amase,0,0.4,incorrect
['hannah'],god,0,0.0,incorrect,nasa,0,0.4,incorrect,nasa,0,0.4,incorrect
['mara'],emily,0,0.22,incorrect,english,0,0.0,incorrect,english,0,0.0,incorrect
['mara'],my sister,0,0.31,incorrect,nasa,0,0.5,incorrect,nasa,0,0.5,incorrect
['merel'],parnell,0,0.5,incorrect,dr. at,0,0.18,incorrect,dr. at,0,0.18,incorrect
['karl'],emily,0,0.22,incorrect,what,0,0.25,incorrect,what,0,0.25,incorrect
['haven'],i've,0,0.44,incorrect,bill gates,0,0.27,incorrect,bill gates,0,0.27,incorrect
['arroyo'],malin,0,0.18,incorrect,phoenix,0,0.15,incorrect,phoenix,0,0.15,incorrect
['arroyo'],jemison,0,0.15,incorrect,mae jemison,0,0.24,incorrect,mae jemison,0,0.24,incorrect
['merel'],dr. chris mckay,0,0.1,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['floyd'],you,0,0.25,incorrect,parliament,0,0.13,incorrect,parliament,0,0.13,incorrect
['merel'],dr. rodriguez,0,0.22,incorrect,dr. mengele,0,0.5,incorrect,dr. mengele,0,0.5,incorrect
['hannah'],sam,0,0.22,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect
['merel'],you,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],he,0,0.25,incorrect,svalbard,0,0.29,incorrect,svalbard,0,0.29,incorrect
['merel'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],dad,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['hannah'],elijah,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elon musk,0,0.13,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],his mother,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],jessica,0,0.18,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['floyd'],montague,0,0.15,incorrect,disney,0,0.18,incorrect,disney,0,0.18,incorrect
['mara'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],his,0,0.0,incorrect,delphina's,0,0.27,incorrect,delphina's,0,0.27,incorrect
['hannah'],harry,0,0.36,incorrect,arctic,0,0.17,incorrect,arctic,0,0.17,incorrect
['hannah'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],christian,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],ma'am,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],my mom,0,0.2,incorrect,broccoli,0,0.17,incorrect,broccoli,0,0.17,incorrect
['hannah'],harry,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],mars,0,0.2,incorrect,aurora,0,0.33,incorrect,aurora,0,0.33,incorrect
