Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['crawford', 'ruth crawford', 'ruth']",oprah,0,0.44,incorrect,trump,0,0.44,incorrect,trump,0,0.44,incorrect
['mark'],bob,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['butch'],norman rockwell,0,0.1,incorrect,norman rockwell,0,0.1,incorrect,norman rockwell,0,0.1,incorrect
['crawford'],smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],me,0,0.33,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['butch'],rockefeller,0,0.12,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['alden'],sheriff,0,0.17,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['carmody'],pop,0,0.2,incorrect,mr. pop,0,0.29,incorrect,mr. pop,0,0.29,incorrect
"['crawford', 'ruth crawford', 'ruth']",pop,0,0.18,incorrect,gateway,0,0.27,incorrect,gateway,0,0.27,incorrect
"['crawford', 'ruth crawford', 'ruth']",jennifer,0,0.25,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['crawford'],jones,0,0.15,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],your father,0,0.27,incorrect,derby day,0,0.31,incorrect,derby day,0,0.31,incorrect
['dave'],he,0,0.33,incorrect,harley-davidson,0,0.32,incorrect,harley-davidson,0,0.32,incorrect
"['uncle', 'uncle butch', 'butch']",warhol,0,0.18,incorrect,warhol,0,0.18,incorrect,warhol,0,0.18,incorrect
['hathaway'],the dormitory mom's,0,0.22,incorrect,roberts,0,0.13,incorrect,roberts,0,0.13,incorrect
['butch'],his brother,0,0.38,incorrect,blind,0,0.2,incorrect,blind,0,0.2,incorrect
"['johnson', 'robert johnson', 'robert']",robert johnson,1,1.0,correct,robert johnson,1,1.0,correct,robert johnson,1,1.0,correct
['ruth'],she,0,0.29,incorrect,toyota,0,0.2,incorrect,toyota,0,0.2,incorrect
['carmody'],elvis,0,0.0,incorrect,benson,0,0.15,incorrect,benson,0,0.15,incorrect
['ruth'],she,0,0.29,incorrect,star,0,0.25,incorrect,star,0,0.25,incorrect
['butch'],john wayne,0,0.13,incorrect,jilasi,0,0.0,incorrect,jilasi,0,0.0,incorrect
['butch'],doc,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,spurs,0,0.2,incorrect,spurs,0,0.2,incorrect
['butch'],shorty,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],that,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,thunder,0,0.0,incorrect,thunder,0,0.0,incorrect
['brown'],harvard,0,0.17,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['danny'],harry,0,0.4,incorrect,alfred hitchcock,0,0.1,incorrect,alfred hitchcock,0,0.1,incorrect
['danny'],him,0,0.0,incorrect,yuck,0,0.22,incorrect,yuck,0,0.22,incorrect
['danny'],him,0,0.0,incorrect,truman,0,0.36,incorrect,truman,0,0.36,incorrect
['danny'],he,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['danny'],anyone,0,0.55,incorrect,united states,0,0.22,incorrect,united states,0,0.22,incorrect
['danny'],he,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
