Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['paul'],europa,0,0.4,incorrect,lucy,0,0.25,incorrect,david,0,0.22,incorrect,friday,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,wicked,0,0.0,incorrect,stars,0,0.22,incorrect,david,0,0.22,incorrect,joseph,0,0.2,incorrect,david,0,0.22,incorrect,lucy,0,0.25,incorrect,friday,0,0.2,incorrect,joseph,0,0.2,incorrect,stars,0,0.22,incorrect,joseph,0,0.2,incorrect,granny,0,0.2,incorrect,eyes,0,0.0,incorrect,emily,0,0.22,incorrect,yunus,0,0.22,incorrect,ong,0,0.0,incorrect,pham,0,0.5,incorrect,heiress,0,0.0,incorrect,medea,0,0.22,incorrect,eyes,0,0.0,incorrect,yunus,0,0.22,incorrect,pham,0,0.5,incorrect,medea,0,0.22,incorrect
['paul'],paul,1,1.0,correct,paul,1,1.0,correct,joseph,0,0.2,incorrect,god,0,0.0,incorrect,paul,1,1.0,correct,arrakeen,0,0.17,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,arrakeen,0,0.17,incorrect,jerusalem,0,0.31,incorrect,paul atreides,0,0.47,incorrect,paul,1,1.0,correct,god,0,0.0,incorrect,arrakeen,0,0.17,incorrect,joseph,0,0.2,incorrect,jerusalem,0,0.31,incorrect,paul,1,1.0,correct,paul,1,1.0,correct,paul,1,1.0,correct,duncan,0,0.2,incorrect,paul,1,1.0,correct,paul,1,1.0,correct,paul atreides,0,0.47,incorrect,arkena,0,0.2,incorrect,paul,1,1.0,correct,duncan,0,0.2,incorrect,paul,1,1.0,correct,arkena,0,0.2,incorrect
['paul'],immanuel kant,0,0.35,incorrect,descartes,0,0.15,incorrect,desstal,0,0.36,incorrect,god,0,0.0,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,yoga,0,0.25,incorrect,consciousness,0,0.12,incorrect,gregor,0,0.0,incorrect,grid,0,0.0,incorrect,menate,0,0.2,incorrect,descartes,0,0.15,incorrect,god,0,0.0,incorrect,adam,0,0.25,incorrect,consciousness,0,0.12,incorrect,grid,0,0.0,incorrect,robert,0,0.0,incorrect,william james,0,0.12,incorrect,shakti,0,0.2,incorrect,annenin,0,0.18,incorrect,thich nhat hanh,0,0.11,incorrect,duc,0,0.29,incorrect,yogananda,0,0.15,incorrect,jung,0,0.25,incorrect,william james,0,0.12,incorrect,annenin,0,0.18,incorrect,duc,0,0.29,incorrect,jung,0,0.25,incorrect
['jessica'],subutai,0,0.29,incorrect,shibuya,0,0.43,incorrect,she,0,0.2,incorrect,mary,0,0.18,incorrect,lucy,0,0.18,incorrect,ua,0,0.22,incorrect,subbi,0,0.33,incorrect,river,0,0.17,incorrect,dune,0,0.18,incorrect,abraham,0,0.14,incorrect,job,0,0.2,incorrect,shibuya,0,0.43,incorrect,mary,0,0.18,incorrect,ua,0,0.22,incorrect,river,0,0.17,incorrect,abraham,0,0.14,incorrect,muad'dib,0,0.13,incorrect,mount everest,0,0.2,incorrect,gomco,0,0.17,incorrect,yusuf,0,0.17,incorrect,muad'dib,0,0.13,incorrect,jabbar,0,0.31,incorrect,pedro,0,0.17,incorrect,yamato,0,0.15,incorrect,mount everest,0,0.2,incorrect,yusuf,0,0.17,incorrect,jabbar,0,0.31,incorrect,yamato,0,0.15,incorrect
['paul'],job,0,0.0,incorrect,ashe,0,0.25,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,maori,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,david,0,0.22,incorrect,feo,0,0.0,incorrect,god,0,0.0,incorrect,ashe,0,0.25,incorrect,joseph,0,0.2,incorrect,maori,0,0.22,incorrect,god,0,0.0,incorrect,feo,0,0.0,incorrect,harry,0,0.22,incorrect,dimmesdale,0,0.29,incorrect,ses,0,0.0,incorrect,mary,0,0.25,incorrect,nguoi ba,0,0.17,incorrect,chua,0,0.25,incorrect,ha,0,0.33,incorrect,ha,0,0.33,incorrect,dimmesdale,0,0.29,incorrect,mary,0,0.25,incorrect,chua,0,0.25,incorrect,ha,0,0.33,incorrect
['paul'],wood,0,0.0,incorrect,joseph,0,0.2,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,galileo,0,0.36,incorrect,david,0,0.22,incorrect,light,0,0.22,incorrect,christ,0,0.0,incorrect,david,0,0.22,incorrect,avy,0,0.29,incorrect,job,0,0.0,incorrect,joseph,0,0.2,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,christ,0,0.0,incorrect,avy,0,0.29,incorrect,pym,0,0.29,incorrect,pyotr,0,0.22,incorrect,emmeline,0,0.17,incorrect,dracula,0,0.55,incorrect,hop,0,0.29,incorrect,luong,0,0.22,incorrect,el,0,0.33,incorrect,pliegues,0,0.33,incorrect,pyotr,0,0.22,incorrect,dracula,0,0.55,incorrect,luong,0,0.22,incorrect,pliegues,0,0.33,incorrect
['paul'],job,0,0.0,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,ua,0,0.33,incorrect,iron,0,0.0,incorrect,needle,0,0.2,incorrect,jesus,0,0.22,incorrect,jerusalem,0,0.31,incorrect,butle,0,0.44,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,ua,0,0.33,incorrect,needle,0,0.2,incorrect,jerusalem,0,0.31,incorrect,victor,0,0.0,incorrect,dimmesdale,0,0.29,incorrect,john,0,0.0,incorrect,metal,0,0.44,incorrect,max,0,0.29,incorrect,chamber,0,0.18,incorrect,emily,0,0.22,incorrect,al,0,0.67,incorrect,dimmesdale,0,0.29,incorrect,metal,0,0.44,incorrect,chamber,0,0.18,incorrect,al,0,0.67,incorrect
['paul'],job,0,0.0,incorrect,samson,0,0.2,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,adam,0,0.25,incorrect,joseph,0,0.2,incorrect,scarlett,0,0.33,incorrect,moon,0,0.0,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,mercury,0,0.18,incorrect,samson,0,0.2,incorrect,david,0,0.22,incorrect,joseph,0,0.2,incorrect,moon,0,0.0,incorrect,david,0,0.22,incorrect,granny,0,0.2,incorrect,peter,0,0.22,incorrect,madame,0,0.2,incorrect,altin,0,0.44,incorrect,granny,0,0.2,incorrect,pham,0,0.5,incorrect,winston,0,0.0,incorrect,orlando,0,0.18,incorrect,peter,0,0.22,incorrect,altin,0,0.44,incorrect,pham,0,0.5,incorrect,orlando,0,0.18,incorrect
['paul'],anansi,0,0.2,incorrect,joseph,0,0.2,incorrect,goa,0,0.29,incorrect,heat,0,0.25,incorrect,samson,0,0.2,incorrect,joseph,0,0.2,incorrect,pyotr,0,0.22,incorrect,pain,0,0.5,incorrect,hamlet,0,0.4,incorrect,france,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,heat,0,0.25,incorrect,joseph,0,0.2,incorrect,pain,0,0.5,incorrect,france,0,0.2,incorrect,paul,1,1.0,correct,nathaniel,0,0.31,incorrect,john,0,0.0,incorrect,yan,0,0.29,incorrect,nguyen,0,0.2,incorrect,dau,0,0.57,incorrect,emma,0,0.25,incorrect,mano,0,0.25,incorrect,nathaniel,0,0.31,incorrect,yan,0,0.29,incorrect,dau,0,0.57,incorrect,mano,0,0.25,incorrect
['paul'],eekanna,0,0.18,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,maui,0,0.5,incorrect,grandmother,0,0.13,incorrect,grandmother,0,0.13,incorrect,david,0,0.22,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,maui,0,0.5,incorrect,grandmother,0,0.13,incorrect,joseph,0,0.2,incorrect,edward,0,0.2,incorrect,dimmesdale,0,0.29,incorrect,adam,0,0.25,incorrect,annelim,0,0.36,incorrect,ong,0,0.0,incorrect,phung,0,0.44,incorrect,scarlett,0,0.33,incorrect,mano,0,0.25,incorrect,dimmesdale,0,0.29,incorrect,annelim,0,0.36,incorrect,phung,0,0.44,incorrect,mano,0,0.25,incorrect
