Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],emily,0,0.0,incorrect,harvard,0,0.55,incorrect,harvard,0,0.55,incorrect
['chad'],hope,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['chad'],hope,0,0.25,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],my husband,0,0.43,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],sophie,0,0.0,incorrect,camera,0,0.36,incorrect,camera,0,0.36,incorrect
['maddy'],jane,0,0.22,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['maddy'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['brad'],dog,0,0.29,incorrect,arthur,0,0.2,incorrect,arthur,0,0.2,incorrect
['brad'],my friend,0,0.31,incorrect,trader joe's,0,0.38,incorrect,trader joe's,0,0.38,incorrect
['brad'],charlie,0,0.18,incorrect,chandler,0,0.33,incorrect,chandler,0,0.33,incorrect
['brad'],jennifer,0,0.17,incorrect,taylor,0,0.2,incorrect,taylor,0,0.2,incorrect
['lutsen'],aspen,0,0.55,incorrect,thanksgiving,0,0.33,incorrect,thanksgiving,0,0.33,incorrect
['brad'],house,0,0.0,incorrect,peter,0,0.22,incorrect,peter,0,0.22,incorrect
['brad'],john,0,0.0,incorrect,jean,0,0.25,incorrect,jean,0,0.25,incorrect
['brad'],john green,0,0.14,incorrect,someone,0,0.0,incorrect,someone,0,0.0,incorrect
['brad'],him,0,0.0,incorrect,pandora,0,0.36,incorrect,pandora,0,0.36,incorrect
['maddy'],her,0,0.0,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['maddy'],jessica,0,0.17,incorrect,louise,0,0.0,incorrect,louise,0,0.0,incorrect
['emma'],hey,0,0.29,incorrect,phone,0,0.22,incorrect,phone,0,0.22,incorrect
['brad'],maya,0,0.25,incorrect,devil,0,0.22,incorrect,devil,0,0.22,incorrect
['brad'],peter,0,0.22,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['maddy'],john,0,0.0,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],jennifer,0,0.0,incorrect,prudence,0,0.15,incorrect,prudence,0,0.15,incorrect
['maddy'],jennifer garner,0,0.1,incorrect,father,0,0.18,incorrect,father,0,0.18,incorrect
['amber'],jess,0,0.22,incorrect,jay gatsby,0,0.27,incorrect,jay gatsby,0,0.27,incorrect
['maddy'],nicole,0,0.0,incorrect,elizabeth,0,0.14,incorrect,elizabeth,0,0.14,incorrect
['maddy'],dad,0,0.5,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['muse'],audrey,0,0.4,incorrect,angelina,0,0.17,incorrect,angelina,0,0.17,incorrect
['maddy'],wanda,0,0.4,incorrect,christmas,0,0.29,incorrect,christmas,0,0.29,incorrect
['maddy'],he,0,0.0,incorrect,elizabeth,0,0.14,incorrect,elizabeth,0,0.14,incorrect
['maddy'],john,0,0.0,incorrect,georgia,0,0.17,incorrect,georgia,0,0.17,incorrect
['brad'],john,0,0.0,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],john,0,0.0,incorrect,super,0,0.0,incorrect,super,0,0.0,incorrect
['emma'],jane,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],ben,0,0.29,incorrect,needham,0,0.18,incorrect,needham,0,0.18,incorrect
['sarah'],sarah,1,1.0,correct,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['mcdonald'],christmas lights,0,0.25,incorrect,alice,0,0.31,incorrect,alice,0,0.31,incorrect
['maddy'],jess,0,0.0,incorrect,prue,0,0.0,incorrect,prue,0,0.0,incorrect
['emma'],juanita,0,0.18,incorrect,juanita,0,0.18,incorrect,juanita,0,0.18,incorrect
['maddy'],neil,0,0.0,incorrect,priscilla,0,0.14,incorrect,priscilla,0,0.14,incorrect
['maddy'],laura,0,0.2,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect
['maddy'],jane,0,0.22,incorrect,porch,0,0.0,incorrect,porch,0,0.0,incorrect
['maddy'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['maddy'],jane,0,0.22,incorrect,pym,0,0.25,incorrect,pym,0,0.25,incorrect
['emma'],them,0,0.5,incorrect,estella,0,0.36,incorrect,estella,0,0.36,incorrect
['maddy'],facebook,0,0.15,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],jane,0,0.22,incorrect,barista,0,0.17,incorrect,barista,0,0.17,incorrect
['maddy'],the captain,0,0.12,incorrect,boat,0,0.22,incorrect,boat,0,0.22,incorrect
['maddy'],jane,0,0.22,incorrect,yacht,0,0.2,incorrect,yacht,0,0.2,incorrect
['maddy'],tom,0,0.25,incorrect,oars,0,0.22,incorrect,oars,0,0.22,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['benny'],jane,0,0.22,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect
['jane'],jane,1,1.0,correct,porter,0,0.2,incorrect,porter,0,0.2,incorrect
['maddy'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['maddy'],lucy,0,0.22,incorrect,mittens,0,0.17,incorrect,mittens,0,0.17,incorrect
['emma'],jane,0,0.25,incorrect,princess,0,0.17,incorrect,princess,0,0.17,incorrect
['maddy'],jess,0,0.0,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['emma'],jess,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],jane,0,0.25,incorrect,taylor,0,0.2,incorrect,taylor,0,0.2,incorrect
['maddy'],jess,0,0.0,incorrect,mr. rochester,0,0.11,incorrect,mr. rochester,0,0.11,incorrect
['maddy'],jennifer,0,0.0,incorrect,chillingworth,0,0.0,incorrect,chillingworth,0,0.0,incorrect
['maddy'],audrey,0,0.55,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['maddy'],mom,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,judy,0,0.44,incorrect,judy,0,0.44,incorrect
['maddy'],jess,0,0.0,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],max,0,0.5,incorrect,michael,0,0.33,incorrect,michael,0,0.33,incorrect
['amber'],harry,0,0.4,incorrect,mr.,0,0.5,incorrect,mr.,0,0.5,incorrect
['amber'],jennifer,0,0.31,incorrect,italian,0,0.17,incorrect,italian,0,0.17,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['amber'],family,0,0.36,incorrect,yup,0,0.0,incorrect,yup,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,dimmesdale,0,0.27,incorrect,dimmesdale,0,0.27,incorrect
['amber'],emily,0,0.2,incorrect,friday,0,0.18,incorrect,friday,0,0.18,incorrect
['maddy'],jane,0,0.22,incorrect,jack,0,0.22,incorrect,jack,0,0.22,incorrect
['emma'],jess,0,0.25,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['emma'],emily,0,0.44,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],jenny,0,0.2,incorrect,harbor,0,0.55,incorrect,harbor,0,0.55,incorrect
['emma'],jane,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],jessica,0,0.36,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],sunset,0,0.2,incorrect,jo,0,0.0,incorrect,jo,0,0.0,incorrect
['emma'],jane,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
