Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['bruno'],mathela,0,0.0,incorrect,boena,0,0.4,incorrect,ogun,0,0.44,incorrect,ogun,0,0.44,incorrect,sebetwane,0,0.29,incorrect,sepe,0,0.0,incorrect,taata,0,0.0,incorrect,tu,0,0.29,incorrect,musiibt,0,0.17,incorrect,nepal,0,0.2,incorrect,rihana,0,0.36,incorrect,madagascar,0,0.13,incorrect,boena,0,0.4,incorrect,ogun,0,0.44,incorrect,sepe,0,0.0,incorrect,tu,0,0.29,incorrect,nepal,0,0.2,incorrect,madagascar,0,0.13,incorrect,he,0,0.0,incorrect,emily,0,0.0,incorrect,kiz,0,0.0,incorrect,kizil,0,0.0,incorrect,me,0,0.0,incorrect,lau,0,0.25,incorrect,ella,0,0.0,incorrect,madre,0,0.2,incorrect,emily,0,0.0,incorrect,kizil,0,0.0,incorrect,lau,0,0.25,incorrect,madre,0,0.2,incorrect
['gretel'],moahloli,0,0.14,incorrect,sehloho,0,0.31,incorrect,olorunmim,0,0.13,incorrect,olorun,0,0.17,incorrect,madiba,0,0.0,incorrect,nyamande,0,0.14,incorrect,tu,0,0.25,incorrect,jesus,0,0.18,incorrect,ram,0,0.22,incorrect,mother,0,0.33,incorrect,maria,0,0.18,incorrect,madagascar,0,0.25,incorrect,sehloho,0,0.31,incorrect,olorun,0,0.17,incorrect,nyamande,0,0.14,incorrect,jesus,0,0.18,incorrect,mother,0,0.33,incorrect,madagascar,0,0.25,incorrect,mother,0,0.33,incorrect,william shakespeare,0,0.16,incorrect,anne,0,0.2,incorrect,anne,0,0.2,incorrect,ong,0,0.22,incorrect,cha,0,0.0,incorrect,mama,0,0.0,incorrect,maria,0,0.18,incorrect,william shakespeare,0,0.16,incorrect,anne,0,0.2,incorrect,cha,0,0.0,incorrect,maria,0,0.18,incorrect
['bruno'],o,0,0.33,incorrect,nelson mandela,0,0.21,incorrect,ojuoluson,0,0.29,incorrect,napoleon,0,0.31,incorrect,matlho,0,0.18,incorrect,matlho,0,0.18,incorrect,hitimahuta,0,0.13,incorrect,jesus,0,0.2,incorrect,walter white,0,0.12,incorrect,lenin,0,0.2,incorrect,paris,0,0.2,incorrect,albert einstein,0,0.3,incorrect,nelson mandela,0,0.21,incorrect,napoleon,0,0.31,incorrect,matlho,0,0.18,incorrect,jesus,0,0.2,incorrect,lenin,0,0.2,incorrect,albert einstein,0,0.3,incorrect,jax,0,0.0,incorrect,berlin,0,0.55,incorrect,emma,0,0.0,incorrect,paris,0,0.2,incorrect,chu,0,0.25,incorrect,berlin,0,0.55,incorrect,marie,0,0.2,incorrect,goethe,0,0.18,incorrect,berlin,0,0.55,incorrect,paris,0,0.2,incorrect,berlin,0,0.55,incorrect,goethe,0,0.18,incorrect
['bruno'],lesotho,0,0.17,incorrect,david,0,0.0,incorrect,olorun,0,0.55,incorrect,ogun,0,0.44,incorrect,sebego,0,0.36,incorrect,sebele,0,0.18,incorrect,tahiti,0,0.0,incorrect,jesus,0,0.2,incorrect,ram,0,0.25,incorrect,india,0,0.2,incorrect,maria,0,0.2,incorrect,madagascar,0,0.13,incorrect,david,0,0.0,incorrect,ogun,0,0.44,incorrect,sebele,0,0.18,incorrect,jesus,0,0.2,incorrect,india,0,0.2,incorrect,madagascar,0,0.13,incorrect,house,0,0.2,incorrect,jack,0,0.0,incorrect,ev,0,0.0,incorrect,ismail,0,0.0,incorrect,nguyen,0,0.36,incorrect,nguyen du,0,0.29,incorrect,ella,0,0.0,incorrect,europa,0,0.36,incorrect,jack,0,0.0,incorrect,ismail,0,0.0,incorrect,nguyen du,0,0.29,incorrect,europa,0,0.36,incorrect
['bruno'],jesus,0,0.2,incorrect,senamela,0,0.15,incorrect,oyinbo,0,0.36,incorrect,olorun,0,0.55,incorrect,sebetwane,0,0.29,incorrect,sebetwane,0,0.29,incorrect,tahiti,0,0.0,incorrect,haapii maoro aita,0,0.18,incorrect,natasha,0,0.17,incorrect,natya,0,0.2,incorrect,madagascar,0,0.13,incorrect,heveriko,0,0.31,incorrect,senamela,0,0.15,incorrect,olorun,0,0.55,incorrect,sebetwane,0,0.29,incorrect,haapii maoro aita,0,0.18,incorrect,natya,0,0.2,incorrect,heveriko,0,0.31,incorrect,she,0,0.0,incorrect,emily bronte,0,0.35,incorrect,john,0,0.22,incorrect,annem,0,0.2,incorrect,con,0,0.25,incorrect,chung,0,0.4,incorrect,ella,0,0.0,incorrect,madre,0,0.2,incorrect,emily bronte,0,0.35,incorrect,annem,0,0.2,incorrect,chung,0,0.4,incorrect,madre,0,0.2,incorrect
"['maria', 'maría']",seneca,0,0.18,incorrect,senorita,0,0.46,incorrect,jesus,0,0.0,incorrect,nigeria,0,0.5,incorrect,sebetwane,0,0.14,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.36,incorrect,taata,0,0.4,incorrect,ram,0,0.5,incorrect,ram,0,0.5,incorrect,madagascar,0,0.4,incorrect,mazava,0,0.55,incorrect,senorita,0,0.46,incorrect,nigeria,0,0.5,incorrect,jesus,0,0.0,incorrect,taata,0,0.4,incorrect,ram,0,0.5,incorrect,mazava,0,0.55,incorrect,emily,0,0.4,incorrect,john,0,0.0,incorrect,evren,0,0.2,incorrect,ali,0,0.5,incorrect,nguyen,0,0.0,incorrect,ngoc,0,0.0,incorrect,ella,0,0.22,incorrect,emma,0,0.44,incorrect,john,0,0.0,incorrect,ali,0,0.5,incorrect,ngoc,0,0.0,incorrect,emma,0,0.44,incorrect
"['maria', 'maría']",thomas,0,0.36,incorrect,nelson mandela,0,0.32,incorrect,ogun,0,0.0,incorrect,olorun,0,0.18,incorrect,winnie-the-pooh,0,0.1,incorrect,botswana,0,0.31,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.5,incorrect,shakespeare,0,0.25,incorrect,madagascar,0,0.4,incorrect,madagascar,0,0.4,incorrect,nelson mandela,0,0.32,incorrect,olorun,0,0.18,incorrect,botswana,0,0.31,incorrect,jesus,0,0.0,incorrect,shakespeare,0,0.25,incorrect,madagascar,0,0.4,incorrect,mother,0,0.36,incorrect,john,0,0.0,incorrect,annem,0,0.2,incorrect,torba,0,0.4,incorrect,anh,0,0.25,incorrect,nguoi,0,0.2,incorrect,mama,0,0.67,incorrect,mama,0,0.67,incorrect,john,0,0.0,incorrect,torba,0,0.4,incorrect,nguoi,0,0.2,incorrect,mama,0,0.67,incorrect
['bruno'],joseph,0,0.18,incorrect,khutlele,0,0.15,incorrect,olorun,0,0.55,incorrect,olorun,0,0.55,incorrect,moeketsi,0,0.15,incorrect,nelson mandela,0,0.21,incorrect,tonga,0,0.2,incorrect,tahiti,0,0.0,incorrect,shreya,0,0.18,incorrect,shreya,0,0.18,incorrect,madagascar,0,0.13,incorrect,randriamampisoa,0,0.3,incorrect,khutlele,0,0.15,incorrect,olorun,0,0.55,incorrect,nelson mandela,0,0.21,incorrect,tahiti,0,0.0,incorrect,shreya,0,0.18,incorrect,randriamampisoa,0,0.3,incorrect,charlie,0,0.17,incorrect,jack,0,0.0,incorrect,kaspar,0,0.18,incorrect,ali,0,0.0,incorrect,em,0,0.0,incorrect,minh,0,0.22,incorrect,luna,0,0.44,incorrect,leon,0,0.22,incorrect,jack,0,0.0,incorrect,ali,0,0.0,incorrect,minh,0,0.22,incorrect,leon,0,0.22,incorrect
['bruno'],jesus,0,0.2,incorrect,madiba,0,0.18,incorrect,olorun,0,0.55,incorrect,monday,0,0.18,incorrect,nelson mandela,0,0.21,incorrect,jesus,0,0.2,incorrect,tahiti,0,0.0,incorrect,tahiti,0,0.0,incorrect,ram,0,0.25,incorrect,mahabharata,0,0.25,incorrect,madagascar,0,0.13,incorrect,madagascar,0,0.13,incorrect,madiba,0,0.18,incorrect,monday,0,0.18,incorrect,jesus,0,0.2,incorrect,tahiti,0,0.0,incorrect,mahabharata,0,0.25,incorrect,madagascar,0,0.13,incorrect,willy,0,0.0,incorrect,shrek,0,0.2,incorrect,canavar,0,0.17,incorrect,canavar,0,0.17,incorrect,nguyen,0,0.36,incorrect,tran,0,0.44,incorrect,el monstruo,0,0.38,incorrect,dracula,0,0.33,incorrect,shrek,0,0.2,incorrect,canavar,0,0.17,incorrect,tran,0,0.44,incorrect,dracula,0,0.33,incorrect
['bruno'],south africa,0,0.12,incorrect,south africa,0,0.12,incorrect,ibusun,0,0.55,incorrect,ogun,0,0.44,incorrect,moletsane,0,0.14,incorrect,south africa,0,0.12,incorrect,tahiti,0,0.0,incorrect,god,0,0.25,incorrect,ram,0,0.25,incorrect,ram,0,0.25,incorrect,madagascar,0,0.13,incorrect,madagascar,0,0.13,incorrect,south africa,0,0.12,incorrect,ogun,0,0.44,incorrect,south africa,0,0.12,incorrect,god,0,0.25,incorrect,ram,0,0.25,incorrect,madagascar,0,0.13,incorrect,tom,0,0.25,incorrect,dog,0,0.25,incorrect,atlayip,0,0.0,incorrect,ataturk,0,0.17,incorrect,ngoi nha,0,0.31,incorrect,thanh,0,0.2,incorrect,gato,0,0.22,incorrect,tom,0,0.25,incorrect,dog,0,0.25,incorrect,ataturk,0,0.17,incorrect,thanh,0,0.2,incorrect,tom,0,0.25,incorrect
