,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,70.0,45.0,33.33333333333333,10.0,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,18.333333333333332,3.3333333333333335,16.666666666666664,6.666666666666667,16.666666666666664,6.666666666666667,1.6666666666666667,0.0,0.0,0.0,5.0,0.0
A Tale of Two Cities,30.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
A thousand splendid suns,4.25531914893617,4.25531914893617,2.127659574468085,6.382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,64.0,10.0,16.0,6.0,6.0,2.0,2.0,6.0,3.0,7.000000000000001,34.0,4.0,6.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0
Adventures of Sherlock Holmes,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,73.91304347826086,30.434782608695656,26.08695652173913,30.434782608695656,13.043478260869565,2.1739130434782608,0.0,2.1739130434782608,23.91304347826087,4.3478260869565215,39.130434782608695,2.1739130434782608,13.043478260869565,0.0,6.521739130434782,2.1739130434782608,0.0,2.1739130434782608,13.043478260869565,2.1739130434782608
Dracula,65.55555555555556,34.44444444444444,18.88888888888889,6.666666666666667,7.777777777777778,6.666666666666667,3.3333333333333335,2.2222222222222223,5.555555555555555,2.2222222222222223,12.222222222222221,3.3333333333333335,4.444444444444445,4.444444444444445,4.444444444444445,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.1111111111111112,2.2222222222222223
Dune,41.0,14.000000000000002,11.0,7.000000000000001,1.0,0.0,1.0,0.0,0.0,2.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fahrenheit 451,25.0,5.0,8.333333333333332,5.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,11.666666666666666,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0
Frankenstein,72.91666666666666,47.91666666666667,14.583333333333334,20.833333333333336,4.166666666666666,8.333333333333332,8.333333333333332,4.166666666666666,12.5,4.166666666666666,33.33333333333333,2.083333333333333,6.25,8.333333333333332,4.166666666666666,6.25,2.083333333333333,2.083333333333333,6.25,0.0
Harry Potter and the Deathly Hallows,28.999999999999996,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Of Mice and Men,39.58333333333333,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson The Lightning Thief,6.315789473684211,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,4.2105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pride and Prejudice,92.92929292929293,52.52525252525253,47.474747474747474,22.22222222222222,4.040404040404041,0.0,9.090909090909092,4.040404040404041,37.37373737373738,5.05050505050505,91.91919191919192,10.1010101010101,56.56565656565656,10.1010101010101,2.0202020202020203,0.0,4.040404040404041,4.040404040404041,28.28282828282828,4.040404040404041
Sense and sensibility,8.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Boy in the Striped Pyjamas,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,72.22222222222221,25.925925925925924,29.629629629629626,50.0,14.814814814814813,12.962962962962962,5.555555555555555,27.77777777777778,25.925925925925924,22.22222222222222,31.48148148148148,7.4074074074074066,14.814814814814813,24.074074074074073,7.4074074074074066,18.51851851851852,1.8518518518518516,16.666666666666664,11.11111111111111,16.666666666666664
The Handmaid s Tale,60.0,16.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,49.31506849315068,23.28767123287671,26.027397260273972,35.61643835616438,13.698630136986301,6.8493150684931505,13.698630136986301,41.0958904109589,15.068493150684931,28.767123287671232,20.54794520547945,2.73972602739726,19.17808219178082,2.73972602739726,8.21917808219178,8.21917808219178,2.73972602739726,10.95890410958904,9.58904109589041,1.36986301369863
