Title,en_results_title_match,en_results_author_match,en_results_both_match,es_results_title_match,es_results_author_match,es_results_both_match,tr_results_title_match,tr_results_author_match,tr_results_both_match,vi_results_title_match,vi_results_author_match,vi_results_both_match
Adventures_of_Huckleberry_Finn,72.0,97.0,72.0,56.00000000000001,74.0,55.00000000000001,14.000000000000002,62.0,14.000000000000002,15.0,49.0,15.0
A_Tale_of_Two_Cities,99.0,100.0,99.0,63.0,67.0,63.0,30.0,91.0,28.999999999999996,27.0,67.0,27.0
Alice_in_Wonderland,100.0,100.0,100.0,100.0,100.0,100.0,97.82608695652173,97.82608695652173,97.82608695652173,0.0,100.0,0.0
Of_Mice_and_Men,100.0,56.25,56.25,35.41666666666667,27.083333333333332,27.083333333333332,4.166666666666666,54.166666666666664,2.083333333333333,41.66666666666667,50.0,41.66666666666667
The_Handmaid_s_Tale,85.0,87.0,85.0,46.0,47.0,46.0,26.0,31.0,26.0,18.0,18.0,18.0
Sense_and_sensibility,93.0,99.0,93.0,86.0,94.0,86.0,3.0,91.0,3.0,0.0,70.0,0.0
Frankenstein,98.0392156862745,98.0392156862745,98.0392156862745,86.27450980392157,86.27450980392157,86.27450980392157,80.3921568627451,80.3921568627451,80.3921568627451,74.50980392156863,74.50980392156863,74.50980392156863
A_thousand_splendid_suns,65.95744680851064,70.2127659574468,65.95744680851064,27.659574468085108,21.27659574468085,17.02127659574468,4.25531914893617,2.127659574468085,2.127659574468085,4.25531914893617,74.46808510638297,4.25531914893617
The_Great_Gatsby,96.29629629629629,98.14814814814815,96.29629629629629,79.62962962962963,77.77777777777779,77.77777777777779,48.148148148148145,64.81481481481481,48.148148148148145,9.25925925925926,70.37037037037037,9.25925925925926
1984,93.33333333333333,93.33333333333333,93.33333333333333,96.66666666666667,96.66666666666667,96.66666666666667,93.33333333333333,91.66666666666666,91.66666666666666,80.0,80.0,80.0
The_Boy_in_the_Striped_Pyjamas,74.0,74.0,74.0,31.0,37.0,28.999999999999996,38.0,68.0,38.0,7.000000000000001,59.0,7.000000000000001
Adventures_of_Sherlock_Holmes,10.0,84.0,10.0,3.0,2.0,1.0,21.0,60.0,20.0,0.0,19.0,0.0
Percy_Jackson_The_Lightning_Thief,54.63917525773196,73.19587628865979,54.63917525773196,3.0927835051546393,19.587628865979383,3.0927835051546393,9.278350515463918,47.42268041237113,9.278350515463918,0.0,47.42268041237113,0.0
The_Picture_of_Dorian_Gray,86.3013698630137,86.3013698630137,86.3013698630137,80.82191780821918,80.82191780821918,80.82191780821918,76.71232876712328,78.08219178082192,76.71232876712328,31.506849315068493,56.16438356164384,31.506849315068493
Dracula,93.33333333333333,93.33333333333333,93.33333333333333,94.44444444444444,94.44444444444444,94.44444444444444,77.77777777777779,92.22222222222223,77.77777777777779,68.88888888888889,73.33333333333333,68.88888888888889
Harry_Potter_and_the_Deathly_Hallows,85.0,98.0,85.0,86.0,97.0,86.0,32.0,95.0,32.0,18.0,96.0,18.0
Dune,94.0,94.0,94.0,72.0,71.0,71.0,73.0,73.0,73.0,56.99999999999999,57.99999999999999,56.99999999999999
Pride_and_Prejudice,99.0,100.0,99.0,96.0,96.0,96.0,4.0,93.0,4.0,46.0,80.0,46.0
