Title,en_results_title_match,en_results_author_match,en_results_both_match,es_results_title_match,es_results_author_match,es_results_both_match,tr_results_title_match,tr_results_author_match,tr_results_both_match,vi_results_title_match,vi_results_author_match,vi_results_both_match
Adventures_of_Sherlock_Holmes_direct_probe_Llama-3.1-8B-Instruct_one-shot,3.0,9.0,0.0,3.0,11.0,0.0,1.0,41.0,1.0,5.0,8.0,3.0
Alice_in_Wonderland_direct_probe_Llama-3.1-8B-Instruct_one-shot,100.0,100.0,100.0,100.0,100.0,100.0,97.82608695652173,97.82608695652173,97.82608695652173,65.21739130434783,100.0,65.21739130434783
The_Picture_of_Dorian_Gray_direct_probe_Llama-3.1-8B-Instruct_one-shot,65.75342465753424,82.1917808219178,65.75342465753424,45.20547945205479,71.23287671232876,45.20547945205479,42.465753424657535,73.97260273972603,42.465753424657535,38.35616438356164,41.0958904109589,38.35616438356164
Dracula_direct_probe_Llama-3.1-8B-Instruct_one-shot,70.0,70.0,70.0,65.55555555555556,65.55555555555556,65.55555555555556,61.111111111111114,64.44444444444444,61.111111111111114,42.22222222222222,46.666666666666664,42.22222222222222
Dune_direct_probe_Llama-3.1-8B-Instruct_one-shot,44.0,44.0,44.0,40.0,44.0,40.0,19.0,22.0,19.0,25.0,25.0,25.0
Harry_Potter_and_the_Deathly_Hallows_direct_probe_Llama-3.1-8B-Instruct_one-shot,4.0,95.0,4.0,3.0,88.0,3.0,0.0,94.0,0.0,1.0,85.0,1.0
Percy_Jackson_The_Lightning_Thief_direct_probe_Llama-3.1-8B-Instruct_one-shot,27.835051546391753,38.144329896907216,27.835051546391753,19.587628865979383,30.927835051546392,19.587628865979383,0.0,29.896907216494846,0.0,18.556701030927837,21.649484536082475,18.556701030927837
A_Tale_of_Two_Cities_direct_probe_Llama-3.1-8B-Instruct_one-shot,97.0,99.0,97.0,73.0,76.0,73.0,88.0,92.0,88.0,83.0,83.0,83.0
Of_Mice_and_Men_direct_probe_Llama-3.1-8B-Instruct_one-shot,62.5,70.83333333333334,62.5,43.75,43.75,43.75,35.41666666666667,43.75,35.41666666666667,33.33333333333333,37.5,33.33333333333333
Sense_and_sensibility_direct_probe_Llama-3.1-8B-Instruct_one-shot,84.0,96.0,84.0,68.0,88.0,68.0,41.0,72.0,41.0,25.0,55.00000000000001,25.0
Frankenstein_direct_probe_Llama-3.1-8B-Instruct_one-shot,80.3921568627451,80.3921568627451,80.3921568627451,50.98039215686274,50.98039215686274,50.98039215686274,37.254901960784316,37.254901960784316,37.254901960784316,56.86274509803921,56.86274509803921,56.86274509803921
Adventures_of_Huckleberry_Finn_direct_probe_Llama-3.1-8B-Instruct_one-shot,56.99999999999999,87.0,56.99999999999999,24.0,45.0,24.0,15.0,36.0,15.0,19.0,33.0,19.0
1984_direct_probe_Llama-3.1-8B-Instruct_one-shot,85.0,85.0,85.0,86.66666666666667,86.66666666666667,86.66666666666667,81.66666666666667,81.66666666666667,81.66666666666667,73.33333333333333,73.33333333333333,73.33333333333333
The_Boy_in_the_Striped_Pyjamas_direct_probe_Llama-3.1-8B-Instruct_one-shot,17.0,17.0,17.0,0.0,0.0,0.0,2.0,2.0,2.0,7.000000000000001,7.000000000000001,7.000000000000001
The_Great_Gatsby_direct_probe_Llama-3.1-8B-Instruct_one-shot,74.07407407407408,74.07407407407408,74.07407407407408,61.111111111111114,61.111111111111114,61.111111111111114,44.44444444444444,51.85185185185185,44.44444444444444,50.0,50.0,50.0
The_Handmaid_s_Tale_direct_probe_Llama-3.1-8B-Instruct_one-shot,48.0,48.0,48.0,14.000000000000002,15.0,14.000000000000002,12.0,12.0,12.0,12.0,13.0,12.0
A_thousand_splendid_suns_direct_probe_Llama-3.1-8B-Instruct_one-shot,12.76595744680851,57.446808510638306,12.76595744680851,10.638297872340425,36.17021276595745,10.638297872340425,0.0,2.127659574468085,0.0,4.25531914893617,46.808510638297875,4.25531914893617
Pride_and_Prejudice_direct_probe_Llama-3.1-8B-Instruct_one-shot,90.0,97.0,90.0,84.0,84.0,84.0,71.0,73.0,71.0,69.0,68.0,68.0
