Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['crawford', 'ruth crawford', 'ruth']",harlan ellison,0,0.3,incorrect,warren buffett,0,0.33,incorrect,warren buffett,0,0.33,incorrect
['mark'],president,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['butch'],jimmy,0,0.0,incorrect,world war,0,0.0,incorrect,world war,0,0.0,incorrect
['crawford'],pop,0,0.18,incorrect,pop,0,0.18,incorrect,pop,0,0.18,incorrect
['dave'],nowheresville,0,0.24,incorrect,childhood,0,0.15,incorrect,childhood,0,0.15,incorrect
['butch'],richie,0,0.36,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['alden'],abel,0,0.44,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['carmody'],grisham,0,0.29,incorrect,twain,0,0.17,incorrect,twain,0,0.17,incorrect
"['crawford', 'ruth crawford', 'ruth']",pop,0,0.18,incorrect,koffee,0,0.14,incorrect,koffee,0,0.14,incorrect
"['crawford', 'ruth crawford', 'ruth']",michelle,0,0.17,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['crawford'],mrs. robinson,0,0.19,incorrect,jane,0,0.17,incorrect,jane,0,0.17,incorrect
['dave'],wimpy,0,0.0,incorrect,derby,0,0.44,incorrect,derby,0,0.44,incorrect
['dave'],your brother,0,0.12,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['uncle', 'uncle butch', 'butch']",warhol,0,0.18,incorrect,van gogh,0,0.32,incorrect,van gogh,0,0.32,incorrect
['hathaway'],roberts,0,0.13,incorrect,smith,0,0.31,incorrect,smith,0,0.31,incorrect
['butch'],robin,0,0.2,incorrect,mark twain,0,0.13,incorrect,mark twain,0,0.13,incorrect
"['johnson', 'robert johnson', 'robert']",robert johnson,1,1.0,correct,satan,0,0.33,incorrect,satan,0,0.33,incorrect
['ruth'],laura,0,0.22,incorrect,corolla,0,0.18,incorrect,corolla,0,0.18,incorrect
['carmody'],trump,0,0.33,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['ruth'],pop,0,0.0,incorrect,poppy,0,0.0,incorrect,poppy,0,0.0,incorrect
['butch'],my father,0,0.29,incorrect,grandfather,0,0.25,incorrect,grandfather,0,0.25,incorrect
['butch'],mike,0,0.0,incorrect,apple,0,0.0,incorrect,apple,0,0.0,incorrect
['butch'],huck,0,0.44,incorrect,william,0,0.0,incorrect,william,0,0.0,incorrect
['butch'],tom sawyer,0,0.13,incorrect,jane,0,0.0,incorrect,jane,0,0.0,incorrect
['butch'],laura,0,0.2,incorrect,juice,0,0.4,incorrect,juice,0,0.4,incorrect
['ylla'],gratitude,0,0.15,incorrect,silver,0,0.2,incorrect,silver,0,0.2,incorrect
['jack'],john,0,0.25,incorrect,thunder,0,0.0,incorrect,thunder,0,0.0,incorrect
['brown'],columbia,0,0.15,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['danny'],he,0,0.0,incorrect,armageddon,0,0.27,incorrect,armageddon,0,0.27,incorrect
['danny'],moon,0,0.22,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['danny'],horror,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],jack torrance,0,0.22,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['danny'],emily,0,0.2,incorrect,india,0,0.4,incorrect,india,0,0.4,incorrect
['danny'],roger,0,0.0,incorrect,jack,0,0.22,incorrect,jack,0,0.22,incorrect
['danny'],texaco,0,0.18,incorrect,quaker state,0,0.12,incorrect,quaker state,0,0.12,incorrect
['danny'],he,0,0.0,incorrect,butch,0,0.0,incorrect,butch,0,0.0,incorrect
['danny'],mr. johnson,0,0.25,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['danny'],john,0,0.22,incorrect,august,0,0.18,incorrect,august,0,0.18,incorrect
['jesse'],jay gatsby,0,0.27,incorrect,friday,0,0.0,incorrect,friday,0,0.0,incorrect
['pat'],bob ross,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['danny'],hilltop,0,0.0,incorrect,general motors,0,0.11,incorrect,general motors,0,0.11,incorrect
['danny'],jack,0,0.22,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],the truck,0,0.0,incorrect,anna,0,0.67,incorrect,anna,0,0.67,incorrect
['danny'],franklin,0,0.46,incorrect,benjamin,0,0.31,incorrect,benjamin,0,0.31,incorrect
['danny'],john,0,0.22,incorrect,crosswalk,0,0.14,incorrect,crosswalk,0,0.14,incorrect
['danny'],wilder,0,0.18,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['becky'],emma,0,0.22,incorrect,toyota,0,0.18,incorrect,toyota,0,0.18,incorrect
