Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jake'],uber,0,0.25,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['jake'],chris,0,0.0,incorrect,virginia,0,0.17,incorrect,virginia,0,0.17,incorrect
['anna'],west,0,0.0,incorrect,honey,0,0.22,incorrect,honey,0,0.22,incorrect
['anna'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['john', 'john wayne', 'wayne']",los angeles,0,0.48,incorrect,changi,0,0.4,incorrect,changi,0,0.4,incorrect
['anna'],sam,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],kim,0,0.0,incorrect,kanye,0,0.44,incorrect,kanye,0,0.44,incorrect
['conan'],ron jeremy,0,0.27,incorrect,remote,0,0.18,incorrect,remote,0,0.18,incorrect
['anna'],lily,0,0.0,incorrect,photographer,0,0.12,incorrect,photographer,0,0.12,incorrect
['jake'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['jake'],west,0,0.25,incorrect,mike,0,0.5,incorrect,mike,0,0.5,incorrect
['conan'],rocky,0,0.2,incorrect,eastenders,0,0.27,incorrect,eastenders,0,0.27,incorrect
['jake'],she,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],jessica,0,0.18,incorrect,miss piggy,0,0.0,incorrect,miss piggy,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,premed,0,0.0,incorrect,premed,0,0.0,incorrect
['anna'],james,0,0.22,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],her,0,0.0,incorrect,jingga,0,0.4,incorrect,jingga,0,0.4,incorrect
['anna'],she,0,0.0,incorrect,loops,0,0.0,incorrect,loops,0,0.0,incorrect
['jake'],my wife,0,0.18,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
"['jenny', 'jenny nelson', 'nelson']",rudolph,0,0.15,incorrect,rudolph,0,0.15,incorrect,rudolph,0,0.15,incorrect
['anna'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],he,0,0.0,incorrect,points,0,0.2,incorrect,points,0,0.2,incorrect
['anna'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['babe'],honey,0,0.22,incorrect,isabella,0,0.5,incorrect,isabella,0,0.5,incorrect
['anna'],guest,0,0.0,incorrect,salon,0,0.44,incorrect,salon,0,0.44,incorrect
"['anna', 'anna green', 'green']",those who rush in at the last minute,0,0.22,incorrect,types,0,0.2,incorrect,types,0,0.2,incorrect
['anna'],hers,0,0.0,incorrect,cinderella,0,0.29,incorrect,cinderella,0,0.29,incorrect
