Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],andrew,0,0.4,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['chad'],hope,0,0.25,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],he,0,0.33,incorrect,arkansas,0,0.17,incorrect,arkansas,0,0.17,incorrect
['chad'],boyfriend,0,0.15,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,hair dryer,0,0.4,incorrect,hair dryer,0,0.4,incorrect
['brad'],the dog,0,0.18,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],he,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['brad'],he,0,0.0,incorrect,trump,0,0.22,incorrect,trump,0,0.22,incorrect
['brad'],he,0,0.0,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['lutsen'],asheville,0,0.27,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['brad'],he,0,0.0,incorrect,me,0,0.0,incorrect,me,0,0.0,incorrect
['brad'],mike,0,0.0,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],god,0,0.29,incorrect,they,0,0.0,incorrect,they,0,0.0,incorrect
['brad'],she,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['maddy'],i,0,0.0,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],emily,0,0.4,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,911,0,0.0,incorrect,911,0,0.0,incorrect
['brad'],god,0,0.29,incorrect,advocate,0,0.33,incorrect,advocate,0,0.33,incorrect
['brad'],he,0,0.0,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['maddy'],my daughter,0,0.25,incorrect,netflix,0,0.0,incorrect,netflix,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,debt,0,0.22,incorrect,debt,0,0.22,incorrect
['maddy'],her,0,0.0,incorrect,mother,0,0.18,incorrect,mother,0,0.18,incorrect
['amber'],she,0,0.25,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],he,0,0.0,incorrect,queen,0,0.0,incorrect,queen,0,0.0,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],queen,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],bella,0,0.2,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,monet,0,0.2,incorrect,monet,0,0.2,incorrect
['maddy'],he,0,0.0,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],one of them,0,0.0,incorrect,curse,0,0.22,incorrect,curse,0,0.22,incorrect
['maddy'],my friend,0,0.29,incorrect,hockey,0,0.18,incorrect,hockey,0,0.18,incorrect
['emma'],my daughter,0,0.27,incorrect,camera,0,0.4,incorrect,camera,0,0.4,incorrect
['alex'],jack,0,0.25,incorrect,brother,0,0.18,incorrect,brother,0,0.18,incorrect
['sarah'],my sister,0,0.29,incorrect,mcdonald's,0,0.13,incorrect,mcdonald's,0,0.13,incorrect
['mcdonald'],christmas,0,0.24,incorrect,christmas,0,0.24,incorrect,christmas,0,0.24,incorrect
