Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['atila', 'magyard', 'attila']",attila,1,1.0,correct,magyars,0,0.86,correct,romans,0,0.31,incorrect,magyars,0,0.86,correct,transylvania,0,0.35,incorrect,romania,0,0.5,incorrect,carpathians,0,0.5,incorrect,attila,1,1.0,correct,carpathian,0,0.53,incorrect,transylvania,0,0.35,incorrect,attila,1,1.0,correct,wallach,0,0.5,incorrect,magyars,0,0.86,correct,magyars,0,0.86,correct,romania,0,0.5,incorrect,attila,1,1.0,correct,transylvania,0,0.35,incorrect,wallach,0,0.5,incorrect,attila,1,1.0,correct,carpathians,0,0.5,incorrect,sekeller,0,0.15,incorrect,macar,0,0.67,incorrect,hung,0,0.18,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,carpathians,0,0.5,incorrect,macar,0,0.67,incorrect,attila,1,1.0,correct,attila,1,1.0,correct
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",chamoiseau,0,0.43,incorrect,von stein,0,0.46,incorrect,count orlov,0,0.52,incorrect,count,0,0.67,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,montecuccoli,0,0.5,incorrect,count von count,0,0.44,incorrect,von stein,0,0.46,incorrect,count,0,0.67,incorrect,jesus,0,0.22,incorrect,adam,0,0.36,incorrect,count,0,0.67,incorrect,count von count,0,0.44,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,drakula,0,0.86,correct,cont,0,0.75,correct,ba tuoc,0,0.29,incorrect,duc,0,0.4,incorrect,conde,1,1.0,correct,conde,1,1.0,correct,dracula,1,1.0,correct,cont,0,0.75,correct,duc,0,0.4,incorrect,conde,1,1.0,correct
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",chamoiseau,0,0.43,incorrect,orlando,0,0.5,incorrect,count orlov,0,0.52,incorrect,god,0,0.5,incorrect,jesus,0,0.22,incorrect,paul,0,0.55,incorrect,adam,0,0.36,incorrect,john,0,0.5,incorrect,dracula,1,1.0,correct,hitler,0,0.22,incorrect,montecuccoli,0,0.5,incorrect,count von zinzendorf,0,0.38,incorrect,orlando,0,0.5,incorrect,god,0,0.5,incorrect,paul,0,0.55,incorrect,john,0,0.5,incorrect,hitler,0,0.22,incorrect,count von zinzendorf,0,0.38,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,drakula,0,0.86,correct,mayis,0,0.17,incorrect,ba tuoc,0,0.29,incorrect,duc,0,0.4,incorrect,conde,1,1.0,correct,goethe,0,0.4,incorrect,dracula,1,1.0,correct,mayis,0,0.17,incorrect,duc,0,0.4,incorrect,goethe,0,0.4,incorrect
"['mr', 'hawkins', 'mr hawkins']",bible,0,0.17,incorrect,sehoko,0,0.31,incorrect,oliver twist,0,0.45,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.31,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,letter,0,0.25,incorrect,andriamahilala,0,0.25,incorrect,andriantomponilolona,0,0.27,incorrect,sehoko,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,letter,0,0.25,incorrect,andriantomponilolona,0,0.27,incorrect,shakespeare,0,0.44,incorrect,he,0,0.22,incorrect,kont,0,0.36,incorrect,cont,0,0.18,incorrect,anh,0,0.4,incorrect,ong,0,0.2,incorrect,emperador,0,0.36,incorrect,maria,0,0.57,incorrect,he,0,0.22,incorrect,cont,0,0.18,incorrect,ong,0,0.2,incorrect,maria,0,0.57,incorrect
"['kont', 'dracula', 'drácula', 'kont dracula']",god,0,0.29,incorrect,seneca,0,0.33,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,jehofa,0,0.22,incorrect,israel,0,0.46,incorrect,dracula,1,1.0,correct,bistritz,0,0.2,incorrect,ddrekulaa,0,0.62,incorrect,count dracula,0,0.88,correct,dracula,1,1.0,correct,isa,0,0.2,incorrect,seneca,0,0.33,incorrect,dracula,1,1.0,correct,israel,0,0.46,incorrect,bistritz,0,0.2,incorrect,count dracula,0,0.88,correct,isa,0,0.2,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,drakula,0,0.86,correct,drakula,0,0.86,correct,drakula,0,0.86,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,drakula,0,0.86,correct,dracula,1,1.0,correct,dracula,1,1.0,correct
['lucy'],jesus,0,0.22,incorrect,abbey,0,0.22,incorrect,jesus,0,0.22,incorrect,abraham lincoln,0,0.21,incorrect,home,0,0.0,incorrect,pitse,0,0.0,incorrect,teina,0,0.0,incorrect,adam,0,0.0,incorrect,maataa,0,0.0,incorrect,god,0,0.0,incorrect,marie,0,0.0,incorrect,mitarika,0,0.0,incorrect,abbey,0,0.22,incorrect,abraham lincoln,0,0.21,incorrect,pitse,0,0.0,incorrect,adam,0,0.0,incorrect,god,0,0.0,incorrect,mitarika,0,0.0,incorrect,she,0,0.0,incorrect,emma,0,0.0,incorrect,aksayar,0,0.18,incorrect,manastir,0,0.0,incorrect,chung,0,0.22,incorrect,ong,0,0.0,incorrect,emily,0,0.44,incorrect,sancho,0,0.2,incorrect,emma,0,0.0,incorrect,manastir,0,0.0,incorrect,ong,0,0.0,incorrect,sancho,0,0.2,incorrect
['lucy'],stephen,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,abraham lincoln,0,0.21,incorrect,jalo,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,lord byron,0,0.29,incorrect,lord rama,0,0.15,incorrect,ny taratasy,0,0.13,incorrect,andriamahilala,0,0.11,incorrect,god,0,0.0,incorrect,abraham lincoln,0,0.21,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,lord rama,0,0.15,incorrect,andriamahilala,0,0.11,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,ayas,0,0.25,incorrect,ayagimizin,0,0.14,incorrect,ong gia,0,0.0,incorrect,da,0,0.0,incorrect,el,0,0.33,incorrect,epitafio,0,0.0,incorrect,emily,0,0.44,incorrect,ayagimizin,0,0.14,incorrect,da,0,0.0,incorrect,epitafio,0,0.0,incorrect
['renfield'],samuel,0,0.29,incorrect,mohlanka,0,0.12,incorrect,olutoju,0,0.13,incorrect,olutoju,0,0.13,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,taote,0,0.15,incorrect,jesus,0,0.15,incorrect,doctor,0,0.14,incorrect,dr. biswas,0,0.22,incorrect,dr. seuss,0,0.24,incorrect,jesus,0,0.15,incorrect,mohlanka,0,0.12,incorrect,olutoju,0,0.13,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,dr. biswas,0,0.22,incorrect,jesus,0,0.15,incorrect,the tiger,0,0.35,incorrect,emperor,0,0.27,incorrect,bayram,0,0.14,incorrect,ataturk,0,0.13,incorrect,thuy,0,0.0,incorrect,dong,0,0.17,incorrect,papagayo,0,0.0,incorrect,pollo,0,0.15,incorrect,emperor,0,0.27,incorrect,ataturk,0,0.13,incorrect,dong,0,0.17,incorrect,pollo,0,0.15,incorrect
['olgaren'],jack,0,0.18,incorrect,phupu,0,0.0,incorrect,olusegun obasanjo,0,0.42,incorrect,keje,0,0.18,incorrect,noah,0,0.36,incorrect,phukwi,0,0.0,incorrect,noah,0,0.36,incorrect,te uati,0,0.14,incorrect,captain,0,0.29,incorrect,jack,0,0.18,incorrect,jack,0,0.18,incorrect,noah,0,0.36,incorrect,phupu,0,0.0,incorrect,keje,0,0.18,incorrect,phukwi,0,0.0,incorrect,te uati,0,0.14,incorrect,jack,0,0.18,incorrect,noah,0,0.36,incorrect,he,0,0.22,incorrect,god,0,0.2,incorrect,kaptan,0,0.31,incorrect,tegmen,0,0.46,incorrect,thuy thu,0,0.0,incorrect,dong,0,0.36,incorrect,el capitan,0,0.35,incorrect,san telmo,0,0.25,incorrect,god,0,0.2,incorrect,tegmen,0,0.46,incorrect,dong,0,0.36,incorrect,san telmo,0,0.25,incorrect
"['jona', 'jonathan']",god,0,0.29,incorrect,moses,0,0.22,incorrect,god,0,0.29,incorrect,oduduwa,0,0.36,incorrect,god,0,0.29,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,hm,0,0.2,incorrect,atlantic,0,0.5,incorrect,london,0,0.43,incorrect,andriamahilala,0,0.36,incorrect,moses,0,0.22,incorrect,oduduwa,0,0.36,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,atlantic,0,0.5,incorrect,andriamahilala,0,0.36,incorrect,he,0,0.2,incorrect,god,0,0.29,incorrect,ben,0,0.29,incorrect,odysseus,0,0.17,incorrect,anh,0,0.36,incorrect,troi,0,0.25,incorrect,el,0,0.0,incorrect,mar,0,0.29,incorrect,god,0,0.29,incorrect,odysseus,0,0.17,incorrect,troi,0,0.25,incorrect,mar,0,0.29,incorrect
