Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['moses', 'moisés', 'musa']",jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,olodumare,0,0.31,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,snaf,0,0.5,incorrect,god,0,0.25,incorrect,snuff,0,0.22,incorrect,madagascar,0,0.43,incorrect,jesus,0,0.44,incorrect,olodumare,0,0.31,incorrect,jesus,0,0.44,incorrect,adam,0,0.25,incorrect,god,0,0.25,incorrect,madagascar,0,0.43,incorrect,smoking,0,0.46,incorrect,god,0,0.25,incorrect,nuh,0,0.29,incorrect,hz. nuh,0,0.18,incorrect,duc,0,0.29,incorrect,duc,0,0.29,incorrect,simon,0,0.4,incorrect,rape,0,0.25,incorrect,god,0,0.25,incorrect,hz. nuh,0,0.18,incorrect,duc,0,0.29,incorrect,rape,0,0.25,incorrect
"['tom sawyer', 'tom', 'sawyer']",jesus,0,0.18,incorrect,god,0,0.33,incorrect,david,0,0.18,incorrect,david,0,0.18,incorrect,jesus,0,0.18,incorrect,god,0,0.33,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,lord krishna,0,0.36,incorrect,god,0,0.33,incorrect,paris,0,0.36,incorrect,faly,0,0.4,incorrect,god,0,0.33,incorrect,david,0,0.18,incorrect,god,0,0.33,incorrect,jesus,0,0.18,incorrect,god,0,0.33,incorrect,faly,0,0.4,incorrect,tom,1,1.0,correct,she,0,0.44,incorrect,cicek,0,0.18,incorrect,osman,0,0.5,incorrect,chong,0,0.25,incorrect,nghe,0,0.2,incorrect,ella,0,0.2,incorrect,orfeo,0,0.27,incorrect,she,0,0.44,incorrect,osman,0,0.5,incorrect,nghe,0,0.2,incorrect,orfeo,0,0.27,incorrect
"['bayan', 'bayan watson', 'watson']",edgar allan poe,0,0.37,incorrect,linaleli,0,0.2,incorrect,edgar allan poe,0,0.37,incorrect,whippowill,0,0.25,incorrect,albert camus,0,0.33,incorrect,dinaledi,0,0.2,incorrect,moemoe,0,0.17,incorrect,jesus,0,0.18,incorrect,macbeth,0,0.31,incorrect,edgar allan poe,0,0.37,incorrect,edgar allan poe,0,0.37,incorrect,ramatoakely,0,0.35,incorrect,linaleli,0,0.2,incorrect,whippowill,0,0.25,incorrect,dinaledi,0,0.2,incorrect,jesus,0,0.18,incorrect,edgar allan poe,0,0.37,incorrect,ramatoakely,0,0.35,incorrect,miss watson,0,0.71,correct,huckleberry,0,0.25,incorrect,baykus,0,0.55,incorrect,baykus,0,0.55,incorrect,thi,0,0.22,incorrect,nguyen tuan,0,0.43,incorrect,miss watson,0,0.71,correct,senorita,0,0.29,incorrect,huckleberry,0,0.25,incorrect,baykus,0,0.55,incorrect,nguyen tuan,0,0.43,incorrect,senorita,0,0.29,incorrect
"['tom sawyer', 'tom', 'sawyer']",santa,0,0.36,incorrect,yaba,0,0.2,incorrect,oliver twist,0,0.27,incorrect,taara,0,0.4,incorrect,jesus,0,0.18,incorrect,yo-yo,0,0.27,incorrect,corrie,0,0.25,incorrect,corrie,0,0.25,incorrect,billi,0,0.0,incorrect,god,0,0.33,incorrect,tom,1,1.0,correct,antananarivo,0,0.27,incorrect,yaba,0,0.2,incorrect,taara,0,0.4,incorrect,yo-yo,0,0.27,incorrect,corrie,0,0.25,incorrect,god,0,0.33,incorrect,antananarivo,0,0.27,incorrect,tom,1,1.0,correct,garfield,0,0.29,incorrect,kedi,0,0.2,incorrect,saatin,0,0.33,incorrect,meo,0,0.33,incorrect,duc,0,0.0,incorrect,garfield,0,0.29,incorrect,edgar allan poe,0,0.24,incorrect,garfield,0,0.29,incorrect,saatin,0,0.33,incorrect,duc,0,0.0,incorrect,edgar allan poe,0,0.24,incorrect
['tom'],god,0,0.33,incorrect,god,0,0.33,incorrect,olodumare,0,0.33,incorrect,orun,0,0.29,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,lord krishna,0,0.13,incorrect,lord rama,0,0.33,incorrect,job,0,0.33,incorrect,nandeha,0,0.0,incorrect,god,0,0.33,incorrect,orun,0,0.29,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,lord rama,0,0.33,incorrect,nandeha,0,0.0,incorrect,tom,1,1.0,correct,harry,0,0.0,incorrect,calikusu,0,0.0,incorrect,magara,0,0.22,incorrect,duc,0,0.0,incorrect,duoc,0,0.29,incorrect,el,0,0.0,incorrect,simon,0,0.25,incorrect,harry,0,0.0,incorrect,magara,0,0.22,incorrect,duoc,0,0.29,incorrect,simon,0,0.25,incorrect
['tom'],abel,0,0.0,incorrect,jesus,0,0.0,incorrect,oduduwa,0,0.2,incorrect,jesus,0,0.0,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,jesus,0,0.0,incorrect,adam,0,0.29,incorrect,god,0,0.33,incorrect,robert,0,0.22,incorrect,moses,0,0.25,incorrect,andrian,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,moses,0,0.25,incorrect,adam,0,0.29,incorrect,robert,0,0.22,incorrect,andrian,0,0.0,incorrect,tom,1,1.0,correct,harry,0,0.0,incorrect,herkes,0,0.0,incorrect,hac,0,0.0,incorrect,duc,0,0.0,incorrect,nguyen trai,0,0.14,incorrect,pablo,0,0.25,incorrect,la bestia,0,0.17,incorrect,harry,0,0.0,incorrect,hac,0,0.0,incorrect,nguyen trai,0,0.14,incorrect,la bestia,0,0.17,incorrect
['tom'],robinson crusoe,0,0.11,incorrect,robinson crusoe,0,0.11,incorrect,adam,0,0.29,incorrect,olodumare,0,0.33,incorrect,jack sparrow,0,0.13,incorrect,bartholomew roberts,0,0.27,incorrect,noah,0,0.29,incorrect,jesus,0,0.0,incorrect,robert louis stevenson,0,0.16,incorrect,lord rama,0,0.33,incorrect,andriamahilenda,0,0.11,incorrect,madagascar,0,0.15,incorrect,robinson crusoe,0,0.11,incorrect,olodumare,0,0.33,incorrect,bartholomew roberts,0,0.27,incorrect,jesus,0,0.0,incorrect,lord rama,0,0.33,incorrect,madagascar,0,0.15,incorrect,tom,1,1.0,correct,robinson crusoe,0,0.11,incorrect,defoe,0,0.25,incorrect,robin hood,0,0.15,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,huckleberry finn,0,0.0,incorrect,jack,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,robin hood,0,0.15,incorrect,duc,0,0.0,incorrect,jack,0,0.0,incorrect
"['tom sawyer', 'tom', 'sawyer']",santa,0,0.36,incorrect,jesus,0,0.18,incorrect,ole jija,0,0.33,incorrect,jesus,0,0.18,incorrect,rona highways,0,0.35,incorrect,highways,0,0.29,incorrect,noah,0,0.29,incorrect,iona,0,0.29,incorrect,dacoit,0,0.22,incorrect,ram,0,0.33,incorrect,jesus,0,0.18,incorrect,andriantomponilolona,0,0.27,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,highways,0,0.29,incorrect,iona,0,0.29,incorrect,ram,0,0.33,incorrect,andriantomponilolona,0,0.27,incorrect,tom sawyer,1,1.0,correct,highwaymen,0,0.38,incorrect,cingene,0,0.15,incorrect,saat,0,0.4,incorrect,de tham,0,0.4,incorrect,nguyen,0,0.33,incorrect,el loco,0,0.2,incorrect,salteadores,0,0.47,incorrect,highwaymen,0,0.38,incorrect,saat,0,0.4,incorrect,nguyen,0,0.33,incorrect,salteadores,0,0.47,incorrect
"['barnes', 'tommy', 'tommy barnes']",moshoeshoe,0,0.27,incorrect,jesus,0,0.36,incorrect,abraham,0,0.31,incorrect,ole,0,0.27,incorrect,joseph,0,0.22,incorrect,god,0,0.25,incorrect,noah,0,0.25,incorrect,teie,0,0.25,incorrect,sholay,0,0.36,incorrect,ram,0,0.25,incorrect,joba,0,0.4,incorrect,nostradamus,0,0.26,incorrect,jesus,0,0.36,incorrect,ole,0,0.27,incorrect,god,0,0.25,incorrect,teie,0,0.25,incorrect,ram,0,0.25,incorrect,nostradamus,0,0.26,incorrect,tom,0,0.75,correct,robber,0,0.33,incorrect,minik,0,0.24,incorrect,ali,0,0.22,incorrect,cuop,0,0.22,incorrect,cha,0,0.22,incorrect,nino,0,0.22,incorrect,jesus,0,0.36,incorrect,robber,0,0.33,incorrect,ali,0,0.22,incorrect,cha,0,0.22,incorrect,jesus,0,0.36,incorrect
['tom'],yaba,0,0.0,incorrect,yaba,0,0.0,incorrect,abraham,0,0.2,incorrect,orunmila,0,0.36,incorrect,abel,0,0.0,incorrect,god,0,0.33,incorrect,noah,0,0.29,incorrect,adam,0,0.29,incorrect,robert,0,0.22,incorrect,god,0,0.33,incorrect,robinson crusoe,0,0.11,incorrect,andriamanitra,0,0.12,incorrect,yaba,0,0.0,incorrect,orunmila,0,0.36,incorrect,god,0,0.33,incorrect,adam,0,0.29,incorrect,god,0,0.33,incorrect,andriamanitra,0,0.12,incorrect,tom,1,1.0,correct,god,0,0.33,incorrect,cocuk,0,0.25,incorrect,isa,0,0.0,incorrect,nhe,0,0.0,incorrect,nguyen,0,0.0,incorrect,el jefe del grupo,0,0.1,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,isa,0,0.0,incorrect,nguyen,0,0.0,incorrect,jesus,0,0.0,incorrect
