,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,96.66666666666667,98.33333333333333,96.66666666666667,96.66666666666667,90.0,90.0,60.0,43.333333333333336,91.66666666666666,91.66666666666666,88.33333333333333,91.66666666666666,96.66666666666667,86.66666666666667,81.66666666666667,80.0,45.0,33.33333333333333,60.0,83.33333333333334
A Tale of Two Cities,100.0,79.0,95.0,88.0,79.0,91.0,50.0,80.0,68.0,90.0,97.0,76.0,89.0,68.0,71.0,77.0,40.0,56.99999999999999,26.0,80.0
A thousand splendid suns,82.97872340425532,55.319148936170215,19.148936170212767,80.85106382978722,53.191489361702125,51.06382978723404,19.148936170212767,38.297872340425535,14.893617021276595,63.829787234042556,68.08510638297872,29.78723404255319,4.25531914893617,25.53191489361702,25.53191489361702,19.148936170212767,8.51063829787234,8.51063829787234,2.127659574468085,25.53191489361702
Adventures of Huckleberry Finn,95.0,84.0,69.0,69.0,59.0,66.0,32.0,49.0,52.0,63.0,76.0,45.0,38.0,32.0,32.0,31.0,11.0,36.0,18.0,48.0
Adventures of Sherlock Holmes,55.00000000000001,31.0,8.0,51.0,41.0,43.0,21.0,42.0,64.0,49.0,67.0,55.00000000000001,39.0,51.0,38.0,46.0,8.0,40.0,31.0,52.0
Alice in Wonderland,93.47826086956522,97.82608695652173,100.0,93.47826086956522,86.95652173913044,100.0,63.04347826086957,95.65217391304348,100.0,100.0,100.0,95.65217391304348,95.65217391304348,97.82608695652173,80.43478260869566,97.82608695652173,47.82608695652174,91.30434782608695,84.78260869565217,97.82608695652173
Dracula,100.0,96.66666666666667,72.22222222222221,85.55555555555556,80.0,76.66666666666667,35.55555555555556,67.77777777777779,76.66666666666667,83.33333333333334,91.11111111111111,87.77777777777777,76.66666666666667,73.33333333333333,47.77777777777778,51.11111111111111,20.0,34.44444444444444,34.44444444444444,57.77777777777777
Dune,100.0,93.0,89.0,98.0,49.0,45.0,19.0,39.0,40.0,60.0,86.0,63.0,75.0,63.0,28.999999999999996,32.0,13.0,24.0,16.0,39.0
Fahrenheit 451,98.82352941176471,95.29411764705881,97.6470588235294,98.82352941176471,50.588235294117645,89.41176470588236,17.647058823529413,82.35294117647058,89.41176470588236,94.11764705882352,94.11764705882352,88.23529411764706,91.76470588235294,81.17647058823529,12.941176470588237,23.52941176470588,7.0588235294117645,23.52941176470588,17.647058823529413,27.058823529411764
Frankenstein,98.0392156862745,98.0392156862745,98.0392156862745,96.07843137254902,76.47058823529412,92.15686274509804,41.17647058823529,72.54901960784314,82.35294117647058,92.15686274509804,94.11764705882352,84.31372549019608,80.3921568627451,66.66666666666666,50.98039215686274,64.70588235294117,25.49019607843137,49.01960784313725,41.17647058823529,64.70588235294117
Harry Potter and the Deathly Hallows,59.0,54.0,28.000000000000004,34.0,31.0,20.0,13.0,14.000000000000002,28.000000000000004,31.0,37.0,27.0,16.0,5.0,15.0,6.0,3.0,4.0,5.0,15.0
Of Mice and Men,100.0,89.58333333333334,89.58333333333334,87.5,64.58333333333334,72.91666666666666,33.33333333333333,68.75,41.66666666666667,79.16666666666666,95.83333333333334,66.66666666666666,62.5,56.25,47.91666666666667,56.25,22.916666666666664,43.75,10.416666666666668,54.166666666666664
Percy Jackson The Lightning Thief,82.4742268041237,29.896907216494846,61.855670103092784,55.670103092783506,42.2680412371134,60.824742268041234,22.68041237113402,46.391752577319586,49.48453608247423,51.546391752577314,57.73195876288659,30.927835051546392,44.329896907216494,27.835051546391753,22.68041237113402,32.98969072164948,10.309278350515463,23.711340206185564,13.402061855670103,34.02061855670103
Pride and Prejudice,97.0,98.0,95.0,94.0,79.0,95.0,50.0,86.0,93.0,92.0,96.0,86.0,81.0,81.0,71.0,72.0,31.0,64.0,57.99999999999999,82.0
Sense and sensibility,96.0,91.0,85.0,79.0,68.0,80.0,36.0,49.0,69.0,79.0,90.0,82.0,70.0,48.0,47.0,65.0,24.0,35.0,30.0,56.99999999999999
The Boy in the Striped Pyjamas,99.0,90.0,84.0,72.0,61.0,74.0,15.0,11.0,44.0,75.0,78.0,61.0,56.00000000000001,62.0,28.999999999999996,28.000000000000004,8.0,3.0,16.0,48.0
The Great Gatsby,98.14814814814815,96.29629629629629,92.5925925925926,98.14814814814815,77.77777777777779,75.92592592592592,48.148148148148145,50.0,85.18518518518519,83.33333333333334,90.74074074074075,77.77777777777779,74.07407407407408,61.111111111111114,51.85185185185185,44.44444444444444,31.48148148148148,37.03703703703704,59.25925925925925,72.22222222222221
The Handmaid s Tale,96.0,92.0,81.0,80.0,41.0,59.0,9.0,26.0,47.0,61.0,44.0,28.000000000000004,28.999999999999996,16.0,9.0,16.0,0.0,9.0,11.0,18.0
The Picture of Dorian Gray,95.8904109589041,93.15068493150685,90.41095890410958,86.3013698630137,72.6027397260274,65.75342465753424,36.986301369863014,57.534246575342465,82.1917808219178,73.97260273972603,71.23287671232876,80.82191780821918,60.273972602739725,53.42465753424658,47.94520547945205,42.465753424657535,27.397260273972602,34.24657534246575,38.35616438356164,50.68493150684932
