en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"“I’m Adela,” she said. She had an eye patch and blond",hair the same color and texture as hay. “I’m the Vice Secretary.”,"was over her left eye, and a mischievous grin played on her lips as",23,"was over her left eye, and a mischievous grin played on her lips as she extended a hand, her fingers adorned with a silver ring that caught the dim light of the tavern."
“The Wellness team think their adjustment will be negatively impacted if they’re,"held on the wards any longer,” said Adela, dry as a filing system.","not able to maintain a consistent level of employee morale, which they",25,"not able to maintain a consistent level of employee morale, which they believe is directly tied to the company's overall productivity and job satisfaction ratings, and they're worried that any disruption to their routine will have a ripple effect throughout the entire organization."
"Graham Gore (Commander, Royal Navy; c.1809–c.1847) had been in the twenty-first century for five weeks, though, like the other expats, he’d been lucid for only a handful of those days. The extraction process had merited a fortnight of hospitalization. Two of the original seven expats had died because of it, and","only five remained. He’d been treated for pneumonia, for severe frostbite, for the early stages of scurvy, and two broken toes on which he had been blithely walking. Lacerations too, from a Taser—he’d shot at two of the team members who’d come to expatriate him, and a third was forced to fire.","their bodies had been returned to the twenty-first century, leaving the remaining five to navigate this bewildering new world, where the most mundane tasks required an understanding of technology that was beyond their wildest comprehension. Graham's own memories of the extraction process were hazy,",103,"their bodies had been returned to the twenty-first century, leaving the remaining five to navigate this bewildering new world, where the most mundane tasks required an understanding of technology that was beyond their wildest comprehension. Graham's own memories of the extraction process were hazy, but he recalled the sensation of being pulled apart and put back together again, the feeling of his consciousness being stretched to its limits as he was propelled through time and space. It was a miracle that he had made it, and he knew that he was one of the lucky ones. The others, however, were not so fortunate, and their loss weighed heavily on his mind as he struggled to come to terms with his new surroundings. The hospital room was a sterile, antiseptic environment, filled with beeping machines and sterile white walls that seemed to close in on him like a prison. He felt a sense of claustrophobia wash over him as he lay in bed, his mind racing with questions about this strange new world and his place in it. The doctor, a kind-faced woman with a warm smile, entered the room and began to explain the next steps in his recovery, but Graham's attention wandered as he gazed out the window, watching the people below going about their daily lives with a sense of detachment, as if they were living in a different world altogether."
"The house that the Ministry had provided was a late-Victorian redbrick, originally designed for local workers. Gore would have seen them built, if he’d lived into","his eighties. As it was, he was thirty-seven years old and had not experienced crinolines, A Tale of Two Cities, or the enfranchisement of the working classes.","the 20th century, but it had been converted into a small office space in the 1960s, with a cramped, fluorescent-lit interior that seemed to suck the last vestiges",53,"the 20th century, but it had been converted into a small office space in the 1960s, with a cramped, fluorescent-lit interior that seemed to suck the last vestiges of warmth from the air. The walls were adorned with faded motivational posters and the smell of stale coffee hung heavy over the rows of worn, wooden desks, where a handful of clerks sat hunched over their computers, their faces bathed in the pale glow of their screens."
“Mm. Beside your elbow is a white box with a handle. It’s a refrigerator—a,"fridge, we call it. Could you open the door and take out the milk, please?”","small, compact one, designed to keep food and drinks cool for several hours,",29,"small, compact one, designed to keep food and drinks cool for several hours, perfect for picnics or outdoor events, and it's been sitting there quietly, humming along, keeping everything inside at a refreshing temperature."
"Gore was already fully dressed and sitting on the edge of the bath, smoking. The bottom of the bath",had a low-tide mark of cigarette ash and soap scum. Two cigarettes were crushed out in the soap dish.,"was filled with water, the steam rising in a thick mist that obscured the view of the bathroom, and the",38,"was filled with water, the steam rising in a thick mist that obscured the view of the bathroom, and the sound of the shower still dripping into the tub created a soothing melody that seemed to lull the tension out of the air, but Gore's eyes remained fixed intently on the phone in his hand, his brow furrowed in concern as he listened to the voice on the other end of the line."
"All this was to come. On that first morning, there was Gore chain-smoking and a bleeding water-supply line. The","toilet’s cistern lay on the floor, gleaming like a slain whale. A vile smell was seeping up from the floor.","leak was minor, but it was a harbinger of the chaos that would soon engulf the entire facility, as the team",39,"leak was minor, but it was a harbinger of the chaos that would soon engulf the entire facility, as the team struggled to meet the impossible deadline and the pressure from the investors mounted, with some of them whispering about a possible sabotage, while others were convinced that it was just a series of unfortunate events, but one thing was certain, the project was already running behind schedule and the stakes were getting higher by the hour."
"Gore was an officer from the dusk of the Age of Sail, not an engineer. I’m sure he knew plenty about ship’s rigging, but he’d probably never handled an instrument more technologically complex than a sextant. Men in their right minds are","not usually overcome with a mania for pulling the plumbing apart. I suggested he might like to wash his hands at the sink downstairs, and I could, perhaps, call a plumber, and we could, potentially, take a constitutional walk on the nearby heath.","unlikely to be drawn to careers in the sciences, especially not in the 19th century, when the notion of a ""scientist"" as a distinct profession was still in its infancy. However, Gore's fascination with the mysterious device had been piqued, and he",85,"unlikely to be drawn to careers in the sciences, especially not in the 19th century, when the notion of a ""scientist"" as a distinct profession was still in its infancy. However, Gore's fascination with the mysterious device had been piqued, and he found himself pouring over dusty tomes in the ship's library, devouring information on the intricacies of clockwork mechanisms and the principles of thermodynamics. His crewmates, a rough bunch of sailors and soldiers, looked on in confusion as Gore spent hours tinkering with the device, muttering to himself about ""calibrations"" and ""resonance."" They had no idea what he was working towards, but they knew it couldn't be good, and they kept a safe distance, whispering among themselves about the officer's ""madness."" Little did they know, Gore's tinkering would soon lead to a breakthrough that would change the course of history, and the world would never be the same again."
"The more I got to know him, the more I discovered Gore was the most entirely realized person I’d ever met. In his own time, he had liked hunting, sketching, flute playing (he was very good at this), and","the company of other people. Hunting was out of the question, and socializing was limited by order of the Ministry. By the end of the first week he was visibly going bonkers with no one but me to talk to.","reading, and his love for literature was evident in the way he spoke about the works of Shakespeare and Austen, often quoting lines from memory with a charming smile. His passion for music was contagious,",79,"reading, and his love for literature was evident in the way he spoke about the works of Shakespeare and Austen, often quoting lines from memory with a charming smile. His passion for music was contagious, and I found myself drawn to the sound of the flute, which he would play with such elegance and poise. Despite his many talents, Gore was humble and kind, with a quick wit and a sharp mind that made him a joy to be around. He had a way of making everyone feel seen and heard, and his presence was a balm to those around him. As I got to know him better, I began to realize that Gore's many talents were not just a product of his natural gifts, but also of his dedication and hard work. He was a true Renaissance man, and I felt grateful to have him in my life."
"Gore was internally displaced in this way. I could sometimes see him regarding the modern world as if through a telescope. He stood forever on the deck of a ship somewhere in the early 1800s. He must have done it even in his own era, coming down from the ports to note","with alarm that women were wearing their sleeves wide again, that some European country had declared war on another again, while he was months or years away at sea. He told me stories as if he were trying to catch himself in amber. Just like my mother, though I didn’t tell him that.","the comings and goings of sailors, the smell of saltwater and tar, the cries of gulls overhead, and the endless expanse of the ocean stretching out before him. He must have felt the thrill of adventure, the rush of the unknown, and the sense of possibility that came with every new port",105,"the comings and goings of sailors, the smell of saltwater and tar, the cries of gulls overhead, and the endless expanse of the ocean stretching out before him. He must have felt the thrill of adventure, the rush of the unknown, and the sense of possibility that came with every new port of call. And yet, as he stood on the deck of this modern world, he saw only a reflection of the past, a world that was both familiar and yet utterly foreign. He saw the steel and concrete skyscrapers that pierced the sky like giant metal spires, the hum of traffic and the chatter of people rushing to and fro, and the endless stream of information that flowed through the air like a never-ending river. It was a world that was both wondrous and overwhelming, a world that was both a marvel and a nightmare. And Gore, with his old-fashioned sensibilities and his romantic notions of a bygone era, was both fascinated and appalled by it all."
