en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
George unslung his bindle and dropped it gently on the bank.,"“I ain’t sure it’s good water,” he said. “Looks kinda scummy.”",22,"of the worn leather bag, the one that had been his constant companion on countless journeys, now lay still and quiet beside him.","George gỡ ba lô, khẽ đặt xuống đất:",- Tao không chắc. Nước có vẻ dơ lắm.,17,"đầu tiên, sau đó bước lại gần cái hố sâu, nhìn xuống bên dưới, rồi nhìn lên cái bóng của mình trên mặt nước, và cảm thấy một sự cô đơn sâu sắc.",George desató su hatillo y lo posó suavemente en la orilla.,—No estoy seguro de que esté buena –dijo—. Parece un poco sucia.,23,"del río, donde las hojas de los árboles otoñales bailaban suavemente al viento, reflejando la serenidad del momento.","George sırtından dengini indirip usulca yere koydu. ""Pek","temize benzemiyor bu su,"" dedi. ""Köpükleri var baksana.",16,"âlâ, bu kadar büyük bir ağırlığı taşıyamayacak kadar yorgunum, bir an önce yatağa girmeliyim, yarın da"
"“Oh, sure, George. I remember that now.” His hands went quickly into his side coat pockets. He said","gently, “George … I ain’t got mine. I musta lost it.” He looked down at the ground in despair.",37,"nothing, but his eyes seemed to be searching for something, perhaps a reassuring phrase or a comforting thought, as he stood there, his face a mask of calm, but his eyes betraying a hint of unease, and a faint tremble in his voice as he continued, ""I'm not sure what you're insinuating, but I assure you, I had nothing to do with it.""","- Ờ! Bây giờ tôi nhớ ra rồi. Nó vội thọc tay vào túi áo. Nó nói, giọng","run sợ: - Thôi chết rồi, anh George ơi, tôi đánh mất rồi. Nó nhìn xuống đất thất vọng.",37,"trong giọng nói bình thường, không có dấu hiệu gì của sự bất an, và nói: ""Tôi có một cái gì đó ở đây, một cái gì đó mà tôi nghĩ có thể giúp chúng ta."" Nó rút ra một tờ giấy nhỏ, có vẻ như là một bản sao của một bức thư, và bắt đầu đọc nó một cách cẩn thận.","—Ah, claro, George. Ahora me acuerdo. Introdujo rápidamente las manos en los bolsillos de su chaquetón y",agregó suavemente: —George... No tengo mi tarjeta. Debo de haberla perdido. Miró al suelo lleno de desesperación.,34,"comenzó a caminar hacia mí con una sonrisa astuta en el rostro, como si estuviera a punto de revelar un secreto que solo él conocía, y dijo con una voz baja y confidencial: ""Era un tipo extraño, George, un tipo que siempre parecía estar mirando hacia atrás, como si estuviera recordando algo que le había sucedido hace mucho tiempo, algo que lo había marcado de alguna manera.""","""Tabii George, tabii hatırladım şimdi. Birdenbire ellerini ceketinin cebine daldırdı. Usulca mırıldandı:","""George... benim kartım yok. Kaybettim galiba. Büyük bir üzüntü içinde gözlerini yerden kaldırmıyordu.",25,"""Ne var, ne var?"" diye mırıldandı, sonra da cebinden bir paket çantasını çıkardı ve paketi açarak içerisini karıştırarak bir paket sigara çıkardı."
"“I … I,” Lennie thought. His face grew tight with",thought. “I … ain’t gonna say nothin’. Jus’ gonna stan’ there.”,21,"was a mixture of fear and anxiety as he recalled the events of the previous night, the sound of the river rushing beneath the bridge still echoing in his mind.",Lennie ấp úng. Mặt dài ra vì có vẻ nghĩ lung : -,Ta... Tôi... Tôi không được nói gì hết. Tôi sẽ đứng im đấy.,26,"đó là một câu chuyện mà ông đã nghe từ người cha của mình, một câu chuyện về một người đàn ông mạnh mẽ và kiên cường, người đã chiến đấu cho những gì ông tin tưởng.",—Yo... yo —empezó Lennie pensativo. Su rostro quedó tenso de tanto pensar—.,"Yo... no voy a decir nada. Me quedo allí quieto, sin decir nada.",25,"—Pero no sé qué hacer, George —dijo Lennie con una mirada perdida en el horizonte, como si buscara una solución en el infinito—. La idea de quedarnos sin dinero y sin un lugar donde vivir me da miedo.","""Ben... ben..."" Lennie, düşünüyordu. Düşünmekten yüzünün çizgileri","geriliyordu. ""Ben bir şey söylemeyeceğim. Hiç ağzımı açmayacağım.",15,"güçlü bir şekilde belirmeye başlıyordu, ama ne söyleyeceğini bilmiyordu, çünkü kelimeler"
"Lennie droned to himself softly, “I ain’t gonna say nothin’ …",I ain’t gonna say nothin’ … I ain’t gonna say nothin’.”,22,"...I ain't gonna say nothin' 'bout what I seen, 'cause I don't want no trouble, but it was a mighty strange thing, and it's been botherin' me ever since.",Lennie lí nhí: - Không được nói gì hết...,Không được nói gì hết... Không được nói gì cả.,19,"...với anh trai tôi, vì anh ấy sẽ không hiểu và sẽ nghĩ rằng tôi đang nói về một điều gì đó không liên quan đến anh ấy, và anh ấy sẽ bắt đầu hỏi tôi những câu hỏi khó chịu.",Lennie canturreó suavemente: —No voy a decir nada... No,voy a decir nada... No voy a decir nada.,18,"que voy a decir nada, porque si lo hago, me echarán de la granja y no podré cuidar a George.","Lennie, kendi kendine mırıldandı. ""Bir şey",söylemeyeceğim... bir şey söylemeyeceğim... bir şey söylemeyeceğim...,13,"olur ki, ben de bir gün bir köpek gibi, bir köpek gibi yaşayabilirim, ama bu sadece bir rüya."
"“Run us out, hell,” said George disgustedly. “We run.","They was lookin’ for us, but they didn’t catch us.”",19,"and with a sense of relief, they hastily retreated from the chaotic and noisy tavern, leaving behind the heated argument that had been brewing between the patrons.",George đầy vẻ chán chường: - Trời! Tống cổ! Đấy là may mình trốn,"thoát nước. Tụi nó lùng riết lắm mà không thấy đấy thôi, con ạ",28,"được cái chết đói, cái đói đói đến nỗi không biết bao giờ mới có thể tìm được một bữa ăn no đủ để nuôi sống một người đàn ông lớn như mình.","—No nos echaron, qué diablos —dijo George con rabia—. Nosotros","fuimos los que corrimos. Nos buscaban, pero no nos encontraron.",20,"nosotros mismos nos fuimos, porque no queríamos estar en un lugar donde no éramos bienvenidos, y","George, tiksinti ile: ""Ne kovdular, ulan saloz,""","dedi. ""Biz yağladık tabanları. Bizi aradılar ama, bulamadılar.",15,"ve neden bu kadar aceleyle, bu kadar gizli bir şekilde, bu kadar gizemli bir şekilde?"
George still stared morosely at the fire. “When I think of the swell,"time I could have without you, I go nuts. I never get no peace.”",27,"of the Atlantic, the vast expanse of the ocean, and the countless ships that have sailed across it, I am reminded of the countless stories that lie hidden beneath the surface, waiting to be uncovered.","George vẫn càu nhàu, nhìn vào bếp lửa: - Thật là điên đầu khi tao nghĩ là tao có",thể thỏa thuê như thế nào nếu không vướng mày. Tao có được một phút nào yên đâu !,38,"được một chút may mắn, nhưng rồi tao lại thấy cái bóng của mẹ tao đang đứng ở cửa, và tao biết ngay rằng mọi thứ đã trở nên tồi tệ hơn.",George seguía mirando empecinadamente el fuego. —Cuando pienso lo bien que lo,"pasaría sin ti, me vuelvo loco. No me dejas en paz nunca.",24,"que me ha hecho a mí, me pregunto qué habrá hecho por los demás, y si su alma está en paz, o si todavía se siente atrapada en este mundo, condenada a vagar por la tierra, sin descanso ni respiro.","George, hep o asık suratla ateşe bakıyordu. ""Başımda sen olmasan ne",eğlenirdim. Düşündükçe aklımı oynatacağım geliyor. Bir dakika bile rahatım yok senin yüzünden.,23,"olurdu, ne yapardım, ne düşünürdüm, ne de yaşamaya çalışırdım. Ateşin ışıkları, karanlıkların derinliklerinde kaybolan bir hayalet gibi, onun yüzünü aydınlatıyordu. O, ateşin içinde kaybolmuştu, ama ben onun varlığını hissediyordum, sanki o bana bir şeyler anlatmak istiyordu. Ateşin sesleri, onun sesiydi, ve ben o sesleri dinliyordum, anlamaya çalışıyordum."
"Lennie avoided the bait. He had sensed his advantage. “If you don’t want me, you only jus’ got to say so, and I’ll",go off in those hills right there—right up in those hills and live by myself. An’ I won’t get no mice stole from me.”,47,"leave. I ain't one to hang around where I ain't wanted. But you're the one who's been actin' like you want me to stay, and now you're changin' your mind. That don't sit right with me, George. You're my friend, and I thought we had an understanding. What's goin' on, George? You're actin' mighty strange today.","Lennie không muốn chui vào tròng. Nó cảm thấy nó đang được lợi thế. - Anh mà chán tôi, anh cứ việc nói ra,","tôi sẽ đi vào rừng, tít trên đỉnh đồi kia rồi tôi sống một mình. Và chẳng ai vứt chuột của tôi đi được nữa.",49,"nhưng tôi không thể làm được. Tôi không thể làm được những gì anh muốn. Tôi biết anh đang cố gắng giúp tôi, nhưng tôi không thể làm được. Tôi không thể làm những việc mà tôi không hiểu, và tôi không thể làm những việc mà tôi sợ. Tôi biết anh sẽ không hiểu, nhưng tôi phải nói với anh rằng tôi không thể làm được. Tôi không thể chui vào tròng, và tôi không thể làm những việc mà anh muốn. Tôi biết anh sẽ không hài lòng, nhưng tôi phải nói với anh rằng tôi không thể làm được.","Lennie eludió el cebo. Había intuido que tenía ventaja. —Si no quieres estar conmigo, no tienes más que decirlo y en seguida","me marcho a las montañas, a esas de allá... Subo a las montañas y vivo solo. Y nadie me robará los ratones.",44,"te dejaré ir, pero no te atrevas a volver a mencionar mi nombre en este pueblo, y no te acerques a mi hermano George, porque si lo haces, te haré pagar caro tu osadía.","Lennie, yutmadı. Ağır bastığını hissetmişti. ""Eğer beni istemiyorsan, açık açık söyle, nah şu","dağlara... Şu yukarıki dağlara çıkarım, tek başıma yaşarım. Parelerimi de kimse çalmaz benden.",26,"anlayışsız bir şekilde bana söyle, ben de gitmek için hazırlanırım. Ama sen de biliyorsun ki, ben sana ihtiyacım var, ben sana her zaman ihtiyacım var, ve sen de biliyorsun ki, ben sana ne kadar bağlıyım, ne kadar sana bağımlıyım, ve sen de biliyorsun ki, ben sana her zaman sadık kalacağım, her zaman yanındayım, her zaman senin yanındayım, her zaman senin için varım, her zaman senin için savaşırım, her zaman senin için canımı feda ederim."
George went on. “With us it ain’t like that. We got a future. We got somebody to talk to that gives a damn about us. We don’t have to sit in no bar,room blowin’ in our jack jus’ because we got no place else to go. If them other guys gets in jail they can rot for all anybody gives a damn. But not us.”,66,"about our problems, wondering if anyone will ever listen. We got a community that looks out for each other, that cares about our well-being, and that's what makes all the difference. We're not just a bunch of individuals struggling to make ends meet; we're a family, and that's what gives us the strength to keep going, to keep pushing forward, no matter what life throws our way. And that's what we need to hold onto, that sense of belonging and purpose, that sense of being seen and heard, because when we have that, we can overcome anything, even the darkest of times.","Geroge tiếp: - Riêng hai đứa mình thì lại khác. Tương lai mình đã vạch sẵn rồi, chúng ta có thể tâm sự than thở với nhau và giúp đỡ lẫn nhau. Việc gì phải ra quán",ngồi phung phí hết số tiền kiếm được vì không còn chỗ nào để lui tới. Bọn họ mà không may thì có thể ở tù rục xương vì chẳng ai để ý tới. Mình thì khác.,74,"chỉ là chuyện nhỏ, nhưng chúng ta lại có thể chia sẻ những bí mật và những ước mơ của mình với nhau. Chúng ta có thể cùng nhau lên kế hoạch cho tương lai, giúp đỡ nhau vượt qua khó khăn và cùng nhau tận hưởng những khoảnh khắc hạnh phúc. Và khi chúng ta lớn lên, chúng ta sẽ trở thành những người bạn thân thiết, luôn ở bên cạnh nhau trong mọi tình huống. Chúng ta sẽ không bao giờ phải lo lắng về việc phải đối mặt với những khó khăn một mình, vì chúng ta sẽ luôn có nhau. Và điều đó thật tuyệt vời.","George prosiguió: —Con nosotros no pasa así. Tenemos un porvenir. Tenemos alguien con quien hablar, alguien que piensa en nosotros. No tenemos que sentarnos en un café malgastando","el dinero sólo porque no hay otro lugar adonde ir. Si esos otros tipos caen en la cárcel, pueden pudrirse allí porque a nadie le importa. Pero nosotros, no.",57,"tiempo hablando de lo que podríamos haber sido, de lo que podríamos haber hecho. Tenemos a alguien que nos recuerda a nuestros padres, a nuestros abuelos, a nuestra historia. Alguien que nos hace sentir que no estamos solos en este mundo, que no estamos condenados a repetir los errores del pasado. Y eso es algo que no podemos subestimar, algo que no podemos dejar pasar. Porque en un mundo que parece cada vez más frío y deshumanizado, es ese alguien quien nos recuerda que somos seres humanos, que somos capaces de amar, de sufrir, de vivir. Y es ese alguien quien nos da la esperanza de un futuro mejor, un futuro donde la empatía y la compasión sean más fuertes que la indiferencia y la crueldad.","George devam etti: ""Bize gelince iş değişir. Bizim umduğumuz var. Bizim konuşacak, bize ilgi gösterecek bir kimsemiz var. Gidecek başka yeri olmadığı için,","bir meyhanede oturup bütün parasını harcayanlar gibi değiliz biz. Ötekiler kodese girecek olsalar, geberip gitseler de kimsenin umurunda olmaz. Ama biz öyle değiliz.",46,"onlar da bizimle birlikte kalacaklar. Ama ben, bu kadar uzun süre burada kalmanın ne kadar zor olduğunu biliyorum. İnsanlar, zamanla birbirleriyle bağ kurmaya başlıyorlar, yeni arkadaşlıklar kuruyorlar, ve sonunda, bu yer onlara ev gibi geliyor. Ama biz, bir gün gitmek zorunda kalacağız. Ve o zaman, bu yerin ne kadar gerçek olduğunu, ne kadar gerçek bir ev olduğunu, gerçekten hissediyoruz."
"“’Course you did. Well, look. Lennie—if you jus’ happen to get in trouble like you","always done before, I want you to come right here an’ hide in the brush.”",30,"did, I reckon you'll just have to come to me for help, 'cause I'm the only one around here who's willin' to take a chance on you, you big galoot.",- Tốt lắm! Nghe tao hao nữa đây! Lennie... nếu chẳng may mày có gây chuyện,"lôi thôi như lần trước, mày lập tức tìm chỗ này và nấp vào trong bụi rậm.",33,"gây ra tai nạn thì tao sẽ phải đi tù, nhưng tao không thể để cho bất cứ điều gì xảy ra với mày được, vì mày là người bạn thân thiết nhất của tao.","—Claro que sí. Bueno, oye, Lennie... Si llegas a verte en aprietos, como siempre","te ocurre, quiero que vengas a este lugar y te escondas en el matorral.",28,"no dudes en buscarme, pero no te metas en problemas por mi culpa, ¿entiendes? No quiero que te metan en la cárcel por algo que yo hice.","""Tabii. Peki öyleyse, dinle, Lennie... Geçen seferki gibi başını yine","belaya sokacak olursan, hemen koşup buraya gelir, çalıların arasında saklanırsın.",20,"önce sallayarak, sonra da bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak, bana bakarak,"
George stepped over and threw his blankets down on the burlap sack of straw that was a mattress. He,looked into his box shelf and then picked a small yellow can from it. “Say. What the hell’s this?”,38,"was the only one who had managed to secure a decent night's sleep in the cramped and dimly lit cabin, the others having been kept awake by the creaking of the old wooden floorboards and the distant howling of wolves outside.",George bước lại gần và ném bó chăn lên chiếc nệm rơm. Nó nhìn cái hòm,"và với lấy một cái hộp sắt màu vàng. - Này cụ, gì đây hả trời?",32,"đi vào phòng ngủ, mở cửa tủ quần áo và lấy ra một chiếc hộp nhỏ bằng gỗ, có khóa nhỏ bằng đồng, và đặt nó lên trên chiếc nệm rơm, rồi bước lại gần Hester và nhìn vào đôi mắt của cô, cố gắng tìm kiếm dấu hiệu của sự tỉnh táo, nhưng chỉ thấy sự im lặng và sự cô đơn trong ánh mắt của cô.",George se acercó a un camastro y arrojó sus mantas en el saco de arpillera lleno de paja que formaba,el colchón. Miró el cajón de sus estantes y sacó de dentro una latita amarilla. —¡Eh! ¿Qué diablos es esto?,40,"la cama improvisada, y se acostó con un suspiro de cansancio, sintiendo el peso de sus fatigas físicas y mentales después de un día de búsqueda infructuosa por las calles de la ciudad, mientras el viento nocturno susurraba suavemente a través de las ventanas abiertas de la habitación, y el olor a humedad y a madera podrida se mezclaba con el aroma a comida cocida que llegaba desde la cocina, donde su anfitriona, una mujer amable y bondadosa, preparaba una cena caliente para él, y él no podía evitar pensar en la miseria y la desesperanza que lo rodeaba, y en la búsqueda desesperada de un futuro mejor que parecía cada vez más lejano.",George yaklaştı ve şilte vazifesini gören saman çuvalının üstüne battaniyesini attı. Raflık,"sandığına baktı ve içinden sarı bir teneke kutu aldı: ""Hey, bu da nesi?",25,"tepeyi açtı ve bir kupa su aldı, sonra da George'un yanına gidip, ""Sana ne oldu?"" diye sordu."
"Lennie was just finishing making his bed. The wooden latch raised again and the door opened. A little stocky man stood in the open doorway. He wore blue jean trousers, a flannel shirt, a black, unbuttoned vest and a black","coat. His thumbs were stuck in his belt, on each side of a square steel buckle. On his head was a soiled brown Stetson hat, and he wore high–heeled boots and spurs to prove he was not a laboring man.",80,"hat, which was pulled low over his eyes, giving him a somewhat mysterious appearance. He looked around the room, his eyes scanning the space until they landed on Lennie, who was still standing by the bed, his hands still holding the blankets. The man's gaze lingered on Lennie for a moment before he stepped forward, his movements slow and deliberate. He was a man who seemed to be sizing up the situation, taking in every detail before making a move. As he entered the room, the door creaked shut behind him, and the sound echoed through the space, making Lennie jump slightly. The man's eyes never left Lennie's face as he approached him, his expression unreadable. Lennie, sensing the man's intensity, felt a shiver run down his spine, but he stood his ground, his eyes locked on the stranger's face, trying to read his intentions.","Lennie vừa làm xong giường. Cái then gỗ lại được nhấc lên và cửa mở ra. Một người thấp, mập hiện ra trên ngưỡng cửa. Ông ta vận một chiếc quần vải thô xanh, một áo sơ mi hàng nỉ, một chiếc gilê đen không cài","khuy và áo choàng đen. Ông ta thọc hai ngón tay cái vào thắt lưng ở hai bên cái khóa vuông bằng thép. Đầu đội mũ nỉ nâu cũ, chân đi đôi giày ống gót cao đóng đinh, dấu hiệu phân biệt với đám người làm công.",93,"đến. Ông ta có một cái mũ màu nâu, đội lệch sang một bên đầu. Ông ta nhìn vào phòng, nhìn vào Lennie, rồi nhìn vào giường, rồi lại nhìn vào Lennie một lần nữa. Lennie đứng yên, nhìn vào ông ta với một cái nhìn tò mò, không hiểu biết gì về người đàn ông này. Ông ta bước vào phòng, bước qua Lennie, và bắt đầu nhìn xung quanh. Ông ta nhìn vào những vật dụng trong phòng, nhìn vào những bức tường, nhìn vào những đồ vật trên bàn. Ông ta dừng lại trước một bức tranh treo trên tường, một bức tranh vẽ một con ngựa đang chạy. Ông ta nhìn vào bức tranh một lúc lâu, rồi lại bước tiếp. Ông ta dừng lại trước một chiếc ghế, ngồi xuống, và bắt đầu nhìn vào Lennie. Lennie vẫn đứng yên, nhìn vào ông ta, không biết phải làm gì. Ông ta nhìn vào Lennie một lúc lâu, rồi lại đứng dậy, và bắt đầu bước ra khỏi phòng. Lennie vẫn đứng yên, nhìn vào ông ta, cho đến khi ông ta biến mất khỏi tầm nhìn của mình.","Lennie estaba terminando de hacer su cama. El cerrojo de madera se alzó otra vez y la puerta se abrió. Un hombrecillo recio apareció por la puerta. Vestía pantalones azules de grueso algodón, camisa de franela, chaleco negro desabrochado y abrigo también","negro. Tenía los pulgares metidos bajo el cinturón, uno a cada lado de una cuadrada hebilla de acero. En la cabeza llevaba un sucio Stetson pardo, y calzaba botas de tacón alto con espuelas para demostrar que no era un mero trabajador.",84,"de lana marrón, con una gorra de lana en la cabeza y un sombrero de fieltro en la mano. Llevaba un cinturón de cuero alrededor de la cintura y sus botas de cuero estaban desgastadas por el uso. Tenía una barba de varios días y sus ojos brillaban con una mezcla de cansancio y curiosidad. Se detuvo en la entrada, mirando a Lennie con una expresión de sorpresa, como si no esperara encontrar a nadie allí. Luego, con un movimiento lento y deliberado, se acercó a la cama y se sentó en el borde, mirando a Lennie con una mirada intensa, como si estuviera tratando de leer algo en su rostro.","Yatağını yapan Lennie, işini bitirmek üzereyken, tahta mandal kalktı. Eşikte kısa boylu, tıknaz bir adam duruyordu. Ayağında mavi bezden bir pantalon, sırtında bir fanila gömlek, düğmeleri iliklenmemiş siyah bir yelek","ve siyah bir ceket vardı. Baş parmaklarını, dörtköşe çelik bir tokanın iki yanından kemerine geçirmişti. Başında kahverengi eski bir şapka vardı, yüksek ökçeli çizmelerinde mahmuzlar takılıydı, bir gündelikçi olmadığı bundan belliydi.",61,"ve başında bir şapka takılıydı. Lennie, adamın yüzüne baktı, ama adamın yüzü tamamen karanlıktı. Adamın gözleri, Lennie'nin yüzüne dikiliyordu, ama Lennie'nin yüzünü göremiyordu. Adamın dudakları, bir gülümsemeyle hafifçe yukarı kaldırılmıştı, ama Lennie'nin gülümsemesini göremiyordu. Adamın eli, Lennie'nin koluna dokundu, Lennie'nin kolunu tuttu. Lennie, adamın elini tuttu, ama adamın elini hissedemedi. Adamın eli, Lennie'nin kolunda bir gölge gibi duruyordu. Lennie, adamın elini tuttu, ama adamın elini hissedemediği için, adamın elini bırakmak zorunda kaldı. Lennie, adamın yüzüne baktı, ama adamın yüzü hâlâ karanlıktı. Lennie, adamın yüzüne baktı, ama adamın yüzünü göremediği için, adamın yüzünden uzaklaştı."
"George looked down at his feet. “Bus driver give us a bum steer,” he said. “We hadda",walk ten miles. Says we was here when we wasn’t. We couldn’t get no rides in the morning.”,35,"walk for miles in the wrong direction, and now we're lost in the middle of nowhere, with no sign of civilization in sight, the dense forest looming before us like an impenetrable wall, the only sound the rustling of leaves and the distant howl of a wolf, making us wonder if we'll ever find our way back to the campsite before nightfall.","George nhìn xuống chân: - Lão tài xế xe buýt nó lừa chúng tôi, thành ra chúng tôi phải đi bộ tới mười dặm đường. Nó",nói là đã tới nơi rồi mà thật ra thì còn xa. Chúng tôi không gặp ai để quá giang tới đây cho kịp sáng nay cả.,53,"đã cố tình đưa chúng tôi đi vòng quanh thành phố để chúng tôi có thể thấy được những cảnh đẹp của nó, nhưng thực tế thì chúng tôi chỉ thấy được những con đường bê tông dài vô tận và những tòa nhà cao tầng chen chúc vào nhau.",George se miró los pies. —El conductor del autobús nos jugó una mala pasada —explicó—. Tuvimos que caminar diez,"millas. Dijo que ya estábamos junto al racho, y no era así. No pudimos encontrar quien nos trajera esta mañana.",39,"bloques de casas hasta llegar a la parada de autobús más cercana. El conductor nos dejó en medio de la nada, sin ni siquiera una señal de advertencia. Fue un día muy caluroso y el sol nos estaba matando. Mi hermano se quejaba de sed y de hambre, y yo estaba empezando a sentirme desanimado. Pensé que nunca íbamos a encontrar ayuda, que íbamos a tener que pasar la noche en la calle. Pero mi hermano no se rindió. Se puso a caminar más rápido y me animó a seguirle. Finalmente, después de lo que parecieron horas, vimos una luz en la distancia. Era una tienda de conveniencia y mi hermano se lanzó hacia allí como un loco. Entramos y pedimos agua y algo de comer. El dueño de la tienda nos miró con curiosidad, pero nos dio de comer y beber. Fue un pequeño milagro.","George başını eğdi: ""Otobüs şoförü bize oyun etti,"" dedi. ""Tam on mil yol yürümek","zorunda kaldık. Daha çok uzaktayken, geldik dedi bize. Bu sabah bizi getirecek bir araç bulamadık.",29,"zamanı vardı, ama biz sadece bir mil yol yürüdük ve o da çok hızlı gitti. Belki de o, yolunuzu karıştırıyordu, çünkü biz nereye gidiyorduk bile bilmiyorduk."
"George broke in loudly, “Oh! I ain’t saying he’s bright. He ain’t. But I say",he’s a God damn good worker. He can put up a four hundred pound bale.”,30,"that he's got a certain kind of smarts, a kind that's hard to measure, and that's what counts in the long run, especially when it comes to navigating the complexities of our small town's politics and social dynamics.","George nói lớn: - Dạ thưa, nó không sáng dạ đâu. Nhưng",làm thì nó khỏe lắm. Nó có thể nhấc hai tạ hàng.,24,"nhưng nó lại có một cái nhìn rất khác, một cái nhìn sâu sắc và đầy ẩn dụ, khiến tôi không thể quên được trong suốt những ngày tháng sau này.",George interrumpió con voz muy alta. —¡Oh! No digo que sea inteligente. No lo es. Pero digo,que para trabajar no hay quien le gane. Es capaz de cargar un fardo de doscientos kilos.,34,"que, a pesar de su falta de inteligencia, tiene un instinto que lo lleva a hacer las cosas de manera correcta, y a veces incluso más allá de lo que la gente más inteligente podría imaginar.","George, sesini yükseltti: ""Zekidir, demedim. Hiç de değildir. Ama işe","gelince üstüne yoktur. İkiyüz kilo yük vur sırtına, bana mısın demez.",21,"yararlı olabilir. Ancak, bu kadar zeki bir insan neden bu kadar karanlık bir geçmişe sahip?"
