en_first_half,en_second_half,en_word_count,en_results_raw
I made sure to insert myself between Autumn and Jack last night for this very reason. It was clear that,"we were crashing at my house, and I felt it was my duty to be the one to take the blows.",41,"he had been drinking heavily, and I didn't want him to say or do anything that might jeopardize our chances of getting the job, which was already looking increasingly uncertain due to the tight deadline and the fact that our main competitor had somehow managed to secure a meeting with the client."
"A couple of weeks ago, after we went to see that silly horror movie that made Autumn scream three times, both of them—Jack and","Autumn—said they had fun. They said they could understand why I liked my other friend so much, and sure, maybe we could do it again.",49,"we were still trying to process the eerie atmosphere and the jump scares that left us all on the edge of our seats, but little did we know that our own lives were about to take a dark and unexpected turn, one that would make the movie seem like a mere fantasy compared to the horrors we were about to face."
"Jack enters the room. I close my eyes. Though my penis remains somewhat optimistic, the blankets provide cover.","I should move, wake Autumn, pretend my arm was never around her, but I can’t bear to yet.",36,"for my modesty, but the sound of his footsteps on the creaky floorboards is enough to make my heart skip a beat, and I can sense his presence drawing closer, his eyes scanning the room, searching for any sign of me, and I hold my breath, hoping that he won't notice the faint tremble in my body, or the way my pulse is racing with anticipation, as I wait for him to speak, to say something, anything, that will break the silence that has been building between us."
"“What are you doing? And what about her?” Jack nods toward the tent. Even though we’re talking low, he starts",to whisper. “She would have to be the stupidest person on earth to not know you’re bonkers in love with her.”,41,"to speak in a hushed tone, his eyes darting nervously toward the entrance of the tent, where a faint light flickers, casting eerie shadows on the surrounding trees, and the sound of muffled voices carries on the wind, making it impossible to discern what's being said, but the tension in his voice is palpable as he leans in closer, his eyes locked intensely on mine, as if searching for reassurance that I'm not missing something crucial, and I can feel my heart racing in response, my mind racing with a thousand questions, but before I can ask any of them, he glances back at the tent, his expression a mixture of concern and fear, and I follow his gaze, my eyes scanning the darkness, wondering what's going on inside, and whether we're in over our heads."
"Jack groans and rubs his face. He says something I don’t quite hear, but it ends with","the word “type.” Autumn makes a noise in the tent, and we both hold our breaths and listen.",35,"in a muffled tone, and then he looks up at me with a mixture of frustration and desperation in his eyes, his gaze searching for something, or someone, to cling to in this moment of turmoil."
"“Zoned out the way she does? You have been so, so…","Like last week!” Jack asks, “How could you have missed that game?”",23,"obviously oblivious to the world around her, lost in her own little bubble of thoughts and emotions, that it's almost as if she's invisible to everyone else."
“Why don’t we restart the movie? We can all watch it.” Jack,gives me a look to remind me that our other conversation isn’t over.,25,"had suggested, but Sarah hesitated, her eyes fixed on the paused screen, where the protagonist's desperate cry still lingered, a haunting reminder of the unresolved plot twist that had left them all stunned and eager for a second chance to unravel the mystery."
"I walk Jack to his car, and when he turns to me with that","look on his face, I know what he’s going to say. I open my mouth.",29,"smile, I feel a flutter in my chest, a mix of emotions swirling together like the autumn leaves that crunch beneath our feet as we stand there, the fading sunlight casting long shadows across the parking lot, and for a moment, I wonder if he's going to say something, anything, that will change everything."
"I met Jack on the first day of middle school. Autumn and I did not have a single class together—I would be less distracted, for one thing—but not having lunch","together seemed like a joke. Surely the school administrators knew we had always been together, were meant to be together. Surely, if I looked around the cafeteria, she would be there?",61,"together was a small price to pay for the freedom to roam the empty hallways and explore the school's hidden corners, a luxury I cherished as I navigated the unfamiliar corridors, trying to make sense of the labyrinthine layout and the cacophony of unfamiliar faces, while Jack, on the other hand, seemed to know exactly where he was going, his confident stride and easy smile drawing the attention of several girls, including a blonde-haired girl with a bright smile who seemed particularly taken with him, and I couldn't help but feel a twinge of curiosity about this new friend who seemed to have it all together, even if I couldn't quite put my finger on what it was that drew me to him, beyond the fact that he was the first person I'd met who seemed to share my love of old movies and bad puns, and as we parted ways at the end of the day, I found myself looking forward to seeing him again, wondering if he'd be as charming and carefree in class as he was in the hallway, and whether our shared interests would be enough to bridge the gap between us, or if there was something more to our connection that I couldn't quite see yet."
"When I finally sat down next to Jack at a mostly empty table, he reacted as if he had been waiting for me. We had been in the morning gym class together and kicked a ball around with a few other guys after the teacher had given us","free time. I didn’t sit down because I recognized Jack though; I simply sat at the first empty seat, defeated. But Jack remembered me. He asked me if I ever watched pro soccer. I said yeah, not really interested in conversation, not really listening, wondering what Autumn was doing.",97,"dismissed us, and it was a welcome respite from the monotony of the usual routine. The smell of freshly brewed coffee wafted through the air, mingling with the faint scent of sweat and chalk from the gym. Jack's eyes sparkled with a hint of mischief as he leaned in, his voice barely above a whisper, and said, ""I've been thinking, we should start a team, just the two of us, and see if we can take on the rest of the school."" His words sent a shiver down my spine, and I couldn't help but wonder if he was serious, or just trying to stir up some friendly competition. I raised an eyebrow, intrigued by the prospect, and asked, ""What makes you think we'd stand a chance?"" Jack's grin grew wider, and he leaned back in his chair, his eyes glinting with determination, as he began to outline his plan, and I found myself getting caught up in his enthusiasm, my doubts slowly giving way to a sense of excitement and anticipation."
"Autumn smiled at him, and his eyes popped. He shook himself like he was getting out of a pool. I had talked about my friend Autumn, but I had not told Jack about her face or the new shape of her body. He said, “Hi,” and","the evening had seemed fine and normal, like every other birthday celebration with The Mothers and Autumn, except Jack was there too. It was only later that I realized how much time Autumn spent looking at her new phone, how distantly polite she was with Jack.",92,"stared at her with a mixture of surprise and curiosity, taking in the changes that time and distance had wrought, his eyes lingering on the gentle curves of her cheeks and the way her hair cascaded down her back like a rich, autumnal waterfall, and for a moment, they just stood there, the air thick with unspoken words and unresolved emotions, until finally, he managed to find his voice and ask, ""How have you been?"""
