Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],santa claus,0,0.35,incorrect,ha,0,0.25,incorrect,olodumare,0,0.13,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,tahiti,0,0.33,incorrect,noah,0,0.2,incorrect,newton,0,0.67,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,ha,0,0.25,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,noah,0,0.2,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,watson,1,1.0,correct,miss,0,0.2,incorrect,sen,0,0.44,incorrect,hekimlik,0,0.0,incorrect,chi,0,0.0,incorrect,dinh,0,0.2,incorrect,usted,0,0.18,incorrect,experiencia,0,0.12,incorrect,miss,0,0.2,incorrect,hekimlik,0,0.0,incorrect,dinh,0,0.2,incorrect,experiencia,0,0.12,incorrect
['holmes'],steam whistle,0,0.32,incorrect,whistle,0,0.46,incorrect,olodumare,0,0.53,incorrect,orunmila,0,0.29,incorrect,referee,0,0.15,incorrect,whistle,0,0.46,incorrect,noah,0,0.2,incorrect,noah,0,0.2,incorrect,conductor,0,0.13,incorrect,cycle,0,0.36,incorrect,andriamanitra,0,0.11,incorrect,andriamanitra,0,0.11,incorrect,whistle,0,0.46,incorrect,orunmila,0,0.29,incorrect,whistle,0,0.46,incorrect,noah,0,0.2,incorrect,cycle,0,0.36,incorrect,andriamanitra,0,0.11,incorrect,james,0,0.55,incorrect,postilion,0,0.27,incorrect,polis,0,0.55,incorrect,araba,0,0.0,incorrect,nguoi,0,0.18,incorrect,minh,0,0.2,incorrect,el cochero,0,0.25,incorrect,caballo,0,0.15,incorrect,postilion,0,0.27,incorrect,araba,0,0.0,incorrect,minh,0,0.2,incorrect,caballo,0,0.15,incorrect
['watson'],shakespeare,0,0.24,incorrect,europe,0,0.17,incorrect,sherlock holmes,0,0.19,incorrect,shakespeare,0,0.24,incorrect,god,0,0.22,incorrect,guinea,0,0.17,incorrect,te,0,0.25,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,lord rama,0,0.13,incorrect,god,0,0.22,incorrect,dimampolo,0,0.27,incorrect,europe,0,0.17,incorrect,shakespeare,0,0.24,incorrect,guinea,0,0.17,incorrect,jesus,0,0.18,incorrect,lord rama,0,0.13,incorrect,dimampolo,0,0.27,incorrect,watson,1,1.0,correct,mr. darcy,0,0.13,incorrect,bay fogg,0,0.29,incorrect,her,0,0.0,incorrect,holmes,0,0.17,incorrect,anh,0,0.44,incorrect,polet,0,0.18,incorrect,guillermo,0,0.13,incorrect,mr. darcy,0,0.13,incorrect,her,0,0.0,incorrect,anh,0,0.44,incorrect,guillermo,0,0.13,incorrect
"['the count von kramm', 'kram', 'conde von kramm', 'the', 'kramm', 'count', 'kont', 'kont von kramm', 'von', 'conde']",jan hus,0,0.2,incorrect,shakespeare,0,0.29,incorrect,shakespeare,0,0.29,incorrect,rhapsody,0,0.33,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect,jesus christ,0,0.26,incorrect,jesus christ,0,0.26,incorrect,lord,0,0.44,incorrect,god,0,0.5,incorrect,frantsa,0,0.36,incorrect,andriandahy,0,0.31,incorrect,shakespeare,0,0.29,incorrect,rhapsody,0,0.33,incorrect,god,0,0.5,incorrect,jesus christ,0,0.26,incorrect,god,0,0.5,incorrect,andriandahy,0,0.31,incorrect,rosenberg,0,0.43,incorrect,rhapsody,0,0.33,incorrect,don kisot,0,0.46,incorrect,conte,0,0.8,correct,walther,0,0.6,incorrect,bohemia,0,0.4,incorrect,senor,0,0.33,incorrect,senor,0,0.33,incorrect,rhapsody,0,0.33,incorrect,conte,0,0.8,correct,bohemia,0,0.4,incorrect,senor,0,0.33,incorrect
['holmes'],jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,ram,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,ram,0,0.22,incorrect,god,0,0.22,incorrect,sherlock holmes,0,0.57,incorrect,lord,0,0.2,incorrect,bay hamid,0,0.27,incorrect,bay,0,0.0,incorrect,anh,0,0.22,incorrect,ong,0,0.22,incorrect,holmes,1,1.0,correct,caballero,0,0.27,incorrect,lord,0,0.2,incorrect,bay,0,0.0,incorrect,ong,0,0.22,incorrect,caballero,0,0.27,incorrect
['holmes'],morena oa hao,0,0.21,incorrect,london,0,0.17,incorrect,queen elizabeth,0,0.19,incorrect,victoria,0,0.14,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,te vaha,0,0.15,incorrect,jesus,0,0.36,incorrect,lord holmes,0,0.71,correct,london,0,0.17,incorrect,salomona,0,0.29,incorrect,salomona,0,0.29,incorrect,london,0,0.17,incorrect,victoria,0,0.14,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,london,0,0.17,incorrect,salomona,0,0.29,incorrect,winston churchill,0,0.17,incorrect,king,0,0.0,incorrect,lord hastings,0,0.21,incorrect,britanya,0,0.0,incorrect,dai su,0,0.17,incorrect,nguyen,0,0.17,incorrect,lord wembly,0,0.24,incorrect,el rey,0,0.33,incorrect,king,0,0.0,incorrect,britanya,0,0.0,incorrect,nguyen,0,0.17,incorrect,el rey,0,0.33,incorrect
"['adle', 'adler', 'bayan', 'bayan adler']",marple,0,0.6,incorrect,shakespeare,0,0.38,incorrect,abraham lincoln,0,0.4,incorrect,omidan,0,0.36,incorrect,noah,0,0.27,incorrect,god,0,0.29,incorrect,jesus,0,0.22,incorrect,adam,0,0.5,incorrect,miss blandy,0,0.38,incorrect,albert einstein,0,0.4,incorrect,marple,0,0.6,incorrect,miss robinson,0,0.22,incorrect,shakespeare,0,0.38,incorrect,omidan,0,0.36,incorrect,god,0,0.29,incorrect,adam,0,0.5,incorrect,albert einstein,0,0.4,incorrect,miss robinson,0,0.22,incorrect,warren,0,0.4,incorrect,boz,0,0.25,incorrect,macgowan,0,0.46,incorrect,ataturk,0,0.33,incorrect,nguoi phu nu,0,0.17,incorrect,thang,0,0.4,incorrect,emily,0,0.22,incorrect,cerveza,0,0.33,incorrect,boz,0,0.25,incorrect,ataturk,0,0.33,incorrect,thang,0,0.4,incorrect,cerveza,0,0.33,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,george,0,0.17,incorrect,monica,0,0.33,incorrect,nigeria,0,0.15,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,george,0,0.17,incorrect,nigeria,0,0.15,incorrect,sherlock holmes,0,0.19,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,philip marlowe,0,0.2,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect
"['norton', 'godfrey', 'godfrey norton']",god,0,0.6,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,oko,0,0.44,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus christ,0,0.31,incorrect,lord rama,0,0.38,incorrect,salomona,0,0.43,incorrect,salomona,0,0.43,incorrect,jesus,0,0.17,incorrect,oko,0,0.44,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,lord rama,0,0.38,incorrect,salomona,0,0.43,incorrect,sherlock holmes,0,0.21,incorrect,god,0,0.6,incorrect,ataturk,0,0.15,incorrect,isa,0,0.0,incorrect,nguoi xa ich,0,0.23,incorrect,ngua,0,0.2,incorrect,el clerigo,0,0.33,incorrect,padre,0,0.5,incorrect,god,0,0.6,incorrect,isa,0,0.0,incorrect,ngua,0,0.2,incorrect,padre,0,0.5,incorrect
['holmes'],edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,awosanmo,0,0.29,incorrect,edgeware,0,0.14,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,edgeware,0,0.14,incorrect,agatha christie,0,0.19,incorrect,fire,0,0.2,incorrect,sherlock holmes,0,0.57,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,awosanmo,0,0.29,incorrect,jesus,0,0.36,incorrect,edgeware,0,0.14,incorrect,fire,0,0.2,incorrect,edgeware,0,0.14,incorrect,watson,0,0.17,incorrect,edgeware road,0,0.11,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,holmes,1,1.0,correct,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware road,0,0.11,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect
['holmes'],leeto,0,0.36,incorrect,jesus,0,0.36,incorrect,oliver twist,0,0.44,incorrect,deuce,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,tahiti,0,0.17,incorrect,ddyuus,0,0.17,incorrect,god,0,0.22,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,jesus,0,0.36,incorrect,deuce,0,0.18,incorrect,god,0,0.22,incorrect,tahiti,0,0.17,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,sherlock holmes,0,0.57,incorrect,god,0,0.22,incorrect,bayram,0,0.17,incorrect,gece,0,0.2,incorrect,nguoi dan ong,0,0.11,incorrect,nguoi,0,0.18,incorrect,alguien,0,0.31,incorrect,luz,0,0.22,incorrect,god,0,0.22,incorrect,gece,0,0.2,incorrect,nguoi,0,0.18,incorrect,luz,0,0.22,incorrect
"['bay', 'bay wilson', 'wilso', 'sr', 'wilson']",jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,abraham lincoln,0,0.48,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.29,incorrect,jesus,0,0.29,incorrect,ram,0,0.4,incorrect,shri krishna,0,0.36,incorrect,andriamatoa rasoa,0,0.3,incorrect,andriamatoa,0,0.29,incorrect,jesus,0,0.29,incorrect,abraham lincoln,0,0.48,incorrect,god,0,0.25,incorrect,jesus,0,0.29,incorrect,shri krishna,0,0.36,incorrect,andriamatoa,0,0.29,incorrect,watson,0,0.67,incorrect,watson,0,0.67,incorrect,sherlock holmes,0,0.24,incorrect,bay,1,1.0,correct,holmes,0,0.36,incorrect,chinh,0,0.36,incorrect,watson,0,0.67,incorrect,senor,0,0.57,incorrect,watson,0,0.67,incorrect,bay,1,1.0,correct,chinh,0,0.36,incorrect,senor,0,0.57,incorrect
"['mary sutherla', 'sutherla', 'mary sutherland', 'bayan', 'sutherland', 'mary', 'bayan mary sutherland']",mary,1,1.0,correct,god,0,0.15,incorrect,marie curie,0,0.5,incorrect,jesus,0,0.31,incorrect,marple,0,0.6,incorrect,south africa,0,0.6,incorrect,marie,0,0.67,incorrect,jesus,0,0.31,incorrect,marple,0,0.6,incorrect,shakespeare,0,0.42,incorrect,marple,0,0.6,incorrect,god,0,0.15,incorrect,god,0,0.15,incorrect,jesus,0,0.31,incorrect,south africa,0,0.6,incorrect,jesus,0,0.31,incorrect,shakespeare,0,0.42,incorrect,god,0,0.15,incorrect,mary morstan,0,0.67,incorrect,faraday,0,0.55,incorrect,edgar allan poe,0,0.4,incorrect,hayao miyazaki,0,0.4,incorrect,holmes,0,0.29,incorrect,nguyen du,0,0.42,incorrect,miss marple,0,0.4,incorrect,edgar allan poe,0,0.4,incorrect,faraday,0,0.55,incorrect,hayao miyazaki,0,0.4,incorrect,nguyen du,0,0.42,incorrect,edgar allan poe,0,0.4,incorrect
