Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",jesus,0,0.22,incorrect,god,0,0.25,incorrect,orunmila,0,0.44,incorrect,jerusalem,0,0.29,incorrect,jesus,0,0.22,incorrect,god,0,0.25,incorrect,tahiti,0,0.44,incorrect,teie,0,0.67,incorrect,god,0,0.25,incorrect,sun,0,0.57,incorrect,god,0,0.25,incorrect,isaia,0,0.57,incorrect,god,0,0.25,incorrect,jerusalem,0,0.29,incorrect,god,0,0.25,incorrect,teie,0,0.67,incorrect,sun,0,0.57,incorrect,isaia,0,0.57,incorrect,walt whitman,0,0.45,incorrect,emily dickinson,0,0.42,incorrect,oscar wilde,0,0.4,incorrect,ozdemir asaf,0,0.35,incorrect,uyen,0,0.5,incorrect,tran dang xuyen,0,0.42,incorrect,epicteto,0,0.32,incorrect,sol,0,0.25,incorrect,emily dickinson,0,0.42,incorrect,ozdemir asaf,0,0.35,incorrect,tran dang xuyen,0,0.42,incorrect,sol,0,0.25,incorrect
['cora'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,olodumare,0,0.31,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,noa,0,0.57,incorrect,noa,0,0.57,incorrect,youtube,0,0.18,incorrect,youtube,0,0.18,incorrect,god,0,0.29,incorrect,andriamanitra,0,0.24,incorrect,god,0,0.29,incorrect,olodumare,0,0.31,incorrect,god,0,0.29,incorrect,noa,0,0.57,incorrect,youtube,0,0.18,incorrect,andriamanitra,0,0.24,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,ona,0,0.57,incorrect,ben,0,0.0,incorrect,chung minh,0,0.14,incorrect,duc,0,0.29,incorrect,ella,0,0.25,incorrect,dios,0,0.25,incorrect,god,0,0.29,incorrect,ben,0,0.0,incorrect,duc,0,0.29,incorrect,dios,0,0.25,incorrect
['rita'],god,0,0.0,incorrect,ke,0,0.0,incorrect,god,0,0.0,incorrect,olodumare,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,moses,0,0.0,incorrect,jesus,0,0.0,incorrect,fire,0,0.25,incorrect,agarwal,0,0.36,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.47,incorrect,ke,0,0.0,incorrect,olodumare,0,0.15,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,agarwal,0,0.36,incorrect,andriamanitra,0,0.47,incorrect,my mother,0,0.15,incorrect,stone,0,0.22,incorrect,anne,0,0.25,incorrect,ellerim,0,0.36,incorrect,ba,0,0.33,incorrect,thit,0,0.5,incorrect,su madre,0,0.17,incorrect,agua,0,0.25,incorrect,stone,0,0.22,incorrect,ellerim,0,0.36,incorrect,thit,0,0.5,incorrect,agua,0,0.25,incorrect
"['joy', 'serena', 'serena joy']",ukelele soprano ukelele,0,0.24,incorrect,jesus,0,0.25,incorrect,bibeli,0,0.17,incorrect,aiku,0,0.2,incorrect,martha,0,0.33,incorrect,god,0,0.33,incorrect,mahalia jackson,0,0.32,incorrect,jesus,0,0.25,incorrect,angela visser,0,0.32,incorrect,jesus,0,0.25,incorrect,cher,0,0.4,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,aiku,0,0.2,incorrect,god,0,0.33,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,whitney houston,0,0.24,incorrect,hour of power,0,0.26,incorrect,inci cayirli,0,0.27,incorrect,incil,0,0.18,incorrect,hoang yen,0,0.33,incorrect,duc me,0,0.17,incorrect,paloma san basilio,0,0.29,incorrect,maria,0,0.36,incorrect,hour of power,0,0.26,incorrect,incil,0,0.18,incorrect,duc me,0,0.17,incorrect,maria,0,0.36,incorrect
['luke'],lisontaha,0,0.15,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,abraham lincoln,0,0.11,incorrect,sunday,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,noa,0,0.0,incorrect,god,0,0.0,incorrect,india,0,0.0,incorrect,madagascar,0,0.0,incorrect,andriamanitra,0,0.0,incorrect,jesus,0,0.22,incorrect,abraham lincoln,0,0.11,incorrect,god,0,0.0,incorrect,noa,0,0.0,incorrect,india,0,0.0,incorrect,andriamanitra,0,0.0,incorrect,god,0,0.0,incorrect,trampoline,0,0.29,incorrect,ben,0,0.29,incorrect,ataturk,0,0.36,incorrect,anh,0,0.0,incorrect,chua,0,0.25,incorrect,ella,0,0.25,incorrect,disney,0,0.2,incorrect,trampoline,0,0.29,incorrect,ataturk,0,0.36,incorrect,chua,0,0.25,incorrect,disney,0,0.2,incorrect
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",god,0,0.25,incorrect,jesus,0,0.22,incorrect,john locke,0,0.3,incorrect,nigeria,0,0.4,incorrect,democracy,0,0.3,incorrect,botswana,0,0.36,incorrect,god,0,0.25,incorrect,noah,0,0.29,incorrect,democracy,0,0.3,incorrect,india,0,0.6,incorrect,andriamanitra,0,0.43,incorrect,andriamanitra,0,0.43,incorrect,jesus,0,0.22,incorrect,nigeria,0,0.4,incorrect,botswana,0,0.36,incorrect,noah,0,0.29,incorrect,india,0,0.6,incorrect,andriamanitra,0,0.43,incorrect,george orwell,0,0.22,incorrect,jefferson,0,0.29,incorrect,john stuart mill,0,0.32,incorrect,anarsi,0,0.4,incorrect,uyen,0,0.5,incorrect,duc phat,0,0.33,incorrect,isaiah berlin,0,0.45,incorrect,diogenes,0,0.42,incorrect,jefferson,0,0.29,incorrect,anarsi,0,0.4,incorrect,duc phat,0,0.33,incorrect,diogenes,0,0.42,incorrect
['janine'],sheba,0,0.18,incorrect,sheba,0,0.18,incorrect,elephant,0,0.29,incorrect,moses,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.33,incorrect,noah,0,0.2,incorrect,god,0,0.0,incorrect,dolphin,0,0.31,incorrect,madagascar,0,0.12,incorrect,andriamanitra,0,0.42,incorrect,sheba,0,0.18,incorrect,moses,0,0.18,incorrect,god,0,0.0,incorrect,noah,0,0.2,incorrect,dolphin,0,0.31,incorrect,andriamanitra,0,0.42,incorrect,angel,0,0.55,incorrect,angel,0,0.55,incorrect,melek,0,0.18,incorrect,elbise,0,0.33,incorrect,dao,0,0.22,incorrect,mat,0,0.22,incorrect,el,0,0.25,incorrect,nariz,0,0.36,incorrect,angel,0,0.55,incorrect,elbise,0,0.33,incorrect,mat,0,0.22,incorrect,nariz,0,0.36,incorrect
['luke'],barbie,0,0.2,incorrect,jesus,0,0.22,incorrect,elijah,0,0.2,incorrect,mo,0,0.0,incorrect,mr j.l.b. matekoni,0,0.18,incorrect,mr j.l.b. matekoni,0,0.18,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,david attenborough,0,0.09,incorrect,polythene,0,0.31,incorrect,god,0,0.0,incorrect,antananarivo,0,0.0,incorrect,jesus,0,0.22,incorrect,mo,0,0.0,incorrect,mr j.l.b. matekoni,0,0.18,incorrect,jesus,0,0.22,incorrect,polythene,0,0.31,incorrect,antananarivo,0,0.0,incorrect,my husband,0,0.14,incorrect,god,0,0.0,incorrect,annem,0,0.22,incorrect,market,0,0.4,incorrect,anh,0,0.0,incorrect,do,0,0.0,incorrect,mi madre,0,0.17,incorrect,carrefour,0,0.15,incorrect,god,0,0.0,incorrect,market,0,0.4,incorrect,do,0,0.0,incorrect,carrefour,0,0.15,incorrect
"['gleninki', 'ofglen', 'deglen']",jesus,0,0.18,incorrect,god,0,0.22,incorrect,jesus,0,0.18,incorrect,olodumare,0,0.4,incorrect,god,0,0.22,incorrect,adam,0,0.2,incorrect,tahiti,0,0.29,incorrect,jesus,0,0.18,incorrect,adam,0,0.2,incorrect,shakespeare,0,0.24,incorrect,adam,0,0.2,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,olodumare,0,0.4,incorrect,adam,0,0.2,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,god,0,0.22,incorrect,she,0,0.22,incorrect,god,0,0.22,incorrect,arkadasim,0,0.24,incorrect,freud,0,0.36,incorrect,nguoi dan ong,0,0.29,incorrect,the,0,0.22,incorrect,ella,0,0.4,incorrect,ellas,0,0.36,incorrect,god,0,0.22,incorrect,freud,0,0.36,incorrect,the,0,0.22,incorrect,ellas,0,0.36,incorrect
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",seo,0,0.25,incorrect,seo,0,0.25,incorrect,emi,0,0.33,incorrect,emi lati,0,0.47,incorrect,god,0,0.25,incorrect,boingotlo,0,0.32,incorrect,jesus,0,0.22,incorrect,noah,0,0.29,incorrect,god,0,0.25,incorrect,manu,0,0.5,incorrect,razia,0,0.5,incorrect,adam,0,0.46,incorrect,seo,0,0.25,incorrect,emi lati,0,0.47,incorrect,boingotlo,0,0.32,incorrect,noah,0,0.29,incorrect,manu,0,0.5,incorrect,adam,0,0.46,incorrect,esther greenwood,0,0.29,incorrect,modesty,0,0.33,incorrect,napoleon,0,0.33,incorrect,mezopotamya,0,0.4,incorrect,tu,0,0.4,incorrect,thi,0,0.67,incorrect,emily bronte,0,0.43,incorrect,yocasta,0,0.4,incorrect,modesty,0,0.33,incorrect,mezopotamya,0,0.4,incorrect,thi,0,0.67,incorrect,yocasta,0,0.4,incorrect
