en_first_half,en_second_half,en_word_count,en_results_raw
"“I think I’m all set here,” he says, and lol of course he isn’t going","to kiss me. “But if I forgot anything, you can have Jake come pick it up.”",31,completion
"Jake: younger brother to West (and only slightly less good-looking) and that type of college friend who knows everything about my life at UCLA but has never met my father, who lives only an hour away.","Jake introduced me to West; now Jake will be my sole remaining connection to West. The thought makes me a little sad, but then I remember I have the couch and T-virus zombies waiting for me inside.",73,completion
"“You, too.” West smiles that eye-crinkling smile again, and","damn, I really wish I’d seen it more. “Bye, Anna.”",19,completion
"I feel her attention move from the empty apartment to the side of my face, and when I smile","over at her, her blue eyes are round with worry. “Holy shit, Anna, I had no idea. Are you okay?”",39,completion
"“That is wonderful news, sweetheart! Oh, I’m so thrilled! Why don’t you fly down to John Wayne the night","before, stay at the house, and we’ll all take the plane over together? The flight to Singapore is a bear.”",39,completion>
"“Anna?” he says, like he’s not entirely sure, and then does a full top-to-bottom sweep of my body, which recalls the lack of pants.","When he digs his hand into his luscious head of hair, I forget to be embarrassed again, because it all comes back to me.",48,completion
The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears.,West is staring at me like he’s doomed but must pretend to be happy about it. “Anna. You look… great?”,40,completion
"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is",enthusiastically fucking a witch in a cave. We both clear our throats and look up at the ceiling instead.,38,completion
"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to","ask me for help. I sit up, too, tucking a loose strand of hair behind my ear. Focus, Anna.",37,completion
"“I knew what Jake ordered for lunch and what kinds of stupid movies would make him laugh, and I could predict all his pickup lines","at parties, but we didn’t ever, like, sit down and do backstory. He didn’t even mention he had a brother until he suggested I marry you.”",51,completion
"“I definitely need to go back to the beginning,” I say, wiping my eyes. I mime an explosion at my temples. “Like—my mind is blown right now. You dressed like a middle schooler around the house. All basketball shorts, all the time. You drove a Honda! West, you’re incognito rich!","No wonder Jake never told me anything about his family! I would have made him pay for Jersey Mike’s every fucking time! Wait. Why did you need to live on campus? If you’re the grandson of the founder of Weston’s, you could probably buy an entire apartment building on Sunset.”",100,completion
"That lands in a puddle of silence, and it hits me after a couple of seconds filled only",with the sound of Conan kicking someone’s ass on TV that West expects me to catch his meaning.,36,completion
“Correct.” He looks down to his lap. “Only Jake knew the real situation. The rest of my family was disappointed that,"I didn’t let them throw me a big wedding, but I guess they weren’t all that surprised. I’ve always been private.”",42,completion
"He looks me over again, top to bottom, and the defeat in his eyes makes me realize the true extent of my unshowered, feral chaos. “Actually,","Anna,” he says, “I need you to come with me to my sister’s wedding in Indonesia and convincingly play the part of my very loving wife.”",52,completion
"It’s surreal to be here with her after all this time. I was so close to being done with this, so near to the finish line, yet here I am, having to improvise an intricate plan B at the eleventh hour with a Muppet in human form as my co-conspirator. Don’t get me wrong, beneath the baked, unshowered disarray, Anna is still a beautiful woman, with enormous brown eyes, creamy skin, and long, willowy limbs. I’d always been fascinated with the perfect beauty mark just above her lip. Unfortunately, right now she looks like","she’s fallen out of a tree and crawled through a field of tangly briers to get back to her apartment. This is probably the closest I’ve ever seen to her natural hair color because the pink has grown out a good inch, leaving a stripe of brown at her roots. Her makeup is, I presume, from yesterday; shadows of mascara carve dark circles beneath her eyes. Despite the old makeup and frazzled appearance, there’s still something striking about her. Her eyes are enormous and bright, framed with dark lashes, her steady gaze entirely without artifice.",189,completion
"Though I am nearly certain her mind has wandered to something other than the topic at hand, I let her stare at the wall",a little longer so I can stare at her and reconcile this version of Anna with the one I lived with for two years.,48,completion
"As roommates, we didn’t know each other well—that much is probably obvious—but there is an intimacy to sharing a space with someone, a certain kind of kinship that comes with daily proximity. Anna was reasonably tidy and paid her half of the rent when it was due, but she’d never struck me as the organized, driven, premed type. The one time we talked about it, she","said something about medicine being the most palatable of the “real job” options, but she seemed overwhelmed a lot, studying late into the night and painting to decompress in what little free time she had. That she ultimately switched her major to fine art makes a certain amount of sense, but I want to punch myself for not realizing she wasn’t studying medicine at all anymore.",132,completion
"Anna squints at me. “You said ‘small,’ but I think you meant","‘private.’ Your sister is getting married on a private island, isn’t she?”",24,completion
"“Yes.” I work to not let my gaze do another sweep of her apartment. I’ve never been to Pulau Jingga, but my mom has been sending me info that I’ve mostly ignored for months. I know the basic idea—a luxury resort and conservation area set in the Indonesian archipelago—and it’s about","as far from this dark, cramped living room as I can imagine. Right now, I need Anna to believe she can do this. Yes, she may be at rock bottom, but I need her to think she is just one fairy godmother moment away from sliding gracefully into the world she’s imagining.",103,completion
"Anna looks down at herself and I follow her attention to the front of her shirt, where a Froot Loop adheres to the cotton over her left breast.",She plucks it off and pops it into her mouth. “Why not just find someone who can pretend to be me and who knows how to behave around societay?”,57,completion
“I have the one of you and Jake hiking the Hills in a frame in my living room. It,"looks enough like me from the back.” I pause, scratching my jaw. “And… I’ve had a few others digitally photoshopped.”",39,completion
"“That it’s small, upturned. She described it as ‘the nose Jenny Nelson",wanted and didn’t get.’ She’d notice if it was someone else’s nose.”,24,completion
"I don’t love the implication that I don’t work, that I’m trying to breeze through life on my inheritance, but I understand why she sees it that way. The truth behind everything isn’t important right now, and if this goes the way I hope it","will, this will be an easy twelve days together and then we’ll never have to see each other again. “Anna, are you available to do this? Please. I will pay all your expenses. I will even give you some money if you need to buy clothes.”",91,completion
"Anna points at me again. “Okay, I see that look, and so",let me ask: what manner of clothes are required on this trip?”,24,completion
"“No, no, no.” Anna sits up and runs her fingers under her eyes, clearing away much of the mascara there. She pulls her ponytail free and reties it. Both actions do wonders for how chaotic she looks.",“This is much more demanding. I’ll have to act. I’ll have to learn about everyone I’ll be meeting. I’ll have to manage your complete lack of humor. I’ll have to hobnob. This is an entirely new skill set.”,75,completion
"“Babe, babe,” she says, cupping my cheeks. “There is",no downside here. Are you kidding? This is life-altering good.”,19,completion
"“Insurance,” she says. “These people insure everything.” While I continue to stare at the rock, she returns to the list and laughs. “Get","this: ‘Anna, please feel free to schedule any hair, nails, spa, or grooming appointments and use the card to pay for those.’ ”",46,completion>
There are two kinds of airport people: those who like to get to the,"airport three hours before departure to sit within eyesight of the gate, and Anna Green.",29,completion>
"My eyes go wide, meeting Anna’s just as she stumbles,","ankle twisting awkwardly on the skinny, murder-sharp heel of her shoe.",21,completion
"I can’t entirely refute this idea. I’ve been out of my parents’ circle long enough to understand how disorienting it will be for Anna to step into it. She bends her fingers, turning her hand and looking at them from another angle. Frankly, they’re so pointy I’m worried she’ll scratch her own cornea.","“But I asked the woman at the spa what the really rich ladies get, and she said it’s this fancy hard gel. I think I get the urge to have fake nails. I feel like a badass.” Twisting in her seat, she deposits her purse in my lap. “Watch this for a sec?”",106,completion
"“Okay, okay. I’m on my way.” Slinging her purse over my shoulder and collecting our carry-ons, I make my way to the ladies’ room, where","Anna peeks out into the hallway. As soon as she sees me, she reaches forward, grabbing the front of my shirt and jerking me inside.",50,completion
Apologizing over her shoulder to a woman washing her hands at the sink—“I swear we,aren’t going to have sex in here!”—Anna pulls me into a stall and flips the lock.,31,"completed the task of cleaning the kitchen, and now I'm just trying to get a drink of water before we head out to the park. I'm sorry to interrupt, but I really need to refill my water bottle. Would you mind if I just quickly grab it from the fridge?"
"“I need you there,” I clarify. “And I need you to look like you’re comfortable with me, comfortable","being married to me. But I don’t need you to pretend to not be Anna Green, Muppet-human hybrid.”",36,"comfortable with me, comfortable with the fact that I'm here, and comfortable with the fact that we're going to be spending time together. I want you to look like you're enjoying yourself, like you're having a good time. I want you to look like you're at ease, like you're not worried about anything. I want you to look like you're happy to be here, and I want you to look like you're excited to see what's going to happen next. I want you to look like you're ready for whatever is coming our way, and I want you to look like you're ready to take on whatever challenges we might face. I want you to look like you're ready to have fun, and I want you to look like you're ready to make the most of this time together. I want you to look like you're ready to be yourself, and I want you to look like you're ready to be open and honest with me. I want you to look like you're ready to be vulnerable, and I want you to look like you're ready to be strong. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I want you to look like you're ready to be together, and I want you to look like you're ready to be apart. I want you to look like you're ready to be anything and everything that we need you to be, and I want you to look like you're ready to be whoever you are. I want you to look like you're ready to be you, and I want you to look like you're ready to be me. I"
Her eyes go round. “The fam—” Anna shakes her head. “You know what? Never mind. Of,"course you have a plane.” Straightening, she asks, “So, why was I in Cambodia? Photography? Fabric design?”",33,completion
"Once, when we were roommates, Anna flew to Seattle with a friend. It had been her first time on an airplane, and she struggled so much navigating the travel website that she brought me her laptop at midnight and asked for help. I finished the transaction for her, prebooked the car","to the airport, and then quietly tracked the ride the day she left to make sure she got there okay. When she got home, she made a point of thanking me for the help. Apparently, the trip itself was fine, but the highlight for her had been flying on an airplane.",102,completion
"“That person deserves jail time.” She brings the glass to her lips, taking a tiny","sip. “Mmmmm.” Anna turns to meet my eyes. “And by the way, it’s anything over ninety-nine.”",31,completion
