en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
"The trees overhead made a great sound of letting down their dry rain. The girl stopped and looked as if she might pull back in surprise, but instead stood regarding Montag with eyes so dark and shining and alive, that","he felt he had said something quite wonderful. But he knew his mouth had only moved to say hello, and then when she seemed hypnotized by the salamander on his arm and the phoenix-disc on his chest, he spoke again.",80,completion,"Cây cối trên đầu rào rào đổ con mưa lá. Cô gái dừng bước và trông như thể sẽ giật lùi lại vì bị bất ngờ, song nàng lại đứng đấy nhìn Montag với đôi mắt thật đen thật sáng thật sống động đến nỗi anh cảm thấy","mình vừa nói một điều gì tuyệt đẹp. Song anh biết miệng anh chỉ vừa mới động đậy để nói tiếng chào, và khi nàng có vẻ bị thôi miên bởi con rồng lửa trên cánh tay anh và cái đĩa phượng hoàng trên ngực anh, anh lại nói.",97,completion,"Los árboles, sobre sus cabezas, susurraban al soltar su lluvia seca. La muchacha se detuvo y dio la impresión de que iba a retroceder, sorprendida; pero, en lugar de ello, se quedó mirando a Montag con ojos tan oscuros, brillantes y vivos, que él","sintió que había dicho algo verdaderamente maravilloso. Pero sabía que su boca sólo se había movido para decir adiós, y cuando ella pareció quedar hipnotizada por la salamandra bordada en la manga de él y el disco de fénix en su pecho, volvió a hablar.",89,completion,"Başlarının üzerindeki ağaçlar kuru yapraklarını bir yağmur gibi dökerken büyük bir gürültü çıkardılar. Kız durdu ve geri çekilecek gibi baktı, fakat bunun yerine koyu renk, parlak ve canlı bakışlarıyla onu seyretti. Montag","kendini ona harika bir şeyler söylemiş gibi hissetti. Fakat yalnızca merhaba diyecek kadar ağzını kımıldattığını biliyordu ve kolundaki semenderle göğsündeki yuvarlak anka kuşu düğmelerini gören kız hipnotize olmuş gibi göründüğünde, Montag tekrar konuştu.",65,completion
"Montag sank down into a chair and looked at this woman. Her eyes were closed now,","gently, and he put out his hand to feel the warmness of breath on his palm.",32,completion,"Montag ngồi phịch xuống một cái ghế và nhìn người đàn bà. Mắt cô giờ đang nhắm, dịu","dàng, và anh chìa tay ra để cảm nhận sự ấm áp của hơi thở trên lòng bàn tay.",37,completion,Montag se dejó caer en una silla y contempló a su mujer. Ahora tenía los ojos,cerrados. Apaciblemente él alargó una mano para sentir en la palma la tibieza de la respiración.,32,"completó su mirada, y una mezcla de emociones se reflejó en su rostro. La tensión que había estado acumulando durante tanto tiempo parecía aliviarse, pero al mismo tiempo, una profunda tristeza se apoderó de él. La mirada de su mujer, que hasta entonces había sido distante y fría, ahora parecía contener una mezcla de compasión y preocupación. Montag sintió un escalofrío recorrer su espalda mientras intentaba procesar la profundidad de sus sentimientos. ¿Qué había cambiado en su mujer? ¿Había algo que él no sabía? La incertidumbre lo invadió, y sin poder contenerse, se levantó de la silla y se acercó a ella, buscando respuestas en su mirada.",Montag bir koltuğa gömüldü ve kadına baktı. Kadının gözleri,"kapalıydı. Nazikçe elini uzattı, ılık nefesini elinin tersinde duymak istedi.",19,"completion: Kadının gözleri, derin bir düşünceye dalmış gibiydi. Onunla göz göze gelen Montag, kadının yüzündeki ifadeyi okumaya çalıştı. Bir an için, kadının gözlerinin içindeki derin üzüntüyü hissetti. Montag, kadının yanına oturarak, ""Merhaba, nasılsınız?"" diye sordu. Kadın, sessizce başını salladı ve ""İyiyim, teşekkür ederim,"" diye cevap verdi. Montag, kadının bu sessizliğine rağmen, onunla konuşmaya devam etti. ""Burada ne arıyorsunuz?"" diye sordu. Kadın, ""Bir şey arıyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Neyi arıyorsunuz?"" diye tekrar sordu. Kadın, ""Kendimi arıyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Kendinizi mi arıyorsunuz?"" diye tekrar sordu. Kadın, ""Evet, kendimi arıyorum,"" diye tekrarladı. Montag, kadının bu cevabına şaşırdı. ""Neden kendinizi arıyorsunuz?"" diye sordu. Kadın, ""Çünkü kendimi bulamadım,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Kendinizi bulmak kolay değil,"" diye sordu. Kadın, ""Evet, kolay değil,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Kendinizi bulmak için ne yaptınız?"" diye sordu. Kadın, ""Birçok şey denedim,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Birçok şey denediniz mi?"" diye sordu. Kadın, ""Evet, birçok şey denedim,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne oldu?"" diye sordu. Kadın, ""Hiçbir şey olmadı,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Hiçbir şey olmadı mı?"" diye sordu. Kadın, ""Evet, hiçbir şey olmadı,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Bunu bilmiyorsunuz,"" diye sordu. Kadın, ""Evet, bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""Peki, ne yapacaksınız?"" diye sordu. Kadın, ""Bunu bilmiyorum,"" diye cevap verdi. Montag, kadının bu cevabına şaşırdı. ""B"
"But now, tonight, someone had slipped. This woman was spoiling the ritual. The men were making too much noise, laughing, joking to cover her terrible accusing silence below. She made the empty rooms roar with accusation","and shake down a fine dust of guilt that was sucked in their nostrils as they plunged about. It was neither cricket nor correct. Montag felt an immense irritation. She shouldn't be here, on top of everything!",73,completion,"Nhưng lúc này, đêm nay, ai đó đã lỉnh mất. Người đàn bà này đang làm hỏng mất nghi thức. Đám đàn ông đang gây quá nhiều huyên náo, cười vang, đùa cợt, nhằm lấp đi sự im lặng buộc tội kinh khủng của bà ta bên dưới. Bà ta làm cho những căn phòng trống gầm lên","buộc tội và rũ xuống một thứ bụi mịn tội lỗi xộc vào lỗ mũi họ trong khi họ sục sạo khắp nơi. Thế này chẳng đúng mà cũng không công bằng. Montag cảm thấy vô cùng bực bội. Đáng lẽ bà ta đừng có đó mới phải, không có bà ta thì cũng đã lắm chuyện rồi!",116,completion,"Pero aquella noche, alguien se había equivocado. Aquella mujer estropeaba el ritual. Los hombres armaban demasiado ruido, riendo, bromeando, para disimular el terrible silencio acusador de la mujer. Ella hacía que las habitaciones","vacías clamaran acusadoras y desprendieran un fino polvillo de culpabilidad que era sorbido por ellos al moverse por la casa. Montag sintió una irritación tremenda. ¡Por encima de todo, ella no debería estar allí!",67,completion,"Fakat şimdi, bu gece, birisi hata yapmıştı. Bu kadın ayini bozmuştu. Aşağıdaki kadının korkunç suçlayıcı sessizliğini örtmek için adamlar gereğinden fazla gürültü yapıyorlar, gülüyorlar, şakalaşıyorlardı. Kadın boş odaları suçlamayla kükretti","ve onlar içeri daldıklarında burunlarına dolan ince bir suç tozunun çökmesini bekledi. Bu ne kurallara uygundu, ne de doğru. Montag müthiş bir huzursuzluk hissetti. Bu kadın burada, her şeyin ortasında olmamalıydı!",61,completion
"Montag had done nothing. His hand had done it all, his hand, with a brain of its own, with a conscience and a curiosity in each trembling finger,","had turned thief.. Now, it plunged the book back under his arm, pressed it tight to sweating armpit, rushed out empty, with a magician's flourish! Look here! Innocent! Look!",57,completion,"Montag đã chẳng làm gì. Tay anh đã làm hết, tay anh, với một bộ não của riêng nó, với một lương tri và một nỗi hiếu kỳ trong từng ngón tay run rẩy, đã biến thành kẻ cắp. Giờ,","nó dúi lại cuốn sách vào dưới tay anh, ấn nó rõ chặt vào dưới hõm nách đổ mồ hôi, rút tay ra là lại nom như chẳng cầm gì, như trò phù thủy. Nhìn này! Vô tội! Nhìn đi!",80,completion,"Montag no hizo nada. Fue su mano la que actuó; su mano, con un cerebro propio, con una conciencia y una curiosidad en cada dedo tembloroso, se había convertido","en ladrona. En aquel momento metió el libro bajo su brazo, lo apretó con fuerza contra la sudorosa axila; salió vacía, con agilidad de prestidigitador. ¡Mira aquí! ¡Inocente! ¡Mira!",58,completion,"Montag hiçbir şey yapmadı. Her şeyi eli yaptı; eli, kendine ait bir beyinle, vicdanla, her bir titreyen parmağında merakla, hırsızlık yapıyordu.","Sonra eli, kitabı kolunun altına soktu, terli koltuk altına iyice sıkıştırdı, aceleyle dışarı, bir sihirbaz marifetiyle boş çıktı! Buraya bak! Masumum! Bak!",43,completion
Mildred went out of the room and slammed the door.,"The parlour “aunts” began to laugh at the parlour “uncles.”,",20,completion,"Mildred đi ra khỏi phòng đóng sầm cửa. Các “bà cô bà dì"" trong","phòng khách bắt đầu cười cợt các ""ông chú ông bác"" trong phòng khách.",28,completion,Mildred salió de la habitación y cerró de un portazo. Las «tías» de la,sala de estar empezaron a reírse de los «tíos» de la sala de estar.,28,completion>,Mildred kapıyı vurarak odadan dışarı çıktı.,"Oturma odasında ‘halalar’, ‘amcalar’a gülmeye başladı.",12,"Mildred, kapıyı vurarak odadan dışarı çıktı ve mutfağa doğru yöneldi. Orada, büyük bir kase çorba ve yanında bir dilim ekmek vardı. Mildred, çorbaya bir kaşık attı ve tadına baktı. Çorbanın tadı çok güzeldi ve Mildred, karnını doyurmak için bir süre daha çorbaya devam etti."
"“You're a hopeless romantic,” said Faber. “It would be funny if it were not serious. It's not books you need, it's some of the things that once were in books. The same things could be in the `parlour families' today. The same infinite detail and awareness could be projected through the radios and televisors, but are not. No, no, it's not books at all you're looking for! Take it where you can find it, in old phonograph records, old motion pictures, and in old friends; look for it","in nature and look for it in yourself. Books were only one type of receptacle where we stored a lot of things we were afraid we might forget. There is nothing magical in them at all. The magic is only in what books say, how they stitched the patches of the universe together into one garment for us. Of course you couldn't know this, of course you still can't understand what I mean when I say all this. You are intuitively right, that's what counts. Three things are missing.",177,completion,"""Anh là một tay lãng mạn hết thuốc chữa,"" Faber nói. ""Nếu đây không phải chuyện nghiêm túc thì nó sẽ tức cười lắm. Không phải anh cần sách đâu, cái anh cần là vài thứ đã từng nằm trong sách. Cũng chính những thứ có thể có trong các 'gia đình phòng khách' hiện nay. Cũng chính sự tường tận đến vô tận và sự thức nhận vô tận đó có thể được phóng chiếu qua radio và truyền hình, nhưng nó đã không được phóng chiếu. Không, không, cái anh tìm hoàn toàn không phải là sách! Hãy thu góp nó bất cứ khi nào anh có thể tìm được nó, trong những đĩa cũ, nhũng bộ","phim cũ, và ở những người bạn cũ, tìm nó ở trong thiên nhiên và tìm nó trong chính anh. Sách chỉ là một dạng vật chứa nơi ta lưu nhiều thứ mà ta sợ mình có thể quên. Chẳng có gì kỳ diệu trong đó hết. Điều kỳ diệu chỉ nằm ở những gì sách nói, trong chuyện sách khâu các mảnh của vũ trụ lại với nhau thành một tấm vải duy nhất cho chúng ta. Dĩ nhiên anh không thể biết điều này, dĩ nhiên anh vẫn còn chưa thể hiểu ý tôi là gì khi tôi nói điều này. Tự bản năng của anh, anh đúng, đó là điều đáng kể. Có ba thứ anh thiếu.",239,completion,"—Es usted un romántico sin esperanza —dijo Faber—. Resultaría divertido si no fuese tan grave. No son libros lo que usted necesita, sino alguna de las cosas que en un tiempo estuvieron en los libros. El mismo detalle infinito y las mismas enseñanzas podrían ser proyectados a través de radios y televisores, pero no lo son. No, no: no son libros lo que usted está buscando. Búsquelo donde pueda encontrarlo, en viejos discos, en viejas películas y en viejos amigos; búsquelo en la","Naturaleza y búsquelo por sí mismo. Los libros sólo eran un tipo de receptáculo donde almacenábamos una serie de cosas que temíamos olvidar. No hay nada mágico en ellos. La magia sólo está en lo que dicen los libros, en cómo unían los diversos aspectos del Universo hasta formar un conjunto para nosotros. Desde luego, usted no puede saber esto, sigue sin entender lo que quiero decir con mis palabras. Intuitivamente, tiene usted razón, y eso es lo que importa. Faltan tres cosas.",166,completion>,"“Sen umutsuz bir romantiksin,” dedi Faber, “eğer ciddi olmasaydın çok komik olurdu. Sana gereken kitaplar değil, bir zamanlar kitapların içinde olan bazı şeyler. Aynı şeyler bugünün “oturma odası aileleri”nde de olabilirdi. Aynı sınırsız ayrıntı ve bilinç, radyo ve televizyonlardan yayınlanabilirdi, fakat yapılmıyor. Hayır, hayır senin aradığın kitaplar değil. Onu nerede bulursan al, eski plaklarda, eski filmlerde ve eski dostlarda;","onu doğada ara ve onu kendi içinde ara. Kitaplar bir tür depo gibidir ve biz onlarda unutacağımızdan korktuğumuz şeyleri saklarız. İçlerinde büyülü bir şey yoktur. Büyü, sadece o kitapların anlattıklarındadır, evrenin parçalarını birleştirip bize nasıl elbise gibi sunduklarındadır. Elbette bunu bilemezsin, elbette bunu söylediğim zaman neyi kastettiğimi hâlâ anlayamazsın. Sezgisel olarak haklısın, önemli olan da bu. Üç şey eksik.",118,completion
"“Denham's Dentifrice; they toil not, neither do they spin,” said Montag,",eyes shut. “Where do we go from here? Would books help us?”,23,completion,"""Kem đánh răng Denham; chúng không làm lụng, không canh cửi,"" Montag nói, mắt","nhắm. ""Từ đây chứng ta đi đến đâu? Sách có giúp được ta không?""",28,completation,"—«Dentífrico Denham»; no mancha, ni se reseca —dijo Montag, con",los ojos cerrados—. ¿Adónde iremos a parar? ¿Podrían ayudarnos los libros?,21,completion>,"“Denham’ın Diş macunu; ne çalışırlar, ne de iplik eğirirler,” dedi",Montag gözleri kapalı. “Buradan nereye gidiyoruz? Kitaplar bize yardımcı olacak mı?,21,"completion: Ancak, onlar için bir diş macunu üretirler ve bu diş macunu, onların dişlerini temiz tutmaya yardımcı olur. Bu, onların sağlıklı bir yaşam sürmelerine ve mutlu bir şekilde yaşamalarına olanak tanır."
Montag leaned forward. “This afternoon I thought that if it turned out that,"books were worth while, we might get a press and print some extra copies--”",27,completion,"Montag cúi về phía trước. ""Chiều nay tôi đã nghĩ nếu hóa ra sách đúng là có","giá trị như thế thì chúng ta có thể kiếm một nhà in đặng in thêm vài bản…""",35,completion,"Montag se inclinó hacia delante. —Esta tarde, se me ha ocurrido que si","resultaba que los libros merecían la pena, podíamos conseguir prensa e imprimir algunos ejemplares...",27,"completó su tarea, podría haber una oportunidad de escapar de la ciudad y encontrar un lugar seguro para vivir, lejos de la opresión y la vigilancia constante de las autoridades.","Montag öne eğildi. “Bugün öğleden sonra, kitapların oldukça değerli olduğu","ortaya çıkarsa, diye düşündüm, belki bir matbaa bulup fazla kopyalar basabiliriz...",21,"bir gün, kütüphanede bir kitap bulduğumda, bu kitapların değerini daha iyi anladım. Bu kitaplar, sadece bilgi ve hikayelerle dolu değildi, aynı zamanda geçmişin bir parçasıydı ve gelecek nesillere aktarılması gereken değerli bir mirastı. Bu düşünceyle, kitapları korumak ve gelecek nesillere aktarmak için çalışmaya karar verdim. Bu yolculukta, birçok zorlukla karşılaştım, ancak kitapların değerini ve önemini anlamak için yaptığım bu çaba, her zorluğun üstesinden gelmeme yardımcı oldu."
"“Patience, Montag. Let the war turn off the `families.' Our",civilization is flinging itself to pieces. Stand back from the centrifuge.”,21,completion>,"""Kiên nhẫn, Montag. Hãy để chiến tranh làm cho các 'gia đình' kia im tiếng. Nền văn minh của","chúng ta đang tự ném mình cho vỡ thành từng mảnh. Lùi xa khỏi cỗ máy ly tâm đi.""",38,completion>,"—Paciencia, Montag. Que la guerra elimine a las",«familias». Nuestra civilización está destrozándose. Apártese de la centrífuga.,17,"completion>—Paciencia, Montag. Que la guerra elimine a las personas que no merecen vivir, pero no a los inocentes que solo buscan la paz y la justicia. La guerra es un mal necesario, pero debemos esforzarnos por encontrar soluciones pacíficas y no recurrir a la violencia. La historia nos ha demostrado que la guerra solo trae destrucción y sufrimiento, y es nuestro deber evitar que esto vuelva a suceder. La paz es el camino hacia el progreso y el desarrollo, y debemos trabajar juntos para construir un mundo mejor para las generaciones futuras.","“Sabırlı ol, Montag. Bırak savaş ‘aileler’in sesini kessin.",Uygarlığımız kendisini parçalara ayırıyor. Bu merkezkaç makinesinden uzak dur.,17,completion
"Montag stood there and waited for the next thing to happen. His hands, by themselves, like two men working together, began",to rip the pages from the book. The hands tore the flyleaf and then the first and then the second page.,42,completion,"Montag đứng đó chờ điều kế tiếp xảy ra. Hai tay anh, tự chúng, như hai người làm việc cùng nhau,",bắt đầu xé từng trang sách. Hai bàn tay xé lìa bìa lót rồi bìa ngoài và rồi trang thứ hai.,42,completion,"Montag permaneció quieto, esperando a que ocurriera algo. Sus manos, por sí solas, como dos hombres que trabajaran juntos,","empezaron a arrancar las páginas del libro. Las manos desgarraron la cubierta y, después, la primera y la segunda página.",39,"completaron la tarea sin necesidad de que él les diera órdenes. Su mente, en un estado de calma y concentración, estaba lista para cualquier cosa que pudiera suceder. De pronto, una pequeña luz comenzó a brillar en la distancia, y Montag sintió un escalofrío recorrer su cuerpo. La luz se acercaba cada vez más, hasta que finalmente se detuvo frente a él. Era una nave espacial, y en ella, una figura alta y delgada se acercó hacia él. Montag sintió un miedo repentino, pero también una curiosidad insaciable. ¿Quién era esa persona y qué quería de él?","Montag orada durarak bundan sonra olacak şeyi bekledi. Elleri, kendi kendine, sanki iki adam birlikte çalışıyorlarmış gibi,","kitaptan sayfalar yırtmaya başladı. Elleri önce, en öndeki beş sayfayı, sonra birinci, daha sonra da ikinci sayfayı yırttılar.",35,"komşu odada bulunan bir masanın üzerinde duran bir kitap ve bir kalemi tutarak, sessizce beklemeye başladı. Kitap, üzerinde garip semboller ve harfler bulunan eski bir el yazmasıydı. Kalem ise, yazarın notlarını tutmak için kullanacağı bir araçtı. Montag, bu iki nesne arasında bir bağlantı olduğunu hissediyordu ve bu bağlantının ne olabileceğini merak ediyordu. "
