en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
Bruno ran downstairs and even passed her out on the staircase so that he was waiting in the dining room when she arrived. He looked at her without saying anything for a moment and thought to himself,"that she couldn’t have applied her make-up correctly that morning because the rims of her eyes were more red than usual, like his own after he’d been causing chaos and got into trouble and ended up crying.",74,completion,Bruno chạy ào xuống lầu và thậm chí còn vụt qua mặt mẹ cậu trên cầu thang nên khi vào đến phòng ăn thì cậu đã đợi ở đó. Cậu im lặng nhìn bà một lát bụng thầm nghĩ,"sáng nay bà hẳn đã không trang điểm đúng cách bởi vì viền mắt bà đỏ hơn thường lệ, y hệt như viền mắt cậu mỗi khi gây lộn xộn rồi gặp rắc rối và cuối cùng là khóc lóc.",79,completion,"Bruno se volvió y bajó la escalera a toda prisa, adelantando a su madre, de modo que ya la esperaba en el comedor cuando ella llegó. La observó un momento en silencio y pensó que aquella mañana","se había aplicado mal el maquillaje, porque tenía los bordes de los párpados más rojos de lo habitual, igual que se le ponían a él cuando se portaba mal, se metía en un aprieto y acababa llorando.",74,completion,"Bruno aşağıya koştu, anneden önce yemek odasında olmak için, onu geçti. Hiçbir şey söylemeden bir an anneye baktı. Bu sabah","makyajını düzgün yapamamış, diye düşündü; çünkü gözlerinin çevresi her zamankinden daha kırmızıydı. Tıpkı başı belaya girip ağladığında kendi gözlerinin olduğu gibi...",41,completion
"‘No, not just you,’ she said, looking as if she might smile for a moment but thinking","better of it. ‘We all are. Your father and I, Gretel and you. All four of us.’",34,completion,"“Không, không chỉ mình con,” bà bảo, trông như thể suýt nữa đã mỉm cười nhưng rồi lại nghĩ","lại. “Tất cả chúng ta sẽ đi. Cha con và mẹ, Gretel và con. Cả bốn người chúng ta.”",38,completion,"—No, no te vas sólo tú —repuso ella, y por un instante pareció","que quería sonreír—. Nos vamos todos. Tú, Gretel, tu padre y yo. Los cuatro.",27,completion,"“Hayır, sadece sen değil,” Bir an gülümsemeyi düşünüp sonra","vazgeçti. “Hepimiz gidiyoruz. Baban, ben, Gretel ve sen. Dördümüz birlikte.",19,completion
Bruno’s eyes opened wide and his mouth made the shape of an O. He felt his arms stretching out at his sides like,"they did whenever something surprised him. ‘You don’t mean we’re leaving Berlin?’ he asked, gasping for air as he got the words out.",46,completion,Mắt Bruno mở to và miệng cậu há thành hình chữ O. Cậu cảm thấy cánh tay mình dang ra hai bên hệt như mỗi lần có,"gì đó làm cậu ngạc nhiên. “Mẹ không định bảo là chúng ta sẽ rời Berlin đấy chứ ạ?” cậu hỏi, hổn hển thốt ra những lời đó.",55,completion,"Bruno abrió mucho los ojos y sus labios formaron una O. Notó que los brazos se le extendían hacia los lados, como solía ocurrirle","cuando algo le sorprendía. —No querrás decir que nos vamos de Berlín, ¿verdad? —repuso, intentando tomar aire al mismo tiempo que pronunciaba aquellas palabras.",48,completion,"Bruno’nun gözleri fal taşı gibi açıldı ve ağzı O şeklini aldı. Bir şeye şaşırdığında hep olduğu gibi,","kollarının uzadığını hissetti. “Berlin’den ayrılacağız demek istemedin, değil mi?” diye sordu, sözcükler ağzından çıkarken nefes almaya çalıştı.",34,completion
"When he first saw their new house Bruno’s eyes opened wide, his mouth made the shape of an O and his arms stretched out at his sides",once again. Everything about it seemed to be the exact opposite of their old home and he couldn’t believe that they were really going to live there.,54,completion,"Khi lần đầu nhìn thấy ngôi nhà mới mắt Bruno mở to, miệng cậu hà thành hình chữ O và một lần nữa cánh tay cậu lại dang ra hai",bên. Mọi thứ trong ngôi nhà này dường như hoàn toàn đối lập với ngôi nhà cũ nên cậu không thể tin nổi cả nhà mình sẽ sống ở đây thật.,61,completion,"Cuando vio su casa nueva por primera vez, Bruno abrió los ojos desmesuradamente, sus labios formaron una O y los brazos se le",extendieron hacia los lados. Era todo lo contrario de su antigua casa y no podía creer que de verdad fueran a vivir allí.,46,completion,Yeni evlerini ilk gördüğünde Bruno’nun gözleri fal taşı gibi açıldı. Ağzı O şeklini aldı ve kolları,yine yanlarında uzadı. Her şeyi ile eski evlerinin tam tersi gibiydi ve gerçekten burada yaşayacaklarına inanamıyordu.,32,completion
"Bruno didn’t know what she meant by that so he pretended that she’d never said it at all. ‘I think this was a bad idea,’ he repeated. ‘I think the best thing to do would","be to forget all about this and just go back home. We can chalk it up to experience,’ he added, a phrase he had learned recently and was determined to use as often as possible.",70,completion>,"Bruno không hiểu mẹ có ý gì khi nói vậy nên cậu vờ như mẹ chưa hề nói gì. “Con nghĩ đây thật là một ý tưởng tồi,” cậu nhắc lại. “Con nghĩ việc tốt nhất mà chúng ta nên làm là quên","hết mấy thứ này đi và quay về nhà. Chúng ta có thể coi như đây kaf một trải nghiệm mà thôi,” cậu nói thêm, một cụm từ mà cậu mới học đượ gần đây và quyết định sẽ dùng khi nào có thể.",87,completion,"Como no sabía qué significaba aquello, Bruno fingió no haberla oído. —Me parece que nos hemos equivocado —repitió—. Creo que lo mejor será olvidar todo esto y","volver a casa. La experiencia es la madre de la ciencia —añadió, una frase que había aprendido hacía poco y que le gustaba utilizar siempre que era posible.",55,"completion> seguir con nuestras vidas como si nada hubiera pasado. Pero en el fondo, ambos sabían que no era tan fácil olvidar. La conversación había despertado una serie de preguntas y dudas que no podían ignorar. Bruno, con una mezcla de curiosidad y temor, decidió que era mejor investigar más a fondo, aunque eso significara arriesgarse a descubrir algo que preferiría no saber. Mientras tanto, la joven seguía observándolo con una mirada llena de misterio, como si supiera algo que él no. La tensión en el aire era palpable, y Bruno no podía evitar sentir que estaban a punto de desentrañar un secreto que cambiaría sus vidas para siempre.","Bruno, annenin bununla neyi kastettiğini anlamadı. Bu yüzden de hiç söylemediğini varsaydı. “Bence bu kötü bir fikirdi,” diye tekrarladı. “Bence yapılacak en",iyi şey tüm bunları unutup eve dönmek. Bunu deneyimler hanesine yazabiliriz.” diye ekledi. Bu sözü yeni öğrenmişti ve her fırsatta kullanmaya kararlıydı.,44,completion>
"‘This isn’t home and it never will be,’ he muttered under his breath as he went through his own door to find all his clothes",scattered on the bed and the boxes of toys and books not even unpacked yet. It was obvious that Maria did not have her priorities right.,51,completion,"“Đây không phải nhà mình và sẽ không bao giờ là nhà mình hết,” cậu lầm bầm trong họng khi bước qua cánh cửa phòng mình và thấy tất cả quần áo của",cậu vứt ngổn ngang trên giường còn những cái hộp đựng đồ chơi sách vở thì thậm chí còn chưa được dỡ ra. Rõ ràng Maria chẳng biết cái gì là quan trọng cả.,67,completion,—Este no es mi hogar y nunca lo será —masculló al entrar en su habitación y encontrar toda su ropa esparcida,por la cama y las cajas de juguetes y libros todavía por vaciar. Era evidente que María no tenía claras sus prioridades—.,43,completion,"“Burası evim değil ve asla olmayacak!” dedi. İki nefes arasında söylenerek odasına girdiğinde, giysilerinin yatağın","üzerine dağılmış, oyuncak ve kitap kutularının daha açılmamış olduğunu gördü. Maria’nın, onun önceliklerinin farkında olmadığı belliydi.",31,completion>
"‘Mother sent me to help,’ he said quietly, and Maria nodded and pointed",towards a big bag that contained all his socks and vests and underpants.,26,completion,"“Mẹ bảo tôi lên giúp chị,” cậu khẽ nói, Maria gật đầu và chỉ về",phía cái túi lớn đựng toàn bộ tất chân và quần áo lót của cậu.,30,completion,Mi madre me ha dicho que venga a ayudarte —dijo con voz queda. María,"asintió y señaló una gran bolsa que contenía todos sus calcetines, camisetas y calzoncillos.",28,completación,"“Annem yardım etmem için gönderdi,” dedi usulca. Maria başını salladı;","çoraplarının, iç çamaşırlarının ve yeleklerinin bulunduğu büyük bir torbayı işaret etti.",21,completion
Bruno sighed and opened the bag; it was full to the brim with his underwear and he wanted nothing more than,to crawl inside it and hope that when he climbed out again he’d have woken up and be back home again.,42,completion,Bruno thở dài mở chiếc túi ra; nó đầy ứ đồ lót của cậu và cậu chẳng muốn gì hơn,"là được chui vào trong túi, hy vọng rằng khi chui ra cậu đã tỉnh dậy và lại trở về nhà.",41,completion,Bruno suspiró y abrió la bolsa repleta de ropa interior. Le habría encantado meterse dentro,y confiar en que cuando saliera habría despertado y se encontraría de nuevo en su casa.,31,completion,Bruno içini çekerek torbayı açtı; ağzına kadar iç çamaşırlarıyla doluydu ve,"tek istediği, torbanın içine kıvrılıp yatmak, uyandığında kendini yine evde bulmaktı.",22,Bruno içini çekerek torbayı açtı; ağzına kadar iç çamaşırlarıyla doluydu ve
"‘So you must be only six,’ insisted the monster, and Bruno would run away and do his stretching",exercises and hope that he would wake up one morning and have grown an extra foot or two.,36,completion,"“Vậy nên chú em chỉ chắc chắn chỉ sáu tuổi thôi,” con quái vật kia vẫn nhai nhải, còn Bruno thì chạy ra",thật xa để tập bài kéo xà với hy vọng một sáng kia thức dậy cậu sẽ cao thêm được tầm nửa mét.,46,completion,"—Venga, di la verdad: sólo tienes seis años —insistía el monstruo. Bruno se iba corriendo y",hacía sus estiramientos y confiaba en que una mañana despertaría y habría crecido un palmo o dos.,33,completion,“Sadece altı yaşında olmalısın.” diye ısrar ederdi canavar ve Bruno kaçıp vücut,"geliştirme egzersizlerini yapar, bir sabah uyandığında fazladan otuz kırk santim uzamış olmayı umardı.",25,"completion: ""Sadece altı yaşında olmalısın."" diye ısrar ederdi canavar ve Bruno kaçıp vücut"
Bruno jumped off the bed and landed with a thud on the carpet. He didn’t like the sound it made. It was,very hollow and he immediately decided he’d better not go jumping around this house too often or it might collapse around their ears.,45,completion,Bruno nhày xuống khỏi giường và rơi lên tấm thảm sàn đánh uỵch. Cậu không thích âm thanh cú nhảy tạo ra. Nó nghe rất rỗng và ngay lập,tức cậu quyết định tốt hơn là không nên nhảy nhót quanh ngôi nhà này quá nhiều nếu không nó sẽ sụp xuống tới tận tai mọi người mất.,58,completion,Bruno saltó de la cama y aterrizó en la alfombra con un ruido sordo. No le gustó: era un sonido,"muy hueco, así que decidió que sería mejor no ir dando saltos por aquella casa porque podía derrumbarse y caérseles encima.",41,completion,Bruno yataktan atlayıp güm diye halıya indi. Çıkardığı sesi beğenmedi; çok yankılıydı ve,"hemen karar verdi, burada pek sık atlamasa daha iyi olacaktı yoksa ev üstlerine çökebilirdi.",27,"completesi, halının sert dokusunu hissederek, yumuşak bir battaniyeye sarılmak için yatağın kenarına doğru yöneldi. Ancak, yatağın kenarında bir kitap ve bir kalem buldu. Kitabı okumaya başladı ve kalemiyle notlar almaya başladı. Bu, Bruno'nun sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi. Sessizce uyumak için kullandığı bir yöntemdi"
