en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
"Finally, Nancy Bobofit snickered something about the naked guy on the","stele, and I turned around and said, “Will you shut up?”",22,completion,"Giọt nước tràn ly đúng lúc Nancy cười khúc khích, nói câu gì đó về hình chạm người thanh","niên trần truồng trên cột đá. Không chịu nổi, tôi quay xuống: - Có câm mồm không thì bảo?",38,completion,"Al final, Nancy Bobofit se burló de una figura desnuda",cincelada en la estela y yo le espeté: —¿Te quieres callar?,21,completion,En nihayetinde Nancy Bobofit kıs kıs gülerek stele'deki çıplak adamla ilgili,"bir şeyler söyledi ben de dayanamadım, dönüp ""Çeneni kapar mısın?"" dedim.",22,"completion: Nancy Bobofit kıs kıs gülerek stele'deki çıplak adamla ilgili bir hikaye anlatmaya başladı. ""Biliyor musun, bu adamın hikayesi çok ilginç,"" dedi. ""Onun adı Apollon'du ve güzelliğiyle ünlüydü. Bir gün, bir tanrıça onu gördü ve ona aşık oldu. Ama Apollon, tanrıçanın aşkını reddetti. Bu yüzden tanrıça, Apollon'u lanetledi ve onu bir stele'ye dönüştürdü. İşte bu yüzden, Apollon'un heykeli burada duruyor ve hepimiz onun güzelliğini hayranlıkla izliyoruz."""
"I mean, sure, it was kind of cool on tournament days, when he dressed up in a suit of Roman armor and shouted: “What ho!’” and challenged us, sword-point against chalk, to run to the board and name every Greek and Roman person who had ever lived, and their mother, and what god they worshipped. But Mr. Brunner expected","me to be as good as everybody else, despite the fact that I have dyslexia and attention deficit disorder and I had never made above a C- in my life. No-he didn’t expect me to be as good; he expected me to be better. And I just couldn’t learn all those names and facts, much less spell them correctly.",118,completion,"Phải công nhận những ngày thi môn học của thầy vui cực kỳ. Khi đó, thầy Brunner mặc áo giáp của người La Mã cổ và thét vang: “Nhìn đây”. Tay cầm kiếm chỉ hộp phấn, thầy thách các trò chạy lên bảng, viết tên bất kỳ nhân vật huyền thoại nào của Hy Lạp và La Mã cổ từng được học, kể tên cha mẹ họ và vị thần mà họ thờ phượng. Nhưng khổ nỗi thầy kỳ","vọng tôi phải học hành bằng bạn bằng bè, dù biết tôi mắc bệnh khó đọc và chứng mất tập trung. Cả đời tôi chỉ nhận toàn điểm C trở xuống. Không – thầy không chỉ kỳ vọng tôi phải học hành bằng bạn bằng bè. Thầy muốn tôi phải giỏi hơn nữa cơ. Nhớ cả đống tên người và thông tin về họ đã khó, huống hồ thầy còn đòi tôi phải đánh vần cho đúng từng cái tên.",159,completion,"Verás, quiero decir que sí, que molaban los días de competición, esos en que se disfrazaba con una armadura romana y gritaba «¡Adelante!», y nos desafiaba, espada contra tiza, a que corriéramos a la pizarra y nombráramos a todas las personas griegas y romanas que vivieron alguna vez, a sus madres y a los dioses que adoraban. Pero Brunner esperaba","que yo lo hiciera tan bien como los demás, a pesar de que soy disléxico y poseo un trastorno por déficit de atención y jamás he pasado de un aprobado... No; no esperaba que fuera tan bueno como los demás: esperaba que fuera mejor. Y yo simplemente no podía aprenderme todos aquellos nombres y hechos, y mucho menos deletrearlos correctamente.",120,completion,"Sınav günleri Romalı zırhı kuşanır ve bağırırdı: ""Hey hooo!"" Sonra bize meydan okur, kılıcının ucuyla iterek tahtaya koşturtur ve yaşamış tüm Yunanlıların ve Romalıların adlarını, hatta annelerininadlarını ve hangi tanrılara taptıklarını tek tek sorardı. Bay Brunner benim herkes kadar iyi bilmemi bekliyordu ama gelin","görün ki bende disleksi vardı. Yani yazıları doğru dürüst okuyamıyordum. Üstüne üstlük dikkat bozukluğum da olduğundan, hayatımda C'nin üstünde not almamıştım. Hayır, benim onlarkadar iyi olmamı beklemiyordu; daha iyi olmamı bekliyordu. Oysa ben bırakın onca adı ve bilgiyi öğrenmeyi, bunları doğru dürüst telaffuz bile edemiyordum.",89,completion>
"I mumbled something about trying harder, while Mr. Brunner took one long","sad look at the stele, like he’d been at this girl’s funeral.",24,completion,Tôi lí nhí hứa sẽ cố gắng nhiều hơn nữa. Nhưng thầy Brunner chỉ buồn,bã nhìn mãi bia đá như thể thầy đang dự đám tang người con gái nọ.,31,completion,Murmuré algo acerca de esforzarme más mientras él dedicaba una triste mirada,"a la estela, como si hubiera estado en el funeral de la chica.",25,completación,Daha çok çalışırım gibi bir şeyler geveledim ağzımda. Bay Brunner ise,"sanki o kızın cenazesinde bulunmuş gibi stele'ye uzun uzun, üzgün üzgün baktı.",23,"Bay Brunner ise bana gülümseyerek, ""Sana güveniyorum, seninle çalışmak isterim,"" dedi. Bu sözler, benim için büyük bir motivasyon kaynağı oldu ve daha da çok çalışmaya karar verdim. Çünkü, Bay Brunner'ın güvenini kazanmak istiyordum. Bu sayede, daha iyi bir iş çıkarabileceğime inanıyordum. Bu güven, benim için çok değerliydi ve bu yüzden daha çok çalışmaya karar verdim. Bu sayede, daha iyi bir iş çıkarabileceğime inanıyordum. Bu güven, benim için çok değerliydi ve bu yüzden daha çok çalışmaya karar verdim."
"Mr. Brunner, who’d been out in front of the museum a minute before, wheeled","his chair into the doorway of the gallery, holding a pen in his hand.",28,completion,Thầy Brunner một phút trước đó còn ngoài cổng viện bảo tàng giờ đã xuất hiện ngay,"cửa phòng trưng bày, tay giơ cao cây viết. Vừa tung bút lên cao, thầy vừa hô to:",35,completion,"Y de pronto las cosas se tornaron aún más extrañas: el señor Brunner, que un","minuto antes estaba fuera del museo, apareció en la galería y me lanzó un bolígrafo.",30,"cometían a hablar en un idioma que no podía entender, y que parecía no tener sentido alguno. La atmósfera se tornó cada vez más tensa, y el señor Brunner se sintió completamente desconcertado. De pronto, una voz suave y melodiosa comenzó a hablar en un idioma que, aunque no era familiar, parecía transmitir un mensaje de paz y tranquilidad. El señor Brunner, sin saber qué hacer, se quedó inmóvil, observando cómo la situación se desarrollaba ante sus ojos. La voz continuó hablando, y el señor Brunner sintió una extraña sensación de calma invadiéndolo. No podía entender las palabras, pero la sensación de paz era innegable. De repente, la voz se detuvo, y el señor Brunner se encontró solo de nuevo, sin saber qué había sucedido ni cómo había llegado a ese punto. La extraña experiencia lo dejó sin palabras, y se preguntó si había sido todo un sueño o una realidad. ","Bir dakika önce müzenin önünde olan Bay Brunner, tekerlekli","sandalyesini sürerek, elinde bir kalemle galerinin kapısından içeri giriyordu şimdi.",19,completion
"Mrs. Dodds was a sand castle in a power fan. She exploded into yellow powder, vaporized on the spot, leaving nothing but the smell","of sulfur and a dying screech and a chill of evil in the air, as if those two glowing red eyes were still watching me.",49,completion,"Cô Dodds như lâu đài cát đặt ngay trước quạt công suất cực mạnh. Người cô nổ tung, biến thành bột màu vàng nghệ rồi tan biến ngay trước khi kịp rơi xuống. Dấu","vết chẳng còn gì ngoài mùi trứng thối, tiếng kêu giãy chết và âm khí lạnh buốt. Tôi cảm tưởng cặp mắt vằn đỏ vẫn còn đâu đó trên cao đang trừng trừng nhìn tôi.",69,completion,"La señora Dodds explotó en una nube de polvo amarillo y se volatilizó en el acto, sin dejar nada aparte","de un intenso olor a azufre, un alarido moribundo y un frío malvado alrededor, como si sus ojos encendidos siguieran observándome.",41,completion,"Bayan Dodds sanki devasa bir pervaneye tutulmuş kumdan bir kaleye döndü. Sarı bir toz dağıtarak patladı, oracıkta buharlaştı ama bir süre kükürt kokusu,","bir ölüm çığlığı ve kötülüğün saçtığı buz gibi bir hava etrafı sardı, sanki o alev alev, kor kırmızı iki göz hâlâ beni izliyordu.",46,completion
"He looked up, a little distracted. “Ah, that would be my","pen. Please bring your own writing utensil in the future, Mr. Jackson.”",23,completion,"Thấy tôi đến bên, thầy ngơ ngác nhìn lên: - À, có phải cây bút của","thầy không? Jackson này, lần sau đi học nhớ mang theo dụng cụ học tập nhé.",32,completion,"Levantó la mirada, algo distraído. —Ah, mi bolígrafo. Le agradecería, señor","Jackson, que en el futuro trajera su propio utensilio de escritura.",22,completion>,"Başını kaldırdı, dikkati dağılmış gibiydi. ""Ah, işte bu benim kalemim",sanırım. Lütfen bundan sonra kendi yazım araçlarınızı kendiniz getirin Bay Jackson.,21,"completion: Başını kaldırdı, dikkati dağılmış gibiydi. ""Ah, işte bu benim kalemim. Şimdi notlarımı tamamlamam gerekiyor. Bu önemli bir toplantı ve notlarımı unutursam, önemli noktaları kaçırırım. Bu yüzden, notlarımı dikkatlice yazmalıyım. Kalemin ucunu kontrol ettim, hala iyi durumda. Şimdi, notlarımı yazmaya başlayabilirim. "
"Every so often I would spring a Mrs. Dodds reference on somebody, just to see","if I could trip them up, but they would stare at me like I was psycho.",31,completion,"Thỉnh thoảng, vì muốn bắt quả tang bạn bè nói dối, tôi vờ vô tình hỏi",về cô Dodds nhưng họ chỉ trố mắt nhìn lại như thể tôi bị lẩn thẩn vậy.,33,completion,"De vez en cuando yo sacaba a colación a la señora Dodds,","buscando pillarlos en falso, pero se quedaban mirándome como si fuera un psicópata.",25,completion,Onları tuzağa düşürüp düşüremeyeceğimi görmek için sık sık,Bayan Dodds'tan bahsediyordum ama bana deliymişim gibi bakıyorlardı.,16,"completely surrounded them, waiting for the perfect moment to strike, as if the fate of the world hung in the balance, and I was the only one who could change its course."
"I didn’t have much time to think about it during the days, but at night, visions",of Mrs. Dodds with talons and leathery wings would wake me up in a cold sweat.,32,completion,"Ban ngày, tôi không có nhiều thời gian nghĩ đến chuyện ấy. Nhưng ban đêm, lắm lúc tôi giật mình toát mồ",hôi lạnh choàng tỉnh từ giấc mơ có hình ảnh cô Dodds với móng vuốt sắc nhọn và cánh dơi to tướng.,44,completion,"No tenía demasiado tiempo para pensar en ello durante el día, pero por la noche las",terribles visiones de la señora Dodds con garras y alas coriáceas me despertaban entre sudores fríos.,32,completion>,Gün içerisinde bu konuyu düşünecek çok vaktim olmuyordu ama geceleri,"rüyamda pençeleriyle, deriden kanatlarıyla Bayan Dodds'u görüyor, soğuk terler dökerek uyanıyordum.",21,"completion: geceleri, bu konuyu düşünmeye daha fazla zaman bulabiliyordum ve bu düşünceler beni daha da endişelendiriyordu. Bu endişe, gecenin ilerleyen saatlerinde daha da artıyor ve uykusuz geceler geçirmeme neden oluyordu. Bu durum, beni daha da rahatsız ediyordu ve bu konuyu daha fazla düşünmeye karar verdim."
I started feeling cranky and irritable most of the time. My grades slipped from Ds to Fs. I got,into more fights with Nancy Bobofit and her friends. I was sent out into the hallway in almost every class.,39,completion,"Từ đó bắt đầu quãng thời gian tôi luôn vô cớ cáu kỉnh và khó chịu, đồng thời lực học đuối dần, điểm D dần thay thế bằng",điểm F. Tôi đánh nhau với Nancy và đám bạn nó thường hơn và hầu như tiết nào tôi cũng bị thầy cô tống ra ngoài hành lang.,56,completion,Empecé a sentirme malhumorado e irritable la mayor parte del tiempo. Mis notas bajaron de insuficiente a muy deficiente.,"Me peleé más con Nancy Bobofit y sus amigas, y en casi todas las clases acababa castigado en el pasillo.",39,completion,"Artık her şeye çabuk almıyor, çoğu zaman huysuzluk ediyordum. Notlarım D'den F'ye düştü. Nancy Bobofit","ve arkadaşlarıyla daha sık kavga etmeye başladım. Neredeyse her dersten atılıyor, koridorda beklemek zorunda kalıyordum.",30,completion
"As exam week got closer, Latin was the only test I studied for. I hadn’t forgotten what Mr. Brunner","had told me about this subject being life-and-death for me. I wasn’t sure why, but I’d started to believe him.",39,"completion>As exam week got closer, Latin was the only test I studied for. I hadn’t forgotten what Mr. Brunner had taught me about the intricacies of the language, and I was determined to ace it. I spent countless hours poring over my notes, practicing conjugations, and memorizing vocabulary. I even went so far as to create flashcards and quizzed myself on them every day. I was confident that my hard work would pay off, and I would be able to demonstrate my mastery of Latin to my teacher and classmates. I couldn’t wait to show off my knowledge and impress everyone with my understanding of the language. I was ready to take on the challenge and prove myself as a true Latin scholar.","Đến thời điểm ôn thi cuối cấp, tôi chỉ dồn sức học môn Latinh. Tôi chưa quên hôm ở viện bảo tàng, thầy Brunner có","bảo môn thầy dạy có tầm quan trọng sống còn với tôi. Dù không hiểu nguyên do, nhưng tôi bắt đầu tin thầy nói đúng.",50,completion,"Se acercaba la semana de exámenes, y sólo estudié para su asignatura. No había olvidado lo que Brunner me había dicho sobre que aquella","asignatura era para mí una cuestión de vida o muerte. No sabía muy bien por qué, pero el caso es que empecé a creerlo.",48,completion>,"Sınav haftası yaklaşırken çalıştığım tek ders Latince'ydi. Bay Brunner'ın, bana ölüm kalım",meselesiyle ilgili söylediği şeyleri unutmamıştım. Neden olduğunu bilmesem de ona inanmaya başlamıştım.,24,"completım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşünüyordum. Bay Brunner'ın, bana ölüm kalım dersinin sınavına hazırlanıyordum. Bu dersin zorluğuna rağmen, Latince'nin antik dünyaya açılan bir pencere olduğunu düşün"
