en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"“Well, there’s no harm in just going with a friend. I’m sure you could ask Cassie Hiney.” And I could","have asked Cassie Hiney, who was actually perfectly nice and pleasant and cute, despite having a fantastically unfortunate last name.",completion,40,completion,"“Ờ, đi cùng một người bạn thì có sao đâu con. Chắc chắn con có thể mời Cassie Hiney mà.” Dám là tôi mời Cassie Hiney lắm chứ,","một cô bạn thực sự dễ mến, thân thiện và xinh lung linh, nhưng ngặt nỗi bạn ấy lại mang một cái họ vô địch về độ nhạy cảm[3].",completion,57,completion,"—Bueno, no hay nada malo en ir con una amiga. Seguro que podrías pedírselo a Cassie Hiney. Sí, podría habérselo pedido","a Cassie Hiney, que era muy maja, simpática y guapa, pese a su tremendamente desafortunado apellido, que en inglés significa «culo».",completion,42,completion,"“Bir arkadaşla gitmenin bir zaran olmaz. Eminim, Cassie Hiney'yi davet edebilirsin.” Olağanüstü talihsiz bir","soyadı olmasına rağmen, aslında gayet hoş, güzel ve sevimli olan Cassie Hiney’yi1 davet edebilirdim.",completion,28,completion
I was trying to think of another one when we all three simultaneously saw the human-shaped container of anabolic steroids known as Chuck Parson walking toward us with some intent. Chuck,"Parson did not participate in organized sports, because to do so would distract from the larger goal of his life: to one day be convicted of homicide. “Hey, faggots,” he called.",completion,62,completion,Tôi đang nghĩ dở vế tiếp theo thì cả ba thằng cùng trông thấy cái bình đựng hoóc-môn tăng cơ có hình dạng con người tên là Chuck Parson đang hằm hằm tiến lại phía chúng tôi. Chuck,"Parson không chơi trong đội thể thao nào cả vì như thế sẽ làm xao nhãng mục tiêu to tát của đời nó: một ngày nào đó được kết tội giết người. “Này, mấy thằng ái kia,” nó gọi.",completion,77,completion,Estaba pensando en otra ocurrencia cuando los tres a la vez vimos al bote de esteroides anabólicos con forma humana conocido como Chuck Parson acercándose a nosotros con algún,"propósito. Chuck Parson no participaba en deportes de grupo porque eso lo distraería de su principal objetivo en la vida: que algún día lo condenaran por homicidio. —Hola, maricas —dijo.",output>completion>,59,<output>completion>,"Başka bir tane düşünmeye çalışıyordum ki hepimiz o anda, bize doğru bir amaçla yürüyen ve Chuck Parson olarak tanınan insan şeklindeki anabolik steroit kabım","gördük. Chuck Parson sporlara katılmazdı çünkü bu, dikkatini hayatının en büyük amacından başka yöne çekerdi: bir gün cinayetten mahkûm edilmek. “Hey, ibneler,” diye seslendi.",completion,48,completion
"“Chuck,” I answered, as friendly as I could muster. Chuck hadn’t given us any serious trouble in a couple years—someone in cool kid land",laid down the edict that we were to be left alone. So it was a little unusual for him even to talk to us.,completion,48,completion,"“Chào Chuck,” tôi đáp, dàn hòa cầu thân hết mức có thể. Mấy năm nay Chuck không xích mích gì nghiêm trọng với bọn tôi–có đứa trong đám có",máu mặt đã phán rằng như thế là bọn tôi được yên thân. Thế nên khi chính Chuck bắt chuyện với bọn tôi thì điều này có vẻ kì kì.,completion,59,completion,"—Chuck —le contesté lo más amigablemente que pude. Chuck no nos había causado ningún problema grave en los dos últimos años, porque alguien","del bando de los guays había dado la orden de que nos dejaran en paz, así que Chuck ni siquiera nos dirigía la palabra.",output>completion>,47,<output>completion>,"Rol yapabileceğim kadar arkadaşça, “Chuck,” diye karşılık verdim. Chuck birkaç yıldır bize ciddi bir sorun yaratmıyordu...","havalı çocuklar ülkesinden biri, rahat bırakılmamız gerektiğiyle ilgili bir ferman çıkarmıştı. Yani bizimle konuşması bile biraz tuhaftı.",completion,33,completion
"It was so pathetically easy to forget about Chuck, to talk about prom even though I didn’t give a shit about prom. Such was life that morning:","nothing really mattered that much, not the good things and not the bad ones. We were in the business of mutual amusement, and we were reasonably prosperous.",completion,54,completion,"Dễ như bỡn thế là đã quên được Chuck, để say sưa bàn tán về buổi dạ hội dù tôi chẳng mảy may quan tâm đến nó. Cái sự đời sáng ngày hôm ấy: chẳng có","gì thực sự quá hệ trọng, cả chuyện tốt lẫn chuyện xấu. Chúng tôi bận mỗi việc mua vui tiêu khiển cho nhau, và chúng tôi đã ung dung hào phóng một cách rất chính đáng.",completion,72,completion,"Era patéticamente fácil olvidarse de Chuck y hablar del baile de graduación, aunque me importaba una mierda. Así era la vida","aquella mañana: nada importaba demasiado, ni las cosas buenas ni las malas. Nos dedicábamos a divertirnos, y nos iba razonablemente bien.",completion,42,completion,Chuck’ı boş verip hiç umurumda olmamasına rağmen baloyla ilgili konuşmak acınacak derecede kolaydı. O sabah hayat böyleydi:,"Hiçbir şey o kadar önemli değildi, iyi şeyler de, kötü şeyler de. Müşterek eğlence içindeydik ve epey başarılıydık.",completion,35,completion
"“You just gotta tell her, man,” I said. “You just gotta say, ‘Angela, I really like you, but there’s something you need to","know: when we go to my house and hook up, we’ll be watched by the twenty-four hundred eyes of twelve hundred black Santas.”",output>completion>,46,<output>completion>,"“Ông chỉ việc nói với Angela thôi,” tôi nói. “Đại loại như, ‘Angela này, tớ thực sự thích cậu, nhưng có điều này cậu cần phải biết: khi ở","trong nhà tớ và dính lấy nhau, tụi mình sẽ được quan sát bằng hai ngàn bốn trăm con mắt của một ngàn hai trăm ông già Noel da đen.",output>completion>,59,<output>completion>,"—Solo tienes que contárselo, tío —le dije—. Solo tienes que decirle: «Angela, me gustas, de verdad, pero hay algo que tienes","que saber: cuando vayamos a mi casa y nos enrollemos, dos mil cuatrocientos ojos de mil doscientos Santa Claus negros nos observarán».",completion,43,completion,"“Dostum, Angela’ya söylemelisin,” dedim. “Demen gereken şu: ‘Angela, senden gerçekten hoşlanıyorum ama bilmen gereken bir şey var:","Evime gidip oynaştığımızda, bin iki yüz zenci Noel babamn iki bin dört yüz gözü tarafından izleniyor olacağız.","completion>Dostum, Angela’ya söylemelisin,” dedim. “Demen gereken şu: ‘Angela, senden gerçekten hoşlanıyorum ama",34,"completion>Dostum, Angela’ya söylemelisin,” dedim. “Demen gereken şu: ‘Angela, senden gerçekten hoşlanıyorum ama bilmen gereken bir şey var: seninle tanıştığımdan beri kalbimde bir yerin var ve seni her zaman çok özel hissettiriyorsun. Seni seviyorum ve seninle birlikte olmak istiyorum. Lütfen bana şans ver ve seni ne kadar çok sevdiğimi göstermeme izin ver.’"
"I laughed awkwardly, then walked over and knelt by the window, my face inches from hers. I couldn’t imagine why she was here, in my window, like this. “To what do","I owe the pleasure?” I asked. Margo and I were still friendly, I guess, but we weren’t meet-in-the-dead-of-night-wearing-black-face-paint friendly. She had friends for that, I’m sure. I just wasn’t among them.",output>completion>,62,<output>completion>,"Tôi cười như mếu, rồi đi đến cửa sổ và quì xuống, mặt tôi chỉ cách mặt cô ấy vài phân. Tôi không thể hiểu được sao cô ấy lại ở đây, bên cửa sổ phòng tôi, như thế này. “Sao tớ lại","có vinh hạnh này đây?” tôi hỏi. Margo và tôi vẫn là bạn bè, tôi nghĩ thế, nhưng không phải kiểu bạn gặp-nhau-lúc-nửa-đêm-với-bộ-mặt-bôi-đen. Tôi dám chắc cô ấy có bạn bè cho kiểu hoàn cảnh này. Và tôi không nằm trong số bạn đó.",completion,87,completion,"Me reí con torpeza y luego me acerqué a la ventana, me arrodillé y me coloqué a solo unos centímetros de su cara. No podía imaginarme por qué estaba allí, en mi ventana, y con la cara pintada. —¿A qué debo","el placer? —le pregunté. Margo y yo seguíamos teniendo buen rollo, supongo, pero no hasta el punto de quedar en plena noche con la cara pintada de negro. Para eso ya tenía a sus amigos, seguro. Yo no estaba entre ellos.",completion,82,completion,"Tuhaf bir şekilde, güldüm, sonra oraya doğru yürüdüm, pencerenin kenarına diz çöküp oturdum, yüzüm onunkine çok yalandı. Neden burada, penceremde, bu şekilde olduğunu tahmin edemedim. “Bu şerefi neye","borçluyum?” diye sordum. Margo’yla hâlâ samimiydik, sanırım ama “gecenin köründe siyah boyalı bir yüzle buluşma” ayarlayacak kadar değil. Bunun için de arkadaşları olduğuna «minim. Sadece ben onların arasında değildim.",output>completion>,57,<output>completion>
"Margo faltered for only the briefest moment. “Dad, to answer that question would take hours","of backstory, and I know that you’re probably very tired, so just go back t—”",completion,30,completion,Margo thoáng hoảng hồn trong một tích tắc vô cùng ngắn. “Giải thích đầu,"đuôi dài dòng lắm ạ, bây giờ chắc bố mệt rồi thì đi ng...","completion: ""Giải thích đầu về cách của mình để giữ một tích",28,"completion: ""Giải thích đầu về cách của mình để giữ một tích tắc vô cùng ngắn trong một cuộc sống như này. Tôi muốn kiểm tra mình và tìm hiểu rõ ràng về cách của mình để giữ một tích tắc vô cùng ngắn trong một cuộc sống như này. Tôi muốn kiểm tra mình và tìm hiểu rõ ràng về cách của mình để giữ một tích tắc vô cùng ngắn trong một cuộc sống như này.""","Margo dudó solo un instante. —Papá, responderte a esa pregunta exigiría","horas y sé que seguramente estás muy cansado, así que vuelve a…",completar una investigación exhaustiva y analizar múltiples fuentes,23,"completar una investigación exhaustiva y analizar múltiples fuentes de información, lo cual podría llevarme horas o incluso días. Además, podría ser necesario consultar con expertos en el tema para obtener una respuesta precisa y confiable. Sin embargo, estoy dispuesta a hacer el esfuerzo necesario para proporcionarte una respuesta lo más completa y detallada posible.","Margo çok kısa bir an bocaladı. “Baba, bu soruya cevap vermek saatler boyu","hikâye anlatmamı gerektirir ve biliyorum ki muhtemelen çok yorgunsun, yani sadece geri dö...",completion,26,completion
"“Yeah, I know,” Margo answered. “There’s school tomorrow and the day after that, and thinking about that too long could make a","girl bonkers. So, yeah. It’s a school night. That’s why we’ve got to get going, because we’ve got to be back by morning.”",completion,45,completion,"“Ừa, tớ biết chứ,” Margo đáp. “Mai phải đi học, ngày kia cũng thế, cơ mà con trai suy đi tính lại lâu la có thể khiến con gái","cáu điên lên đấy. Rồi, coi như đây là trường học ban đêm đi. Thế nên bây giờ chúng ta đi, vì phải trở về trước khi trời sáng.",completion,58,completion,"—Sí, lo sé —me contestó Margo—. Mañana tenemos clase, y pasado mañana, y si lo pienso demasiado, acabaré zumbada. Así que","sí, es una noche antes de clase. Por eso tenemos que irnos ya, porque tenemos que estar de vuelta por la mañana.","completó Margo, ""me voy a concentrar en lo que realmente importa: aprovechar al máximo el tiempo que tenemos juntos",43,"completó Margo, ""me voy a concentrar en lo que realmente importa: aprovechar al máximo el tiempo que tenemos juntos antes de que la vida nos lleve por caminos separados. Después de todo, el tiempo es lo único que realmente importa, y no podemos dejar que los pensamientos sobre el futuro nos distraigan de disfrutar el presente.""","Margo, “Evet, biliyorum,” diye karşılık verdi. ‘Yarın okul var ve ondan sonraki gün de, bunun üzerine çok uzun süre düşünmek","bir kıza keçileri kaçırtabüir. Yani evet, yann okul var. Başlamak zorunda olmamızın nedeni de bu, çünkü sabah geri dönmüş olmalıyız.","output>completion> Margo, “Evet, biliyorum,” diye karşılık verdi. ‘Yarın okul var ve ondan sonraki gün de, bunun üzerine çok uzun süre",40,"<output>completion> Margo, “Evet, biliyorum,” diye karşılık verdi. ‘Yarın okul var ve ondan sonraki gün de, bunun üzerine çok uzun süre düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu konuyu düşünmek beni çok yoruyor ve bu yüzden de dinlenmeye ihtiyacım var. Bu yüzden, bu konuyu düşünmek istemiyorum. Çünkü bu konuyu düşünmek beni çok üzüyor ve bu yüzden de okulda derslerime daha iyi odaklanmak istiyorum. Ayrıca, bu kon"
"And so I went. I slid out the window, and we ran along the side of my house, heads down, until we opened the doors of the minivan. Margo whispered not to close the doors—too much noise—so with the doors open, I put it in neutral, pushed off the cement with my foot, and then let","the minivan roll down the driveway. We rolled slowly past a couple houses before I turned on the engine and the headlights. We closed the doors, and then I drove through the serpentine streets of Jefferson Park’s endlessness, the houses all still new-looking and plastic, like a toy village housing tens of thousands of real people.",completion,112,completion,"Và thế là tôi đi. Tôi lặng lẽ nhảy qua cửa sổ, và chúng tôi khom người chạy dọc hông nhà, cho đến khi mở được cửa chiếc minivan. Margo thì thầm bảo đừng đóng cửa xe–như vậy gây tiếng động quá lớn–thế là với cửa xe để mở, tôi không khởi động xe mà thò chân ra đẩy xuống nền xi-măng, để xe từ từ lăn xuống","đường. Chúng tôi chầm chậm qua mấy ngôi nhà rồi tôi mới khởi động máy và bật đèn. Chúng tôi đóng cửa xe, và tôi bắt đầu lái qua những con phố ngoằn ngoèo tưởng như vô tận của khu Jefferson Park, những căn nhà còn mới và bằng chất dẻo, trông như một ngôi làng đồ chơi với hàng chục ngàn con người bằng xương bằng thịt.",completion,136,completion,"Y fui. Salté por la ventana y corrimos por la pared lateral de mi casa con la cabeza agachada hasta que abrimos las puertas del monovolumen. Margo me susurró que no cerrara las puertas —demasiado ruido—, así que, con las puertas abiertas, puse el coche en punto muerto, empujé con el pie en el asfalto, y el monovolumen","rodó por el camino. Avanzamos despacio hasta dejar atrás un par de casas y luego encendí el motor y las luces. Cerramos las puertas y conduje por las sinuosas calles de la interminable Jefferson Park, con sus casas que todavía parecían nuevas y de plástico, como un pueblo de juguete que albergara decenas de miles de personas reales.",completion,116,completion,"Ben de gittim. Pencereden dışarı doğru kaydım ve arabanın kapılarım açana kadar, evimin yan tarafı boyunca başımız aşağıda koştuk. Margo kapılan kapatmamam için fısıldadı çok ses yapacaktıve öylece açık kapılarla, arabayı boşa alıp ayağımla ittim ve garaj ile cadde arasındaki","yoldan kaydırdım. Ben motoru ve farları açma dan önce, birkaç evin önünden yavaşça geçtik. Kapıları kapattık ve sonra Jefferson Park’m sonsuzluğunun kıvrımlı sokaklarında arabayı sürdüm, evlerin hepsi hâlâ yeni görünümlü ve plastikti, on binlerce gerçek insanın barındığı oyuncak bir köy gibi.",completion,81,completion
"Margo managed to speak in her usual manic soliloquy without answering my question. “Did you know that for pretty much the entire history of the human species, the average life span was less than thirty years? You could count on ten years or so of real adulthood, right? There was no planning for retirement. There was no planning for a career. There was no planning. No time for planning. No time for a future. But then the life spans started getting longer, and people started having more and","more future, and so they spent more time thinking about it. About the future. And now life has become the future. Every moment of your life is lived for the future—you go to high school so you can go to college so you can get a good job so you can get a nice house so you can afford to send your kids to college so they can get a good job so they can get a nice house so they can afford to send their kids to college.”",output>completion>,177,<output>completion>,"Margo đáp bằng kiểu độc thoại xen lẫn chút hưng phấn quen thuộc mà không trả lời trực tiếp câu hỏi của tôi. “Cậu biết không, từ xưa lắc xưa lơ và kéo dài rất lâu trong lịch sử nhân loại, tuổi thọ trung bình của con người chưa đến ba mươi. Tức là người ta có khoảng mười năm của tuổi trưởng thành, phải không? Như thế tức là chẳng cần lập kế hoạch nghỉ hưu. Chẳng có kế hoạch xây dựng sự nghiệp nữa. Chẳng có khái niệm lên kế hoạch. Làm gì có thời gian để lên kế hoạch. Không có thời gian cho tương lai. Nhưng rồi vòng","đời bắt đầu dài dần ra, con người bắt đầu có nhiều cái gọi là tương lai hơn, thế là họ dành nhiều thời gian nghĩ đến nó hơn. Nghĩ về tương lai. Và bây giờ sự sống đã trở thành tương lai rồi. Mỗi khoảnh khắc trong đời cậu đều sống vì tương lai–cậu học phổ thông để có thể vào đại học để có được công việc tốt để mua được nhà đẹp để kiếm được tiền lo cho con cái cậu vào đại học để chúng có được công việc tốt để chúng mua được nhà đẹp để chúng kiếm được tiền lo cho con cái chúng vào đại học.”",completion,225,completion,"Margo se las arregló para soltarme uno de sus habituales monólogos frenéticos sin contestar a mi pregunta. —¿Sabías que, durante casi toda la historia de la especie humana, el promedio de vida ha sido inferior a treinta años? Disponían de unos diez años de vida adulta, ¿no? No planificaban su jubilación. No planificaban su carrera profesional. No planificaban nada. No tenían tiempo para hacer planes. No tenían tiempo para pensar en el futuro. Pero luego las expectativas de vida empezaron a aumentar y la gente empezó a tener cada vez","más futuro, así que pasaba más tiempo pensando en él. En el futuro. Y ahora la vida se ha convertido en el futuro. Vives cada instante de tu vida por el futuro… Vas al instituto para poder ir a la universidad, y así podrás encontrar un buen trabajo, y así podrás comprarte una bonita casa, y así podrás permitirte mandar a tus hijos a la universidad para que puedan encontrar un buen trabajo y así puedan comprarse una bonita casa y así puedan permitirse mandar a sus hijos a la universidad.",completion,181,completion,"Margo her zamanki delice monologunda soruma cevap vermeden konuşmayı başardı. “Neredeyse tüm insanlık tarihinde, ortalama yaşam süresinin otuz yıldan az olduğunu biliyor muydun? On yıl falan gerçek yetişkinlik yaşayacağına güvenebiliyormuşsun, değil mi? Emekliliği planlamak yokmuş. Kariyer planlamak yokmuş. Planlamak yokmuş. Plan yapmak için zaman yokmuş. Gelecek için zaman yokmuş. Ama sonra yaşam süreleri uzamaya başlamış ve insanlar gittikçe daha fazla geleceğe sahip","olmaya başlamış ve böylece konu hakkında düşünmek için daha fazla zaman harcamışlar. Gelecek hakkında. Ve şimdi hayat gelecek haline geldi. Hayatının her anı gelecek için yaşanıyor... liseye gidiyorsun ki üniversiteye gidebilesin, böylece iyi bir iş bulabilesin ki güzel bir ev alabilesin, böylece çocuklarını üniversiteye göndermeyi karşılayabilesin ki çocukların iyi bir iş bulabilsin, böylece güzel bir ev alabilsinler ki çocuklarını üniversiteye göndermeyi karşılayabilsinler.",completion,124,completion
