Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape', 'snape—']",j.r.r. tolkien,0,0.11,incorrect,sebaka,0,0.36,incorrect,ogun,0,0.22,incorrect,yoruba,0,0.18,incorrect,labotlhano,0,0.13,incorrect,joseph,0,0.36,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,narendra modi,0,0.33,incorrect,narendra modi,0,0.33,incorrect,andry rajoelina,0,0.3,incorrect,madagascar,0,0.27,incorrect,sebaka,0,0.36,incorrect,yoruba,0,0.18,incorrect,joseph,0,0.36,incorrect,tahiti,0,0.18,incorrect,narendra modi,0,0.33,incorrect,madagascar,0,0.27,incorrect,harry,0,0.2,incorrect,ministry of magic,0,0.18,incorrect,yoldaslik,0,0.14,incorrect,recep tayyip erdogan,0,0.24,incorrect,chua te,0,0.33,incorrect,phuong,0,0.18,incorrect,harry potter,0,0.35,incorrect,sabado,0,0.36,incorrect,ministry of magic,0,0.18,incorrect,recep tayyip erdogan,0,0.24,incorrect,phuong,0,0.18,incorrect,sabado,0,0.36,incorrect
"['snape', 'snape—']",moses,0,0.4,incorrect,jesus,0,0.2,incorrect,nigeria,0,0.33,incorrect,jesus,0,0.2,incorrect,shakespeare,0,0.5,incorrect,moses,0,0.4,incorrect,maui,0,0.22,incorrect,jesus,0,0.2,incorrect,india,0,0.4,incorrect,india,0,0.4,incorrect,madagascar,0,0.27,incorrect,madagascar,0,0.27,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,moses,0,0.4,incorrect,jesus,0,0.2,incorrect,india,0,0.4,incorrect,madagascar,0,0.27,incorrect,snape,1,1.0,correct,government,0,0.27,incorrect,murat,0,0.2,incorrect,ilhan,0,0.2,incorrect,noi,0,0.25,incorrect,viet nam,0,0.31,incorrect,la iglesia,0,0.27,incorrect,transporte,0,0.4,incorrect,government,0,0.27,incorrect,ilhan,0,0.2,incorrect,viet nam,0,0.31,incorrect,transporte,0,0.4,incorrect
"['lucius malfoy', 'lucius', 'malfoy']",sheba,0,0.22,incorrect,jesus,0,0.36,incorrect,oju,0,0.22,incorrect,oju,0,0.22,incorrect,letlalo,0,0.46,incorrect,sebetwane,0,0.18,incorrect,jesus,0,0.36,incorrect,hawaii,0,0.17,incorrect,ram,0,0.22,incorrect,rajkumari,0,0.27,incorrect,maria,0,0.36,incorrect,madagascar,0,0.25,incorrect,jesus,0,0.36,incorrect,oju,0,0.22,incorrect,sebetwane,0,0.18,incorrect,hawaii,0,0.17,incorrect,rajkumari,0,0.27,incorrect,madagascar,0,0.25,incorrect,jack,0,0.2,incorrect,face,0,0.2,incorrect,isa,0,0.44,incorrect,ates,0,0.2,incorrect,demon,0,0.36,incorrect,troi,0,0.2,incorrect,hamlet,0,0.33,incorrect,don quijote,0,0.25,incorrect,face,0,0.2,incorrect,ates,0,0.2,incorrect,troi,0,0.2,incorrect,don quijote,0,0.25,incorrect
"['lucius', 'luciu']",moses,0,0.18,incorrect,moses,0,0.18,incorrect,olorun,0,0.36,incorrect,oyinbo,0,0.18,incorrect,mmusi maimane,0,0.22,incorrect,jesus,0,0.36,incorrect,tu,0,0.29,incorrect,jesus,0,0.36,incorrect,bhaart,0,0.0,incorrect,india,0,0.2,incorrect,maria,0,0.2,incorrect,madagascar,0,0.13,incorrect,moses,0,0.18,incorrect,oyinbo,0,0.18,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,india,0,0.2,incorrect,madagascar,0,0.13,incorrect,mr. rochester,0,0.21,incorrect,freedom,0,0.0,incorrect,ev,0,0.0,incorrect,annelim,0,0.33,incorrect,nguyen van ba,0,0.11,incorrect,truyen kieu,0,0.38,incorrect,mi casa,0,0.31,incorrect,america,0,0.17,incorrect,freedom,0,0.0,incorrect,annelim,0,0.33,incorrect,truyen kieu,0,0.38,incorrect,america,0,0.17,incorrect
"['malfoys', 'malfoy']",nelson mandela,0,0.3,incorrect,mont blanc,0,0.25,incorrect,nigeria,0,0.15,incorrect,ogun,0,0.2,incorrect,jesus,0,0.17,incorrect,moshoeshoe,0,0.35,incorrect,tahiti,0,0.17,incorrect,jesus,0,0.17,incorrect,narendra modi,0,0.21,incorrect,ram,0,0.22,incorrect,madagascar,0,0.35,incorrect,madagascar,0,0.35,incorrect,mont blanc,0,0.25,incorrect,ogun,0,0.2,incorrect,moshoeshoe,0,0.35,incorrect,jesus,0,0.17,incorrect,ram,0,0.22,incorrect,madagascar,0,0.35,incorrect,napoleon,0,0.43,incorrect,hamlet,0,0.33,incorrect,insanlar,0,0.29,incorrect,yaslar,0,0.33,incorrect,napoleon,0,0.43,incorrect,dinh,0,0.0,incorrect,napoleon,0,0.43,incorrect,carlos,0,0.62,incorrect,hamlet,0,0.33,incorrect,yaslar,0,0.33,incorrect,dinh,0,0.0,incorrect,carlos,0,0.62,incorrect
"['draco malfoy', 'draco', 'malfoy']",jesus,0,0.0,incorrect,david,0,0.4,incorrect,ogun,0,0.22,incorrect,ogun,0,0.22,incorrect,wallace,0,0.33,incorrect,clinton,0,0.33,incorrect,adam,0,0.44,incorrect,maui,0,0.4,incorrect,ram,0,0.5,incorrect,ram,0,0.5,incorrect,jesus,0,0.0,incorrect,madagascar,0,0.4,incorrect,david,0,0.4,incorrect,ogun,0,0.22,incorrect,clinton,0,0.33,incorrect,maui,0,0.4,incorrect,ram,0,0.5,incorrect,madagascar,0,0.4,incorrect,charlie,0,0.32,incorrect,alice,0,0.4,incorrect,recep,0,0.4,incorrect,rezalet,0,0.33,incorrect,cha,0,0.27,incorrect,nguyen du,0,0.14,incorrect,juan,0,0.22,incorrect,jose,0,0.22,incorrect,alice,0,0.4,incorrect,rezalet,0,0.33,incorrect,nguyen du,0,0.14,incorrect,jose,0,0.22,incorrect
"['hermione', 'hermione‘ye']",disney,0,0.47,incorrect,nelson mandela,0,0.36,incorrect,yoruba,0,0.14,incorrect,africa,0,0.29,incorrect,shakespeare,0,0.42,incorrect,jesus,0,0.15,incorrect,maui,0,0.33,incorrect,ma,0,0.2,incorrect,harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,madagascar,0,0.11,incorrect,adaladala,0,0.0,incorrect,nelson mandela,0,0.36,incorrect,africa,0,0.29,incorrect,jesus,0,0.15,incorrect,ma,0,0.2,incorrect,harry potter,0,0.4,incorrect,adaladala,0,0.0,incorrect,howl,0,0.33,incorrect,harry,0,0.38,incorrect,merlin,0,0.57,incorrect,aladdin,0,0.27,incorrect,harry,0,0.38,incorrect,nguyen du,0,0.3,incorrect,hermione,1,1.0,correct,harry,0,0.38,incorrect,harry,0,0.38,incorrect,aladdin,0,0.27,incorrect,nguyen du,0,0.3,incorrect,harry,0,0.38,incorrect
['harry'],david,0,0.2,incorrect,nelson mandela,0,0.11,incorrect,marie curie,0,0.38,incorrect,revulsion,0,0.14,incorrect,nelson mandela,0,0.11,incorrect,setlhogo,0,0.15,incorrect,jesus,0,0.0,incorrect,tupai,0,0.2,incorrect,rabindranath tagore,0,0.25,incorrect,ram,0,0.25,incorrect,madagascar,0,0.27,incorrect,madagascar,0,0.27,incorrect,nelson mandela,0,0.11,incorrect,revulsion,0,0.14,incorrect,setlhogo,0,0.15,incorrect,tupai,0,0.2,incorrect,ram,0,0.25,incorrect,madagascar,0,0.27,incorrect,winston,0,0.0,incorrect,john,0,0.22,incorrect,murat,0,0.2,incorrect,duvara,0,0.36,incorrect,nhan vat chinh,0,0.21,incorrect,nguoi,0,0.0,incorrect,el,0,0.0,incorrect,marie,0,0.4,incorrect,john,0,0.22,incorrect,duvara,0,0.36,incorrect,nguoi,0,0.0,incorrect,marie,0,0.4,incorrect
['harry'],jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,nigeria,0,0.17,incorrect,nigeria,0,0.17,incorrect,nelson mandela,0,0.11,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.25,incorrect,john,0,0.22,incorrect,madagascar,0,0.27,incorrect,madagascar,0,0.27,incorrect,jesus,0,0.0,incorrect,nigeria,0,0.17,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,madagascar,0,0.27,incorrect,mr. johnson,0,0.12,incorrect,mr. johnson,0,0.12,incorrect,bayan,0,0.4,incorrect,cam,0,0.25,incorrect,lao,0,0.25,incorrect,nguyen du,0,0.14,incorrect,juan,0,0.22,incorrect,carlos,0,0.36,incorrect,mr. johnson,0,0.12,incorrect,cam,0,0.25,incorrect,nguyen du,0,0.14,incorrect,carlos,0,0.36,incorrect
"['dumbledore‘un', 'dumbledore', 'albus dumbledore', 'albus dumbledore‘un', 'albus']",nelson mandela,0,0.4,incorrect,nelson mandela,0,0.4,incorrect,ogun,0,0.35,incorrect,ogun,0,0.35,incorrect,jesus,0,0.4,incorrect,moses,0,0.4,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,ramchandra,0,0.31,incorrect,rabindranath tagore,0,0.34,incorrect,alaivo,0,0.36,incorrect,madagascar,0,0.3,incorrect,nelson mandela,0,0.4,incorrect,ogun,0,0.35,incorrect,moses,0,0.4,incorrect,jesus,0,0.4,incorrect,rabindranath tagore,0,0.34,incorrect,madagascar,0,0.3,incorrect,mr. kurtz,0,0.27,incorrect,albus,1,1.0,correct,olum,0,0.44,incorrect,hayal,0,0.4,incorrect,nguyen huu tho,0,0.27,incorrect,nguyen du,0,0.36,incorrect,don juan,0,0.38,incorrect,carlos,0,0.55,incorrect,albus,1,1.0,correct,hayal,0,0.4,incorrect,nguyen du,0,0.36,incorrect,carlos,0,0.55,incorrect
