Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['henry', 'wotton', 'lord', 'lord henry wotton', 'henry wotton']",japan,0,0.2,incorrect,japan,0,0.2,incorrect,iran,0,0.25,incorrect,paris,0,0.22,incorrect,shakespeare,0,0.38,incorrect,paris,0,0.22,incorrect,peresia,0,0.33,incorrect,laburnum,0,0.33,incorrect,monet,0,0.36,incorrect,leonardo da vinci,0,0.41,incorrect,perziana,0,0.31,incorrect,london,0,0.6,incorrect,japan,0,0.2,incorrect,paris,0,0.22,incorrect,paris,0,0.22,incorrect,laburnum,0,0.33,incorrect,leonardo da vinci,0,0.41,incorrect,london,0,0.6,incorrect,forster,0,0.36,incorrect,monet,0,0.36,incorrect,lord henry,0,0.74,correct,henry,1,1.0,correct,london,0,0.6,incorrect,london,0,0.6,incorrect,london,0,0.6,incorrect,monet,0,0.36,incorrect,monet,0,0.36,incorrect,henry,1,1.0,correct,london,0,0.6,incorrect,monet,0,0.36,incorrect
"['hallward', 'basil hallwar', 'basil hallward', 'basil', 'hallwar']",euclid,0,0.29,incorrect,bohareng,0,0.4,incorrect,napoleon,0,0.31,incorrect,jesus,0,0.2,incorrect,nelson mandela,0,0.37,incorrect,nelson mandela,0,0.37,incorrect,maori,0,0.4,incorrect,samoa,0,0.33,incorrect,leonardo da vinci,0,0.32,incorrect,rabindranath tagore,0,0.31,incorrect,mao zedong,0,0.25,incorrect,confucius,0,0.14,incorrect,bohareng,0,0.4,incorrect,jesus,0,0.2,incorrect,nelson mandela,0,0.37,incorrect,samoa,0,0.33,incorrect,rabindranath tagore,0,0.31,incorrect,confucius,0,0.14,incorrect,van gogh,0,0.29,incorrect,van gogh,0,0.29,incorrect,van gogh,0,0.29,incorrect,leonardo da vinci,0,0.32,incorrect,nguyen dinh thi,0,0.21,incorrect,nguyen du,0,0.17,incorrect,van gogh,0,0.29,incorrect,leonardo,0,0.5,incorrect,van gogh,0,0.29,incorrect,leonardo da vinci,0,0.32,incorrect,nguyen du,0,0.17,incorrect,leonardo,0,0.5,incorrect
"['lord', 'henry', 'lord henry']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jack,0,0.0,incorrect,china,0,0.4,incorrect,mo,0,0.33,incorrect,laurel,0,0.4,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,gaandhii,0,0.22,incorrect,ujjwal,0,0.2,incorrect,andry rasoanaivo,0,0.29,incorrect,madagascar,0,0.2,incorrect,jesus,0,0.2,incorrect,china,0,0.4,incorrect,laurel,0,0.4,incorrect,jesus,0,0.2,incorrect,ujjwal,0,0.2,incorrect,madagascar,0,0.2,incorrect,wemmick,0,0.17,incorrect,emily,0,0.4,incorrect,orhan pamuk,0,0.38,incorrect,orhan veli,0,0.4,incorrect,wodehouse,0,0.42,incorrect,nguyet,0,0.36,incorrect,don quijote,0,0.29,incorrect,laurel,0,0.4,incorrect,emily,0,0.4,incorrect,orhan veli,0,0.4,incorrect,nguyet,0,0.36,incorrect,laurel,0,0.4,incorrect
"['lord', 'henry', 'lord henry']",nelson mandela,0,0.33,incorrect,winnie-the-pooh,0,0.2,incorrect,goldilocks,0,0.29,incorrect,david,0,0.22,incorrect,shakespeare,0,0.38,incorrect,jesus,0,0.2,incorrect,tarona,0,0.25,incorrect,jesus,0,0.2,incorrect,rudyard kipling,0,0.32,incorrect,ramayana,0,0.31,incorrect,andry rajoelina,0,0.32,incorrect,andriamanelo,0,0.25,incorrect,winnie-the-pooh,0,0.2,incorrect,david,0,0.22,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ramayana,0,0.31,incorrect,andriamanelo,0,0.25,incorrect,harold,0,0.4,incorrect,emily,0,0.4,incorrect,don quixote,0,0.29,incorrect,isa,0,0.0,incorrect,duc phat,0,0.33,incorrect,nguyen du,0,0.29,incorrect,don quijote,0,0.29,incorrect,flor,0,0.75,correct,emily,0,0.4,incorrect,isa,0,0.0,incorrect,nguyen du,0,0.29,incorrect,flor,0,0.75,correct
['agatha'],beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,chopin,0,0.17,incorrect,beethoven,0,0.27,incorrect,jesus,0,0.0,incorrect,moses,0,0.0,incorrect,george,0,0.17,incorrect,jesus,0,0.0,incorrect,lata mangeshkar,0,0.38,incorrect,beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,moses,0,0.0,incorrect,jesus,0,0.0,incorrect,beethoven,0,0.27,incorrect,beethoven,0,0.27,incorrect,aunt clara,0,0.38,incorrect,aunt,0,0.4,incorrect,ben,0,0.0,incorrect,ali,0,0.22,incorrect,ngoc,0,0.2,incorrect,nguyen du,0,0.13,incorrect,chopin,0,0.17,incorrect,chopin,0,0.17,incorrect,aunt,0,0.4,incorrect,ali,0,0.22,incorrect,nguyen du,0,0.13,incorrect,chopin,0,0.17,incorrect
"['dorian', 'doria']",nelson mandela,0,0.3,incorrect,nelson mandela,0,0.3,incorrect,yoruba,0,0.55,incorrect,yoruba,0,0.55,incorrect,setsofelo mokokong,0,0.17,incorrect,moses,0,0.2,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.18,incorrect,ram,0,0.5,incorrect,ram,0,0.5,incorrect,maria,0,0.6,incorrect,maria,0,0.6,incorrect,nelson mandela,0,0.3,incorrect,yoruba,0,0.55,incorrect,moses,0,0.2,incorrect,tahiti,0,0.18,incorrect,ram,0,0.5,incorrect,maria,0,0.6,incorrect,the painter,0,0.24,incorrect,michelangelo,0,0.33,incorrect,ressam,0,0.36,incorrect,edvard munch,0,0.33,incorrect,phien,0,0.36,incorrect,duc,0,0.25,incorrect,el muchacho,0,0.12,incorrect,leonardo da vinci,0,0.35,incorrect,michelangelo,0,0.33,incorrect,edvard munch,0,0.33,incorrect,duc,0,0.25,incorrect,leonardo da vinci,0,0.35,incorrect
['basil'],beethoven,0,0.14,incorrect,leha,0,0.22,incorrect,yoruba,0,0.36,incorrect,yoruba,0,0.36,incorrect,moses,0,0.2,incorrect,jesus,0,0.2,incorrect,maui,0,0.44,incorrect,jesus,0,0.2,incorrect,rabindranath tagore,0,0.17,incorrect,rabindranath tagore,0,0.17,incorrect,david,0,0.4,incorrect,andriamanitra,0,0.22,incorrect,leha,0,0.22,incorrect,yoruba,0,0.36,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,rabindranath tagore,0,0.17,incorrect,andriamanitra,0,0.22,incorrect,edward,0,0.18,incorrect,edgar allan poe,0,0.2,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,minh,0,0.22,incorrect,day,0,0.25,incorrect,amigo,0,0.4,incorrect,manuel,0,0.36,incorrect,edgar allan poe,0,0.2,incorrect,dorian,0,0.18,incorrect,day,0,0.25,incorrect,manuel,0,0.36,incorrect
['harry'],nelson mandela,0,0.11,incorrect,ha,0,0.57,incorrect,yoruba,0,0.18,incorrect,yoruba,0,0.18,incorrect,joseph stalin,0,0.22,incorrect,botswana,0,0.15,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,raphael,0,0.33,incorrect,raphael,0,0.33,incorrect,madagascar,0,0.27,incorrect,madagascar,0,0.27,incorrect,ha,0,0.57,incorrect,yoruba,0,0.18,incorrect,botswana,0,0.15,incorrect,jesus,0,0.0,incorrect,raphael,0,0.33,incorrect,madagascar,0,0.27,incorrect,walter,0,0.36,incorrect,wilde,0,0.0,incorrect,annem,0,0.2,incorrect,ahmet umit,0,0.13,incorrect,ong,0,0.0,incorrect,nguyen du,0,0.14,incorrect,el,0,0.0,incorrect,maria,0,0.4,incorrect,wilde,0,0.0,incorrect,ahmet umit,0,0.13,incorrect,nguyen du,0,0.14,incorrect,maria,0,0.4,incorrect
"['henry', 'lord henry—', 'lord henry', 'henry—', 'lord']",nelson mandela,0,0.33,incorrect,jesus,0,0.2,incorrect,olaudah equiano,0,0.4,incorrect,olorun,0,0.6,incorrect,nelson mandela,0,0.33,incorrect,jesus,0,0.2,incorrect,moses,0,0.27,incorrect,tahiti,0,0.18,incorrect,krishna,0,0.35,incorrect,rabindranath tagore,0,0.28,incorrect,ravelo,0,0.4,incorrect,andriamanelo,0,0.25,incorrect,jesus,0,0.2,incorrect,olorun,0,0.6,incorrect,jesus,0,0.2,incorrect,tahiti,0,0.18,incorrect,rabindranath tagore,0,0.28,incorrect,andriamanelo,0,0.25,incorrect,alan watts,0,0.2,incorrect,shakespeare,0,0.38,incorrect,nietzsche,0,0.29,incorrect,rumi,0,0.25,incorrect,huan tuoc,0,0.29,incorrect,nguyen du,0,0.29,incorrect,don quijote,0,0.29,incorrect,don quijote,0,0.29,incorrect,shakespeare,0,0.38,incorrect,rumi,0,0.25,incorrect,nguyen du,0,0.29,incorrect,don quijote,0,0.29,incorrect
"['gray', 'dorian', 'dorian gray']",david,0,0.36,incorrect,david,0,0.36,incorrect,persephone,0,0.25,incorrect,fin,0,0.44,incorrect,go,0,0.33,incorrect,lesedi,0,0.33,incorrect,david attenborough,0,0.34,incorrect,christ,0,0.33,incorrect,bees,0,0.0,incorrect,galileo,0,0.36,incorrect,herodotus,0,0.27,incorrect,hitany,0,0.5,incorrect,david,0,0.36,incorrect,fin,0,0.44,incorrect,lesedi,0,0.33,incorrect,christ,0,0.33,incorrect,galileo,0,0.36,incorrect,hitany,0,0.5,incorrect,keats,0,0.22,incorrect,orpheus,0,0.31,incorrect,leylak,0,0.2,incorrect,ari,0,0.44,incorrect,con ong,0,0.44,incorrect,dinh,0,0.6,incorrect,el nino,0,0.31,incorrect,mariposa,0,0.43,incorrect,orpheus,0,0.31,incorrect,ari,0,0.44,incorrect,dinh,0,0.6,incorrect,mariposa,0,0.43,incorrect
