,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
EuroLLM-9B-Instruct,39.05830996924434,33.626747736683186,34.637421779893415,24.62678621014947,14.850956738680532,26.7949418114886,7.649787683969722,22.155748476068972,20.337704768681487,20.829429601850553,28.07386504093815,20.346745894109084,24.33253242192668,21.913257977650918,10.810148639319122,16.524579011516273,5.19999598430848,11.994362033986,8.646323228064166,9.93430393571078
Llama-3.1-405b,82.03967410668035,75.80542763820597,72.21498312928347,70.24394147350044,49.201725912854144,61.13007029657563,31.077002847398635,42.734986672927064,54.96701680906584,53.62753621027816,,,,,,,,,,
Llama-3.1-70B-Instruct-quantized.w4a16,76.32379919678088,60.271644274275204,42.64384914583941,42.95838134732008,46.36181645233927,59.70912074792112,24.766823078432726,40.955357977372095,31.472932327991874,51.23825996480641,62.488853413572315,51.23359281109869,51.990640065025424,50.84114010114547,35.344294731792964,49.37566716218775,21.560559813480495,30.73873399845683,21.896239312436702,40.995913261436094
Llama-3.1-70B-Instruct-quantized.w8a16,65.6028699353474,40.96280493424053,35.71597574235675,41.11575645319279,24.068842330361836,25.69355380488697,15.70599306678707,22.58406854581099,15.01739299804085,28.980655465730297,39.08415448965428,24.079392098575624,30.976881615262737,29.404634546479723,20.24614321243123,21.491400368026063,12.668768408504686,18.366526089616308,10.138831060882186,26.36301123231004
Llama-3.1-70B-Instruct_,75.31078320721394,58.57895426700742,38.52632745784364,46.427937676090544,48.05021474499087,60.268217914600484,26.06735137137922,44.969360321859654,32.8872525044628,54.84008020749387,62.046676626707075,48.66683868978045,48.69941981162594,49.18149362816986,37.29165169796782,49.8708550426091,21.971517138564888,33.13908490382641,24.48487539894922,43.22578343033716
Llama-3.1-8B-Instruct-quantized.w4a16,52.10806690156515,36.058264612080556,28.016231358535073,24.943900780592674,25.193017883866975,24.746451747442325,11.413529706717656,23.174345353588034,6.547429551804319,16.62425933396382,40.871506937240284,32.9464430384097,30.282596303692543,19.540473560157977,24.404314480062258,21.198104434907087,9.070138115885344,9.475582709025701,1.856409320256111,15.311026491339389
Llama-3.1-8B-Instruct-quantized.w8a16,53.762534521580434,43.73904987849309,35.57463715716962,35.282947469401805,30.06620824572603,35.11751342545137,16.406742471313972,31.896908944440508,9.87147420820625,27.21019794223012,42.63450962291422,39.176954173097826,36.034121448789236,34.85974776215193,28.063322505174213,30.596174959448096,15.435268069196145,25.571136993991814,5.17332871938573,25.715445684345877
Llama-3.1-8B-Instruct_,54.06665242442413,42.58234172334742,34.26578310953024,34.48010722850033,29.52574552691966,34.91635623701185,16.380040282421398,31.107201686049997,8.82579563144114,27.5894675596515,41.48671670467996,38.0320574038546,35.8195701739745,34.87437519680817,28.028529619839855,30.36249040497311,15.16959428908708,24.32763581506329,4.918790697718888,25.494498521099935
Llama-3.3-70B-Instruct,74.75348621495012,51.19494625155123,43.66943443816072,47.954382850758904,48.02716703954796,59.49581422102696,24.65276396774504,43.94974320548001,35.26911295084922,52.35508037459691,58.438049721223386,41.87791069275946,43.925385352382854,39.889157119040824,34.26855596327592,46.4295905903981,18.289666069154748,30.022397870084404,21.813252810016156,39.005432198865556
OLMo-2-1124-13B-Instruct,62.1939825339991,46.513689389099476,47.47369826589548,49.16251061338736,32.85049561023192,49.35749160893749,16.249507515242833,31.744077736506377,4.67408632261615,39.2590236824181,51.126941410426,39.981934456440506,43.61131404365891,42.59814337523092,21.814750337992823,43.94850312381753,13.983788473060565,24.807628274734267,2.8108987643484995,34.24957847475504
OLMo-2-1124-7B-Instruct,55.07452463480428,34.448172918764925,42.78482368586468,43.83158704395703,27.942289092462822,42.516752034949825,12.521755615004771,24.320318062320165,4.753324470128479,21.70804491065162,45.846428354325724,25.645511103297377,38.79706048717152,41.279686367986905,25.939621620859583,35.415485207028745,11.883453261317047,14.572151928927768,2.088773758739849,16.20614985237817
Qwen2.5-7B-Instruct-1M,43.876111564228545,37.497739749916356,35.004096881379795,34.097875242119414,17.166380840127825,27.748270914278667,9.492449228582286,18.565204006193994,14.550762199421564,21.521936005703097,30.385559093531906,23.192164016030045,22.78679952185777,27.500902220709797,13.47404490637936,23.569788211552,8.962469017803922,15.12508269576222,11.781155944121517,15.9284425720378
gpt-4o-2024-11-20,89.08114546060975,80.48810595132328,79.2416595017499,82.90744445178161,63.30484557324402,73.0082256874414,33.08371876350143,55.52044505319187,67.34562328491852,75.3357431411644,77.25919957997236,69.49839014981755,68.37660087817588,65.00243565462871,48.01587897721396,55.45638517940443,26.353581931413743,41.723954337671046,41.73015791823491,58.13730217353355
