,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
EuroLLM-9B-Instruct,19.70380563071992,11.132962012647411,6.845140462297214,4.929362715902323,1.2977159081278073,1.9439783032460378,0.26451394185947963,1.980252563776591,0.9350792440037291,0.6414950419527079,5.4894141360468485,3.3672898330134777,3.7846095025107447,3.0387190915518403,0.5803034155436901,1.1151792524790236,0.05263157894736842,0.8278667683702009,0.5380116959064327,0.29824561403508776
Llama-3.1-405b,60.28838012684339,49.12843123935106,39.97046083917745,31.45416934991089,16.977632225490844,19.196676035419976,8.78752200241476,8.448678097935305,26.79741832766199,22.451300568965667,,,,,,,,,,
Llama-3.1-70B-Instruct-quantized.w4a16,54.13325487911076,29.91310483486086,18.29473479926066,9.725592675266425,11.595535970501961,11.174956766573718,4.790761886955498,5.4304814314065,7.802265722342448,11.964517086538894,28.142797461481667,14.354193699186453,15.243032488202553,8.503883592856099,6.076480076126373,6.682689862895813,2.905748205519372,3.3382571534745447,2.417316982534374,7.4319189717456435
Llama-3.1-70B-Instruct-quantized.w8a16,45.48420076517599,20.033110253981057,14.189826866324967,8.745353851056766,3.269115327788569,2.6441555854375216,1.5316425120772945,2.8366510616398557,1.4786380782211634,3.420941811806833,14.237740111190131,7.049902616065948,9.225604221738047,5.194452278795561,2.428519016551289,1.7870536381293889,1.192706310075203,1.7746542822517726,0.5753369510069927,2.3084067931669905
Llama-3.1-70B-Instruct_,56.17976295139491,32.139482580887076,19.83691852786457,12.230085732622001,11.300773371638591,11.264700863576488,5.3557554818352004,5.295633732464499,8.748370928185803,11.535700921189582,29.62634416767846,16.11120285208762,15.159129460731345,8.62556025145627,6.507756977786253,6.690886914972962,3.2057734448926736,3.7980072463768115,2.9223998539103873,7.554560347335757
Llama-3.1-8B-Instruct-quantized.w4a16,28.256963934877753,10.333414059489192,2.3712053029801687,2.052717578259374,3.813909017713365,2.746779388083736,1.652012882447665,2.117713365539452,0.0,1.757729468599034,19.699413458567882,9.107552720975889,3.737156155559967,2.825925925925926,3.728698464694593,2.5858695652173913,1.9160024154589372,1.6157004830917874,0.0,1.7983091787439611
Llama-3.1-8B-Instruct-quantized.w8a16,30.20143287214171,12.490950155471676,3.150432356120265,3.243055742510582,,,,,,,20.803897807068715,12.52626777567044,5.347145348362552,5.185079302053692,,,,,,
Llama-3.1-8B-Instruct_,30.314055299002053,12.612795169037952,3.2670990227869323,3.150463149917989,4.362857079831469,4.77041322336133,2.1705314009661834,2.9388083735909825,0.0,2.6856682769726246,20.73571824228089,12.536090642015045,5.274485531010955,5.7463514437606165,3.904010047867999,4.128091072228169,2.3625603864734304,2.365599838969404,0.0,2.6806763285024156
Llama-3.3-70B-Instruct,56.99547070473723,33.72526046677426,21.88497539107386,15.448581525602986,10.192335857412345,10.919385502726971,4.780330181179184,4.86011159627232,5.677827735059729,11.17878092756357,,,,,5.576333717523515,5.962407190228733,2.7449204807676346,3.3073671497584543,1.9095813204508858,6.215960479995447
OLMo-2-1124-13B-Instruct,39.43067826288111,14.127855171006837,10.321885369548248,9.251432740487054,5.42103832071614,7.909765748921896,2.3236241844713383,4.060683491697158,0.4796042617960426,4.966859967057065,20.110324839207955,7.45048886605135,9.660332437442877,9.090682820530109,3.589510133602407,5.99334188543756,1.9929390892276877,2.921214394630571,0.32006491027109585,4.153808654445079
OLMo-2-1124-7B-Instruct,30.315497606818063,8.396812395463115,10.377915484407364,9.357938113294816,4.080269397068792,7.043119015772737,1.955385758218507,2.3873337303950763,0.15869565217391304,2.4842190016103056,21.724347590458436,4.74573268921095,9.383331443805297,7.1522684909447864,3.467357169773004,4.790988888110336,1.5528346365190828,1.784057971014493,0.0684931506849315,1.6940418679549114
Qwen2.5-7B-Instruct-1M,21.264303112237393,8.544177238759975,6.66827019289787,6.324091430152239,2.91213244215031,3.624226337928652,1.037456214618922,1.9582677078507928,1.7123993558776167,2.6490338164251206,4.243760064412238,4.208399842880894,5.372088489621246,4.450920686916815,2.058267707850793,2.8195652173913044,0.861111111111111,1.7492919634111925,1.4698067632850242,2.148309178743961
gpt-4o-2024-11-20,73.02090860153363,53.22611082559028,42.420244453100516,39.20321011470298,33.421043091376994,26.774756937677125,13.943065759795099,14.59636317811303,33.253046234451936,35.61554800143394,45.34805514054895,27.187884708448685,24.294739158858494,12.726434005774077,14.373397421404306,10.896430382884787,4.983482745839939,7.251178158662837,11.18304269889172,15.972226167976356
