,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,66.66666666666666,55.00000000000001,35.0,15.0,8.333333333333332,10.0,5.0,5.0,10.0,10.0,20.0,30.0,23.333333333333332,5.0,6.666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.0,6.666666666666667
A Tale of Two Cities,46.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,7.000000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A thousand splendid suns,2.127659574468085,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,75.0,8.0,7.000000000000001,3.0,0.0,1.0,0.0,0.0,2.0,1.0,14.000000000000002,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Adventures of Sherlock Holmes,3.0,1.0,7.000000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,89.13043478260869,54.347826086956516,39.130434782608695,21.73913043478261,23.91304347826087,13.043478260869565,6.521739130434782,21.73913043478261,10.869565217391305,23.91304347826087,58.69565217391305,19.565217391304348,32.608695652173914,26.08695652173913,17.391304347826086,13.043478260869565,4.3478260869565215,10.869565217391305,2.1739130434782608,15.217391304347828
Dracula,65.55555555555556,36.666666666666664,27.77777777777778,11.11111111111111,1.1111111111111112,1.1111111111111112,0.0,0.0,3.3333333333333335,1.1111111111111112,11.11111111111111,7.777777777777778,8.88888888888889,7.777777777777778,2.2222222222222223,2.2222222222222223,0.0,0.0,1.1111111111111112,1.1111111111111112
Dune,53.0,24.0,25.0,13.0,8.0,6.0,2.0,14.000000000000002,0.0,11.0,18.0,7.000000000000001,15.0,6.0,6.0,4.0,1.0,8.0,0.0,4.0
Fahrenheit 451,15.0,18.333333333333332,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frankenstein,86.27450980392157,54.90196078431373,23.52941176470588,9.803921568627452,0.0,0.0,0.0,0.0,0.0,0.0,35.294117647058826,5.88235294117647,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter and the Deathly Hallows,28.000000000000004,8.0,7.000000000000001,11.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0
Of Mice and Men,50.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Towns,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson The Lightning Thief,19.587628865979383,0.0,0.0,0.0,2.0618556701030926,2.0618556701030926,0.0,1.0309278350515463,0.0,2.0618556701030926,7.216494845360824,0.0,0.0,2.0618556701030926,1.0309278350515463,1.0309278350515463,2.0618556701030926,1.0309278350515463,0.0,2.0618556701030926
Pride and Prejudice,94.0,47.0,8.0,9.0,8.0,1.0,6.0,1.0,0.0,3.0,70.0,28.000000000000004,22.0,6.0,4.0,1.0,2.0,2.0,0.0,3.0
Sense and sensibility,23.0,7.000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Boy in the Striped Pyjamas,5.154639175257731,3.0927835051546393,2.0618556701030926,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,2.0618556701030926,0.0,2.0618556701030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,75.92592592592592,33.33333333333333,35.18518518518518,53.70370370370371,12.962962962962962,16.666666666666664,11.11111111111111,12.962962962962962,0.0,12.962962962962962,16.666666666666664,24.074074074074073,18.51851851851852,42.592592592592595,9.25925925925926,11.11111111111111,11.11111111111111,9.25925925925926,1.8518518518518516,11.11111111111111
The Handmaid s Tale,63.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,47.94520547945205,36.986301369863014,47.94520547945205,12.32876712328767,0.0,0.0,0.0,0.0,1.36986301369863,1.36986301369863,10.95890410958904,13.698630136986301,41.0958904109589,1.36986301369863,0.0,0.0,0.0,0.0,1.36986301369863,0.0
