en_first_half,en_second_half,en_results,en_word_count,en_results_raw
I made sure to insert myself between Autumn and Jack last night for this very reason. It was clear that,"we were crashing at my house, and I felt it was my duty to be the one to take the blows.","he had been drinking heavily, and I didn't want him to say or do anything that might jeopardize",41,"he had been drinking heavily, and I didn't want him to say or do anything that might jeopardize our chances of getting the job, which was already looking increasingly uncertain due to the tight deadline and the fact that our main competitor had somehow managed to secure a meeting with the client."
"A couple of weeks ago, after we went to see that silly horror movie that made Autumn scream three times, both of them—Jack and","Autumn—said they had fun. They said they could understand why I liked my other friend so much, and sure, maybe we could do it again.","we were still trying to process the eerie atmosphere and the jump scares that left us all on the edge of our seats, but little did we",49,"we were still trying to process the eerie atmosphere and the jump scares that left us all on the edge of our seats, but little did we know that the real horror was only just beginning, as strange things started to happen around us, and it wasn't until we received that mysterious package in the mail that we realized our nightmare was far from over."
"Jack enters the room. I close my eyes. Though my penis remains somewhat optimistic, the blankets provide cover.","I should move, wake Autumn, pretend my arm was never around her, but I can’t bear to yet.","for the moment, the softness of the blankets and the darkness behind my eyelids help to calm",36,"for the moment, the softness of the blankets and the darkness behind my eyelids help to calm my racing thoughts, but I know it's only a temporary reprieve from the awkwardness that has settled in the air, and I can sense Jack's presence still, his eyes fixed on me with a mix of concern and curiosity, wondering what I'm thinking, what I'm feeling, and whether I'm okay with what just happened."
"“What are you doing? And what about her?” Jack nods toward the tent. Even though we’re talking low, he starts",to whisper. “She would have to be the stupidest person on earth to not know you’re bonkers in love with her.”,"to speak in a hushed tone, his eyes darting toward the entrance of the tent, where a faint light flickers, casting",41,"to speak in a hushed tone, his eyes darting toward the entrance of the tent, where a faint light flickers, casting eerie shadows on the surrounding trees, and the sound of muffled voices carries on the wind, making it difficult to discern what's being said, but the concern etched on his face is unmistakable, and I can sense the unspoken question hanging in the air, a question that I'm not sure I'm ready to answer, but one that seems to be burning a hole in his mind, and in mine, as we stand there, frozen in uncertainty, the only sound being the distant howling of wolves, a haunting reminder of the vast and unforgiving wilderness that surrounds us."
"Jack groans and rubs his face. He says something I don’t quite hear, but it ends with","the word “type.” Autumn makes a noise in the tent, and we both hold our breaths and listen.","in a muffled tone, and then he looks up at me with a mixture of frustration and desperation",35,"in a muffled tone, and then he looks up at me with a mixture of frustration and desperation in his eyes, his gaze searching for something, or someone, to cling to in this moment of turmoil."
"“Zoned out the way she does? You have been so, so…","Like last week!” Jack asks, “How could you have missed that game?”","obviously oblivious to the world around her, lost in her own little",23,"obviously oblivious to the world around her, lost in her own little bubble of thoughts and emotions, that it's almost as if she's invisible to everyone else."
“Why don’t we restart the movie? We can all watch it.” Jack,gives me a look to remind me that our other conversation isn’t over.,"had suggested, but Sarah hesitated, her eyes fixed on the paused screen,",25,"had suggested, but Sarah hesitated, her eyes fixed on the paused screen, where the protagonist's desperate cry still lingered, a haunting echo that seemed to reverberate through the room, and she couldn't shake off the feeling that they were all missing something crucial, a detail that would change their understanding of the entire narrative."
"I walk Jack to his car, and when he turns to me with that","look on his face, I know what he’s going to say. I open my mouth.","smile, I feel a flutter in my chest, a mix of emotions swirling together",29,"smile, I feel a flutter in my chest, a mix of emotions swirling together like the autumn leaves that crunch beneath our feet as we stand in the fading light of day, the sound of the crickets providing a soothing background melody."
"I met Jack on the first day of middle school. Autumn and I did not have a single class together—I would be less distracted, for one thing—but not having lunch","together seemed like a joke. Surely the school administrators knew we had always been together, were meant to be together. Surely, if I looked around the cafeteria, she would be there?","together was a small price to pay for the freedom to roam the empty hallways and explore the school's hidden corners, a luxury I cherished as I navigated the unfamiliar corridors, trying",61,"together was a small price to pay for the freedom to roam the empty hallways and explore the school's hidden corners, a luxury I cherished as I navigated the unfamiliar corridors, trying to make sense of the labyrinthine layout and the cacophony of unfamiliar faces, while Jack, on the other hand, seemed to know exactly where he was going, his confident stride and easy smile drawing the attention of several girls, including a blonde-haired girl with a bright smile, who caught my eye as she laughed at something Jack said, and I felt a pang of curiosity about this new friend of mine, wondering what it was about him that made him so magnetic, and whether I would ever be able to measure up to his effortless charm."
"When I finally sat down next to Jack at a mostly empty table, he reacted as if he had been waiting for me. We had been in the morning gym class together and kicked a ball around with a few other guys after the teacher had given us","free time. I didn’t sit down because I recognized Jack though; I simply sat at the first empty seat, defeated. But Jack remembered me. He asked me if I ever watched pro soccer. I said yeah, not really interested in conversation, not really listening, wondering what Autumn was doing.","dismissed us, and I had been looking forward to this chance to catch up with him all day. He smiled and leaned back in his chair, his eyes scanning the dimly lit café as if searching for something or someone, before focusing back on me with a friendly grin. The waitress came over to",97,"dismissed us, and I had been looking forward to this chance to catch up with him all day. He smiled and leaned back in his chair, his eyes scanning the dimly lit café as if searching for something or someone, before focusing back on me with a friendly grin. The waitress came over to take our order, and Jack suggested we grab a couple of burgers and fries, which I agreed to, and we spent the next few minutes chatting about our favorite sports teams and the upcoming school year. As we waited for our food to arrive, Jack asked me about my summer break, and I told him about my family's road trip to the beach, which he listened to intently, asking follow-up questions and making me laugh with his witty remarks. The atmosphere in the café was relaxed and casual, and I felt at ease with Jack, like we had known each other for years, not just a few months. Our food arrived, and we dug in, savoring the taste of the juicy burgers and crispy fries, and continuing our conversation about everything and nothing, enjoying each other's company in the warm and cozy café."
