en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Aside from Eager Beaver, there are fourteen of us starting today. Fourteen of us fresh out of top-five graduate programs, and prestigious internships, and CV-beefing industry","jobs accepted exclusively to look more attractive during NASA’s next round of recruitment. There’re fourteen of us, and the thirteen that aren’t me are all nodding enthusiastically.","with a plethora of skills, yet somehow still uncertain about the true meaning of success, and the harsh realities of the corporate world that await us, as we step into this high-pressure",53,"with a plethora of skills, yet somehow still uncertain about the true meaning of success, and the harsh realities of the corporate world that await us, as we step into this high-pressure environment, where the lines between ambition and desperation are often blurred, and the stakes are higher than any academic achievement."
"The truth, though, is quite the opposite. I hated school at first sight—with the direct consequence that school hated the sullen, listless child that I was right back. In the first grade, I refused to learn how to write my name, even though Hannah is only three letters repeated twice. In junior high, I set a school record for the highest number of consecutive detention days—what happens when","you decide to take a stand and not do homework for any of your classes because they are too boring, too difficult, too useless, or all of the above. Until the end of my sophomore year, I couldn’t wait to graduate and leave all of school behind: the books, the teachers, the grades, the cliques. Everything. I didn’t really have a plan for after, except for leaving now behind.","you combine a rebellious spirit with a natural aptitude for getting into trouble, and a dash of bad luck for always being in the wrong place at the wrong time. My teachers would often remark on my potential, but it seemed to be constantly at odds with my behavior, and I found myself stuck in a cycle of misbehavior and punishment. I was the kid who would get in trouble for talking",137,"you combine a rebellious spirit with a natural aptitude for getting into trouble, and a dash of bad luck for always being in the wrong place at the wrong time. My teachers would often remark on my potential, but it seemed to be constantly at odds with my behavior, and I found myself stuck in a cycle of misbehavior and punishment. I was the kid who would get in trouble for talking back to the teacher, for doodling on my notebook, for being late to class, and for just about everything else. My parents were at their wit's end, and I could sense their frustration and disappointment. I felt like I was letting them down, and it only made me more determined to continue pushing the boundaries and testing the limits. Little did I know, this was just the beginning of a long and winding road that would lead me to discover my true passions and talents, and to find my place in the world."
"“It’s like space is your whole personality,” the girl I casually hooked up with during most of my sophomore year of undergrad told me. It was after I explained that no, thank you, I wasn’t interested in going out for coffee to meet her friends because of a lecture on","Kalpana Chawla I was planning to attend. “Do you have any other interests?” she asked. I threw her a quick “Nope,” waved good-bye, and wasn’t too surprised when, the following week, she didn’t reply to my offer to meet up. After all, I clearly couldn’t give her what she wanted.","the societal pressures of social media and how it affects our self-perception, and she looked at me with a mixture of confusion and curiosity, as if I was speaking a foreign language. She asked me what I meant by ""self-perception,"" and I tried to simplify it for her, explaining",100,"the societal pressures of social media and how it affects our self-perception, and she looked at me with a mixture of confusion and curiosity, as if I was speaking a foreign language. She asked me what I meant by ""self-perception,"" and I tried to simplify it for her, explaining that it's how we see ourselves in relation to the world around us, and how social media can distort that view. She listened intently, her eyes wide with a mix of fascination and skepticism, and I could tell she was trying to understand where I was coming from. But as the conversation went on, I realized that she was more interested in the idea of space as a metaphor for personality, and how it relates to her own experiences with astrology and the zodiac. She told me that she believed that the position of the stars and planets at the time of our birth can reveal deep insights into our personalities, and that she had always felt a strong connection to the sign of Aquarius, which she associated with being independent and unconventional. I listened to her, intrigued by her perspective, and we spent the rest of the evening discussing the intricacies of astrology and the human experience, our conversation flowing easily from one topic to the next like a river meandering through the countryside. As the night wore on, I found myself drawn to her quirky, offbeat energy, and I couldn't help but wonder if maybe, just maybe, there was some truth to the idea that the stars can reveal hidden aspects of ourselves, and that the universe is full of mysteries waiting to be uncovered."
"“Yeah, I’m not sure.” She shrugs and continues to make her way through a Tupperware of broccoli, an apple, and approximately two fucktons of Cheez-Its. “I don’t really know much about him. His parents divorced, then people in my family had arguments and stopped talking to each other. There was a lot of","prime Floyd dysfunction happening, so I haven’t actually spoken to him in years. But I heard from one of my other cousins that he was working on that thing that landed on Mars back when we were in high school. It was called something like . . . Contingency, or Carpentry, or Crudity—”","silence that hung over us for years, a heavy, oppressive cloud that seemed to darken every family gathering and holiday. It wasn't until I was older that I started to piece together the fragments of our family's history, the whispered conversations and hushed arguments that took place",106,"silence that hung over us for years, a heavy, oppressive cloud that seemed to darken every family gathering and holiday. It wasn't until I was older that I started to piece together the fragments of our family's history, the whispered conversations and hushed arguments that took place behind closed doors. My grandmother would sometimes mention my grandfather's name in a tone that was both sad and angry, as if the mere mention of it brought back a flood of painful memories. I never really understood the full extent of what had happened, but I knew it was something that had left a lasting impact on our family, a wound that still lingered long after the initial hurt had faded. And now, with my cousin's return, I couldn't help but wonder if the past was about to come back to haunt us all over again."
"“I think so. Do the dates add up? Maybe it was some kind of summer internship? But honestly, it might just be Floyd family lore. I have an aunt who insists that we’re related to","the Finnish royals, and according to Wikipedia there are no Finnish royals. So.” She shrugs and pops another handful of Cheez-Its in her mouth. “Would you like me to ask around, though? For the assignment?”","some famous historical figure, but I've never been able to verify it. I've always been skeptical, but the more I think about it, the more I wonder if there's some truth to it. Maybe our family's history is more",70,"some famous historical figure, but I've never been able to verify it. I've always been skeptical, but the more I think about it, the more I wonder if there's some truth to it. Maybe our family's history is more complicated than we think. I've heard stories about our ancestors being involved in some kind of business ventures, but they were always vague about the details. It's possible that our family's connection to the Floyd name is more than just a coincidence. I've been meaning to dig deeper into our family tree, see if I can find any concrete evidence. Do you think it's worth looking into?"
"“By the way, I sent you my cousin-or-something’s contact info a while ago,” Mara tells me one night. We’re at the",cheapest grad bar we’ve been able to find. She’s on her second Midori sour of the night. “Did you get it?”,"stuffy, dimly lit coffee shop on the outskirts of town, the smell of burnt coffee beans and stale air hanging",42,"stuffy, dimly lit coffee shop on the outskirts of town, the smell of burnt coffee beans and stale air hanging heavy in the air as we huddle over a small table, our conversation hushed and urgent. I try to recall the message, but my mind is a jumble of late-night texts and social media notifications, and I'm not sure if I ever actually saved the number or if it was just a fleeting thought in the chaos of my daily routine. Mara notices my confusion and leans in closer, her voice barely above a whisper as she continues, ""Yeah, I know it was a while ago, but I thought maybe you'd gotten in touch with her by now, you know, about the job opportunity."" I nod, trying to play it cool, but my mind is racing with questions - what job opportunity? Who is this cousin-or-something, and why did Mara think I'd be interested in whatever it is she's involved in?"
"He frowns, as if momentarily blanking on Mara’s name. “Ah, yes.” He nods. Only once. “Apparently,” he adds, which makes me laugh. He waits for me to take a seat","across from him before folding back in his chair. I notice that he doesn’t hold out his hand, nor does he smile. Interesting. “Thank you for agreeing to meet with me.”","before he takes a seat across from me, his eyes never leaving mine, as if daring me to fill the awkward silence that follows, but I'm not one to back down from a challenge,",61,"before he takes a seat across from me, his eyes never leaving mine, as if daring me to fill the awkward silence that follows, but I'm not one to back down from a challenge, so I take my time, studying the worn wooden table between us, the faint scratches and scuffs a testament to countless conversations just like this one, before finally meeting his gaze again, a hint of a smile playing on my lips, and a spark of curiosity in his eyes that makes me wonder what he's really thinking."
"“Officially: unclear. But I’m fairly sure my brother made CDs of it. Sent them to local TV stations and whatnot.” He gestures vaguely, and his forearm is dusted with freckles and pale-red hair. I want to grab his wrist, hold it in front","of my eyes, study it at my leisure. Trace, smell, touch. “I haven’t spent a holiday with the Floyd side of the family in twenty years, but I’m told that the video is a source of great entertainment for all age groups at Thanksgiving.”","of the dim light, examine the freckles more closely, but I resist the urge, instead asking, ""What's the story behind these CDs?"" He shrugs, his eyes drifting off to the side, and I sense a mix of emotions: a hint of defensiveness, a dash",87,"of the dim light, examine the freckles more closely, but I resist the urge, instead asking, ""What's the story behind these CDs?"" He shrugs, his eyes drifting off to the side, and I sense a mix of emotions: a hint of defensiveness, a dash of embarrassment, and a whole lot of uncertainty. ""I don't know, I guess he just wanted to share it with the world,"" he says finally, his voice barely above a whisper. ""Or maybe he was trying to prove something. I don't know, I wasn't really paying attention."" I press him for more information, but he just shakes his head, his eyes darting around the room as if searching for an escape route. I realize that he's not going to open up easily, and I make a mental note to tread carefully, to coax the truth out of him without pushing him further into his shell. The air in the room seems to thicken, heavy with unspoken words and unresolved questions, and I feel a shiver run down my spine as I wonder what secrets my friend's brother might be hiding."
"The section is in C++. Which happens to be the very first language I taught myself back in high school, when every single Google search for “Skills + Necessary + NASA” led to the sad result of “Programming.” Python came after. Then SQL. Then HAL/S. For each language, I started out convinced that chewing on","glass would surely be preferable. Then, at some point along the way, I began thinking in terms of functions, variables, conditional loops. A little after that, reading code became a bit like inspecting the label on the back of the conditioner bottle while showering: not particularly fun, but overall easy. I do have some talents, apparently.","the syntax would somehow magically make it stick, but it never did. I remember spending hours staring at lines of code, trying to decipher the logic behind each line, and wondering why my programs wouldn't compile. It was a frustrating yet exhilarating experience, and it's a wonder I didn't give up. But I persisted, driven by a curiosity that",111,"chewing on the syntax would somehow magically make it stick, but it never did. I remember spending hours staring at lines of code, trying to decipher the logic behind each line, and wondering why my programs wouldn't compile. It was a frustrating yet exhilarating experience, and it's a wonder I didn't give up. But I persisted, driven by a curiosity that bordered on obsession. As I delved deeper into the world of programming, I began to appreciate the beauty of C++'s object-oriented design, the simplicity of Python's syntax, and the power of SQL's querying capabilities. Each language taught me something new, and I found myself drawn to the unique challenges and opportunities that each presented. I started to see the world in a different light, as a complex system of interconnected code and data, waiting to be understood and manipulated. And so, I continued to learn, to experiment, and to push the boundaries of what was possible with each language. The journey was far from over, but I was ready for whatever came next."
"My heart rate picks up. Warmth twists in my lower stomach. I lean forward with a smile, feeling like I’m finally in my element. This, this, is what I know best. Depending on how busy I am with school, or work, or binge-watching K-dramas,","I do this about once a week. Which amounts to quite a bit of practice. “Maybe I could come to your place?” I say, finding the sweet spot between comically suggestive and Let’s get together to play Cards Against Humanity. “And you could show me?”","it's the one thing that always brings me a sense of calm and clarity. I've spent countless hours perfecting my craft, and it's a feeling that never gets old. As I take a deep breath, the familiar scent of freshly brewed coffee wafts through the air,",89,"it's the one thing that always brings me a sense of calm and clarity. I've spent countless hours perfecting my craft, and it's a feeling that never gets old. As I take a deep breath, the familiar scent of freshly brewed coffee wafts through the air, transporting me to a place where nothing else matters. The hiss of the espresso machine, the gentle hum of the grinder, the soft chatter of the baristas – it's music to my ears. I've always been drawn to the world of coffee, where every cup is a story waiting to be told, and every sip is a chance to connect with someone new. And as I begin to work my magic, the rush of adrenaline coursing through my veins, I know that I'm exactly where I'm meant to be."
